,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
3767,210728_s_at,0.0532,0.009,-2.78,-3.35757,-0.701,CALCA,calcitonin related polypeptide alpha,796
3854,32128_at,0.056,0.00969,2.75,-3.42582,0.648,CCL18,C-C motif chemokine ligand 18,6362
3891,209189_at,0.0579,0.0101,-2.74,-3.46463,-0.505,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit",2353
3935,213095_x_at,0.0593,0.0105,2.72,-3.49764,0.706,AIF1,allograft inflammatory factor 1,199
3972,205713_s_at,0.061,0.0109,2.71,-3.53142,0.692,COMP,cartilage oligomeric matrix protein,1311
3973,218002_s_at,0.061,0.0109,2.71,-3.53166,0.88,CXCL14,C-X-C motif chemokine ligand 14,9547
4001,213830_at,0.0616,0.0111,2.7,-3.54774,0.648,YME1L1,YME1 like 1 ATPase,10730
4046,221870_at,0.0629,0.0114,2.69,-3.57747,0.585,EHD2,EH domain containing 2,30846
4095,214977_at,0.0644,0.0118,-2.67,-3.60944,-0.727,,,
4220,213566_at,0.0688,0.013,2.63,-3.69772,0.514,RNASE6,ribonuclease A family member k6,6039
4303,221524_s_at,0.0721,0.0139,-2.6,-3.7583,-0.572,RRAGD,Ras related GTP binding D,58528
4512,209924_at,0.0803,0.0163,2.54,-3.9,0.566,CCL18,C-C motif chemokine ligand 18,6362
4614,204869_at,0.0841,0.0174,2.51,-3.96188,0.542,PCSK2,proprotein convertase subtilisin/kexin type 2,5126
4791,212999_x_at,0.0933,0.0201,2.45,-4.09038,0.619,LOC101060835///HLA-DQB1,"HLA class II histocompatibility antigen, DQ beta 1 chain-like///major histocompatibility complex, class II, DQ beta 1",101060835///3119
5173,201044_x_at,0.108,0.0252,-2.35,-4.29487,-0.585,DUSP1,dual specificity phosphatase 1,1843
5381,215051_x_at,0.118,0.0285,2.29,-4.40704,0.611,AIF1,allograft inflammatory factor 1,199
5962,220595_at,0.143,0.0382,2.16,-4.66526,0.533,PDZRN4,PDZ domain containing ring finger 4,29951
6240,202340_x_at,0.157,0.0438,-2.1,-4.78624,-0.578,NR4A1,nuclear receptor subfamily 4 group A member 1,3164
6262,203815_at,0.157,0.0442,-2.1,-4.79368,-0.613,GSTT1,glutathione S-transferase theta 1,2952
