#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
DBF4	POLE2	9606.ENSP00000265728	9606.ENSP00000216367	0	0	0	0	0.183	0	0.500	0.319	0.698
DBF4	KIF11	9606.ENSP00000265728	9606.ENSP00000260731	0	0	0	0	0.380	0	0	0.155	0.453
DBF4	MCM4	9606.ENSP00000265728	9606.ENSP00000262105	0	0	0	0	0.195	0.935	0.900	0.967	0.999
DBF4	MCM6	9606.ENSP00000265728	9606.ENSP00000264156	0	0	0	0	0.224	0.652	0.900	0.775	0.993
DBF4	PAICS	9606.ENSP00000265728	9606.ENSP00000382595	0	0	0	0	0.142	0	0	0.370	0.436
DBF4	SMC4	9606.ENSP00000265728	9606.ENSP00000341382	0	0	0	0	0.382	0	0	0.161	0.459
DBF4	MAD2L1	9606.ENSP00000265728	9606.ENSP00000296509	0	0	0	0	0.384	0	0	0.301	0.552
DBF4	TTK	9606.ENSP00000265728	9606.ENSP00000358813	0	0	0	0	0.318	0	0	0.465	0.619
DIO1	TG	9606.ENSP00000354643	9606.ENSP00000220616	0	0	0	0	0.042	0	0	0.473	0.473
DIO1	PAX8	9606.ENSP00000354643	9606.ENSP00000263334	0	0	0	0	0	0	0	0.470	0.470
DIO1	SEPHS1	9606.ENSP00000354643	9606.ENSP00000367893	0	0	0	0	0	0	0	0.821	0.821
DIO1	DIO2	9606.ENSP00000354643	9606.ENSP00000451419	0	0	0	0.826	0	0	0.900	0.367	0.934
DIO2	TG	9606.ENSP00000451419	9606.ENSP00000220616	0	0	0	0	0	0	0	0.747	0.747
DIO2	PAX8	9606.ENSP00000451419	9606.ENSP00000263334	0	0	0	0	0	0	0	0.645	0.645
DIO2	PPARGC1A	9606.ENSP00000451419	9606.ENSP00000264867	0	0	0	0	0.067	0	0	0.732	0.739
DIO2	LMOD1	9606.ENSP00000451419	9606.ENSP00000356257	0	0	0	0	0.099	0	0	0.422	0.456
DNALI1	SLC4A4	9606.ENSP00000296218	9606.ENSP00000393557	0	0	0	0	0.386	0	0	0.186	0.479
DNALI1	EFHC1	9606.ENSP00000296218	9606.ENSP00000360107	0	0	0.374	0	0.185	0	0	0.306	0.615
DNMT1	MCM5	9606.ENSP00000352516	9606.ENSP00000216122	0	0	0	0	0.458	0	0	0.106	0.496
DNMT1	EGR1	9606.ENSP00000352516	9606.ENSP00000239938	0	0	0	0	0.055	0.071	0	0.613	0.631
DNMT1	FOSB	9606.ENSP00000352516	9606.ENSP00000245919	0	0	0	0	0	0	0	0.578	0.578
DNMT1	MCM4	9606.ENSP00000352516	9606.ENSP00000262105	0	0	0	0	0.381	0	0	0.157	0.456
DNMT1	MCM6	9606.ENSP00000352516	9606.ENSP00000264156	0	0	0	0	0.443	0.059	0	0.175	0.530
DNMT1	PCLAF	9606.ENSP00000352516	9606.ENSP00000300035	0	0	0	0	0.141	0.301	0	0.213	0.486
DNMT1	FEN1	9606.ENSP00000352516	9606.ENSP00000305480	0	0	0	0	0.292	0	0	0.313	0.493
DNMT1	FOS	9606.ENSP00000352516	9606.ENSP00000306245	0	0	0	0	0	0	0	0.447	0.447
DNMT1	TYMS	9606.ENSP00000352516	9606.ENSP00000315644	0	0	0	0	0.218	0	0	0.362	0.481
DNMT1	EZH2	9606.ENSP00000352516	9606.ENSP00000320147	0	0	0	0	0.253	0.826	0.500	0.997	0.999
DNMT1	SMC4	9606.ENSP00000352516	9606.ENSP00000341382	0	0	0	0	0.348	0	0	0.138	0.415
DNMT1	FOXM1	9606.ENSP00000352516	9606.ENSP00000342307	0	0	0	0	0.136	0	0	0.370	0.432
DNMT1	MMP9	9606.ENSP00000352516	9606.ENSP00000361405	0	0	0	0	0.048	0	0	0.435	0.439
DNMT1	NSD2	9606.ENSP00000352516	9606.ENSP00000372351	0	0	0	0	0.102	0.053	0	0.400	0.445
DNMT1	PBX1	9606.ENSP00000352516	9606.ENSP00000405890	0	0	0	0	0	0	0	0.498	0.497
DNMT1	JUN	9606.ENSP00000352516	9606.ENSP00000360266	0	0	0	0	0	0.131	0	0.456	0.507
DNMT1	EZH1	9606.ENSP00000352516	9606.ENSP00000404658	0	0	0	0	0.087	0.071	0	0.497	0.536
DNMT1	H2AX	9606.ENSP00000352516	9606.ENSP00000434024	0	0	0	0	0.092	0.359	0.500	0.644	0.882
DPP6	GPM6A	9606.ENSP00000367001	9606.ENSP00000280187	0	0	0	0	0.418	0.143	0	0.089	0.505
DPP6	FN1	9606.ENSP00000367001	9606.ENSP00000346839	0	0	0	0	0.048	0	0	0.456	0.459
DPP6	KCNAB1	9606.ENSP00000367001	9606.ENSP00000419952	0	0	0	0	0.103	0.072	0	0.369	0.429
DPT	FN1	9606.ENSP00000356791	9606.ENSP00000346839	0	0	0	0	0.067	0	0	0.587	0.598
DPT	FMOD	9606.ENSP00000356791	9606.ENSP00000347041	0	0	0	0	0.346	0	0	0.477	0.644
DPT	SPP1	9606.ENSP00000356791	9606.ENSP00000378517	0	0	0	0	0	0	0	0.588	0.588
DTL	TRIP13	9606.ENSP00000355958	9606.ENSP00000166345	0	0	0	0	0.523	0	0	0.088	0.546
DTL	MCM5	9606.ENSP00000355958	9606.ENSP00000216122	0	0	0	0	0.585	0	0	0.180	0.646
DTL	POLE2	9606.ENSP00000355958	9606.ENSP00000216367	0	0	0	0	0.543	0	0.500	0	0.762
DTL	NCAPH	9606.ENSP00000355958	9606.ENSP00000240423	0	0	0	0	0.515	0	0	0	0.515
DTL	GINS2	9606.ENSP00000355958	9606.ENSP00000253462	0	0	0	0	0.542	0	0	0.196	0.616
DTL	KIF23	9606.ENSP00000355958	9606.ENSP00000260363	0	0	0	0	0.583	0	0	0.155	0.633
DTL	KIF11	9606.ENSP00000355958	9606.ENSP00000260731	0	0	0	0	0.815	0	0	0.222	0.850
DTL	NDC80	9606.ENSP00000355958	9606.ENSP00000261597	0	0	0	0	0.634	0	0	0.094	0.654
DTL	MCM4	9606.ENSP00000355958	9606.ENSP00000262105	0	0	0	0	0.623	0	0	0.254	0.707
DTL	MCM6	9606.ENSP00000355958	9606.ENSP00000264156	0	0	0	0	0.549	0	0	0.190	0.619
DTL	MAD2L1	9606.ENSP00000355958	9606.ENSP00000296509	0	0	0	0	0.442	0	0	0.091	0.472
DTL	PCLAF	9606.ENSP00000355958	9606.ENSP00000300035	0	0	0	0	0.734	0	0	0.256	0.794
DTL	TPX2	9606.ENSP00000355958	9606.ENSP00000300403	0	0	0	0	0.592	0	0	0.237	0.676
DTL	FEN1	9606.ENSP00000355958	9606.ENSP00000305480	0	0	0	0	0.562	0	0	0.411	0.731
DTL	FANCI	9606.ENSP00000355958	9606.ENSP00000310842	0	0	0	0	0.641	0	0	0.167	0.689
DTL	TYMS	9606.ENSP00000355958	9606.ENSP00000315644	0	0	0	0	0.594	0	0	0.321	0.713
DTL	EZH2	9606.ENSP00000355958	9606.ENSP00000320147	0	0	0	0	0.427	0	0	0.120	0.475
DTL	FOXM1	9606.ENSP00000355958	9606.ENSP00000342307	0	0	0	0	0.529	0	0	0.116	0.566
DTL	UBE2C	9606.ENSP00000355958	9606.ENSP00000348838	0	0	0	0	0.462	0	0	0.228	0.567
DTL	RRM2	9606.ENSP00000355958	9606.ENSP00000353770	0	0	0	0	0.816	0.079	0	0.348	0.880
DTL	ECT2	9606.ENSP00000355958	9606.ENSP00000376457	0	0	0	0	0.381	0	0	0.180	0.471
DTL	TK1	9606.ENSP00000355958	9606.ENSP00000468425	0	0	0	0	0.512	0	0	0.049	0.516
DTL	KIF2C	9606.ENSP00000355958	9606.ENSP00000361298	0	0	0	0	0.503	0	0	0.172	0.571
DTL	NSD2	9606.ENSP00000355958	9606.ENSP00000372351	0	0	0	0	0.316	0.292	0	0.215	0.587
DTL	NEK2	9606.ENSP00000355958	9606.ENSP00000355966	0	0	0	0	0.492	0	0	0.247	0.601
DTL	PRC1	9606.ENSP00000355958	9606.ENSP00000377793	0	0	0	0	0.507	0	0	0.267	0.624
DTL	HMMR	9606.ENSP00000355958	9606.ENSP00000377492	0	0	0	0	0.638	0	0	0.156	0.682
DTL	KIF14	9606.ENSP00000355958	9606.ENSP00000356319	0	0	0	0	0.667	0	0	0.089	0.683
DTL	MKI67	9606.ENSP00000355958	9606.ENSP00000357643	0	0	0	0	0.663	0	0	0.114	0.689
DTL	TTK	9606.ENSP00000355958	9606.ENSP00000358813	0	0	0	0	0.761	0	0	0.145	0.787
DTL	NUSAP1	9606.ENSP00000355958	9606.ENSP00000499238	0	0	0	0	0.779	0	0	0.281	0.834
DTL	PBK	9606.ENSP00000355958	9606.ENSP00000428489	0	0	0	0	0.780	0	0	0.445	0.873
DUSP1	TLR2	9606.ENSP00000239223	9606.ENSP00000260010	0	0	0	0	0.085	0.094	0	0.402	0.461
DUSP1	TRIB1	9606.ENSP00000239223	9606.ENSP00000312150	0	0	0	0	0.254	0.095	0	0.416	0.571
DUSP1	EGR1	9606.ENSP00000239223	9606.ENSP00000239938	0	0	0	0	0.488	0.067	0	0.615	0.800
DUSP1	FOSB	9606.ENSP00000239223	9606.ENSP00000245919	0	0	0	0	0.538	0.094	0	0.701	0.864
DUSP1	JUN	9606.ENSP00000239223	9606.ENSP00000360266	0	0	0	0	0.482	0.103	0	0.824	0.911
DUSP1	FOS	9606.ENSP00000239223	9606.ENSP00000306245	0	0	0	0	0.801	0.130	0	0.795	0.961
DZIP3	KIF23	9606.ENSP00000355028	9606.ENSP00000260363	0	0	0	0	0.042	0	0	0.526	0.526
DZIP3	ELF4	9606.ENSP00000355028	9606.ENSP00000311280	0	0	0.411	0	0	0	0	0	0.411
ECT2	TRIP13	9606.ENSP00000376457	9606.ENSP00000166345	0	0	0	0	0.484	0	0	0.420	0.687
ECT2	NCAPH	9606.ENSP00000376457	9606.ENSP00000240423	0	0	0	0	0.443	0	0	0.280	0.582
ECT2	GINS2	9606.ENSP00000376457	9606.ENSP00000253462	0	0	0	0	0.277	0	0	0.290	0.465
ECT2	KIF23	9606.ENSP00000376457	9606.ENSP00000260363	0	0	0	0	0.762	0.642	0.900	0.969	0.999
ECT2	KIF11	9606.ENSP00000376457	9606.ENSP00000260731	0	0	0	0	0.823	0	0	0.410	0.891
ECT2	NDC80	9606.ENSP00000376457	9606.ENSP00000261597	0	0	0	0	0.641	0	0	0.160	0.685
ECT2	MCM4	9606.ENSP00000376457	9606.ENSP00000262105	0	0	0	0	0.294	0	0	0.218	0.424
ECT2	MCM6	9606.ENSP00000376457	9606.ENSP00000264156	0	0	0	0	0.301	0	0	0.259	0.460
ECT2	MAD2L1	9606.ENSP00000376457	9606.ENSP00000296509	0	0	0	0	0.529	0	0	0.551	0.779
ECT2	PCLAF	9606.ENSP00000376457	9606.ENSP00000300035	0	0	0	0	0.331	0	0	0.320	0.525
ECT2	TPX2	9606.ENSP00000376457	9606.ENSP00000300403	0	0	0	0	0.518	0	0	0.503	0.750
ECT2	FANCI	9606.ENSP00000376457	9606.ENSP00000310842	0	0	0	0	0.463	0	0	0.538	0.741
ECT2	TYMS	9606.ENSP00000376457	9606.ENSP00000315644	0	0	0	0	0.231	0	0	0.274	0.418
ECT2	TACC3	9606.ENSP00000376457	9606.ENSP00000326550	0	0	0	0	0.447	0	0	0.495	0.709
ECT2	SMC4	9606.ENSP00000376457	9606.ENSP00000341382	0	0	0	0	0.473	0	0	0.590	0.775
ECT2	FOXM1	9606.ENSP00000376457	9606.ENSP00000342307	0	0	0	0	0.327	0.175	0	0.437	0.660
ECT2	UBE2C	9606.ENSP00000376457	9606.ENSP00000348838	0	0	0	0	0.544	0	0	0.320	0.676
ECT2	RRM2	9606.ENSP00000376457	9606.ENSP00000353770	0	0	0	0	0.441	0	0	0.324	0.605
ECT2	NEK2	9606.ENSP00000376457	9606.ENSP00000355966	0	0	0	0	0.702	0	0	0.420	0.820
ECT2	KIF14	9606.ENSP00000376457	9606.ENSP00000356319	0	0	0	0	0.498	0.292	0	0.381	0.761
ECT2	MKI67	9606.ENSP00000376457	9606.ENSP00000357643	0	0	0	0	0.452	0.292	0	0.233	0.676
ECT2	TTK	9606.ENSP00000376457	9606.ENSP00000358813	0	0	0	0	0.768	0	0	0.439	0.864
ECT2	KIF2C	9606.ENSP00000376457	9606.ENSP00000361298	0	0	0	0	0.562	0	0	0.379	0.717
ECT2	SRPK1	9606.ENSP00000376457	9606.ENSP00000362931	0	0	0	0	0.138	0.292	0	0.106	0.406
ECT2	TK1	9606.ENSP00000376457	9606.ENSP00000468425	0	0	0	0	0.230	0	0	0.446	0.555
ECT2	NUSAP1	9606.ENSP00000376457	9606.ENSP00000499238	0	0	0	0	0.631	0	0	0.437	0.784
ECT2	HMMR	9606.ENSP00000376457	9606.ENSP00000377492	0	0	0	0	0.501	0.045	0	0.593	0.789
ECT2	PRC1	9606.ENSP00000376457	9606.ENSP00000377793	0	0	0	0	0.717	0	0	0.491	0.850
ECT2	PBK	9606.ENSP00000376457	9606.ENSP00000428489	0	0	0	0	0.781	0.069	0	0.527	0.895
EDN3	LGALS1	9606.ENSP00000337128	9606.ENSP00000215909	0	0	0	0	0	0	0	0.441	0.441
EDN3	KIT	9606.ENSP00000337128	9606.ENSP00000288135	0	0	0	0	0.062	0	0	0.437	0.450
EDN3	TRIO	9606.ENSP00000337128	9606.ENSP00000339299	0	0	0	0	0	0	0.500	0	0.499
EDN3	GFRA2	9606.ENSP00000337128	9606.ENSP00000428518	0	0	0	0	0.073	0	0	0.550	0.565
EFNA1	KDR	9606.ENSP00000357392	9606.ENSP00000263923	0	0	0	0	0.060	0	0.650	0.370	0.774
EFNA1	NTRK2	9606.ENSP00000357392	9606.ENSP00000277120	0	0	0	0	0	0.098	0.650	0.756	0.916
EFNA1	FLT1	9606.ENSP00000357392	9606.ENSP00000282397	0	0	0	0	0.042	0	0.650	0.305	0.746
EFNA1	KIT	9606.ENSP00000357392	9606.ENSP00000288135	0	0	0	0	0.042	0	0.650	0.222	0.716
EFNA1	SLIT3	9606.ENSP00000357392	9606.ENSP00000332164	0	0	0	0	0	0	0	0.589	0.589
EFNA1	FGFR2	9606.ENSP00000357392	9606.ENSP00000410294	0	0	0	0	0.042	0	0.650	0.245	0.724
EFNA1	EPHB6	9606.ENSP00000357392	9606.ENSP00000481994	0	0	0	0	0.087	0.098	0.500	0.830	0.921
EGR1	SERPINE1	9606.ENSP00000239938	9606.ENSP00000223095	0	0	0	0	0.068	0.045	0	0.447	0.464
EGR1	EYA2	9606.ENSP00000239938	9606.ENSP00000333640	0	0	0	0	0	0.057	0	0.392	0.402
EGR1	EIF4EBP1	9606.ENSP00000239938	9606.ENSP00000340691	0	0	0	0	0	0	0	0.405	0.405
EGR1	NTRK2	9606.ENSP00000239938	9606.ENSP00000277120	0	0	0	0	0.042	0.071	0	0.417	0.435
EGR1	ITGA4	9606.ENSP00000239938	9606.ENSP00000380227	0	0	0	0	0.083	0	0	0.434	0.459
EGR1	MMP14	9606.ENSP00000239938	9606.ENSP00000308208	0	0	0	0	0	0	0	0.525	0.525
EGR1	SAMHD1	9606.ENSP00000239938	9606.ENSP00000493536	0	0	0	0	0	0	0.500	0.104	0.532
EGR1	THBS1	9606.ENSP00000239938	9606.ENSP00000260356	0	0	0	0	0.056	0.095	0	0.595	0.623
EGR1	MMP9	9606.ENSP00000239938	9606.ENSP00000361405	0	0	0	0	0	0	0	0.642	0.642
EGR1	FN1	9606.ENSP00000239938	9606.ENSP00000346839	0	0	0	0	0	0	0	0.672	0.672
EGR1	EZH2	9606.ENSP00000239938	9606.ENSP00000320147	0	0	0	0	0.067	0.331	0.500	0.430	0.798
EGR1	TRIB1	9606.ENSP00000239938	9606.ENSP00000312150	0	0	0	0	0.415	0.091	0.750	0.256	0.888
EGR1	FOSB	9606.ENSP00000239938	9606.ENSP00000245919	0	0	0	0	0.798	0.066	0.500	0.880	0.987
EGR1	JUN	9606.ENSP00000239938	9606.ENSP00000360266	0	0	0	0	0.788	0.091	0.500	0.914	0.990
EGR1	FOS	9606.ENSP00000239938	9606.ENSP00000306245	0	0	0	0	0.825	0.066	0.500	0.951	0.995
EHD2	SERPINE1	9606.ENSP00000263277	9606.ENSP00000223095	0	0	0	0	0.146	0	0	0.382	0.450
EIF4EBP1	IRS1	9606.ENSP00000340691	9606.ENSP00000304895	0	0	0	0	0	0	0	0.575	0.575
EIF4EBP1	SHMT2	9606.ENSP00000340691	9606.ENSP00000333667	0	0	0	0	0.327	0.212	0	0.117	0.490
EIF4EBP1	SLC1A5	9606.ENSP00000340691	9606.ENSP00000444408	0	0	0	0	0.138	0	0	0.348	0.413
EIF4EBP1	RRAGD	9606.ENSP00000340691	9606.ENSP00000358423	0	0	0	0	0.044	0	0.400	0.604	0.753
ELF4	PML	9606.ENSP00000311280	9606.ENSP00000268058	0	0	0.220	0	0.083	0.292	0	0.414	0.663
ELMO1	KDR	9606.ENSP00000312185	9606.ENSP00000263923	0	0	0	0	0.072	0	0.500	0.065	0.528
ELMO1	FCGR2A	9606.ENSP00000312185	9606.ENSP00000271450	0	0	0	0	0.062	0	0.500	0	0.510
ELMO1	WASF3	9606.ENSP00000312185	9606.ENSP00000335055	0	0	0	0	0	0	0.500	0	0.499
ELMO1	HCK	9606.ENSP00000312185	9606.ENSP00000365012	0	0	0	0	0.086	0.292	0.900	0.533	0.965
EMP3	LGALS1	9606.ENSP00000469194	9606.ENSP00000215909	0	0	0	0	0.646	0	0	0.316	0.748
EMP3	TIMP1	9606.ENSP00000469194	9606.ENSP00000218388	0	0	0	0	0.338	0	0	0.227	0.466
EMP3	PLP2	9606.ENSP00000469194	9606.ENSP00000365505	0	0	0	0	0.238	0.237	0	0.060	0.406
ENO1	SLC2A3	9606.ENSP00000495530	9606.ENSP00000075120	0	0	0	0	0.087	0	0	0.545	0.567
ENO1	PYGL	9606.ENSP00000495530	9606.ENSP00000216392	0.042	0	0	0	0.411	0.067	0	0.456	0.676
ENO1	TG	9606.ENSP00000495530	9606.ENSP00000220616	0	0	0	0	0	0	0	0.411	0.411
ENO1	TLR2	9606.ENSP00000495530	9606.ENSP00000260010	0	0	0	0	0	0.109	0	0.687	0.709
ENO1	PEBP1	9606.ENSP00000495530	9606.ENSP00000261313	0	0	0	0	0.185	0	0	0.374	0.468
ENO1	S100A11	9606.ENSP00000495530	9606.ENSP00000271638	0	0	0	0	0.091	0.126	0	0.356	0.444
ENO1	FOS	9606.ENSP00000495530	9606.ENSP00000306245	0	0	0	0	0	0.064	0	0.409	0.423
ENO1	TYMS	9606.ENSP00000495530	9606.ENSP00000315644	0	0	0	0	0.195	0	0	0.336	0.443
ENO1	TUBB6	9606.ENSP00000495530	9606.ENSP00000318697	0	0	0	0	0.155	0.179	0	0.367	0.523
ENO1	SHMT2	9606.ENSP00000495530	9606.ENSP00000333667	0.061	0	0	0	0.237	0.073	0	0.386	0.538
ENO1	FN1	9606.ENSP00000495530	9606.ENSP00000346839	0	0	0	0	0.064	0.071	0	0.780	0.791
ENO1	S100A9	9606.ENSP00000495530	9606.ENSP00000357727	0	0	0	0	0.069	0.126	0	0.366	0.439
ENO1	S100A10	9606.ENSP00000495530	9606.ENSP00000357801	0	0	0	0	0.086	0	0	0.589	0.608
ENO1	JUN	9606.ENSP00000495530	9606.ENSP00000360266	0	0	0	0	0	0.131	0	0.554	0.596
ENO1	PAICS	9606.ENSP00000495530	9606.ENSP00000382595	0	0	0	0	0.183	0.058	0	0.376	0.478
ENO1	SELENBP1	9606.ENSP00000495530	9606.ENSP00000397261	0	0	0	0	0.042	0	0	0.751	0.751
ENO1	STMN1	9606.ENSP00000495530	9606.ENSP00000410452	0	0	0	0	0.153	0.126	0	0.354	0.480
ENO1	H2AX	9606.ENSP00000495530	9606.ENSP00000434024	0	0	0	0	0.168	0.292	0	0.315	0.561
ENO1	TK1	9606.ENSP00000495530	9606.ENSP00000468425	0.041	0	0	0	0.156	0	0	0.351	0.429
ENO1	ENOSF1	9606.ENSP00000495530	9606.ENSP00000497230	0	0	0	0	0.055	0	0	0.397	0.406
ENO1	FHL1	9606.ENSP00000495530	9606.ENSP00000498684	0	0	0	0	0.054	0	0	0.500	0.507
ENO1	ISG15	9606.ENSP00000495530	9606.ENSP00000496832	0	0	0	0	0.042	0.544	0	0.104	0.575
ENOSF1	TYMS	9606.ENSP00000497230	9606.ENSP00000315644	0	0	0	0	0.075	0	0	0.957	0.958
EPHB6	PLXNB1	9606.ENSP00000481994	9606.ENSP00000351338	0	0	0	0	0.096	0.071	0	0.358	0.414
EPHB6	MMP9	9606.ENSP00000481994	9606.ENSP00000361405	0	0	0	0	0.052	0	0.400	0.096	0.442
EVI2A	SAMSN1	9606.ENSP00000247270	9606.ENSP00000285670	0	0	0	0	0.360	0	0	0.181	0.453
EYA2	H2AX	9606.ENSP00000333640	9606.ENSP00000434024	0	0	0	0	0	0	0.500	0.222	0.594
EZH1	TPX2	9606.ENSP00000404658	9606.ENSP00000300403	0	0	0	0	0.104	0.418	0	0.057	0.465
EZH1	EZH2	9606.ENSP00000404658	9606.ENSP00000320147	0	0	0.057	0.966	0	0.786	0.900	0.981	0.999
EZH2	MCM5	9606.ENSP00000320147	9606.ENSP00000216122	0	0	0	0	0.327	0	0	0.201	0.440
EZH2	NCAPH	9606.ENSP00000320147	9606.ENSP00000240423	0	0	0	0	0.321	0	0	0.431	0.597
EZH2	TWIST1	9606.ENSP00000320147	9606.ENSP00000242261	0	0	0	0	0.070	0	0	0.766	0.773
EZH2	KIF23	9606.ENSP00000320147	9606.ENSP00000260363	0	0	0	0	0.354	0	0	0.209	0.468
EZH2	KIF11	9606.ENSP00000320147	9606.ENSP00000260731	0	0	0	0	0.500	0.045	0	0.191	0.580
EZH2	NDC80	9606.ENSP00000320147	9606.ENSP00000261597	0	0	0	0	0.378	0	0	0.108	0.421
EZH2	KDR	9606.ENSP00000320147	9606.ENSP00000263923	0	0	0	0	0	0	0	0.415	0.415
EZH2	MCM6	9606.ENSP00000320147	9606.ENSP00000264156	0	0	0	0	0.345	0	0	0.195	0.451
EZH2	PML	9606.ENSP00000320147	9606.ENSP00000268058	0	0	0	0	0.205	0.305	0.500	0.174	0.741
EZH2	KIT	9606.ENSP00000320147	9606.ENSP00000288135	0	0	0	0	0.055	0	0	0.584	0.590
EZH2	MAD2L1	9606.ENSP00000320147	9606.ENSP00000296509	0	0	0	0	0.311	0.071	0	0.244	0.474
EZH2	PCLAF	9606.ENSP00000320147	9606.ENSP00000300035	0	0	0	0	0.349	0	0	0.300	0.525
EZH2	TPX2	9606.ENSP00000320147	9606.ENSP00000300403	0	0	0	0	0.378	0	0	0.213	0.490
EZH2	FEN1	9606.ENSP00000320147	9606.ENSP00000305480	0	0	0	0	0.301	0	0	0.236	0.443
EZH2	FOS	9606.ENSP00000320147	9606.ENSP00000306245	0	0	0	0	0.050	0.070	0	0.550	0.567
EZH2	FANCI	9606.ENSP00000320147	9606.ENSP00000310842	0	0	0	0	0.353	0	0	0.150	0.427
EZH2	TYMS	9606.ENSP00000320147	9606.ENSP00000315644	0	0	0	0	0.360	0	0	0.299	0.532
EZH2	FN1	9606.ENSP00000320147	9606.ENSP00000346839	0	0	0	0	0.065	0	0	0.395	0.410
EZH2	STMN1	9606.ENSP00000320147	9606.ENSP00000410452	0	0	0	0	0.140	0.106	0	0.327	0.438
EZH2	KIF2C	9606.ENSP00000320147	9606.ENSP00000361298	0	0	0	0	0.347	0	0	0.191	0.449
EZH2	FGFR2	9606.ENSP00000320147	9606.ENSP00000410294	0	0	0	0	0.055	0	0	0.445	0.453
EZH2	NSD2	9606.ENSP00000320147	9606.ENSP00000372351	0	0	0	0.564	0.210	0.071	0	0.339	0.473
EZH2	TTK	9606.ENSP00000320147	9606.ENSP00000358813	0	0	0	0	0.371	0	0	0.208	0.481
EZH2	HMMR	9606.ENSP00000320147	9606.ENSP00000377492	0	0	0	0	0.327	0.106	0	0.225	0.493
EZH2	PBK	9606.ENSP00000320147	9606.ENSP00000428489	0	0	0	0	0.324	0.077	0	0.267	0.503
EZH2	SMC4	9606.ENSP00000320147	9606.ENSP00000341382	0	0	0	0	0.430	0.066	0	0.168	0.519
EZH2	MTHFD2	9606.ENSP00000320147	9606.ENSP00000377617	0	0	0	0	0.171	0	0	0.445	0.520
EZH2	MLLT3	9606.ENSP00000320147	9606.ENSP00000369695	0	0	0	0	0.103	0.069	0	0.497	0.543
EZH2	SRPK1	9606.ENSP00000320147	9606.ENSP00000362931	0	0	0	0	0.140	0	0	0.492	0.544
EZH2	UBE2C	9606.ENSP00000320147	9606.ENSP00000348838	0	0	0	0	0.360	0.070	0	0.304	0.550
EZH2	PRC1	9606.ENSP00000320147	9606.ENSP00000377793	0	0	0	0	0.503	0.068	0	0.132	0.563
EZH2	NUSAP1	9606.ENSP00000320147	9606.ENSP00000499238	0	0	0	0	0.501	0	0	0.202	0.585
EZH2	LMNB2	9606.ENSP00000320147	9606.ENSP00000327054	0	0	0	0	0.229	0	0	0.488	0.588
EZH2	NEK2	9606.ENSP00000320147	9606.ENSP00000355966	0	0	0	0	0.209	0	0	0.510	0.596
EZH2	IGF2BP2	9606.ENSP00000320147	9606.ENSP00000410242	0	0	0	0	0.074	0	0	0.582	0.596
EZH2	MKI67	9606.ENSP00000320147	9606.ENSP00000357643	0	0	0	0	0.356	0.174	0	0.341	0.619
EZH2	PBX1	9606.ENSP00000320147	9606.ENSP00000405890	0	0	0	0	0	0	0.500	0.310	0.640
EZH2	RRM2	9606.ENSP00000320147	9606.ENSP00000353770	0	0	0	0	0.502	0.091	0	0.290	0.650
EZH2	MMP9	9606.ENSP00000320147	9606.ENSP00000361405	0	0	0	0	0.073	0	0	0.661	0.673
EZH2	FOXM1	9606.ENSP00000320147	9606.ENSP00000342307	0	0	0	0	0.345	0.312	0	0.547	0.778
EZH2	H2AX	9606.ENSP00000320147	9606.ENSP00000434024	0	0	0	0	0.126	0.143	0.500	0.597	0.828
EZH2	JUN	9606.ENSP00000320147	9606.ENSP00000360266	0	0	0	0	0	0	0.500	0.717	0.852
F13A1	THBS1	9606.ENSP00000264870	9606.ENSP00000260356	0	0	0	0	0.148	0.053	0	0.374	0.451
F13A1	TYROBP	9606.ENSP00000264870	9606.ENSP00000262629	0	0	0	0	0.432	0	0	0.104	0.469
F13A1	KDR	9606.ENSP00000264870	9606.ENSP00000263923	0	0	0	0	0.100	0.071	0	0.478	0.525
F13A1	FCER1G	9606.ENSP00000264870	9606.ENSP00000289902	0	0	0	0	0.272	0	0	0.212	0.402
F13A1	LY86	9606.ENSP00000264870	9606.ENSP00000369286	0	0	0	0	0.334	0	0	0.210	0.451
F13A1	ITGAM	9606.ENSP00000264870	9606.ENSP00000496959	0	0	0	0	0.344	0	0	0.236	0.478
F13A1	MNDA	9606.ENSP00000264870	9606.ENSP00000357123	0	0	0	0	0.429	0	0	0.166	0.504
F13A1	FN1	9606.ENSP00000264870	9606.ENSP00000346839	0	0	0	0	0.058	0.292	0.400	0.522	0.783
FAAH	NTRK2	9606.ENSP00000243167	9606.ENSP00000277120	0	0	0	0	0	0	0	0.471	0.471
FAAH	MAOA	9606.ENSP00000243167	9606.ENSP00000340684	0.045	0	0	0	0.067	0	0.332	0.402	0.597
FANCI	TRIP13	9606.ENSP00000310842	9606.ENSP00000166345	0	0	0	0	0.384	0	0	0.210	0.492
FANCI	MCM5	9606.ENSP00000310842	9606.ENSP00000216122	0	0	0	0	0.278	0.292	0	0.210	0.561
FANCI	POLE2	9606.ENSP00000310842	9606.ENSP00000216367	0	0	0	0	0.324	0	0	0.270	0.486
FANCI	NCAPH	9606.ENSP00000310842	9606.ENSP00000240423	0	0	0	0	0.471	0	0	0.269	0.597
