,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
4419,4499,7944739,0.0262,0.00355,3.8555661,-2.5852,0.8216666,CRTAM,cytotoxic and regulatory T-cell molecule
4420,4500,8172813,0.0262,0.00355,3.8554935,-2.58532,0.8498226,FAM156B///FAM156A,family with sequence similarity 156 member B///family with sequence similarity 156 member A
4421,4501,8048120,0.0263,0.00356,3.8544593,-2.58702,0.8345599,ATIC,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase
4426,4507,8102594,0.0263,0.00357,3.8526542,-2.58998,0.6087888,TNIP3,TNFAIP3 interacting protein 3
4428,4510,7899436,0.0264,0.00358,3.850751,-2.59311,0.7579622,SESN2,sestrin 2
4431,4513,8077441,0.0264,0.00358,3.8495338,-2.59511,1.2664831,BHLHE40,basic helix-loop-helix family member e40
4433,4515,7986532,0.0264,0.00359,3.8490104,-2.59597,0.7960671,OR4F15,olfactory receptor family 4 subfamily F member 15
4438,4520,8161701,0.0265,0.0036,3.8466358,-2.59987,0.8996923,TMEM2,transmembrane protein 2
4440,4522,7937150,0.0265,0.00361,3.8452706,-2.60211,1.618233,ADAM8,ADAM metallopeptidase domain 8
4441,4523,8103728,0.0265,0.00361,3.8451703,-2.60228,1.0968867,HMGB2,high mobility group box 2
4443,4526,8019263,0.0266,0.00362,3.8436082,-2.60484,0.6240868,ARHGDIA,Rho GDP dissociation inhibitor alpha
4452,4539,7922391,0.0268,0.00366,3.836626,-2.61632,1.2672947,CENPL,centromere protein L
4453,4540,7945245,0.0268,0.00366,3.8365619,-2.61643,2.4559149,NTM,neurotrimin
4454,4541,8117447,0.0269,0.00367,3.8345693,-2.6197,0.5066036,BTN2A2,butyrophilin subfamily 2 member A2
4456,4543,8160682,0.0269,0.00367,3.8343393,-2.62008,0.6744264,NOL6,nucleolar protein 6
4457,4544,8015460,0.0269,0.00367,3.8340172,-2.62061,0.6248307,ACLY,ATP citrate lyase
4458,4545,7911839,0.0269,0.00368,3.8330715,-2.62216,0.8541062,WRAP73,"WD repeat containing, antisense to TP73"
4461,4548,8170260,0.027,0.00369,3.8303468,-2.62665,0.5640054,MAGEC3,MAGE family member C3
4463,4550,8065569,0.027,0.0037,3.8299986,-2.62722,0.9920885,BCL2L1,BCL2 like 1
4466,4553,7927099,0.027,0.0037,3.8293384,-2.6283,1.942285,LINC00839,long intergenic non-protein coding RNA 839
4468,4555,8062908,0.027,0.0037,3.8287136,-2.62933,1.0695398,STK4,serine/threonine kinase 4
4472,4560,8093398,0.0271,0.00372,3.8262067,-2.63346,0.5394269,PCGF3,polycomb group ring finger 3
4477,4565,7914218,0.0272,0.00373,3.8236311,-2.63769,0.5076552,TAF12,TATA-box binding protein associated factor 12
4478,4566,8065612,0.0272,0.00373,3.8235461,-2.63783,0.6732452,NOL4L,nucleolar protein 4 like
4480,4568,8066074,0.0272,0.00374,3.8229258,-2.63885,0.9467087,DSN1,"DSN1 homolog, MIS12 kinetochore complex component"
4482,4570,8035236,0.0272,0.00374,3.8226167,-2.63936,0.5014642,HAUS8,HAUS augmin like complex subunit 8
4484,4572,8092640,0.0273,0.00375,3.8211645,-2.64175,1.4175582,RFC4,replication factor C subunit 4
4485,4574,8091318,0.0273,0.00375,3.8208153,-2.64233,0.8330828,PLSCR2,phospholipid scramblase 2
4494,4584,8058450,0.0273,0.00376,3.8185389,-2.64607,1.0217986,GPR1,G protein-coupled receptor 1
4496,4586,8166015,0.0273,0.00376,3.8183589,-2.64637,0.9956664,MSL3,male-specific lethal 3 homolog (Drosophila)
4498,4588,8072817,0.0273,0.00377,3.8179745,-2.647,0.9371587,CDC42EP1,CDC42 effector protein 1
4500,4590,7939131,0.0273,0.00377,3.8169814,-2.64864,0.8201875,WT1-AS,WT1 antisense RNA
4501,4591,8054722,0.0273,0.00377,3.816942,-2.6487,2.0083908,IL1B,interleukin 1 beta
4503,4593,7976726,0.0273,0.00378,3.8161934,-2.64993,0.6919029,EVL,Enah/Vasp-like
4505,4595,8084963,0.0274,0.00378,3.815652,-2.65082,0.7616446,PAK2,p21 (RAC1) activated kinase 2
4508,4598,8120362,0.0274,0.00379,3.813694,-2.65405,1.1977208,BEND6,BEN domain containing 6
4509,4599,8019194,0.0274,0.00379,3.8135935,-2.65421,0.5912142,FAAP100,Fanconi anemia core complex associated protein 100
4510,4601,8138708,0.0274,0.0038,3.8130494,-2.65511,0.5508139,HOXA1,homeobox A1
4511,4603,7972674,0.0275,0.0038,3.8120638,-2.65673,0.9748184,TEX30,testis expressed 30
4518,4612,8169859,0.0276,0.00383,3.8066897,-2.66558,1.5091993,SASH3,SAM and SH3 domain containing 3
4520,4614,7996772,0.0277,0.00384,3.8060663,-2.66661,0.7085103,SLC7A6,solute carrier family 7 member 6
4524,4619,8167749,0.0277,0.00385,3.8040068,-2.67,0.8796096,FAM156B///FAM156A,family with sequence similarity 156 member B///family with sequence similarity 156 member A
4525,4620,7996608,0.0277,0.00385,3.8036766,-2.67054,0.5231399,CARMIL2,capping protein regulator and myosin 1 linker 2
4528,4623,8049689,0.0279,0.00388,3.7994898,-2.67744,0.8446562,RNPEPL1,arginyl aminopeptidase like 1
4530,4625,7940857,0.028,0.00389,3.7976258,-2.68051,0.8763154,STIP1,stress induced phosphoprotein 1
4532,4627,7991234,0.028,0.00389,3.7974166,-2.68086,1.3837783,MFGE8,milk fat globule-EGF factor 8 protein
4535,4630,8024089,0.028,0.00389,3.7970809,-2.68141,0.5080785,WDR18,WD repeat domain 18
4536,4631,7951397,0.028,0.00389,3.7968583,-2.68178,2.0476559,CASP1,caspase 1
4539,4634,8099037,0.028,0.0039,3.7955123,-2.684,0.6768215,MFSD10,major facilitator superfamily domain containing 10
4540,4635,8114658,0.028,0.0039,3.7952735,-2.68439,0.5487427,DIAPH1,diaphanous related formin 1
4541,4636,8174715,0.028,0.00391,3.7945283,-2.68562,0.6950634,SNORA69,"small nucleolar RNA, H/ACA box 69"
4542,4637,7903321,0.028,0.00391,3.7943733,-2.68587,0.6451366,RTCA,RNA 3'-terminal phosphate cyclase
4543,4638,7924603,0.028,0.00391,3.7939594,-2.68656,1.0393263,LBR,lamin B receptor
4544,4639,8032290,0.028,0.00391,3.7938949,-2.68666,0.6467298,TCF3,transcription factor 3
4549,4646,7921909,0.0283,0.00395,3.7880166,-2.69635,0.6814977,CCDC190,coiled-coil domain containing 190
4550,4648,7960253,0.0283,0.00396,3.7865625,-2.69875,0.7613941,NINJ2,ninjurin 2
4563,4663,7950374,0.0285,0.004,3.7793648,-2.71062,0.9870416,P4HA3,prolyl 4-hydroxylase subunit alpha 3
4571,4674,8103240,0.0286,0.00403,3.7759027,-2.71633,1.1975605,ANXA2P1,annexin A2 pseudogene 1
4574,4677,7965245,0.0287,0.00403,3.7747763,-2.71819,1.0849787,MKRN9P,"makorin ring finger protein 9, pseudogene"
4577,4683,8109830,0.0288,0.00406,3.7707047,-2.72491,1.8134853,SPDL1,spindle apparatus coiled-coil protein 1
4579,4685,8051443,0.0288,0.00407,3.7697602,-2.72647,0.5261502,STRN,striatin
4584,4692,8022118,0.0289,0.00408,3.7679732,-2.72942,0.867462,EPB41L3,erythrocyte membrane protein band 4.1 like 3
4585,4694,7955469,0.0289,0.00409,3.7665331,-2.73179,0.7977253,SLC4A8,solute carrier family 4 member 8
4587,4696,7998666,0.029,0.00409,3.7656666,-2.73323,1.1388372,SNORA64///RPS2,"small nucleolar RNA, H/ACA box 64///ribosomal protein S2"
4591,4700,7918188,0.029,0.00411,3.7636342,-2.73658,0.7504084,SLC25A24,solute carrier family 25 member 24
4594,4703,7999553,0.029,0.00411,3.7633819,-2.737,1.1995875,CPPED1,calcineurin like phosphoesterase domain containing 1
4600,4709,7896817,0.0291,0.00412,3.7609433,-2.74102,0.6058759,ISG15,ISG15 ubiquitin-like modifier
4601,4710,8139125,0.0291,0.00413,3.7603419,-2.74202,0.800077,TARP,TCR gamma alternate reading frame protein
4602,4711,8038839,0.0291,0.00413,3.7597721,-2.74296,0.6509647,SIGLEC8,sialic acid binding Ig like lectin 8
4605,4714,8163185,0.0292,0.00414,3.7590592,-2.74414,1.1173681,TXN,thioredoxin
4608,4717,7926596,0.0292,0.00415,3.7574239,-2.74684,0.7475687,COMMD3-BMI1///COMMD3,COMMD3-BMI1 readthrough///COMM domain containing 3
4610,4719,7993148,0.0293,0.00416,3.7560041,-2.74918,0.7698243,PMM2,phosphomannomutase 2
4611,4720,7929078,0.0293,0.00416,3.7558814,-2.74938,1.4428462,KIF20B,kinesin family member 20B
4614,4725,8092578,0.0294,0.00418,3.7526882,-2.75466,1.2919538,ETV5,ETS variant 5
4615,4726,8117773,0.0294,0.00418,3.7519529,-2.75587,0.8887819,LOC554223,histocompatibility antigen-related
4619,4731,7906775,0.0295,0.00419,3.7505786,-2.75814,1.5837056,HSPA7///HSPA6,heat shock protein family A (Hsp70) member 7///heat shock protein family A (Hsp70) member 6
4622,4734,8031550,0.0295,0.0042,3.7492592,-2.76032,0.6599718,EPN1,epsin 1
4624,4737,8112971,0.0296,0.00421,3.7473038,-2.76355,2.4014059,HAPLN1,hyaluronan and proteoglycan link protein 1
4625,4738,8006968,0.0296,0.00422,3.7461217,-2.76551,0.7394275,GSDMA,gasdermin A
4627,4740,8122773,0.0297,0.00423,3.7445058,-2.76818,1.2378974,MTHFD1L,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like
4628,4741,8064485,0.0297,0.00423,3.744144,-2.76878,1.2061238,SIRPG,signal regulatory protein gamma
4629,4743,7938183,0.0297,0.00423,3.7440196,-2.76898,1.068246,ZNF215,zinc finger protein 215
4632,4749,8147785,0.0297,0.00425,3.7417055,-2.77281,1.4380235,DCAF13,DDB1 and CUL4 associated factor 13
4637,4754,7950391,0.0298,0.00427,3.7393073,-2.77677,1.332026,PGM2L1,phosphoglucomutase 2 like 1
4638,4756,8052934,0.0299,0.00428,3.7372432,-2.78018,0.6809884,MCEE,methylmalonyl-CoA epimerase
4640,4758,8018364,0.0299,0.00428,3.7369682,-2.78064,0.7240638,GRB2,growth factor receptor bound protein 2
4642,4760,8018864,0.03,0.00429,3.7360149,-2.78222,0.933894,SOCS3,suppressor of cytokine signaling 3
4645,4763,7981046,0.03,0.0043,3.7343791,-2.78492,0.7046928,IFI27L2,interferon alpha inducible protein 27 like 2
4650,4770,7957338,0.0301,0.00432,3.7314904,-2.7897,2.4706724,SYT1,synaptotagmin 1
4656,4776,8152582,0.0301,0.00433,3.7300014,-2.79216,1.6578194,DSCC1,DNA replication and sister chromatid cohesion 1
4659,4780,7931674,0.0302,0.00435,3.7277727,-2.79585,0.6056422,TUBB8,tubulin beta 8 class VIII
4660,4781,8047677,0.0302,0.00435,3.727455,-2.79637,1.3614449,CD28,CD28 molecule
4663,4784,8049512,0.0303,0.00436,3.7254436,-2.7997,0.6222651,LRRFIP1,LRR binding FLII interacting protein 1
4664,4786,7929624,0.0303,0.00436,3.7253022,-2.79993,0.6041964,PGAM4///PGAM1,phosphoglycerate mutase family member 4///phosphoglycerate mutase 1
4666,4790,7977003,0.0303,0.00437,3.7245476,-2.80118,0.619018,RCOR1,REST corepressor 1
4670,4795,7917942,0.0304,0.00438,3.7227426,-2.80417,0.7028437,MIR2682///MIR137HG,microRNA 2682///MIR137 host gene
4671,4796,7944493,0.0304,0.00438,3.7224334,-2.80468,1.0609612,CBL,Cbl proto-oncogene
4673,4798,8127051,0.0304,0.00438,3.7222394,-2.805,0.5393914,TRAM2,translocation associated membrane protein 2
4676,4802,7935660,0.0305,0.0044,3.7194592,-2.8096,0.763889,DNMBP,dynamin binding protein
4678,4805,7958152,0.0305,0.00441,3.7189513,-2.81044,0.6023024,PGAM4///PGAM1,phosphoglycerate mutase family member 4///phosphoglycerate mutase 1
4680,4807,7898161,0.0305,0.00441,3.7179305,-2.81213,1.104167,EFHD2,EF-hand domain family member D2
4681,4808,8124531,0.0305,0.00441,3.7179069,-2.81217,1.4095302,HIST1H3I,"histone cluster 1, H3i"
4683,4810,8092000,0.0306,0.00442,3.716482,-2.81453,1.3236119,TERC,telomerase RNA component
4685,4812,7941565,0.0306,0.00443,3.7159515,-2.81541,0.952418,KLC2,kinesin light chain 2
4686,4813,8043036,0.0306,0.00443,3.7158248,-2.81562,1.3088849,LOC1720///DHFR,dihydrofolate reductase pseudogene///dihydrofolate reductase
4688,4815,8180412,0.0306,0.00443,3.7152187,-2.81662,0.9382246,ST6GALNAC4,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4"
4693,4821,8166999,0.0307,0.00445,3.7134706,-2.81952,0.6273603,CHST7,carbohydrate sulfotransferase 7
4695,4823,8180413,0.0307,0.00445,3.7130723,-2.82018,0.9388236,ST6GALNAC4,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4"
4696,4824,8019296,0.0307,0.00445,3.7129496,-2.82038,0.5444809,SIRT7,sirtuin 7
4697,4825,8069252,0.0307,0.00445,3.71289,-2.82048,0.6953208,PCBP3,poly(rC) binding protein 3
4711,4844,8072374,0.0308,0.00449,3.7068922,-2.83041,1.0763352,SLC35E4,solute carrier family 35 member E4
4716,4850,7899394,0.0309,0.00451,3.7044525,-2.83445,1.4645153,THEMIS2,thymocyte selection associated family member 2
4717,4851,7965480,0.0309,0.00451,3.7039768,-2.83524,0.6007143,PGAM4///PGAM1,phosphoglycerate mutase family member 4///phosphoglycerate mutase 1
4720,4854,8075886,0.031,0.00452,3.7028495,-2.8371,1.6973189,IL2RB,interleukin 2 receptor subunit beta
4726,4862,8102352,0.0311,0.00455,3.6986931,-2.84399,0.5026071,PITX2,paired like homeodomain 2
4731,4868,8072108,0.0311,0.00456,3.6979081,-2.84529,1.5961225,ASPHD2,aspartate beta-hydroxylase domain containing 2
4736,4875,8164698,0.0313,0.00459,3.693151,-2.85317,0.710268,MED27,mediator complex subunit 27
4737,4876,8036702,0.0313,0.00459,3.6930944,-2.85327,0.7531311,IFNL3,interferon lambda 3
4738,4879,8157216,0.0314,0.00461,3.6911199,-2.85654,1.7227725,UGCG,UDP-glucose ceramide glucosyltransferase
4739,4880,8101131,0.0314,0.00461,3.6905918,-2.85742,3.2294079,CXCL11,C-X-C motif chemokine ligand 11
4740,4881,8070953,0.0314,0.00462,3.6899489,-2.85848,0.5342668,SPATC1L,spermatogenesis and centriole associated 1-like
4742,4883,8105523,0.0315,0.00463,3.6885266,-2.86084,0.7291366,KIF2A,kinesin family member 2A
4744,4885,8032249,0.0315,0.00463,3.6877926,-2.86205,0.7697831,ADAMTSL5,ADAMTS like 5
4746,4887,7938072,0.0315,0.00464,3.6872262,-2.86299,0.6995189,OR56B4,olfactory receptor family 56 subfamily B member 4
4749,4890,7992529,0.0316,0.00464,3.6863672,-2.86442,0.57558,TRAF7,TNF receptor associated factor 7
4753,4894,8092457,0.0316,0.00465,3.6847346,-2.86712,0.8327837,ALG3,"ALG3, alpha-1,3- mannosyltransferase"
4755,4896,8173613,0.0316,0.00466,3.68441,-2.86766,0.5136812,RLIM,"ring finger protein, LIM domain interacting"
4757,4899,8026250,0.0317,0.00467,3.6826746,-2.87054,0.7387268,DCAF15,DDB1 and CUL4 associated factor 15
4760,4902,8112458,0.0318,0.00469,3.680286,-2.8745,0.7678008,AK6///TAF9,adenylate kinase 6///TATA-box binding protein associated factor 9
4764,4907,7922610,0.0318,0.0047,3.6784218,-2.87759,1.1076448,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase"
4767,4910,8072757,0.0319,0.00471,3.6775823,-2.87899,2.0903357,CSF2RB,colony stimulating factor 2 receptor beta common subunit
4770,4917,8012054,0.032,0.00473,3.674811,-2.88358,0.7215875,DLG4,discs large MAGUK scaffold protein 4
4775,4922,7994756,0.032,0.00474,3.6730359,-2.88653,0.555318,PPP4C,protein phosphatase 4 catalytic subunit
4776,4923,8092534,0.032,0.00474,3.6727305,-2.88703,0.5804748,TMEM41A,transmembrane protein 41A
4778,4926,8128669,0.0321,0.00475,3.6713891,-2.88926,0.5547184,OSTM1,osteopetrosis associated transmembrane protein 1
4779,4927,7981068,0.0321,0.00476,3.6710961,-2.88975,1.329624,SERPINA1,serpin family A member 1
4783,4931,8012558,0.0323,0.00478,3.6674285,-2.89583,1.9599463,PIK3R5,phosphoinositide-3-kinase regulatory subunit 5
4787,4936,8083690,0.0324,0.00481,3.664276,-2.90106,0.6450689,IL12A,interleukin 12A
4791,4941,8029147,0.0325,0.00483,3.6617266,-2.90529,0.9693196,ARHGEF1,Rho guanine nucleotide exchange factor 1
4793,4943,8173201,0.0325,0.00483,3.6613551,-2.90591,0.5120136,ZXDA,"zinc finger, X-linked, duplicated A"
4798,4948,7902553,0.0325,0.00484,3.6597689,-2.90854,1.307676,IFI44,interferon induced protein 44
4799,4949,7984079,0.0326,0.00485,3.6593932,-2.90917,0.5135359,TPM1,tropomyosin 1 (alpha)
4800,4950,8018449,0.0326,0.00485,3.6584747,-2.91069,1.6797543,UNC13D,unc-13 homolog D
4801,4951,8149555,0.0326,0.00485,3.6584264,-2.91077,1.2181207,PSD3,pleckstrin and Sec7 domain containing 3
4804,4954,8040578,0.0326,0.00486,3.657575,-2.91219,1.0887373,CENPO,centromere protein O
4807,4958,8126371,0.0326,0.00487,3.6567716,-2.91352,0.9119366,CCND3,cyclin D3
4809,4961,8177635,0.0327,0.00487,3.6559812,-2.91483,0.7686466,AK6///TAF9,adenylate kinase 6///TATA-box binding protein associated factor 9
4810,4962,7917530,0.0327,0.00488,3.6555325,-2.91558,1.9025545,GBP2,guanylate binding protein 2
4811,4963,7966878,0.0327,0.00488,3.6551132,-2.91627,1.4653635,CIT,citron rho-interacting serine/threonine kinase
4812,4964,8005707,0.0327,0.00488,3.6549941,-2.91647,1.3616658,MAP2K3,mitogen-activated protein kinase kinase 3
4816,4968,8033233,0.0328,0.0049,3.6520532,-2.92136,0.6525873,TUBB4A,tubulin beta 4A class IVa
4817,4969,7920944,0.0329,0.00491,3.6508146,-2.92341,0.5544962,SMG5,"SMG5, nonsense mediated mRNA decay factor"
4818,4971,8140967,0.0329,0.00492,3.6501099,-2.92458,1.9811753,SAMD9,sterile alpha motif domain containing 9
4826,4979,8119801,0.0331,0.00495,3.6458001,-2.93174,0.6425791,ABCC10,ATP binding cassette subfamily C member 10
4829,4982,7906041,0.0331,0.00496,3.6447925,-2.93342,0.6425673,DAP3,death associated protein 3
4830,4983,7915472,0.0331,0.00496,3.6444493,-2.93399,1.217228,SLC2A1,solute carrier family 2 member 1
4833,4986,7930226,0.0332,0.00497,3.6432287,-2.93601,0.9035383,PDCD11,programmed cell death 11
4838,4996,7979963,0.0334,0.00501,3.638215,-2.94435,1.414779,DPF3,double PHD fingers 3
4842,5000,8176133,0.0334,0.00503,3.636068,-2.94791,0.7597934,G6PD,glucose-6-phosphate dehydrogenase
4844,5003,8142624,0.0335,0.00505,3.6341119,-2.95116,0.9071359,TAS2R16,taste 2 receptor member 16
4845,5004,7896908,0.0336,0.00505,3.6335155,-2.95216,0.6451926,PUSL1,pseudouridylate synthase-like 1
4847,5006,8070102,0.0336,0.00507,3.6317328,-2.95512,0.8973199,GART,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase"
4850,5011,8009301,0.0337,0.00508,3.6297211,-2.95846,1.0411281,PRKCA,protein kinase C alpha
4853,5014,8066031,0.0338,0.00509,3.6283788,-2.9607,0.560584,SCAND1,SCAN domain containing 1
4858,5019,8140971,0.0339,0.00511,3.6257136,-2.96513,1.4399139,SAMD9L,sterile alpha motif domain containing 9 like
4859,5020,8015769,0.0339,0.00512,3.6255442,-2.96541,0.7906446,BRCA1,"BRCA1, DNA repair associated"
4860,5021,7914282,0.0339,0.00512,3.6249849,-2.96634,1.1513653,SDC3,syndecan 3
4863,5025,8167347,0.034,0.00513,3.6234261,-2.96893,0.7611021,SUV39H1,suppressor of variegation 3-9 homolog 1
4864,5026,8068022,0.034,0.00514,3.6227824,-2.97,1.6461579,MIR155///MIR155HG,microRNA 155///MIR155 host gene
4866,5029,8093130,0.034,0.00515,3.6218672,-2.97152,0.659258,RNF168,ring finger protein 168
4868,5031,8148158,0.0341,0.00516,3.6206695,-2.97352,0.8322717,TBC1D31,TBC1 domain family member 31
4869,5032,8092922,0.0341,0.00517,3.6194517,-2.97554,0.6110273,XXYLT1,xyloside xylosyltransferase 1
4870,5033,8106730,0.0341,0.00517,3.6190785,-2.97616,0.8263884,XRCC4,X-ray repair cross complementing 4
4873,5037,8086530,0.0342,0.00518,3.6176228,-2.97858,0.6137939,TMEM158,transmembrane protein 158 (gene/pseudogene)
4878,5043,7955533,0.0342,0.00519,3.6160127,-2.98126,1.8925992,SCN8A,sodium voltage-gated channel alpha subunit 8
4881,5046,8104580,0.0344,0.00522,3.6129472,-2.98636,0.5635703,OTULIN,OTU deubiquitinase with linear linkage specificity
4888,5053,8071392,0.0345,0.00524,3.6105639,-2.99033,0.5550211,MED15,mediator complex subunit 15
4891,5056,8117408,0.0346,0.00525,3.6088078,-2.99325,0.9696751,HIST1H2AE,"histone cluster 1, H2ae"
4894,5059,7927801,0.0346,0.00526,3.6081981,-2.99427,1.386032,ANXA2P3,annexin A2 pseudogene 3
4899,5065,7961230,0.0346,0.00528,3.6059932,-2.99793,0.7505416,YBX3,Y-box binding protein 3
4902,5068,8022674,0.0347,0.00529,3.6043102,-3.00074,1.9901756,CDH2,cadherin 2
4903,5069,8153709,0.0347,0.00529,3.6043069,-3.00074,0.598609,TMEM249///FBXL6,transmembrane protein 249///F-box and leucine rich repeat protein 6
4904,5070,8002104,0.0347,0.0053,3.6039466,-3.00134,0.6392633,CENPT,centromere protein T
4905,5072,8004508,0.0348,0.0053,3.6030887,-3.00277,0.8310102,SNORA67,"small nucleolar RNA, H/ACA box 67"
4909,5076,7898263,0.0348,0.00532,3.6016372,-3.00519,0.8695732,FBLIM1,filamin binding LIM protein 1
4912,5080,8149612,0.0349,0.00533,3.599941,-3.00801,0.8629568,LZTS1,leucine zipper tumor suppressor 1
4914,5083,7961865,0.0349,0.00533,3.5994737,-3.00879,0.5016876,KRAS,"KRAS proto-oncogene, GTPase"
4915,5084,7918345,0.0349,0.00534,3.5992677,-3.00913,0.9915441,PSMA5,proteasome subunit alpha 5
4917,5087,7918634,0.0349,0.00534,3.598427,-3.01053,0.8558244,PHTF1,putative homeodomain transcription factor 1
4922,5093,8003348,0.035,0.00536,3.5967487,-3.01332,1.1356704,RNF166,ring finger protein 166
4925,5096,7903786,0.035,0.00537,3.5956458,-3.01516,1.5167834,CSF1,colony stimulating factor 1
4931,5103,8180370,0.0351,0.00539,3.5932223,-3.0192,0.8446946,FAM207A,family with sequence similarity 207 member A
4932,5105,8117330,0.0351,0.00539,3.5928694,-3.01978,1.415523,HIST1H3A,"histone cluster 1, H3a"
4934,5110,8175782,0.0352,0.0054,3.5913847,-3.02226,0.7777033,HAUS7///TREX2,HAUS augmin like complex subunit 7///three prime repair exonuclease 2
4935,5111,8091941,0.0352,0.00541,3.5906645,-3.02346,0.5156519,PDCD10,programmed cell death 10
4936,5113,8069880,0.0352,0.00541,3.590474,-3.02377,1.0795753,TIAM1,T-cell lymphoma invasion and metastasis 1
4944,5122,7951408,0.0353,0.00544,3.5873791,-3.02893,1.5992048,CARD16,caspase recruitment domain family member 16
4947,5125,8051501,0.0353,0.00545,3.586432,-3.03051,0.538339,EIF2AK2,eukaryotic translation initiation factor 2 alpha kinase 2
4953,5132,8007302,0.0355,0.00547,3.5833838,-3.03559,0.5079562,TUBG1,tubulin gamma 1
4954,5133,8102560,0.0355,0.00548,3.5831495,-3.03598,1.7145634,MAD2L1,MAD2 mitotic arrest deficient-like 1 (yeast)
4955,5135,7917331,0.0355,0.00548,3.5823754,-3.03727,0.5553016,C1orf52,chromosome 1 open reading frame 52
4956,5137,7987405,0.0355,0.00549,3.5815132,-3.0387,1.4650664,RASGRP1,RAS guanyl releasing protein 1
4957,5138,7897801,0.0356,0.0055,3.5808404,-3.03982,1.2253465,RNU5E-1,"RNA, U5E small nuclear 1"
4958,5139,8101971,0.0356,0.0055,3.5807022,-3.04005,0.512373,PPP3CA,protein phosphatase 3 catalytic subunit alpha
4959,5140,8124518,0.0356,0.00551,3.5796408,-3.04182,1.5775049,HIST1H2AJ,"histone cluster 1, H2aj"
4966,5151,7990231,0.0359,0.00556,3.5734492,-3.05214,0.5209145,ADPGK,ADP dependent glucokinase
4968,5156,8180348,0.0359,0.00557,3.572549,-3.05364,1.2597428,XCL1,X-C motif chemokine ligand 1
4970,5158,8034099,0.036,0.00558,3.5713965,-3.05556,1.441148,MIR199A1,microRNA 199a-1
4975,5164,8043209,0.036,0.0056,3.5697149,-3.05837,0.5892255,RNF181,ring finger protein 181
4976,5166,7994123,0.0362,0.00562,3.5670658,-3.06278,0.5558284,CHP2,calcineurin like EF-hand protein 2
4979,5169,8047187,0.0362,0.00562,3.5667013,-3.06339,0.5504009,CCDC150,coiled-coil domain containing 150
4981,5171,8042874,0.0363,0.00564,3.5649278,-3.06635,0.5057363,TTC31,tetratricopeptide repeat domain 31
4986,5178,8018972,0.0363,0.00565,3.5637285,-3.06835,1.1411852,CEP295NL,CEP295 N-terminal like
4988,5182,8122038,0.0364,0.00567,3.5615813,-3.07193,1.9652902,TMEM200A,transmembrane protein 200A
4990,5184,8166278,0.0364,0.00569,3.5597111,-3.07505,1.4345438,SCML1,sex comb on midleg-like 1 (Drosophila)
4991,5185,8118149,0.0364,0.00569,3.5596532,-3.07514,1.8515972,LST1,leukocyte specific transcript 1
4992,5186,8177988,0.0364,0.00569,3.5596532,-3.07514,1.8515972,LST1,leukocyte specific transcript 1
4993,5187,8179268,0.0364,0.00569,3.5596532,-3.07514,1.8515972,LST1,leukocyte specific transcript 1
4994,5189,8118207,0.0364,0.00569,3.559411,-3.07555,0.6077088,SNORA38,"small nucleolar RNA, H/ACA box 38"
4996,5191,8118696,0.0366,0.00572,3.5562098,-3.08089,0.6095658,ZBTB9///SYNGAP1,zinc finger and BTB domain containing 9///synaptic Ras GTPase activating protein 1
5000,5197,7953723,0.0367,0.00573,3.5547554,-3.08331,1.3309245,CLEC4A,C-type lectin domain family 4 member A
5003,5201,7906863,0.0368,0.00575,3.5526547,-3.08682,1.3005066,UAP1,UDP-N-acetylglucosamine pyrophosphorylase 1
5005,5203,7928395,0.0368,0.00576,3.5515423,-3.08868,0.5970607,FUT11,fucosyltransferase 11
5010,5211,7934477,0.0369,0.00578,3.5496078,-3.0919,0.5303494,CAMK2G,calcium/calmodulin dependent protein kinase II gamma
5013,5214,7949746,0.0369,0.00579,3.5486333,-3.09353,0.6588651,POLD4,"DNA polymerase delta 4, accessory subunit"
5015,5216,8072216,0.0369,0.00579,3.5479738,-3.09463,1.0551131,GAS2L1,growth arrest specific 2 like 1
5018,5220,8096301,0.0369,0.0058,3.5473816,-3.09562,3.3708412,SPP1,secreted phosphoprotein 1
5019,5221,8002987,0.037,0.00581,3.5462803,-3.09746,0.7205766,CMC2,C-X9-C motif containing 2
5020,5222,7934505,0.037,0.00581,3.5459383,-3.09803,2.2691305,C10orf55,chromosome 10 open reading frame 55
5021,5223,8045499,0.037,0.00582,3.5455484,-3.09868,0.9784547,HNMT,histamine N-methyltransferase
5024,5226,8093272,0.037,0.00582,3.5449121,-3.09974,0.556836,ANKRD18DP,"ankyrin repeat domain 18D, pseudogene"
5025,5228,8103244,0.037,0.00583,3.5445677,-3.10031,0.6126761,RNF175,ring finger protein 175
5027,5231,8062427,0.037,0.00583,3.5443298,-3.10071,0.9588128,VSTM2L,V-set and transmembrane domain containing 2 like
