,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
7562,7674,217751_at,5.19e-08,7.29e-09,-6.7912029,9.747595,-0.6285318,GSTK1,glutathione S-transferase kappa 1
7563,7675,202051_s_at,5.2e-08,7.3e-09,-6.7909402,9.746601,-0.50983012,ZMYM4,zinc finger MYM-type containing 4
7564,7676,1557799_at,5.21e-08,7.31e-09,-6.7903338,9.74431,-0.71449181,C11orf31,chromosome 11 open reading frame 31
7565,7678,223469_at,5.22e-08,7.33e-09,-6.7897692,9.742176,-0.61031524,PGPEP1,pyroglutamyl-peptidase I
7566,7679,231919_at,5.22e-08,7.34e-09,-6.7895624,9.741395,-1.07403797,DBT,dihydrolipoamide branched chain transacylase E2
7567,7680,229338_at,5.22e-08,7.34e-09,-6.7894948,9.741139,-0.8860213,LOC100289361,uncharacterized LOC100289361
7568,7681,222364_at,5.23e-08,7.35e-09,-6.7891262,9.739746,-1.05310179,SLC44A1,solute carrier family 44 member 1
7569,7682,223011_s_at,5.23e-08,7.36e-09,-6.7888551,9.738722,-0.52769353,OCIAD1,OCIA domain containing 1
7574,7687,226115_at,5.26e-08,7.4e-09,-6.7871832,9.732403,-0.68322706,AHCTF1,AT-hook containing transcription factor 1
7580,7693,220316_at,5.32e-08,7.48e-09,-6.7843622,9.721743,-1.07605744,NPAS3,neuronal PAS domain protein 3
7581,7694,222741_s_at,5.32e-08,7.48e-09,-6.7842845,9.72145,-0.64315285,SAYSD1,SAYSVFN motif domain containing 1
7582,7695,213022_s_at,5.32e-08,7.49e-09,-6.78409,9.720715,-1.11018629,UTRN,utrophin
7583,7696,222099_s_at,5.33e-08,7.5e-09,-6.7838085,9.719651,-0.5766462,LSM14A,"LSM14A, mRNA processing body assembly factor"
7585,7698,224836_at,5.33e-08,7.51e-09,-6.7834344,9.718237,-1.20627219,TP53INP2,tumor protein p53 inducible nuclear protein 2
7586,7699,214874_at,5.33e-08,7.51e-09,-6.7834289,9.718216,-0.60968928,PKP4,plakophilin 4
7588,7701,218540_at,5.34e-08,7.52e-09,-6.7830497,9.716783,-0.68854047,THTPA,thiamine triphosphatase
7589,7702,223659_at,5.36e-08,7.55e-09,-6.7821319,9.713315,-0.94226515,TMPRSS13,"transmembrane protease, serine 13"
7591,7704,235587_at,5.39e-08,7.6e-09,-6.780408,9.706801,-1.4076752,PAXIP1-AS1,PAXIP1 antisense RNA 1 (head to head)
7596,7709,1553978_at,5.4e-08,7.61e-09,-6.7798846,9.704823,-0.72279002,BORCS8,BLOC-1 related complex subunit 8
7598,7711,226990_at,5.41e-08,7.63e-09,-6.7792288,9.702346,-0.92025327,CAPRIN1,cell cycle associated protein 1
7601,7715,223748_at,5.43e-08,7.67e-09,-6.7778903,9.697288,-2.19253527,SLC4A11,solute carrier family 4 member 11
7604,7719,204749_at,5.47e-08,7.72e-09,-6.7761483,9.690706,-2.07574307,NAP1L3,nucleosome assembly protein 1 like 3
7609,7725,213610_s_at,5.49e-08,7.76e-09,-6.7746719,9.685127,-1.44592469,PHOSPHO2-KLHL23///KLHL23,PHOSPHO2-KLHL23 readthrough///kelch like family member 23
7610,7726,216836_s_at,5.5e-08,7.78e-09,-6.7741648,9.683211,-1.08447116,ERBB2,erb-b2 receptor tyrosine kinase 2
7611,7727,227497_at,5.51e-08,7.79e-09,-6.7738779,9.682128,-1.33054014,SOX6,SRY-box 6
7612,7729,241957_x_at,5.54e-08,7.83e-09,-6.7724527,9.676743,-0.86207654,LIN7B,"lin-7 homolog B, crumbs cell polarity complex component"
7614,7733,235764_at,5.57e-08,7.88e-09,-6.7708803,9.670802,-1.2749834,PRDM5,PR/SET domain 5
7620,7739,227194_at,5.6e-08,7.92e-09,-6.7693314,9.66495,-2.41644361,FAM3B,family with sequence similarity 3 member B
7621,7740,214591_at,5.61e-08,7.95e-09,-6.7685086,9.661841,-1.27178962,KLHL4,kelch like family member 4
7622,7741,236266_at,5.62e-08,7.95e-09,-6.7683801,9.661356,-0.93912135,RORA,RAR related orphan receptor A
7623,7742,205271_s_at,5.63e-08,7.97e-09,-6.7676912,9.658753,-0.57543484,CDK20,cyclin dependent kinase 20
7627,7746,226223_at,5.66e-08,8.03e-09,-6.7660056,9.652385,-1.30729606,PAWR,pro-apoptotic WT1 regulator
7628,7747,236915_at,5.67e-08,8.03e-09,-6.765809,9.651643,-1.29309242,C4orf47,chromosome 4 open reading frame 47
7631,7754,209077_at,5.7e-08,8.08e-09,-6.764276,9.645851,-0.53633024,TXN2,thioredoxin 2
7634,7757,228604_at,5.73e-08,8.13e-09,-6.7626067,9.639545,-1.24406811,FAM76A,family with sequence similarity 76 member A
7636,7759,230033_at,5.77e-08,8.19e-09,-6.7607456,9.632515,-0.73562172,DNAAF3,dynein axonemal assembly factor 3
7638,7761,243910_x_at,5.78e-08,8.21e-09,-6.7601929,9.630427,-0.77132732,CAND1,cullin associated and neddylation dissociated 1
7641,7764,214436_at,5.79e-08,8.22e-09,-6.7597573,9.628781,-1.13712705,FBXL2,F-box and leucine rich repeat protein 2
7643,7766,227437_at,5.81e-08,8.25e-09,-6.7586736,9.624688,-0.87238378,NRAV,negative regulator of antiviral response (non-protein coding)
7644,7767,234339_s_at,5.81e-08,8.25e-09,-6.7586656,9.624658,-0.71571966,SNORD23///GLTSCR2,"small nucleolar RNA, C/D box 23///glioma tumor suppressor candidate region gene 2"
7647,7770,210554_s_at,5.86e-08,8.34e-09,-6.7560667,9.61484,-0.64014234,CTBP2,C-terminal binding protein 2
7653,7776,209375_at,5.94e-08,8.45e-09,-6.7524087,9.601023,-0.6846091,XPC,"XPC complex subunit, DNA damage recognition and repair factor"
7654,7777,1561666_a_at,5.95e-08,8.47e-09,-6.7518522,9.598921,-0.85015478,PSMG3-AS1,PSMG3 antisense RNA 1 (head to head)
7657,7780,1554141_s_at,5.97e-08,8.5e-09,-6.7509476,9.595505,-0.97580097,WDR78,WD repeat domain 78
7658,7781,214773_x_at,5.98e-08,8.51e-09,-6.7505718,9.594085,-0.71744545,TIPRL,TOR signaling pathway regulator
7661,7784,240044_x_at,5.98e-08,8.52e-09,-6.750321,9.593138,-1.08172156,TNRC6B,trinucleotide repeat containing 6B
7664,7788,212079_s_at,6.01e-08,8.55e-09,-6.7492883,9.589238,-0.96274807,KMT2A,lysine methyltransferase 2A
7665,7789,231771_at,6.01e-08,8.56e-09,-6.7490555,9.588358,-3.14795242,GJB6,gap junction protein beta 6
7666,7790,240075_at,6.01e-08,8.57e-09,-6.7489044,9.587788,-0.74881313,LOC101927417,uncharacterized LOC101927417
7667,7791,234730_s_at,6.01e-08,8.57e-09,-6.748831,9.58751,-1.05838213,RIPK4,receptor interacting serine/threonine kinase 4
7668,7792,222405_at,6.03e-08,8.6e-09,-6.7479899,9.584334,-0.61640714,HACD3,3-hydroxyacyl-CoA dehydratase 3
7673,7797,239839_at,6.06e-08,8.65e-09,-6.7464426,9.57849,-0.96325059,ZNF555,zinc finger protein 555
7676,7800,218901_at,6.1e-08,8.71e-09,-6.7446333,9.571657,-1.59008563,PLSCR4,phospholipid scramblase 4
7678,7802,228763_at,6.11e-08,8.72e-09,-6.7443595,9.570623,-1.02291209,NEDD8-MDP1///MDP1,NEDD8-MDP1 readthrough///magnesium dependent phosphatase 1
7682,7806,224570_s_at,6.16e-08,8.8e-09,-6.7418541,9.561161,-0.58087271,IRF2BP2,interferon regulatory factor 2 binding protein 2
7684,7808,204433_s_at,6.16e-08,8.8e-09,-6.7418322,9.561078,-0.75165331,SPATA2,spermatogenesis associated 2
7685,7809,236635_at,6.17e-08,8.81e-09,-6.7416786,9.560498,-1.22265996,ZNF667,zinc finger protein 667
7687,7811,227969_at,6.18e-08,8.83e-09,-6.7408568,9.557395,-0.7091501,PCBP1-AS1,PCBP1 antisense RNA 1
7688,7812,217608_at,6.19e-08,8.85e-09,-6.7404037,9.555684,-1.03410472,SREK1IP1,SREK1 interacting protein 1
7691,7815,219239_s_at,6.22e-08,8.89e-09,-6.7391023,9.550769,-0.95698277,ZNF654,zinc finger protein 654
7693,7817,208723_at,6.24e-08,8.92e-09,-6.7382318,9.547482,-0.84274153,USP11,ubiquitin specific peptidase 11
7695,7820,217897_at,6.29e-08,9e-09,-6.736069,9.539314,-1.49223535,FXYD6,FXYD domain containing ion transport regulator 6
7696,7821,238007_at,6.29e-08,9e-09,-6.7360552,9.539262,-1.10756443,ZNF271P,"zinc finger protein 271, pseudogene"
7697,7822,204511_at,6.3e-08,9.01e-09,-6.7357738,9.5382,-0.65567809,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2"
7699,7824,211009_s_at,6.3e-08,9.01e-09,-6.7356165,9.537606,-1.13314327,ZNF271P,"zinc finger protein 271, pseudogene"
7700,7825,226728_at,6.32e-08,9.05e-09,-6.7346695,9.53403,-0.65703255,SLC27A1,solute carrier family 27 member 1
7701,7826,220271_x_at,6.32e-08,9.05e-09,-6.7345176,9.533456,-0.68052215,EFCAB6,EF-hand calcium binding domain 6
7703,7828,203895_at,6.34e-08,9.08e-09,-6.7337973,9.530736,-2.29129281,PLCB4,phospholipase C beta 4
7706,7831,201158_at,6.37e-08,9.12e-09,-6.7324372,9.525601,-0.68322449,NMT1,N-myristoyltransferase 1
7707,7832,210205_at,6.37e-08,9.13e-09,-6.7323347,9.525213,-0.65176212,B3GALT4,"beta-1,3-galactosyltransferase 4"
7708,7833,218653_at,6.37e-08,9.13e-09,-6.7321939,9.524682,-2.50925301,SLC25A15,solute carrier family 25 member 15
7711,7838,229381_at,6.42e-08,9.2e-09,-6.730134,9.516904,-0.64028815,C1orf64,chromosome 1 open reading frame 64
7712,7839,212623_at,6.43e-08,9.22e-09,-6.7296313,9.515006,-0.70495617,TMEM41B,transmembrane protein 41B
7713,7840,229791_at,6.43e-08,9.23e-09,-6.7294357,9.514267,-0.80725652,LPCAT2,lysophosphatidylcholine acyltransferase 2
7715,7843,227706_at,6.44e-08,9.24e-09,-6.7289965,9.512609,-0.65635595,SPIRE2,spire type actin nucleation factor 2
7724,7852,1564308_a_at,6.54e-08,9.4e-09,-6.7246122,9.496055,-0.83504615,MPP7,membrane palmitoylated protein 7
7725,7853,204075_s_at,6.55e-08,9.41e-09,-6.7244356,9.495389,-1.0205951,CEP104,centrosomal protein 104
7728,7856,1570523_s_at,6.59e-08,9.48e-09,-6.7225093,9.488116,-1.19140886,ATG10,autophagy related 10
7729,7857,223309_x_at,6.6e-08,9.49e-09,-6.7221998,9.486948,-0.5256974,PNPLA8,patatin like phospholipase domain containing 8
7733,7861,228851_s_at,6.64e-08,9.54e-09,-6.7206137,9.48096,-1.11799815,ENSA,endosulfine alpha
7739,7868,229982_at,6.69e-08,9.63e-09,-6.7183966,9.47259,-1.05850099,QSER1,glutamine and serine rich 1
7742,7871,242006_at,6.71e-08,9.66e-09,-6.7173251,9.468545,-1.11352541,LCA5,"LCA5, lebercilin"
7746,7876,210284_s_at,6.75e-08,9.72e-09,-6.7158723,9.46306,-0.6466486,TAB2,TGF-beta activated kinase 1/MAP3K7 binding protein 2
7747,7877,230177_at,6.77e-08,9.76e-09,-6.7147753,9.458919,-1.13832208,GTF2H2B///GTF2H2,general transcription factor IIH subunit 2B (pseudogene)///general transcription factor IIH subunit 2
7748,7878,236321_at,6.78e-08,9.77e-09,-6.7145835,9.458195,-1.34643535,FAM200B,family with sequence similarity 200 member B
7753,7883,212420_at,6.86e-08,9.89e-09,-6.7112007,9.445426,-0.90537331,ELF1,E74 like ETS transcription factor 1
7754,7884,244264_at,6.86e-08,9.89e-09,-6.71118,9.445348,-0.93290402,KLRG2,killer cell lectin like receptor G2
7755,7885,226245_at,6.86e-08,9.9e-09,-6.7110379,9.444811,-0.84615185,KCTD1,potassium channel tetramerization domain containing 1
7757,7887,230575_at,6.89e-08,9.95e-09,-6.709765,9.440007,-0.90232202,MSRB2,methionine sulfoxide reductase B2
7758,7888,203845_at,6.92e-08,9.98e-09,-6.7089108,9.436782,-0.97975023,KAT2B,lysine acetyltransferase 2B
7759,7889,213839_at,6.93e-08,1e-08,-6.7081857,9.434046,-1.41226271,CLMN,calmin
7760,7890,218974_at,6.95e-08,1e-08,-6.7074011,9.431084,-1.1239695,SOBP,sine oculis binding protein homolog
7761,7891,206262_at,6.96e-08,1e-08,-6.7072542,9.430529,-0.6102206,ADH1C,"alcohol dehydrogenase 1C (class I), gamma polypeptide"
7762,7892,238253_at,6.96e-08,1e-08,-6.7071811,9.430254,-0.7852654,WDR72,WD repeat domain 72
7763,7893,219525_at,6.97e-08,1.01e-08,-6.7068236,9.428904,-1.50697192,SLC47A1,solute carrier family 47 member 1
7764,7894,225090_at,6.99e-08,1.01e-08,-6.7059374,9.425559,-0.67302682,MIR6751///SYVN1,microRNA 6751///synoviolin 1
7766,7897,206182_at,7e-08,1.01e-08,-6.7054901,9.423871,-0.59546254,ZNF134,zinc finger protein 134
7767,7898,241888_at,7e-08,1.01e-08,-6.7053852,9.423475,-0.84377097,LOC101930608,uncharacterized LOC101930608
7769,7900,216595_at,7.02e-08,1.01e-08,-6.7048018,9.421273,-0.64390051,FAM186A,family with sequence similarity 186 member A
7770,7901,214548_x_at,7.02e-08,1.01e-08,-6.7045913,9.420479,-0.60667319,GNAS,GNAS complex locus
7772,7903,220497_at,7.05e-08,1.02e-08,-6.703501,9.416364,-0.95904874,ZNF214,zinc finger protein 214
7774,7905,214124_x_at,7.08e-08,1.02e-08,-6.7020799,9.411,-0.80666129,FGFR1OP,FGFR1 oncogene partner
7780,7911,212410_at,7.23e-08,1.05e-08,-6.6964282,9.389671,-0.57511953,MICU2,mitochondrial calcium uptake 2
7781,7912,1570534_a_at,7.24e-08,1.05e-08,-6.6962174,9.388875,-0.83584573,ZNF483,zinc finger protein 483
7783,7914,204451_at,7.27e-08,1.05e-08,-6.6949958,9.384265,-1.10535823,FZD1,frizzled class receptor 1
7784,7915,203892_at,7.27e-08,1.05e-08,-6.6948051,9.383546,-2.25427787,WFDC2,WAP four-disulfide core domain 2
7788,7919,227521_at,7.31e-08,1.06e-08,-6.6932308,9.377605,-0.71870618,FBXO33,F-box protein 33
7789,7921,244043_at,7.33e-08,1.06e-08,-6.692446,9.374643,-1.62908813,TFDP2,transcription factor Dp-2
7794,7926,203942_s_at,7.38e-08,1.07e-08,-6.690743,9.368217,-0.7096924,MARK2,microtubule affinity regulating kinase 2
7796,7928,241950_at,7.4e-08,1.07e-08,-6.6900151,9.36547,-1.46081854,WWC1,WW and C2 domain containing 1
7798,7930,215718_s_at,7.41e-08,1.07e-08,-6.6894705,9.363416,-0.55476933,PHF3,PHD finger protein 3
7799,7931,40612_at,7.42e-08,1.08e-08,-6.6892292,9.362505,-0.75456871,DOPEY1,dopey family member 1
7800,7932,210081_at,7.42e-08,1.08e-08,-6.6888946,9.361242,-1.16046081,AGER,advanced glycosylation end-product specific receptor
7805,7937,1557336_at,7.49e-08,1.09e-08,-6.6863648,9.351697,-0.7479397,SUCLG2-AS1,SUCLG2 antisense RNA 1 (head to head)
7806,7938,223924_at,7.49e-08,1.09e-08,-6.6863268,9.351553,-1.07308232,TTC25,tetratricopeptide repeat domain 25
7808,7942,207971_s_at,7.52e-08,1.09e-08,-6.6853577,9.347897,-0.84778852,CEP68,centrosomal protein 68
7812,7946,228123_s_at,7.6e-08,1.1e-08,-6.6823189,9.336432,-1.45475175,ABHD12,abhydrolase domain containing 12
7813,7947,229227_at,7.6e-08,1.1e-08,-6.6822265,9.336083,-0.69501745,DICER1-AS1,DICER1 antisense RNA 1
7814,7948,236081_at,7.63e-08,1.11e-08,-6.6810943,9.331811,-1.07024812,SNCA,synuclein alpha
7815,7949,213312_at,7.65e-08,1.11e-08,-6.6805898,9.329908,-1.01938446,SMIM8,small integral membrane protein 8
7816,7950,1554985_at,7.65e-08,1.11e-08,-6.68047,9.329456,-1.15875833,ZNF396,zinc finger protein 396
7818,7952,224427_s_at,7.65e-08,1.11e-08,-6.6802768,9.328727,-0.84600608,PAPOLG,poly(A) polymerase gamma
7821,7955,226850_at,7.67e-08,1.12e-08,-6.6796439,9.326339,-0.67205736,SUMF1,sulfatase modifying factor 1
7822,7956,229291_at,7.68e-08,1.12e-08,-6.6792135,9.324715,-0.6390381,RBM15,RNA binding motif protein 15
7827,7961,218539_at,7.7e-08,1.12e-08,-6.6782055,9.320912,-0.81315982,FBXO34,F-box protein 34
7828,7963,219513_s_at,7.71e-08,1.12e-08,-6.6778955,9.319743,-0.8525831,SH2D3A,SH2 domain containing 3A
7829,7965,1554148_a_at,7.72e-08,1.12e-08,-6.6775429,9.318413,-0.71623661,SLC33A1,solute carrier family 33 member 1
7835,7972,217832_at,7.86e-08,1.15e-08,-6.6726996,9.300142,-0.63286422,SYNCRIP,synaptotagmin binding cytoplasmic RNA interacting protein
7836,7973,230126_s_at,7.91e-08,1.15e-08,-6.6707996,9.292975,-0.7831795,KDM4B,lysine demethylase 4B
7842,7979,229526_at,7.97e-08,1.16e-08,-6.6686839,9.284994,-0.92147304,AQP11,aquaporin 11
7844,7981,209477_at,7.98e-08,1.17e-08,-6.6683383,9.28369,-0.65183306,EMD,emerin
7847,7984,226586_at,8.01e-08,1.17e-08,-6.6672028,9.279407,-0.75655514,ANKS6,ankyrin repeat and sterile alpha motif domain containing 6
7849,7986,204628_s_at,8.03e-08,1.17e-08,-6.6665382,9.2769,-1.25050837,ITGB3,integrin subunit beta 3
7850,7987,222708_s_at,8.03e-08,1.17e-08,-6.6664995,9.276754,-0.72020027,STX17,syntaxin 17
7857,7996,238682_at,8.1e-08,1.18e-08,-6.6640692,9.267588,-0.83095513,CCDC96,coiled-coil domain containing 96
7859,7998,210100_s_at,8.1e-08,1.19e-08,-6.6638714,9.266842,-0.62727162,ABCA2,ATP binding cassette subfamily A member 2
7863,8002,209755_at,8.15e-08,1.19e-08,-6.66203,9.259896,-1.33980064,NMNAT2,nicotinamide nucleotide adenylyltransferase 2
7866,8006,213023_at,8.19e-08,1.2e-08,-6.6608373,9.255398,-1.03361292,UTRN,utrophin
7868,8008,236089_at,8.24e-08,1.21e-08,-6.6591907,9.249188,-0.91455677,HECW2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2"
7869,8009,225543_at,8.27e-08,1.21e-08,-6.6581648,9.245319,-1.008749,GTF3C4,general transcription factor IIIC subunit 4
7872,8012,225739_at,8.29e-08,1.22e-08,-6.6571927,9.241653,-0.781546,RAB11FIP4,RAB11 family interacting protein 4
7874,8014,224987_at,8.33e-08,1.22e-08,-6.6560952,9.237514,-0.63955896,C6orf89,chromosome 6 open reading frame 89
7879,8019,206652_at,8.39e-08,1.23e-08,-6.6538598,9.229084,-0.91708195,ZMYM5,zinc finger MYM-type containing 5
7882,8022,230835_at,8.41e-08,1.23e-08,-6.653235,9.226728,-0.51468444,KRTDAP,keratinocyte differentiation associated protein
7885,8025,243907_at,8.44e-08,1.24e-08,-6.6522373,9.222965,-1.2821071,GREB1L,growth regulation by estrogen in breast cancer 1 like
7886,8026,219317_at,8.44e-08,1.24e-08,-6.6520347,9.222201,-1.42208088,POLI,DNA polymerase iota
7887,8027,208070_s_at,8.45e-08,1.24e-08,-6.6516651,9.220807,-0.50231962,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit"
7891,8031,218346_s_at,8.51e-08,1.25e-08,-6.6498326,9.213897,-0.8491421,SESN1,sestrin 1
7895,8036,235230_at,8.58e-08,1.26e-08,-6.6475409,9.205256,-1.51703148,PLCXD2,phosphatidylinositol specific phospholipase C X domain containing 2
7896,8037,211033_s_at,8.59e-08,1.26e-08,-6.6470986,9.203588,-0.74922926,PEX7,peroxisomal biogenesis factor 7
7897,8038,219388_at,8.62e-08,1.27e-08,-6.6462742,9.20048,-1.20125991,GRHL2,grainyhead like transcription factor 2
7901,8042,49329_at,8.66e-08,1.27e-08,-6.6448248,9.195015,-0.59949432,KLHL22,kelch like family member 22
7902,8043,231102_at,8.66e-08,1.27e-08,-6.6447457,9.194716,-1.19565802,CROT,carnitine O-octanoyltransferase
7908,8050,217242_at,8.71e-08,1.28e-08,-6.6430406,9.188287,-0.51063201,ZNF154,zinc finger protein 154
7909,8051,220919_s_at,8.72e-08,1.28e-08,-6.6428457,9.187553,-0.53958975,CFAP43,cilia and flagella associated protein 43
7913,8055,230298_at,8.84e-08,1.3e-08,-6.6391421,9.173589,-0.98875105,MBLAC2,metallo-beta-lactamase domain containing 2
7916,8058,208606_s_at,8.86e-08,1.31e-08,-6.6382608,9.170267,-1.2827066,WNT4,Wnt family member 4
7917,8059,44146_at,8.87e-08,1.31e-08,-6.6380419,9.169441,-0.5462636,GMEB2,glucocorticoid modulatory element binding protein 2
7919,8061,229939_at,8.89e-08,1.31e-08,-6.6373468,9.166821,-0.73183225,ENDOV,endonuclease V
7920,8062,219044_at,8.9e-08,1.31e-08,-6.637055,9.165721,-1.39803616,THNSL2,threonine synthase like 2
7923,8065,213276_at,8.93e-08,1.32e-08,-6.635986,9.161691,-0.51734076,CAMK2B,calcium/calmodulin dependent protein kinase II beta
7924,8066,39729_at,8.97e-08,1.32e-08,-6.6350094,9.158009,-0.99564187,PRDX2,peroxiredoxin 2
7925,8067,214156_at,8.97e-08,1.32e-08,-6.634891,9.157563,-1.10869912,MYRIP,myosin VIIA and Rab interacting protein
7928,8070,229452_at,9.02e-08,1.33e-08,-6.6332872,9.151517,-0.78002593,TMEM88,transmembrane protein 88
7930,8072,244407_at,9.04e-08,1.34e-08,-6.632607,9.148952,-1.48595588,CYP39A1,cytochrome P450 family 39 subfamily A member 1
7931,8073,226507_at,9.06e-08,1.34e-08,-6.6319862,9.146612,-0.57411418,PAK1,p21 (RAC1) activated kinase 1
7934,8076,204450_x_at,9.08e-08,1.34e-08,-6.6314151,9.144459,-0.72121067,APOA1,apolipoprotein A1
7935,8077,1552785_at,9.08e-08,1.34e-08,-6.631402,9.14441,-0.69798138,ZNF781,zinc finger protein 781
7937,8079,221836_s_at,9.08e-08,1.34e-08,-6.6311602,9.143499,-0.52949839,TRAPPC9,trafficking protein particle complex 9
7939,8081,205355_at,9.11e-08,1.35e-08,-6.630209,9.139913,-0.72112179,ACADSB,"acyl-CoA dehydrogenase, short/branched chain"
7943,8085,201657_at,9.17e-08,1.36e-08,-6.6283906,9.133059,-0.85720069,ARL1,ADP ribosylation factor like GTPase 1
7945,8087,213316_at,9.19e-08,1.36e-08,-6.6278595,9.131057,-1.18078674,KIAA1462,KIAA1462
7946,8088,225805_at,9.19e-08,1.36e-08,-6.6277528,9.130655,-0.98800714,HNRNPU,heterogeneous nuclear ribonucleoprotein U
7949,8092,209703_x_at,9.24e-08,1.37e-08,-6.6263925,9.125527,-1.82871839,METTL7A,methyltransferase like 7A
7953,8096,1558148_x_at,9.3e-08,1.38e-08,-6.6243309,9.117757,-0.53080082,BAIAP2-AS1,BAIAP2 antisense RNA 1 (head to head)
7954,8097,202063_s_at,9.31e-08,1.38e-08,-6.6240458,9.116682,-0.69236406,SEL1L,SEL1L ERAD E3 ligase adaptor subunit
7957,8100,1559656_a_at,9.38e-08,1.39e-08,-6.6220033,9.108984,-0.64729677,MAMDC2-AS1,MAMDC2 antisense RNA 1
7959,8102,204807_at,9.44e-08,1.4e-08,-6.6204332,9.103066,-1.22654082,TMEM5,transmembrane protein 5
7961,8104,235065_at,9.45e-08,1.4e-08,-6.6200643,9.101676,-1.14347065,GAREM1,GRB2 associated regulator of MAPK1 subtype 1
7962,8105,211273_s_at,9.49e-08,1.41e-08,-6.6189635,9.097527,-0.84988394,TBX1,T-box 1
7963,8107,232064_at,9.52e-08,1.41e-08,-6.6179485,9.093702,-1.12528416,FER,FER tyrosine kinase
7967,8111,230404_at,9.55e-08,1.42e-08,-6.6171066,9.090529,-0.99337329,C5orf63,chromosome 5 open reading frame 63
7968,8112,204572_s_at,9.55e-08,1.42e-08,-6.6170236,9.090217,-1.08285159,PIN4,"peptidylprolyl cis/trans isomerase, NIMA-interacting 4"
7971,8115,209074_s_at,9.59e-08,1.42e-08,-6.6158175,9.085671,-1.92173627,FAM107A,family with sequence similarity 107 member A
7973,8117,229311_at,9.61e-08,1.43e-08,-6.6150738,9.082869,-0.82904498,GKAP1,G kinase anchoring protein 1
7977,8121,218352_at,9.64e-08,1.43e-08,-6.6141683,9.079456,-1.20291563,RCBTB1,RCC1 and BTB domain containing protein 1
7980,8124,201372_s_at,9.7e-08,1.44e-08,-6.6124089,9.072826,-0.6463962,CUL3,cullin 3
7982,8126,1555058_a_at,9.77e-08,1.45e-08,-6.6106144,9.066064,-1.08163651,LPGAT1,lysophosphatidylglycerol acyltransferase 1
7983,8127,235282_at,9.78e-08,1.45e-08,-6.6101391,9.064273,-1.16247219,LOC102724532///SP2-AS1,uncharacterized LOC102724532///SP2 antisense RNA 1
7986,8130,219151_s_at,9.83e-08,1.46e-08,-6.608842,9.059386,-1.05968262,RABL2A///RABL2B,"RAB, member of RAS oncogene family-like 2A///RAB, member of RAS oncogene family-like 2B"
7987,8131,231472_at,9.84e-08,1.46e-08,-6.6084306,9.057836,-1.04308881,FBXO15,F-box protein 15
7990,8134,226038_at,9.85e-08,1.47e-08,-6.6080353,9.056346,-0.87090724,LONRF1,LON peptidase N-terminal domain and ring finger 1
7993,8138,235069_at,9.88e-08,1.47e-08,-6.6072589,9.053421,-0.81849356,TATDN3,TatD DNase domain containing 3
7995,8140,244028_at,9.92e-08,1.48e-08,-6.6061991,9.049427,-0.65728973,MIR6125///USP15,microRNA 6125///ubiquitin specific peptidase 15
7998,8143,206931_at,9.95e-08,1.48e-08,-6.6051748,9.045568,-0.84875128,ZNF141,zinc finger protein 141
7999,8144,209075_s_at,9.95e-08,1.48e-08,-6.6051566,9.045499,-0.73962216,ISCU,iron-sulfur cluster assembly enzyme
8000,8145,209487_at,9.97e-08,1.49e-08,-6.6046413,9.043558,-1.06363468,RBPMS,RNA binding protein with multiple splicing
8001,8146,1554067_at,1e-07,1.49e-08,-6.6038414,9.040544,-0.94925771,C12orf66,chromosome 12 open reading frame 66
8004,8149,220103_s_at,1e-07,1.49e-08,-6.6030043,9.03739,-0.58864953,MRPS18C,mitochondrial ribosomal protein S18C
8006,8151,220353_at,1.01e-07,1.5e-08,-6.6017671,9.032729,-0.65945111,FAM86C1,family with sequence similarity 86 member C1
8008,8153,222557_at,1.01e-07,1.51e-08,-6.6003213,9.027282,-1.1568804,STMN3,stathmin 3
8009,8154,226669_at,1.01e-07,1.51e-08,-6.6002283,9.026932,-0.63251922,USP42,ubiquitin specific peptidase 42
8010,8155,226213_at,1.01e-07,1.51e-08,-6.5997018,9.024948,-2.07664895,ERBB3,erb-b2 receptor tyrosine kinase 3
8011,8156,1553101_a_at,1.01e-07,1.51e-08,-6.5996079,9.024594,-0.70650712,ALKBH5,"alkB homolog 5, RNA demethylase"
8012,8157,204739_at,1.02e-07,1.52e-08,-6.5988375,9.021692,-0.72510209,CENPC,centromere protein C
8013,8158,237386_at,1.02e-07,1.52e-08,-6.5980866,9.018863,-0.59487168,SMIM10L1,small integral membrane protein 10 like 1
8015,8160,239602_at,1.02e-07,1.53e-08,-6.5968691,9.014276,-0.89830262,BRWD1-IT2,BRWD1 intronic transcript 2 (non-protein coding)
8016,8161,202011_at,1.02e-07,1.53e-08,-6.5968417,9.014173,-0.72249983,TJP1,tight junction protein 1
8018,8163,230557_at,1.03e-07,1.53e-08,-6.5960519,9.011198,-0.88542122,XRRA1,X-ray radiation resistance associated 1
8019,8164,227644_at,1.03e-07,1.54e-08,-6.5958356,9.010383,-0.92207449,RIMS4,regulating synaptic membrane exocytosis 4
8020,8165,225138_at,1.03e-07,1.54e-08,-6.5957865,9.010198,-0.54113961,ZRANB1,zinc finger RANBP2-type containing 1
