,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
826,1426,218824_at,0.01564807,0.001,-4.83,-0.71675,-0.689,PNMAL1,paraneoplastic Ma antigen family like 1
831,1453,205082_s_at,0.01609613,0.00105,-4.8,-0.76574,-0.575,AOX1,aldehyde oxidase 1
836,1462,212776_s_at,0.01624585,0.00107,-4.79,-0.78298,-0.628,OBSL1,obscurin like 1
837,1465,209655_s_at,0.01624614,0.00107,-4.79,-0.78399,-0.673,TMEM47,transmembrane protein 47
838,1466,203710_at,0.01625031,0.00107,-4.79,-0.78496,-0.662,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1"
839,1467,204442_x_at,0.01625383,0.00107,-4.79,-0.7859,-0.711,LTBP4,latent transforming growth factor beta binding protein 4
840,1472,202972_s_at,0.01632034,0.00108,-4.78,-0.79378,-0.505,FAM13A,family with sequence similarity 13 member A
845,1486,219521_at,0.01649351,0.0011,-4.77,-0.81544,-0.501,B3GAT1,"beta-1,3-glucuronyltransferase 1"
850,1515,208798_x_at,0.01692555,0.00115,-4.73,-0.86168,-0.713,GOLGA8A,golgin A8 family member A
853,1521,208234_x_at,0.01706423,0.00117,-4.72,-0.8743,-0.671,FGFR2,fibroblast growth factor receptor 2
855,1526,219054_at,0.01724589,0.00118,-4.71,-0.88876,-0.671,NPR3,natriuretic peptide receptor 3
856,1528,218035_s_at,0.01728562,0.00119,-4.71,-0.89253,-0.857,RBM47,RNA binding motif protein 47
860,1539,201693_s_at,0.01741811,0.0012,-4.7,-0.90796,-0.793,EGR1,early growth response 1
861,1541,211597_s_at,0.01742016,0.00121,-4.7,-0.90944,-1.19,HOPX,HOP homeobox
864,1555,208396_s_at,0.01756153,0.00123,-4.69,-0.92729,-0.801,PDE1A,phosphodiesterase 1A
865,1564,217596_at,0.01775338,0.00125,-4.68,-0.94462,-0.53,UPF3A,UPF3 regulator of nonsense transcripts homolog A (yeast)
867,1578,222357_at,0.01801163,0.00128,-4.66,-0.96896,-0.565,ZBTB20,zinc finger and BTB domain containing 20
869,1592,220724_at,0.01829519,0.00131,-4.64,-0.99506,-0.664,CWH43,cell wall biogenesis 43 C-terminal homolog
872,1603,213085_s_at,0.0184712,0.00133,-4.63,-1.01159,-0.669,WWC1,WW and C2 domain containing 1
874,1609,215945_s_at,0.01858498,0.00134,-4.62,-1.02188,-0.563,TRIM2,tripartite motif containing 2
877,1621,205709_s_at,0.01883629,0.00137,-4.61,-1.04426,-0.809,CDS1,CDP-diacylglycerol synthase 1
878,1623,204343_at,0.01883629,0.00137,-4.61,-1.04547,-0.585,ABCA3,ATP binding cassette subfamily A member 3
879,1624,201008_s_at,0.01883629,0.00137,-4.61,-1.04572,-0.513,TXNIP,thioredoxin interacting protein
880,1626,204513_s_at,0.01883629,0.00138,-4.6,-1.04683,-0.634,ELMO1,engulfment and cell motility 1
881,1635,203886_s_at,0.01897353,0.00139,-4.6,-1.06098,-0.525,FBLN2,fibulin 2
882,1636,219064_at,0.01897353,0.00139,-4.59,-1.06115,-0.694,ITIH5,inter-alpha-trypsin inhibitor heavy chain family member 5
884,1644,213174_at,0.01914299,0.00141,-4.59,-1.07512,-0.643,TTC9,tetratricopeptide repeat domain 9
887,1654,212157_at,0.0194808,0.00145,-4.57,-1.09966,-0.826,SDC2,syndecan 2
890,1669,219298_at,0.01972789,0.00148,-4.55,-1.12219,-0.566,ECHDC3,enoyl-CoA hydratase domain containing 3
891,1672,212605_s_at,0.01979521,0.00149,-4.55,-1.12761,-0.543,NUDT3,nudix hydrolase 3
896,1687,219778_at,0.01987094,0.00151,-4.54,-1.14204,-0.727,ZFPM2,"zinc finger protein, FOG family member 2"
897,1702,204485_s_at,0.02014871,0.00154,-4.52,-1.16456,-0.527,TOM1L1,target of myb1 like 1 membrane trafficking protein
898,1703,211922_s_at,0.02015181,0.00154,-4.52,-1.16533,-0.609,CAT,catalase
901,1713,210404_x_at,0.02042644,0.00157,-4.51,-1.18553,-0.611,CAMK2B,calcium/calmodulin dependent protein kinase II beta
902,1715,218723_s_at,0.02043134,0.00157,-4.51,-1.18753,-0.545,RGCC,regulator of cell cycle
905,1723,221556_at,0.02057742,0.00159,-4.5,-1.19926,-0.55,CDC14B,cell division cycle 14B
909,1736,214091_s_at,0.0208508,0.00163,-4.49,-1.22082,-1.05,GPX3,glutathione peroxidase 3
910,1738,205382_s_at,0.02090982,0.00163,-4.48,-1.22497,-0.883,CFD,complement factor D
918,1764,209071_s_at,0.02134118,0.00169,-4.46,-1.2617,-0.93,RGS5,regulator of G-protein signaling 5
920,1775,202768_at,0.02139792,0.00171,-4.45,-1.27091,-1.95,FOSB,"FosB proto-oncogene, AP-1 transcription factor subunit"
921,1777,219304_s_at,0.02141787,0.00171,-4.45,-1.27305,-0.528,PDGFD,platelet derived growth factor D
922,1780,215054_at,0.0214622,0.00172,-4.45,-1.27696,-0.627,RGL3///EPOR,ral guanine nucleotide dissociation stimulator like 3///erythropoietin receptor
923,1782,201466_s_at,0.02155557,0.00172,-4.44,-1.28265,-0.761,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit"
927,1790,210425_x_at,0.02163731,0.00174,-4.44,-1.29163,-0.972,LOC101930583///GOLGA8B///GOLGA8A,uncharacterized LOC101930583///golgin A8 family member B///golgin A8 family member A
931,1802,212608_s_at,0.02183282,0.00177,-4.43,-1.30861,-0.586,NUDT3,nudix hydrolase 3
933,1821,214199_at,0.02222741,0.00182,-4.41,-1.33845,-0.613,SFTPD,surfactant protein D
938,1852,202617_s_at,0.02269733,0.00189,-4.38,-1.37719,-0.571,MECP2,methyl-CpG binding protein 2
940,1858,202241_at,0.02273461,0.0019,-4.38,-1.38152,-0.742,TRIB1,tribbles pseudokinase 1
942,1874,212564_at,0.0229712,0.00193,-4.36,-1.40121,-0.579,KCTD2,potassium channel tetramerization domain containing 2
943,1881,209189_at,0.02305947,0.00195,-4.36,-1.40908,-1.19,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit"
944,1882,206834_at,0.02308628,0.00195,-4.36,-1.41137,-0.634,HBD,hemoglobin subunit delta
950,1906,218876_at,0.02350841,0.00201,-4.34,-1.44287,-0.627,TPPP3,tubulin polymerization promoting protein family member 3
954,1922,209980_s_at,0.02386382,0.00206,-4.32,-1.46732,-0.772,MIR6778///SHMT1,microRNA 6778///serine hydroxymethyltransferase 1
956,1935,203919_at,0.02393164,0.00208,-4.31,-1.47712,-0.625,TCEA2,transcription elongation factor A2
957,1940,209243_s_at,0.02400242,0.00209,-4.31,-1.48341,-0.61,PEG3,paternally expressed 3
958,1949,209925_at,0.02421318,0.00212,-4.3,-1.49678,-0.654,OCLN,occludin
961,1959,206339_at,0.02436331,0.00214,-4.29,-1.50869,-0.528,CARTPT,CART prepropeptide
962,1969,212259_s_at,0.02442391,0.00216,-4.29,-1.51733,-0.578,PBXIP1,PBX homeobox interacting protein 1
963,1971,221523_s_at,0.02442391,0.00216,-4.29,-1.51746,-0.619,RRAGD,Ras related GTP binding D
964,1974,212593_s_at,0.0244838,0.00217,-4.28,-1.52158,-0.642,MIR4680///PDCD4,microRNA 4680///programmed cell death 4 (neoplastic transformation inhibitor)
965,1976,203002_at,0.02453928,0.00218,-4.28,-1.52499,-0.502,AMOTL2,angiomotin like 2
966,1981,213482_at,0.02457585,0.00219,-4.28,-1.52916,-0.751,DOCK3,dedicator of cytokinesis 3
971,1998,216333_x_at,0.02490317,0.00223,-4.26,-1.5518,-0.637,TNXB///TNXA,tenascin XB///tenascin XA (pseudogene)
972,2007,212741_at,0.02500577,0.00226,-4.26,-1.56188,-0.959,MAOA,monoamine oxidase A
973,2009,203954_x_at,0.02500577,0.00226,-4.26,-1.56224,-1.18,CLDN3,claudin 3
976,2020,205289_at,0.02517128,0.00228,-4.25,-1.57431,-0.599,BMP2,bone morphogenetic protein 2
980,2030,204773_at,0.02552154,0.00233,-4.24,-1.59411,-0.63,IL11RA,interleukin 11 receptor subunit alpha
981,2032,201425_at,0.02552154,0.00233,-4.23,-1.59482,-0.639,ALDH2,aldehyde dehydrogenase 2 family (mitochondrial)
992,2097,209488_s_at,0.02672956,0.00252,-4.18,-1.67589,-0.673,RBPMS,RNA binding protein with multiple splicing
993,2114,213158_at,0.02687907,0.00255,-4.17,-1.69003,-0.552,ZBTB20,zinc finger and BTB domain containing 20
994,2122,207826_s_at,0.02694644,0.00257,-4.17,-1.69627,-0.704,ID3,"inhibitor of DNA binding 3, HLH protein"
995,2125,205722_s_at,0.02714538,0.00259,-4.16,-1.70538,-0.567,GFRA2,GDNF family receptor alpha 2
999,2136,206059_at,0.02723132,0.00261,-4.16,-1.71402,-0.582,ZNF91,zinc finger protein 91
1000,2147,210571_s_at,0.0274073,0.00264,-4.15,-1.72675,-0.508,CMAHP,"cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene"
1001,2158,201843_s_at,0.02746764,0.00266,-4.14,-1.73363,-0.645,EFEMP1,EGF containing fibulin like extracellular matrix protein 1
1007,2197,209555_s_at,0.02828219,0.00279,-4.11,-1.7829,-0.538,CD36,CD36 molecule
1012,2217,210119_at,0.02891486,0.00288,-4.09,-1.81491,-1.19,KCNJ15,potassium voltage-gated channel subfamily J member 15
1014,2236,213164_at,0.02947836,0.00296,-4.07,-1.84379,-0.586,SLC5A3,solute carrier family 5 member 3
1016,2261,206806_at,0.03024658,0.00307,-4.05,-1.88204,-0.701,DGKI,diacylglycerol kinase iota
1017,2269,203953_s_at,0.03042758,0.0031,-4.04,-1.89197,-1.59,CLDN3,claudin 3
1020,2284,219682_s_at,0.03057053,0.00313,-4.03,-1.90354,-0.825,TBX3,T-box 3
1021,2287,208928_at,0.03065536,0.00315,-4.03,-1.90814,-0.516,POR,cytochrome p450 oxidoreductase
1024,2296,214326_x_at,0.03098707,0.00319,-4.02,-1.923,-0.618,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit"
1026,2305,220744_s_at,0.03107832,0.00322,-4.01,-1.93011,-0.718,LOC101927266///IFT122,intraflagellar transport protein 122 homolog///intraflagellar transport 122
1027,2328,221883_at,0.03171803,0.00332,-3.99,-1.96152,-0.588,PKNOX1,PBX/knotted 1 homeobox 1
1035,2375,218816_at,0.03237544,0.00345,-3.97,-2.00406,-0.584,LRRC1,leucine rich repeat containing 1
1036,2379,218503_at,0.03237544,0.00346,-3.97,-2.00522,-0.506,FOCAD,focadhesin
1037,2388,204437_s_at,0.03249932,0.00348,-3.96,-2.01309,-0.984,FOLR1,folate receptor 1
1039,2397,201694_s_at,0.03276086,0.00353,-3.95,-2.02529,-0.546,EGR1,early growth response 1
1040,2404,217593_at,0.03304342,0.00357,-3.94,-2.03733,-0.86,ZSCAN18,zinc finger and SCAN domain containing 18
1042,2409,220581_at,0.0330944,0.00358,-3.94,-2.04123,-0.543,CCDC170,coiled-coil domain containing 170
1045,2420,210461_s_at,0.03331504,0.00362,-3.93,-2.05255,-0.604,ABLIM1,actin binding LIM protein 1
1046,2423,221665_s_at,0.0333429,0.00363,-3.93,-2.0547,-0.526,EPS8L1,EPS8 like 1
1049,2438,204149_s_at,0.03374896,0.00369,-3.92,-2.07389,-0.693,GSTM4,glutathione S-transferase mu 4
1050,2440,212944_at,0.03375915,0.0037,-3.92,-2.07478,-0.561,SLC5A3,solute carrier family 5 member 3
1051,2446,218584_at,0.03388201,0.00372,-3.92,-2.0814,-0.51,TCTN1,tectonic family member 1
1052,2447,214077_x_at,0.03388201,0.00372,-3.92,-2.08181,-0.507,MEIS3P1,Meis homeobox 3 pseudogene 1
1056,2472,210673_x_at,0.03425281,0.0038,-3.9,-2.10329,-0.943,NKX2-1,NK2 homeobox 1
1059,2502,217427_s_at,0.03526308,0.00396,-3.87,-2.14586,-0.574,HIRA,histone cell cycle regulator
1061,2505,211323_s_at,0.03528553,0.00397,-3.87,-2.14775,-0.711,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1"
1062,2507,201348_at,0.03533377,0.00398,-3.87,-2.14999,-0.963,GPX3,glutathione peroxidase 3
1065,2526,202730_s_at,0.03569894,0.00405,-3.86,-2.16844,-0.516,MIR4680///PDCD4,microRNA 4680///programmed cell death 4 (neoplastic transformation inhibitor)
1066,2527,205364_at,0.03573315,0.00405,-3.86,-2.16984,-0.571,ACOX2,acyl-CoA oxidase 2
1067,2531,218149_s_at,0.03581809,0.00407,-3.86,-2.17402,-0.556,ZNF395,zinc finger protein 395
1068,2534,205253_at,0.03584743,0.00408,-3.85,-2.17614,-0.52,PBX1,PBX homeobox 1
1069,2541,205613_at,0.03589728,0.0041,-3.85,-2.18029,-0.53,SYT17,synaptotagmin 17
1070,2543,209591_s_at,0.03604311,0.00412,-3.85,-2.18537,-0.635,BMP7,bone morphogenetic protein 7
1071,2546,206115_at,0.03606434,0.00413,-3.85,-2.18791,-0.569,EGR3,early growth response 3
1073,2563,218312_s_at,0.03655412,0.00421,-3.83,-2.20796,-0.993,ZSCAN18,zinc finger and SCAN domain containing 18
1076,2577,203329_at,0.03692083,0.00427,-3.82,-2.22397,-0.524,PTPRM,"protein tyrosine phosphatase, receptor type M"
1079,2587,207977_s_at,0.03700156,0.0043,-3.82,-2.23046,-0.629,DPT,dermatopontin
1080,2592,209759_s_at,0.03714155,0.00432,-3.82,-2.23615,-0.709,ECI1,enoyl-CoA delta isomerase 1
1081,2604,213106_at,0.03738131,0.00437,-3.81,-2.24769,-0.968,ATP8A1,ATPase phospholipid transporting 8A1
1082,2611,213543_at,0.03752765,0.0044,-3.8,-2.25431,-0.647,SGCD,sarcoglycan delta
1083,2627,212444_at,0.03765268,0.00444,-3.8,-2.26413,-1.34,GPRC5A,G protein-coupled receptor class C group 5 member A
1087,2673,209230_s_at,0.03896328,0.00468,-3.76,-2.31733,-0.626,NUPR1,"nuclear protein 1, transcriptional regulator"
1089,2692,220723_s_at,0.03928617,0.00475,-3.75,-2.33317,-0.613,CWH43,cell wall biogenesis 43 C-terminal homolog
1090,2699,219436_s_at,0.03950737,0.00479,-3.75,-2.342,-0.724,EMCN,endomucin
1092,2702,218901_at,0.03960614,0.00481,-3.75,-2.34565,-0.584,PLSCR4,phospholipid scramblase 4
1093,2710,214579_at,0.03967566,0.00483,-3.74,-2.35023,-0.627,NIPAL3,NIPA like domain containing 3
1094,2714,215071_s_at,0.03984119,0.00485,-3.74,-2.35606,-0.594,HIST1H2AC,"histone cluster 1, H2ac"
1095,2731,203632_s_at,0.04039879,0.00495,-3.73,-2.37685,-0.758,GPRC5B,G protein-coupled receptor class C group 5 member B
1099,2771,209822_s_at,0.04166007,0.00518,-3.7,-2.42376,-0.528,VLDLR,very low density lipoprotein receptor
1101,2776,218523_at,0.04176954,0.00521,-3.69,-2.42814,-0.529,LHPP,phospholysine phosphohistidine inorganic pyrophosphate phosphatase
1103,2787,212070_at,0.04202457,0.00526,-3.69,-2.43849,-0.795,ADGRG1,adhesion G protein-coupled receptor G1
1108,2809,212841_s_at,0.04241351,0.00535,-3.68,-2.4561,-0.548,PPFIBP2,PPFIA binding protein 2
1109,2813,212158_at,0.04252645,0.00537,-3.67,-2.46031,-0.985,SDC2,syndecan 2
1110,2814,209504_s_at,0.04252768,0.00537,-3.67,-2.4607,-0.61,PLEKHB1,pleckstrin homology domain containing B1
1111,2818,202037_s_at,0.04265322,0.0054,-3.67,-2.46521,-0.509,SFRP1,secreted frizzled related protein 1
1112,2819,206315_at,0.04271264,0.00541,-3.67,-2.46701,-0.521,CRLF1,cytokine receptor like factor 1
1113,2834,210130_s_at,0.04314868,0.00549,-3.66,-2.48322,-0.598,TM7SF2,transmembrane 7 superfamily member 2
1119,2873,208937_s_at,0.04407036,0.00568,-3.64,-2.51882,-0.81,ID1,"inhibitor of DNA binding 1, HLH protein"
1120,2882,201465_s_at,0.0442458,0.00572,-3.63,-2.52613,-0.71,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit"
1122,2897,202340_x_at,0.04449596,0.00579,-3.62,-2.53729,-1.28,NR4A1,nuclear receptor subfamily 4 group A member 1
1123,2906,203813_s_at,0.04491229,0.00586,-3.62,-2.55007,-0.79,SLIT3,slit guidance ligand 3
1126,2923,211806_s_at,0.0450403,0.00591,-3.61,-2.55949,-0.8,KCNJ15,potassium voltage-gated channel subfamily J member 15
1127,2955,212062_at,0.04629961,0.00614,-3.59,-2.59861,-0.615,ATP9A,ATPase phospholipid transporting 9A (putative)
1134,3030,213068_at,0.04823408,0.00656,-3.54,-2.66683,-0.73,DPT,dermatopontin
1140,3091,204388_s_at,0.04989345,0.00692,-3.51,-2.72176,-0.64,MAOA,monoamine oxidase A
1142,3102,222033_s_at,0.05007009,0.00697,-3.5,-2.72934,-0.528,FLT1,fms related tyrosine kinase 1
1147,3164,202825_at,0.05179371,0.00736,-3.47,-2.78443,-0.509,SLC25A4,solute carrier family 25 member 4
1150,3188,212325_at,0.05276244,0.00755,-3.45,-2.8109,-0.503,LIMCH1,LIM and calponin homology domains 1
1151,3196,209070_s_at,0.05296889,0.0076,-3.45,-2.81747,-0.761,RGS5,regulator of G-protein signaling 5
1152,3207,204389_at,0.05314005,0.00765,-3.44,-2.82466,-0.708,MAOA,monoamine oxidase A
1155,3233,206299_at,0.05373239,0.0078,-3.43,-2.84396,-0.615,FAM155B,family with sequence similarity 155 member B
1158,3256,211024_s_at,0.05424076,0.00793,-3.42,-2.86115,-1.22,NKX2-1,NK2 homeobox 1
1160,3267,212154_at,0.05448155,0.00799,-3.42,-2.86903,-0.825,SDC2,syndecan 2
1162,3286,211958_at,0.05476692,0.00808,-3.41,-2.88031,-0.518,IGFBP5,insulin like growth factor binding protein 5
1165,3290,201242_s_at,0.05489745,0.00811,-3.41,-2.88387,-0.734,ATP1B1,ATPase Na+/K+ transporting subunit beta 1
1166,3297,201235_s_at,0.05515686,0.00817,-3.4,-2.89142,-0.593,BTG2,BTG anti-proliferation factor 2
1168,3328,203946_s_at,0.056077,0.00838,-3.39,-2.91742,-0.545,ARG2,arginase 2
1171,3382,203934_at,0.05680356,0.00862,-3.37,-2.94709,-0.509,KDR,kinase insert domain receptor
1173,3410,219127_at,0.05757935,0.00881,-3.35,-2.96942,-0.818,PRR15L,proline rich 15 like
1174,3414,201044_x_at,0.05769221,0.00884,-3.35,-2.97262,-1.13,DUSP1,dual specificity phosphatase 1
1176,3439,209283_at,0.05861071,0.00905,-3.34,-2.99639,-1.17,CRYAB,crystallin alpha B
1181,3472,215807_s_at,0.05964919,0.0093,-3.32,-3.02399,-0.822,PLXNB1,plexin B1
1184,3502,213618_at,0.06070602,0.00954,-3.3,-3.05088,-0.501,ARAP2,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"
1191,3558,204381_at,0.0618336,0.00988,-3.28,-3.08592,-0.562,LRP3,LDL receptor related protein 3
1193,3592,203240_at,0.06363792,0.0103,-3.26,-3.12483,-1.32,FCGBP,Fc fragment of IgG binding protein
1195,3641,213156_at,0.06490642,0.0106,-3.23,-3.1588,-0.503,ZBTB20,zinc finger and BTB domain containing 20
1199,3651,205363_at,0.0653249,0.0107,-3.23,-3.16815,-0.613,BBOX1,gamma-butyrobetaine hydroxylase 1
1201,3668,209772_s_at,0.06621696,0.0109,-3.22,-3.18679,-1.28,CD24,CD24 molecule
1204,3687,203424_s_at,0.06671722,0.011,-3.21,-3.19966,-0.654,IGFBP5,insulin like growth factor binding protein 5
1207,3707,211959_at,0.06761906,0.0113,-3.2,-3.21886,-0.849,IGFBP5,insulin like growth factor binding protein 5
1212,3754,202672_s_at,0.06929906,0.0117,-3.17,-3.25678,-0.822,ATF3,activating transcription factor 3
1213,3756,203895_at,0.06936716,0.0117,-3.17,-3.25823,-0.559,PLCB4,phospholipase C beta 4
1215,3795,205226_at,0.07035884,0.012,-3.16,-3.28319,-0.546,PDGFRL,platelet derived growth factor receptor like
1216,3801,202178_at,0.07067059,0.0121,-3.15,-3.2893,-0.521,PRKCZ,protein kinase C zeta
1217,3812,202747_s_at,0.07084538,0.0121,-3.15,-3.29475,-0.562,ITM2A,integral membrane protein 2A
1224,3855,205980_s_at,0.07260145,0.0126,-3.13,-3.33106,-0.706,PRR5-ARHGAP8///ARHGAP8,PRR5-ARHGAP8 readthrough///Rho GTPase activating protein 8
1226,3874,218675_at,0.07317915,0.0127,-3.12,-3.34456,-0.722,SLC22A17,solute carrier family 22 member 17
1228,3899,204139_x_at,0.07370004,0.0129,-3.11,-3.35831,-0.645,MZF1,myeloid zinc finger 1
1232,3964,201041_s_at,0.07536064,0.0134,-3.09,-3.39728,-0.516,DUSP1,dual specificity phosphatase 1
1234,3995,207838_x_at,0.07631932,0.0137,-3.07,-3.41801,-0.586,PBXIP1,PBX homeobox interacting protein 1
1235,4006,209739_s_at,0.07699868,0.0138,-3.07,-3.42979,-0.592,PNPLA4,patatin like phospholipase domain containing 4
1237,4026,203030_s_at,0.07759152,0.014,-3.06,-3.44262,-0.536,PTPRN2,"protein tyrosine phosphatase, receptor type N2"
1240,4085,221841_s_at,0.07931113,0.0145,-3.04,-3.47963,-0.686,KLF4,Kruppel like factor 4
1241,4086,201839_s_at,0.07931113,0.0145,-3.04,-3.47984,-1.21,EPCAM,epithelial cell adhesion molecule
1245,4132,217165_x_at,0.08064877,0.015,-3.02,-3.50817,-0.606,MT1F,metallothionein 1F
1246,4136,207076_s_at,0.08073308,0.015,-3.02,-3.5103,-0.55,ASS1,argininosuccinate synthase 1
1248,4155,219737_s_at,0.08176407,0.0152,-3.01,-3.52764,-0.518,PCDH9,protocadherin 9
1250,4165,203108_at,0.0822675,0.0154,-3.0,-3.53637,-1.04,GPRC5A,G protein-coupled receptor class C group 5 member A
1253,4199,206953_s_at,0.0837579,0.0158,-2.98,-3.56309,-0.56,ADGRL2,adhesion G protein-coupled receptor L2
1256,4265,201243_s_at,0.08655816,0.0166,-2.95,-3.61168,-0.728,ATP1B1,ATPase Na+/K+ transporting subunit beta 1
1258,4298,209185_s_at,0.08749056,0.0169,-2.94,-3.63028,-0.554,IRS2,insulin receptor substrate 2
1260,4332,214321_at,0.08810667,0.0171,-2.93,-3.64546,-0.531,NOV,nephroblastoma overexpressed
1261,4346,205668_at,0.08824384,0.0172,-2.93,-3.65028,-0.561,LY75,lymphocyte antigen 75
1263,4354,205066_s_at,0.08843309,0.0173,-2.93,-3.6543,-0.852,ENPP1,ectonucleotide pyrophosphatase/phosphodiesterase 1
1264,4362,210336_x_at,0.08862279,0.0174,-2.93,-3.6584,-0.732,MZF1,myeloid zinc finger 1
1267,4408,201688_s_at,0.09031962,0.0179,-2.91,-3.68803,-0.55,TPD52,tumor protein D52
1268,4413,201842_s_at,0.09068901,0.018,-2.9,-3.69314,-0.539,EFEMP1,EGF containing fibulin like extracellular matrix protein 1
1270,4426,213176_s_at,0.09086803,0.0181,-2.9,-3.69824,-0.537,LTBP4,latent transforming growth factor beta binding protein 4
1275,4527,201689_s_at,0.09472423,0.0192,-2.86,-3.76266,-0.556,TPD52,tumor protein D52
1277,4542,201130_s_at,0.0950312,0.0194,-2.86,-3.76924,-0.612,CDH1,cadherin 1
1281,4612,209031_at,0.0971165,0.0201,-2.83,-3.80661,-0.865,CADM1,cell adhesion molecule 1
1282,4624,203556_at,0.09737127,0.0202,-2.83,-3.81168,-0.556,ZHX2,zinc fingers and homeoboxes 2
1283,4631,209074_s_at,0.09791418,0.0204,-2.83,-3.81889,-0.984,FAM107A,family with sequence similarity 107 member A
1284,4639,209496_at,0.09815316,0.0204,-2.82,-3.82297,-0.524,RARRES2,retinoic acid receptor responder 2
1289,4704,206582_s_at,0.1008299,0.0213,-2.8,-3.86394,-0.602,ADGRG1,adhesion G protein-coupled receptor G1
1290,4715,208651_x_at,0.10141163,0.0215,-2.79,-3.87206,-1.12,CD24,CD24 molecule
1294,4815,208791_at,0.10412584,0.0225,-2.76,-3.92002,-1.57,CLU,clusterin
1295,4822,208650_s_at,0.10418337,0.0226,-2.76,-3.92179,-1.17,CD24,CD24 molecule
1297,4843,219327_s_at,0.10487418,0.0228,-2.76,-3.93253,-0.603,GPRC5C,G protein-coupled receptor class C group 5 member C
1299,4890,213285_at,0.10706302,0.0235,-2.74,-3.96287,-0.671,TMEM30B,transmembrane protein 30B
1301,4974,211143_x_at,0.11040199,0.0246,-2.71,-4.01058,-0.712,NR4A1,nuclear receptor subfamily 4 group A member 1
1302,4988,203917_at,0.11104618,0.0249,-2.7,-4.0192,-0.612,CXADR,coxsackie virus and adenovirus receptor
1303,5005,201131_s_at,0.11179656,0.0251,-2.7,-4.02931,-1.26,CDH1,cadherin 1
1304,5009,212912_at,0.11199762,0.0252,-2.69,-4.0319,-0.54,RPS6KA2,ribosomal protein S6 kinase A2
1306,5016,201690_s_at,0.11232693,0.0253,-2.69,-4.03623,-0.579,TPD52,tumor protein D52
1308,5040,209114_at,0.11318576,0.0256,-2.68,-4.04872,-0.78,TSPAN1,tetraspanin 1
1311,5084,207961_x_at,0.11503714,0.0263,-2.67,-4.07343,-0.52,MYH11,myosin heavy chain 11
1312,5106,216379_x_at,0.11634025,0.0267,-2.66,-4.08895,-1.26,CD24,CD24 molecule
1314,5123,202018_s_at,0.11710492,0.0269,-2.65,-4.09879,-0.523,LTF,lactotransferrin
1315,5130,208792_s_at,0.11759049,0.0271,-2.65,-4.1044,-1.19,CLU,clusterin
1325,5320,210424_s_at,0.12556103,0.03,-2.59,-4.20558,-0.56,LOC101930583///GOLGA8B///GOLGA8A,uncharacterized LOC101930583///golgin A8 family member B///golgin A8 family member A
1326,5321,209030_s_at,0.12556171,0.03,-2.59,-4.20587,-0.74,CADM1,cell adhesion molecule 1
1328,5324,266_s_at,0.12570527,0.03,-2.59,-4.20746,-1.12,CD24,CD24 molecule
1330,5344,202761_s_at,0.12637091,0.0303,-2.58,-4.21642,-0.53,SYNE2,spectrin repeat containing nuclear envelope protein 2
1331,5365,218922_s_at,0.12736836,0.0307,-2.57,-4.2281,-0.543,CERS4,ceramide synthase 4
1333,5413,202481_at,0.12887232,0.0313,-2.56,-4.24855,-0.52,DHRS3,dehydrogenase/reductase 3
1334,5437,209771_x_at,0.12993213,0.0317,-2.55,-4.2612,-1.29,CD24,CD24 molecule
1341,5536,37117_at,0.13528337,0.0336,-2.52,-4.319,-0.521,PRR5-ARHGAP8///ARHGAP8,PRR5-ARHGAP8 readthrough///Rho GTPase activating protein 8
1342,5567,211527_x_at,0.13636128,0.0341,-2.51,-4.33213,-0.577,VEGFA,vascular endothelial growth factor A
1343,5587,204482_at,0.13762169,0.0345,-2.5,-4.34475,-0.568,CLDN5,claudin 5
1345,5639,218261_at,0.13957109,0.0353,-2.49,-4.36775,-0.584,AP1M2,adaptor related protein complex 1 mu 2 subunit
1346,5669,209369_at,0.14091311,0.0359,-2.48,-4.38241,-0.536,ANXA3,annexin A3
1348,5679,201005_at,0.14139731,0.036,-2.47,-4.38753,-0.808,CD9,CD9 molecule
1349,5682,202023_at,0.14161904,0.0361,-2.47,-4.38959,-0.719,EFNA1,ephrin A1
1353,5846,210715_s_at,0.14785032,0.0388,-2.43,-4.4599,-0.722,SPINT2,"serine peptidase inhibitor, Kunitz type 2"
1357,5901,221529_s_at,0.14996082,0.0397,-2.41,-4.48309,-0.525,PLVAP,plasmalemma vesicle associated protein
1358,5907,201117_s_at,0.15032378,0.0399,-2.41,-4.48663,-0.615,CPE,carboxypeptidase E
1360,5929,202704_at,0.15121493,0.0402,-2.41,-4.49594,-0.502,TOB1,"transducer of ERBB2, 1"
1364,6091,206481_s_at,0.15747157,0.0431,-2.36,-4.56186,-0.634,LDB2,LIM domain binding 2
1365,6127,221524_s_at,0.15913685,0.0438,-2.35,-4.57789,-0.841,RRAGD,Ras related GTP binding D
