,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
3201,3205,7981966,0.0103,0.000991,-4.6971893,-1.24401,-2.6009671,SNORD116-9///SNORD116-8///SNORD116-7///SNORD116-5///SNORD116-3,"small nucleolar RNA, C/D box 116-9///small nucleolar RNA, C/D box 116-8///small nucleolar RNA, C/D box 116-7///small nucleolar RNA, C/D box 116-5///small nucleolar RNA, C/D box 116-3"
3202,3206,7978666,0.0103,0.000992,-4.6968475,-1.24454,-1.4602132,MBIP,MAP3K12 binding inhibitory protein 1
3204,3208,7907769,0.0103,0.000993,-4.6962668,-1.24544,-2.3201605,FAM163A,family with sequence similarity 163 member A
3207,3211,7964927,0.0103,0.000995,-4.6949285,-1.2475,-1.1761298,TSPAN8,tetraspanin 8
3208,3212,8093320,0.0103,0.000995,-4.6945721,-1.24805,-0.8733588,ZNF718///ZNF595,zinc finger protein 718///zinc finger protein 595
3209,3213,7954460,0.0103,0.000998,-4.6924998,-1.25124,-0.700646,LYRM5,LYR motif containing 5
3216,3220,8020898,0.0104,0.00101,-4.6868603,-1.25993,-0.533284,ZNF271P,"zinc finger protein 271, pseudogene"
3223,3227,7915363,0.0105,0.00102,-4.6804174,-1.26986,-0.6272,SCMH1,sex comb on midleg homolog 1 (Drosophila)
3224,3228,8134079,0.0105,0.00102,-4.6774168,-1.27449,-0.8517095,GTPBP10,GTP binding protein 10
3225,3229,7920594,0.0105,0.00102,-4.6758058,-1.27697,-0.6109709,PYGO2,pygopus family PHD finger 2
3226,3230,7902023,0.0105,0.00102,-4.675609,-1.27728,-1.4446144,RAVER2,"ribonucleoprotein, PTB binding 2"
3228,3232,7975368,0.0105,0.00102,-4.6752586,-1.27782,-0.5296256,SRSF5,serine and arginine rich splicing factor 5
3231,3235,7901479,0.0106,0.00103,-4.667956,-1.28909,-0.6672737,ZYG11B,"zyg-11 family member B, cell cycle regulator"
3238,3242,8032926,0.0107,0.00104,-4.6611851,-1.29954,-0.9817742,PTPRS,"protein tyrosine phosphatase, receptor type S"
3241,3245,7977965,0.0108,0.00105,-4.6578388,-1.30471,-1.9781706,SLC22A17,solute carrier family 22 member 17
3244,3248,7954055,0.0108,0.00105,-4.6564906,-1.3068,-1.6596737,APOLD1,apolipoprotein L domain containing 1
3251,3255,8180351,0.0108,0.00106,-4.6525272,-1.31292,-0.590739,CTBP2,C-terminal binding protein 2
3252,3256,8149228,0.0108,0.00106,-4.6518352,-1.31399,-0.8962652,LINC00965///LINC00965,long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
3256,3260,7981566,0.0109,0.00107,-4.6460875,-1.32288,-0.6277476,NUDT14,nudix hydrolase 14
3257,3261,7904106,0.0109,0.00107,-4.6457868,-1.32335,-1.5830572,MAGI3,"membrane associated guanylate kinase, WW and PDZ domain containing 3"
3258,3262,8044127,0.0109,0.00107,-4.6449772,-1.3246,-0.6778142,C2orf49,chromosome 2 open reading frame 49
3260,3264,7909877,0.0109,0.00107,-4.6445557,-1.32525,-3.2117308,MARC1,mitochondrial amidoxime reducing component 1
3263,3267,7916570,0.0109,0.00107,-4.643137,-1.32745,-1.1557412,OMA1,OMA1 zinc metallopeptidase
3264,3268,8022882,0.0109,0.00108,-4.6417017,-1.32967,-0.7013849,ZNF24,zinc finger protein 24
3269,3273,7919146,0.011,0.00108,-4.6374007,-1.33632,-1.8438005,LOC102725104///ANKRD20A12P///ANKRD20A8P,"putative ankyrin repeat domain-containing protein 20A12 pseudogene///ankyrin repeat domain 20 family member A12, pseudogene///ankyrin repeat domain 20 family member A8, pseudogene"
3270,3274,7922717,0.011,0.00108,-4.6361955,-1.33819,-2.6654508,RGS16,regulator of G-protein signaling 16
3271,3275,8012376,0.011,0.00109,-4.6340453,-1.34152,-0.7797245,VAMP2,vesicle associated membrane protein 2
3273,3277,8112822,0.0111,0.00109,-4.6313521,-1.34569,-1.0903198,DMGDH,dimethylglycine dehydrogenase
3275,3279,7940824,0.0111,0.0011,-4.6289436,-1.34942,-0.6277005,NAA40,"N(alpha)-acetyltransferase 40, NatD catalytic subunit"
3276,3280,7903777,0.0111,0.0011,-4.6286853,-1.34982,-1.9685125,GSTM5,glutathione S-transferase mu 5
3280,3284,8047086,0.0112,0.0011,-4.6229786,-1.35866,-0.6530247,NAB1,NGFI-A binding protein 1
3281,3285,8029065,0.0112,0.00111,-4.6226369,-1.35919,-0.7676093,BCKDHA,"branched chain keto acid dehydrogenase E1, alpha polypeptide"
3282,3286,8050565,0.0112,0.00111,-4.6225668,-1.3593,-0.6692978,PUM2,pumilio RNA binding family member 2
3285,3289,7995697,0.0112,0.00111,-4.619442,-1.36414,-1.315676,LPCAT2,lysophosphatidylcholine acyltransferase 2
3290,3294,8016266,0.0112,0.00111,-4.6170043,-1.36792,-0.8436973,KANSL1,KAT8 regulatory NSL complex subunit 1
3292,3296,8059279,0.0113,0.00112,-4.6157459,-1.36987,-1.9212844,EPHA4,EPH receptor A4
3294,3298,8014264,0.0113,0.00112,-4.6149422,-1.37112,-1.1264352,PEX12,peroxisomal biogenesis factor 12
3295,3299,8061122,0.0113,0.00112,-4.6146501,-1.37157,-1.7412542,BANF2,barrier to autointegration factor 2
3296,3300,8127425,0.0113,0.00112,-4.6131552,-1.37389,-1.1895065,LMBRD1,LMBR1 domain containing 1
3302,3306,7973724,0.0113,0.00113,-4.6083849,-1.38129,-1.5963041,NYNRIN,NYN domain and retroviral integrase containing
3305,3309,8150537,0.0114,0.00113,-4.6065291,-1.38417,-2.3298712,SLC20A2,solute carrier family 20 member 2
3306,3310,8112558,0.0114,0.00113,-4.6057986,-1.38531,-1.0448756,GUSBP1///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA4,"glucuronidase, beta pseudogene 1///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 2///glucuronidase, beta pseudogene 11///glucuronidase beta pseudogene///glucuronidase beta pseudogene///glucuronidase beta///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene"
3307,3311,8162019,0.0114,0.00113,-4.605083,-1.38642,-1.5783534,LOC389765///KIF27,kinesin family member 27 pseudogene///kinesin family member 27
3309,3313,7970716,0.0114,0.00114,-4.6022341,-1.39084,-0.9009456,LNX2,ligand of numb-protein X 2
3312,3316,8098758,0.0115,0.00114,-4.6000159,-1.39429,-0.8046887,ZNF721,zinc finger protein 721
3313,3317,8047709,0.0115,0.00114,-4.5990781,-1.39574,-0.9562673,PARD3B,par-3 family cell polarity regulator beta
3314,3318,8132055,0.0115,0.00115,-4.5956812,-1.40102,-1.4409455,MTURN,"maturin, neural progenitor differentiation regulator homolog (Xenopus)"
3315,3319,8017688,0.0115,0.00115,-4.5956707,-1.40104,-0.9742987,LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A///LRRC37A2,"leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A6, pseudogene///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A///leucine rich repeat containing 37 member A2"
3317,3321,7950235,0.0116,0.00115,-4.593133,-1.40498,-1.2304818,STARD10,StAR related lipid transfer domain containing 10
3321,3325,8099967,0.0116,0.00116,-4.5919887,-1.40676,-1.8390997,RBM47,RNA binding motif protein 47
3322,3326,7949916,0.0116,0.00116,-4.5910866,-1.40816,-1.3650495,CHKA,choline kinase alpha
3325,3329,8128394,0.0116,0.00116,-4.5891389,-1.41119,-0.6207899,PNISR,PNN interacting serine and arginine rich protein
3326,3330,8061483,0.0116,0.00116,-4.5890377,-1.41134,-1.024159,LOC100134868,uncharacterized LOC100134868
3328,3332,8022338,0.0116,0.00116,-4.5886455,-1.41195,-2.1582243,LOC100996333///ADGRA3,G protein-coupled receptor 125 pseudogene///adhesion G protein-coupled receptor A3
3329,3334,8039706,0.0116,0.00116,-4.5874154,-1.41387,-0.8672327,ZNF256,zinc finger protein 256
3330,3335,7981964,0.0116,0.00116,-4.5870958,-1.41436,-2.7962887,SNORD116-9///SNORD116-8///SNORD116-6///SNORD116-3,"small nucleolar RNA, C/D box 116-9///small nucleolar RNA, C/D box 116-8///small nucleolar RNA, C/D box 116-6///small nucleolar RNA, C/D box 116-3"
3334,3339,7966052,0.0116,0.00117,-4.5846196,-1.41821,-1.3481018,CRY1,cryptochrome circadian clock 1
3335,3340,8111455,0.0116,0.00117,-4.5843749,-1.41859,-1.0446679,GUSBP1///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA4,"glucuronidase, beta pseudogene 1///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 2///glucuronidase, beta pseudogene 11///glucuronidase beta pseudogene///glucuronidase beta pseudogene///glucuronidase beta///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene"
3336,3341,8005132,0.0116,0.00117,-4.5843399,-1.41865,-1.5463712,MEIS3///MEIS3P1,Meis homeobox 3///Meis homeobox 3 pseudogene 1
3337,3342,7971573,0.0117,0.00117,-4.5832461,-1.42035,-1.0159315,RCBTB2,RCC1 and BTB domain containing protein 2
3342,3347,8061272,0.0117,0.00118,-4.5806499,-1.42439,-0.6985928,CFAP61,cilia and flagella associated protein 61
3343,3348,8088480,0.0117,0.00118,-4.580649,-1.42439,-0.6907819,ID2B,"inhibitor of DNA binding 2B, HLH protein (pseudogene)"
3350,3356,7923812,0.0117,0.00118,-4.5770501,-1.42999,-0.7231093,RAB29,"RAB29, member RAS oncogene family"
3351,3357,8038326,0.0117,0.00118,-4.5769529,-1.43014,-0.894762,SLC6A16,solute carrier family 6 member 16
3352,3358,8086372,0.0117,0.00118,-4.5766624,-1.43059,-1.0990473,ULK4,unc-51 like kinase 4
3355,3361,8045604,0.0117,0.00119,-4.5745402,-1.43389,-0.5374025,MBD5,methyl-CpG binding domain protein 5
3358,3364,8140709,0.0118,0.0012,-4.5694396,-1.44183,-2.1853886,KIAA1324L,KIAA1324 like
3359,3365,7970428,0.0118,0.0012,-4.5689311,-1.44263,-0.8896525,ZMYM5,zinc finger MYM-type containing 5
3361,3367,8106088,0.0118,0.0012,-4.5685011,-1.4433,-1.9885813,CARTPT,CART prepropeptide
3362,3368,8177620,0.0118,0.0012,-4.5685011,-1.4433,-1.9885813,CARTPT,CART prepropeptide
3364,3370,7979611,0.0118,0.0012,-4.5670245,-1.44559,-0.7877655,ZBTB25,zinc finger and BTB domain containing 25
3366,3372,8136641,0.0118,0.0012,-4.5660935,-1.44704,-0.7709814,TAS2R3,taste 2 receptor member 3
3367,3373,8053406,0.0118,0.0012,-4.5660311,-1.44714,-0.9026801,RETSAT,retinol saturase
3369,3375,8168589,0.0118,0.0012,-4.5652157,-1.44841,-1.3668143,ZNF711,zinc finger protein 711
3370,3376,8128606,0.0119,0.00121,-4.5625727,-1.45253,-0.9090517,RTN4IP1,reticulon 4 interacting protein 1
3373,3379,8102321,0.0119,0.00121,-4.5586827,-1.45859,-0.7886859,PLA2G12AP1///PLA2G12A,phospholipase A2 group XIIA pseudogene 1///phospholipase A2 group XIIA
3374,3380,7921571,0.0119,0.00122,-4.5583812,-1.45906,-1.0699888,PEX19,peroxisomal biogenesis factor 19
3376,3382,8152053,0.0119,0.00122,-4.5581208,-1.45947,-1.4132182,ANKRD46,ankyrin repeat domain 46
3380,3386,8071206,0.012,0.00122,-4.5553488,-1.46379,-1.0679766,MRPL40,mitochondrial ribosomal protein L40
3386,3392,7937892,0.012,0.00123,-4.5503974,-1.47151,-0.9504438,PGAP2,post-GPI attachment to proteins 2
3388,3394,8099797,0.0121,0.00123,-4.5490616,-1.47359,-0.6931983,RELL1,RELT like 1
3392,3398,8074925,0.0121,0.00124,-4.5472644,-1.47639,-1.0392575,GUSBP1///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA4,"glucuronidase, beta pseudogene 1///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 2///glucuronidase, beta pseudogene 11///glucuronidase beta pseudogene///glucuronidase beta pseudogene///glucuronidase beta///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene"
3393,3399,8056977,0.0121,0.00124,-4.5468392,-1.47706,-0.7038472,NFE2L2,"nuclear factor, erythroid 2 like 2"
3395,3401,8030914,0.0121,0.00124,-4.5450428,-1.47986,-1.2712543,ZNF610,zinc finger protein 610
3396,3403,7958784,0.0121,0.00124,-4.5433586,-1.48249,-1.5524697,ALDH2,aldehyde dehydrogenase 2 family (mitochondrial)
3405,3412,8158671,0.0122,0.00125,-4.5375257,-1.49159,-2.8083364,ASS1,argininosuccinate synthase 1
3407,3414,7911701,0.0123,0.00126,-4.5344315,-1.49643,-0.6646381,MORN1,MORN repeat containing 1
3410,3417,8078147,0.0123,0.00126,-4.5339319,-1.49721,-0.8102504,BTD,biotinidase
3412,3419,8070629,0.0123,0.00127,-4.5307489,-1.50218,-0.5775753,ERVH48-1,endogenous retrovirus group 48 member 1
3414,3421,7950641,0.0123,0.00127,-4.5287049,-1.50537,-1.6131991,NDUFC2-KCTD14///KCTD14,NDUFC2-KCTD14 readthrough///potassium channel tetramerization domain containing 14
3416,3423,8128795,0.0123,0.00127,-4.5286416,-1.50547,-1.5472188,AK9,adenylate kinase 9
3418,3425,7956613,0.0123,0.00127,-4.5276047,-1.50709,-1.0036349,TSPAN31///TSPAN31,tetraspanin 31///tetraspanin 31
3419,3426,8136179,0.0124,0.00127,-4.5270039,-1.50803,-0.790655,KLHDC10///KLHDC10,kelch domain containing 10///kelch domain containing 10
3420,3427,7904340,0.0124,0.00128,-4.5257944,-1.50992,-0.5734296,MAN1A2,mannosidase alpha class 1A member 2
3423,3430,7956623,0.0124,0.00128,-4.5213576,-1.51685,-0.7395699,MARCH9,membrane associated ring-CH-type finger 9
3429,3436,8093440,0.0125,0.00129,-4.5178051,-1.52241,-1.2983493,FGFRL1,fibroblast growth factor receptor-like 1
3435,3444,8034097,0.0126,0.0013,-4.5104633,-1.53389,-1.8138834,ILF3-AS1,ILF3 antisense RNA 1 (head to head)
3436,3445,8007850,0.0126,0.0013,-4.5103487,-1.53407,-0.9518641,LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A///LRRC37A2,"leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A6, pseudogene///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A///leucine rich repeat containing 37 member A2"
3437,3446,8102171,0.0126,0.0013,-4.5103426,-1.53408,-0.8942721,TBCK,TBC1 domain containing kinase
3438,3447,8161353,0.0126,0.0013,-4.5103129,-1.53413,-0.8451848,LOC102724238///LOC554249///GLIDR,uncharacterized LOC102724238///uncharacterized LOC554249///glioblastoma down-regulated RNA
3444,3453,8168375,0.0126,0.00131,-4.5076289,-1.53833,-0.5707335,DMRTC1B///DMRTC1,DMRT like family C1B///DMRT like family C1
3445,3454,8072989,0.0126,0.00131,-4.5073888,-1.53871,-0.8304672,PICK1,protein interacting with PRKCA 1
3449,3458,8022326,0.0127,0.00133,-4.4998059,-1.55058,-1.0282356,MPPE1,metallophosphoesterase 1
3450,3459,7913582,0.0127,0.00133,-4.4997074,-1.55073,-0.9002967,ZNF436,zinc finger protein 436
3451,3460,8107798,0.0127,0.00133,-4.4989205,-1.55197,-0.9524891,SLC27A6,solute carrier family 27 member 6
3452,3461,8007867,0.0128,0.00133,-4.4983841,-1.55281,-0.9452826,LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A///LRRC37A2,"leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A6, pseudogene///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A///leucine rich repeat containing 37 member A2"
3455,3464,8044161,0.0128,0.00133,-4.497738,-1.55382,-0.5716593,RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2,RANBP2-like and GRIP domain containing 2///RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 1///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5///RAN binding protein 2
3461,3470,7997909,0.0128,0.00133,-4.4956913,-1.55703,-0.6194562,SPG7,"SPG7, paraplegin matrix AAA peptidase subunit"
3465,3474,7944560,0.0128,0.00134,-4.4944279,-1.55901,-0.7681095,ARHGEF12,Rho guanine nucleotide exchange factor 12
3467,3476,7999562,0.0128,0.00134,-4.4939138,-1.55981,-0.5140585,PARN,poly(A)-specific ribonuclease
3469,3478,7966668,0.0128,0.00134,-4.4919342,-1.56291,-1.1619457,TBX5,T-box 5
3470,3479,7944632,0.0128,0.00134,-4.4910451,-1.56431,-0.720744,TECTA,tectorin alpha
3472,3481,7987815,0.0129,0.00135,-4.4894674,-1.56678,-0.6443836,PLA2G4F,phospholipase A2 group IVF
3474,3484,8021727,0.0129,0.00135,-4.48499,-1.5738,-0.8442974,CNDP2,CNDP dipeptidase 2 (metallopeptidase M20 family)
3477,3487,8162570,0.013,0.00136,-4.4817107,-1.57894,-0.7575536,HSD17B3,hydroxysteroid 17-beta dehydrogenase 3
3481,3491,8164653,0.0131,0.00137,-4.4768998,-1.58649,-0.5653717,UCK1,uridine-cytidine kinase 1
3482,3492,8054414,0.0131,0.00137,-4.4766264,-1.58692,-0.5744085,RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2,RANBP2-like and GRIP domain containing 2///RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 1///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5///RAN binding protein 2
3485,3495,8006788,0.0131,0.00137,-4.4751784,-1.58919,-0.803213,MLLT6,"MLLT6, PHD finger domain containing"
3487,3497,8003607,0.0131,0.00138,-4.4734721,-1.59187,-1.5178191,C17orf97,chromosome 17 open reading frame 97
3491,3501,8022110,0.0132,0.00139,-4.469668,-1.59784,-0.7713926,ZBTB14,zinc finger and BTB domain containing 14
3496,3506,8008547,0.0132,0.00139,-4.4654777,-1.60442,-1.7754129,TOM1L1,target of myb1 like 1 membrane trafficking protein
3497,3507,8123467,0.0133,0.0014,-4.4635635,-1.60743,-0.8331733,ERMARD,ER membrane associated RNA degradation
3499,3509,7981960,0.0133,0.0014,-4.4624265,-1.60922,-3.1920697,SNORD116-6,"small nucleolar RNA, C/D box 116-6"
3500,3510,8167125,0.0133,0.0014,-4.4623385,-1.60936,-0.8646694,USP11,ubiquitin specific peptidase 11
3501,3511,8180378,0.0133,0.0014,-4.4618154,-1.61018,-0.7772096,MXRA7,matrix remodeling associated 7
3503,3513,8014100,0.0133,0.00141,-4.4602367,-1.61266,-1.26224,C17orf75,chromosome 17 open reading frame 75
3504,3514,8031750,0.0133,0.00141,-4.4591884,-1.61431,-0.6542235,ZNF419,zinc finger protein 419
3505,3515,8074591,0.0133,0.00141,-4.4585459,-1.61532,-0.7615485,RIMBP3,RIMS binding protein 3
3507,3518,7911138,0.0133,0.00141,-4.4575831,-1.61683,-0.7161688,CNST,"consortin, connexin sorting protein"
3512,3523,7968761,0.0134,0.00142,-4.452387,-1.625,-0.6299617,NAA16,"N(alpha)-acetyltransferase 16, NatA auxiliary subunit"
3514,3525,7982060,0.0134,0.00142,-4.4519458,-1.62569,-1.8745212,SNORD115-27,"small nucleolar RNA, C/D box 115-27"
3515,3526,7942007,0.0134,0.00142,-4.451631,-1.62619,-2.085694,LRP5,LDL receptor related protein 5
3516,3527,7961702,0.0134,0.00142,-4.4513563,-1.62662,-1.5949125,KCNJ8,potassium voltage-gated channel subfamily J member 8
3518,3529,8068353,0.0134,0.00142,-4.4511179,-1.62699,-1.4317645,MRPS6///SLC5A3,mitochondrial ribosomal protein S6///solute carrier family 5 member 3
3519,3530,8023598,0.0134,0.00143,-4.4500753,-1.62863,-1.2168955,RNF152,ring finger protein 152
3520,3531,7910198,0.0134,0.00143,-4.449806,-1.62906,-0.7027705,ZNF678,zinc finger protein 678
3524,3535,7966517,0.0135,0.00144,-4.4457478,-1.63544,-0.982539,HECTD4,HECT domain E3 ubiquitin protein ligase 4
3526,3537,7977161,0.0136,0.00144,-4.4427454,-1.64017,-1.3859887,TDRD9,tudor domain containing 9
3527,3538,8025478,0.0136,0.00144,-4.4422699,-1.64091,-0.8781691,ZNF559-ZNF177///ZNF559,ZNF559-ZNF177 readthrough///zinc finger protein 559
3528,3539,8106950,0.0136,0.00144,-4.4416924,-1.64182,-0.7760096,FAM81B,family with sequence similarity 81 member B
3532,3543,7946635,0.0136,0.00145,-4.4382336,-1.64727,-0.5133562,ZBED5,zinc finger BED-type containing 5
3535,3546,8053741,0.0137,0.00146,-4.4349912,-1.65237,-1.9868438,ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1,"ankyrin repeat domain 20 family member A8, pseudogene///ankyrin repeat domain 20 family member A4///ankyrin repeat domain 20 family member A2///ankyrin repeat domain 20 family member A3///ankyrin repeat domain 20 family member A5, pseudogene///ankyrin repeat domain 20 family member A1"
3536,3547,8094253,0.0137,0.00146,-4.4345458,-1.65307,-0.5529197,CLRN2,clarin 2
3537,3548,8007176,0.0137,0.00146,-4.4343489,-1.65338,-0.6069351,TTC25,tetratricopeptide repeat domain 25
3540,3551,7937900,0.0137,0.00146,-4.4334365,-1.65482,-0.662449,STIM1,stromal interaction molecule 1
3541,3552,8034379,0.0137,0.00146,-4.4330112,-1.65549,-0.7661745,ZNF442,zinc finger protein 442
3543,3554,8035694,0.0137,0.00146,-4.4328244,-1.65579,-0.916397,PBX4,PBX homeobox 4
3548,3559,8113403,0.0137,0.00147,-4.429593,-1.66088,-0.9099102,GIN1,gypsy retrotransposon integrase 1
3549,3560,7980983,0.0138,0.00148,-4.4264016,-1.6659,-0.8667588,MOAP1,modulator of apoptosis 1
3553,3564,8042737,0.0138,0.00148,-4.4238434,-1.66994,-0.6624715,ALMS1,"ALMS1, centrosome and basal body associated protein"
3557,3568,8002897,0.0139,0.0015,-4.4184717,-1.6784,-1.353801,TMEM231,transmembrane protein 231
3560,3571,8085797,0.014,0.0015,-4.4160741,-1.68219,-2.038744,THRB,thyroid hormone receptor beta
3564,3575,7955358,0.014,0.0015,-4.4145708,-1.68456,-0.819163,COX14,"COX14, cytochrome c oxidase assembly factor"
3565,3576,8156164,0.014,0.00151,-4.41442,-1.68479,-1.5792697,LOC389765///KIF27,kinesin family member 27 pseudogene///kinesin family member 27
3566,3577,7998267,0.014,0.00151,-4.4128857,-1.68721,-0.8483878,JMJD8,jumonji domain containing 8
3567,3578,7923141,0.014,0.00151,-4.4124105,-1.68796,-0.6691639,DENND1B,DENN domain containing 1B
3575,3586,8059470,0.0141,0.00152,-4.4075709,-1.6956,-1.5914367,IRS1,insulin receptor substrate 1
3576,3587,8097586,0.0141,0.00152,-4.4067999,-1.69682,-1.0472856,GAB1,GRB2 associated binding protein 1
3577,3588,8030706,0.0141,0.00152,-4.4066975,-1.69698,-0.7673347,EMC10,ER membrane protein complex subunit 10
3579,3590,8007803,0.0141,0.00153,-4.4054166,-1.699,-0.5290504,CRHR1-IT1,CRHR1 intronic transcript 1
3580,3591,8111915,0.0141,0.00153,-4.4052668,-1.69924,-0.8320977,SEPP1,"selenoprotein P, plasma, 1"
3582,3593,8168657,0.0141,0.00153,-4.4047202,-1.7001,-1.7017048,PCDH11Y///PCDH11X,protocadherin 11 Y-linked///protocadherin 11 X-linked
3583,3594,8117243,0.0141,0.00153,-4.4036448,-1.7018,-1.1280626,CARMIL1,capping protein regulator and myosin 1 linker 1
3586,3597,8029399,0.0142,0.00154,-4.3998517,-1.70779,-0.5477995,ZNF226,zinc finger protein 226
3587,3598,7991562,0.0142,0.00154,-4.3988958,-1.7093,-0.8383293,PRKXP1,"protein kinase, X-linked, pseudogene 1"
3588,3599,8158597,0.0143,0.00154,-4.3975598,-1.71141,-0.6739801,GPR107,G protein-coupled receptor 107
3592,3603,8039054,0.0143,0.00155,-4.3955186,-1.71463,-1.3404055,ZNF347,zinc finger protein 347
3593,3604,8013341,0.0143,0.00155,-4.3951527,-1.71521,-2.9769056,MFAP4,microfibrillar associated protein 4
3594,3605,8132097,0.0143,0.00155,-4.3950891,-1.71531,-1.3664118,INMT-FAM188B///FAM188B,INMT-FAM188B readthrough (NMD candidate)///family with sequence similarity 188 member B
3602,3613,7960427,0.0144,0.00156,-4.3887854,-1.72527,-0.6866174,AKAP3,A-kinase anchoring protein 3
3603,3614,8023497,0.0144,0.00157,-4.3883198,-1.72601,-1.4707791,ATP8B1,ATPase phospholipid transporting 8B1
3605,3616,7944275,0.0144,0.00157,-4.3872677,-1.72767,-1.6424336,TMEM25,transmembrane protein 25
3607,3618,7996027,0.0144,0.00157,-4.3852436,-1.73087,-0.7761647,CX3CL1,C-X3-C motif chemokine ligand 1
3609,3620,8038942,0.0145,0.00158,-4.383514,-1.73361,-0.81456,ZNF432,zinc finger protein 432
3611,3622,8088636,0.0145,0.00158,-4.3821175,-1.73581,-1.5740002,LOC100508226,HHSL751
3616,3627,7917322,0.0146,0.00159,-4.3787313,-1.74117,-1.6198423,SYDE2,synapse defective Rho GTPase homolog 2
3621,3633,8155393,0.0146,0.00159,-4.3771178,-1.74372,-0.8053904,LOC102724238///LOC554249///GLIDR,uncharacterized LOC102724238///uncharacterized LOC554249///glioblastoma down-regulated RNA
3622,3634,8161451,0.0146,0.00159,-4.3771178,-1.74372,-0.8053904,LOC102724238///LOC554249///GLIDR,uncharacterized LOC102724238///uncharacterized LOC554249///glioblastoma down-regulated RNA
3624,3636,8167152,0.0146,0.00159,-4.3762945,-1.74503,-0.5211595,ZNF157,zinc finger protein 157
3625,3637,8129231,0.0146,0.00159,-4.3759733,-1.74553,-0.5153618,FAM184A,family with sequence similarity 184 member A
3626,3638,7988400,0.0146,0.00159,-4.3758407,-1.74574,-0.572499,SHF,Src homology 2 domain containing F
3627,3639,8087782,0.0146,0.0016,-4.3741002,-1.7485,-0.5901793,IQCF1,IQ motif containing F1
3628,3640,8065372,0.0146,0.0016,-4.3735698,-1.74934,-0.7222744,NAPB,NSF attachment protein beta
3629,3641,7932109,0.0146,0.0016,-4.3734712,-1.74949,-0.9666394,SEPHS1,selenophosphate synthetase 1
3632,3644,8121002,0.0146,0.0016,-4.3726951,-1.75072,-0.7144764,SMIM8,small integral membrane protein 8
3633,3645,8052233,0.0146,0.0016,-4.3721286,-1.75162,-1.0303183,CLHC1,clathrin heavy chain linker domain containing 1
3638,3650,7987869,0.0147,0.00161,-4.3682309,-1.75779,-0.7232827,TMEM87A,transmembrane protein 87A
3639,3651,8121578,0.0147,0.00161,-4.3676247,-1.75875,-1.0511068,NT5DC1,5'-nucleotidase domain containing 1
3641,3653,8136979,0.0147,0.00162,-4.3664478,-1.76061,-1.0201624,CTAGE8///CTAGE4///CTAGE11P///CTAGE9///CTAGE15///CTAGE6///CTAGE1///CTAGE5,"CTAGE family member 8///CTAGE family member 4///CTAGE family member 11, pseudogene///CTAGE family member 9///CTAGE family member 15///CTAGE family member 6///cutaneous T-cell lymphoma-associated antigen 1///CTAGE family member 5, ER export factor"
3644,3656,7991049,0.0148,0.00162,-4.3635063,-1.76527,-0.8105979,C15orf40,chromosome 15 open reading frame 40
3645,3657,7910047,0.0148,0.00163,-4.3631653,-1.76581,-2.150297,DNAH14,dynein axonemal heavy chain 14
3647,3659,7906264,0.0148,0.00163,-4.3622282,-1.7673,-0.8405554,PEAR1,platelet endothelial aggregation receptor 1
