,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
9484,9819,206074_s_at,7.61e-07,1.37e-07,6.0190986,6.852782,1.62453808,HMGA1,high mobility group AT-hook 1
9485,9821,227699_at,7.62e-07,1.37e-07,6.0185386,6.850705,0.84583396,L3HYPDH,trans-L-3-hydroxyproline dehydratase
9487,9823,57715_at,7.63e-07,1.37e-07,6.018094,6.849056,0.78039802,CALHM2,calcium homeostasis modulator 2
9488,9824,1555827_at,7.65e-07,1.37e-07,6.0175482,6.847032,1.28434365,CCNL1,cyclin L1
9489,9826,205270_s_at,7.7e-07,1.38e-07,6.0157243,6.840267,2.44186832,LCP2,lymphocyte cytosolic protein 2
9491,9829,236304_at,7.73e-07,1.39e-07,6.0145813,6.836028,0.95624085,LINC00702,long intergenic non-protein coding RNA 702
9492,9830,242871_at,7.76e-07,1.39e-07,6.0136482,6.832568,1.20695081,PAQR5,progestin and adipoQ receptor family member 5
9495,9833,244395_at,7.78e-07,1.4e-07,6.0128672,6.829672,0.67144553,FLJ41455,uncharacterized LOC441441
9496,9834,213343_s_at,7.79e-07,1.4e-07,6.0124669,6.828187,0.60826286,GDPD5,glycerophosphodiester phosphodiesterase domain containing 5
9499,9838,56821_at,7.83e-07,1.41e-07,6.0108971,6.822366,0.57348787,SLC38A7,solute carrier family 38 member 7
9501,9840,221845_s_at,7.84e-07,1.41e-07,6.0103677,6.820403,0.76504306,CLPB,"ClpB homolog, mitochondrial AAA ATPase chaperonin"
9503,9842,219383_at,7.87e-07,1.42e-07,6.0095355,6.817317,1.02289963,PRR5L,proline rich 5 like
9505,9844,1557008_at,7.89e-07,1.42e-07,6.0087896,6.814552,0.61328211,LOC340107,uncharacterized LOC340107
9508,9848,203046_s_at,7.9e-07,1.42e-07,6.0081608,6.81222,0.86741531,TIMELESS,timeless circadian clock
9511,9852,215467_x_at,7.97e-07,1.44e-07,6.0059594,6.804058,0.79634085,LOC647070,"nascent polypeptide-associated complex subunit alpha, muscle-specific form-like"
9512,9853,230090_at,7.97e-07,1.44e-07,6.0057157,6.803155,0.95761256,GDNF,glial cell derived neurotrophic factor
9513,9854,225601_at,7.98e-07,1.44e-07,6.0054994,6.802353,0.73452657,HMGB3,high mobility group box 3
9515,9856,244062_at,8e-07,1.44e-07,6.0046817,6.799322,0.73866153,DAAM1,dishevelled associated activator of morphogenesis 1
9516,9857,226663_at,8.02e-07,1.45e-07,6.0038641,6.796291,2.05057057,ANKRD10-IT1,ANKRD10 intronic transcript 1
9520,9861,220712_at,8.05e-07,1.45e-07,6.0027985,6.792341,0.82007538,C8orf60,chromosome 8 open reading frame 60
9521,9862,235751_s_at,8.06e-07,1.45e-07,6.0024215,6.790943,1.04231191,VMO1,vitelline membrane outer layer 1 homolog
9525,9866,215374_at,8.08e-07,1.46e-07,6.0016556,6.788104,0.73215335,PAPOLA,poly(A) polymerase alpha
9528,9869,211968_s_at,8.1e-07,1.46e-07,6.0009843,6.785615,0.72734364,HSP90AA1,heat shock protein 90 alpha family class A member 1
9529,9870,214366_s_at,8.12e-07,1.47e-07,6.0005343,6.783948,1.96722028,ALOX5,arachidonate 5-lipoxygenase
9533,9875,241843_at,8.14e-07,1.47e-07,5.9995829,6.780421,1.20603441,SNORA28///EIF5,"small nucleolar RNA, H/ACA box 28///eukaryotic translation initiation factor 5"
9536,9878,208736_at,8.17e-07,1.48e-07,5.9985226,6.776491,0.79225868,ARPC3,actin related protein 2/3 complex subunit 3
9540,9882,206236_at,8.2e-07,1.48e-07,5.9973765,6.772243,0.80493546,GPR4,G protein-coupled receptor 4
9541,9883,202693_s_at,8.21e-07,1.48e-07,5.9970364,6.770983,2.04554456,STK17A,serine/threonine kinase 17a
9542,9884,220122_at,8.22e-07,1.49e-07,5.9967249,6.769828,1.81910633,MCTP1,multiple C2 and transmembrane domain containing 1
9543,9885,226817_at,8.23e-07,1.49e-07,5.9963993,6.768622,0.95765214,DSC2,desmocollin 2
9544,9886,210968_s_at,8.23e-07,1.49e-07,5.9963898,6.768587,0.52939874,RTN4,reticulon 4
9545,9887,212232_at,8.24e-07,1.49e-07,5.9958642,6.766639,0.57361634,FNBP4,formin binding protein 4
9546,9888,206342_x_at,8.25e-07,1.49e-07,5.9955482,6.765468,0.5298781,IDS,iduronate 2-sulfatase
9547,9889,1559993_at,8.25e-07,1.49e-07,5.9955086,6.765321,0.89147346,SFXN3,sideroflexin 3
9548,9890,241937_s_at,8.27e-07,1.5e-07,5.9950886,6.763764,1.00304995,WDR4,WD repeat domain 4
9550,9892,227167_s_at,8.28e-07,1.5e-07,5.9947064,6.762348,1.25674658,RASSF3,Ras association domain family member 3
9552,9894,203396_at,8.3e-07,1.5e-07,5.9938544,6.759191,0.63402139,PSMA4,proteasome subunit alpha 4
9557,9903,215513_at,8.33e-07,1.51e-07,5.9925444,6.754336,0.8946468,HYMAI,hydatidiform mole associated and imprinted (non-protein coding)
9559,9906,205685_at,8.34e-07,1.51e-07,5.9923522,6.753624,1.22187057,CD86,CD86 molecule
9560,9907,217373_x_at,8.35e-07,1.51e-07,5.9920684,6.752572,0.54210063,MDM2,MDM2 proto-oncogene
9562,9909,206633_at,8.36e-07,1.52e-07,5.9915753,6.750745,1.23136126,CHRNA1,cholinergic receptor nicotinic alpha 1 subunit
9564,9912,203038_at,8.38e-07,1.52e-07,5.9910102,6.748651,0.58286931,PTPRK,"protein tyrosine phosphatase, receptor type K"
9565,9913,211266_s_at,8.38e-07,1.52e-07,5.9907447,6.747667,0.63233813,GPR4,G protein-coupled receptor 4
9567,9915,211946_s_at,8.4e-07,1.52e-07,5.9902353,6.74578,0.5407268,PRRC2C,proline rich coiled-coil 2C
9572,9920,230102_at,8.42e-07,1.53e-07,5.9893,6.742314,1.01231336,ETV5,ETS variant 5
9575,9923,236594_at,8.44e-07,1.53e-07,5.9886187,6.73979,0.51659972,LLGL1,"LLGL1, scribble cell polarity complex component"
9580,9928,231951_at,8.49e-07,1.54e-07,5.9869686,6.733677,0.70450121,GNAO1,G protein subunit alpha o1
9584,9933,203047_at,8.52e-07,1.55e-07,5.9859581,6.729933,1.33479531,STK10,serine/threonine kinase 10
9585,9934,1553713_a_at,8.53e-07,1.55e-07,5.9856409,6.728758,0.62089411,RHEBL1,Ras homolog enriched in brain like 1
9594,9945,242265_at,8.58e-07,1.56e-07,5.9836696,6.721455,0.77673148,BRD8,bromodomain containing 8
9596,9949,235198_at,8.62e-07,1.57e-07,5.9823413,6.716535,0.98786229,OSTM1,osteopetrosis associated transmembrane protein 1
9597,9950,219936_s_at,8.63e-07,1.57e-07,5.9818983,6.714894,1.48912607,GPR87,G protein-coupled receptor 87
9598,9951,213237_at,8.64e-07,1.57e-07,5.981698,6.714152,0.60751603,KNOP1,lysine rich nucleolar protein 1
9601,9955,235548_at,8.7e-07,1.58e-07,5.9797719,6.707017,1.56910757,APCDD1L,APC down-regulated 1 like
9604,9959,238105_x_at,8.72e-07,1.59e-07,5.9789131,6.703837,0.6997184,WNT7B,Wnt family member 7B
9606,9961,239421_at,8.74e-07,1.59e-07,5.9782381,6.701337,0.64522076,DLGAP1-AS1,DLGAP1 antisense RNA 1
9609,9964,207645_s_at,8.77e-07,1.6e-07,5.9774164,6.698293,0.56143581,CHD1L,chromodomain helicase DNA binding protein 1 like
9612,9968,226266_at,8.79e-07,1.6e-07,5.9765615,6.695128,0.65629728,PGS1,phosphatidylglycerophosphate synthase 1
9613,9969,213373_s_at,8.79e-07,1.6e-07,5.9765426,6.695057,1.23180619,CASP8,caspase 8
9615,9972,210926_at,8.81e-07,1.61e-07,5.976066,6.693292,0.66947899,POTEKP,"POTE ankyrin domain family member K, pseudogene"
9616,9973,210396_s_at,8.81e-07,1.61e-07,5.9760438,6.69321,1.073226,SMG1P5///BOLA2///SMG1P2,"SMG1P5, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 5///bolA family member 2///SMG1P2, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 2"
9618,9975,219037_at,8.81e-07,1.61e-07,5.9759269,6.692777,0.71598593,RRP15,ribosomal RNA processing 15 homolog
9619,9976,201873_s_at,8.81e-07,1.61e-07,5.9758181,6.692375,0.60939394,ABCE1,ATP binding cassette subfamily E member 1
9620,9978,231901_at,8.83e-07,1.61e-07,5.9752689,6.69034,0.67337372,C19orf52,chromosome 19 open reading frame 52
9624,9982,210301_at,8.85e-07,1.62e-07,5.9745011,6.687497,0.91110087,XDH,xanthine dehydrogenase
9625,9983,211651_s_at,8.91e-07,1.63e-07,5.9727493,6.68101,0.95530846,LAMB1,laminin subunit beta 1
9627,9985,211318_s_at,8.93e-07,1.63e-07,5.971989,6.678195,0.5723667,RAE1,ribonucleic acid export 1
9629,9987,219613_s_at,8.93e-07,1.63e-07,5.971919,6.677936,0.51215029,SIRT6,sirtuin 6
9633,9991,203236_s_at,8.97e-07,1.64e-07,5.9707071,6.673448,1.3870249,LGALS9,galectin 9
9635,9993,219232_s_at,8.97e-07,1.64e-07,5.9706359,6.673185,1.15783338,EGLN3,egl-9 family hypoxia inducible factor 3
9638,9997,206715_at,9e-07,1.65e-07,5.9695906,6.669315,2.72522526,TFEC,transcription factor EC
9640,9999,209539_at,9.01e-07,1.65e-07,5.9693882,6.668565,1.53333198,ARHGEF6,Rac/Cdc42 guanine nucleotide exchange factor 6
9641,10000,203720_s_at,9.01e-07,1.65e-07,5.9692636,6.668104,0.55961651,ERCC1,"ERCC excision repair 1, endonuclease non-catalytic subunit"
9642,10001,222993_at,9.01e-07,1.65e-07,5.9692597,6.66809,0.63685213,MRPL37,mitochondrial ribosomal protein L37
9643,10002,207133_x_at,9.01e-07,1.65e-07,5.9691442,6.667662,0.76414256,ALPK1,alpha kinase 1
9645,10004,1560754_at,9.04e-07,1.66e-07,5.9681165,6.663857,1.00049304,CMTM7,CKLF like MARVEL transmembrane domain containing 7
9647,10006,210785_s_at,9.05e-07,1.66e-07,5.9677616,6.662543,1.29626888,THEMIS2,thymocyte selection associated family member 2
9648,10009,220731_s_at,9.06e-07,1.66e-07,5.9675002,6.661575,0.63774119,NECAP2,NECAP endocytosis associated 2
9653,10015,219271_at,9.09e-07,1.66e-07,5.9665549,6.658076,1.08983426,GALNT14,polypeptide N-acetylgalactosaminyltransferase 14
9657,10019,205748_s_at,9.15e-07,1.68e-07,5.9644963,6.650455,0.59435496,RNF126,ring finger protein 126
9662,10025,215633_x_at,9.22e-07,1.69e-07,5.9625301,6.643177,1.51959642,LST1,leukocyte specific transcript 1
9669,10035,226274_at,9.34e-07,1.71e-07,5.9588565,6.62958,0.56984911,CLCN5,chloride voltage-gated channel 5
9671,10038,230239_at,9.42e-07,1.73e-07,5.9564885,6.620817,0.63396189,ROCK1,Rho associated coiled-coil containing protein kinase 1
9672,10039,214612_x_at,9.42e-07,1.73e-07,5.9564176,6.620555,2.6731552,MAGEA6,MAGE family member A6
9675,10043,213136_at,9.52e-07,1.75e-07,5.9533169,6.609081,0.73862312,PTPN2,"protein tyrosine phosphatase, non-receptor type 2"
9677,10045,1557065_at,9.55e-07,1.75e-07,5.9526799,6.606724,0.83917865,YLPM1,YLP motif containing 1
9679,10047,36936_at,9.6e-07,1.76e-07,5.951165,6.601118,0.56639228,TSTA3,tissue specific transplantation antigen P35B
9680,10049,215620_at,9.61e-07,1.77e-07,5.9508755,6.600047,0.91747259,RREB1,ras responsive element binding protein 1
9681,10050,229860_x_at,9.61e-07,1.77e-07,5.9507048,6.599416,1.1668969,C4orf48,chromosome 4 open reading frame 48
9683,10053,200821_at,9.66e-07,1.78e-07,5.9492172,6.593912,0.63380136,LAMP2,lysosomal associated membrane protein 2
9685,10055,205203_at,9.73e-07,1.79e-07,5.9473008,6.586822,0.59786402,PLD1,phospholipase D1
9686,10056,208594_x_at,9.74e-07,1.79e-07,5.9468945,6.585319,0.70371696,LILRA6,leukocyte immunoglobulin like receptor A6
9687,10057,236296_x_at,9.76e-07,1.8e-07,5.9463524,6.583314,0.52754923,C8orf58,chromosome 8 open reading frame 58
9688,10058,204240_s_at,9.77e-07,1.8e-07,5.9461452,6.582548,1.36058334,SMC2,structural maintenance of chromosomes 2
9693,10066,201274_at,9.87e-07,1.82e-07,5.9432886,6.571981,0.82287254,PSMA5,proteasome subunit alpha 5
9694,10067,1557047_at,9.87e-07,1.82e-07,5.9432835,6.571962,0.65457532,YEATS2,YEATS domain containing 2
9695,10068,1555788_a_at,9.87e-07,1.82e-07,5.9432593,6.571873,0.72155128,TRIB3,tribbles pseudokinase 3
9696,10069,230621_at,9.88e-07,1.82e-07,5.9429876,6.570868,0.75063513,IAH1,isoamyl acetate-hydrolyzing esterase 1 homolog
9697,10070,244738_at,9.88e-07,1.82e-07,5.9429796,6.570838,0.61697479,BRWD3,bromodomain and WD repeat domain containing 3
9698,10071,233116_at,9.88e-07,1.82e-07,5.9427208,6.569881,0.572098,ZFP92,ZFP92 zinc finger protein
9699,10072,232644_x_at,9.9e-07,1.82e-07,5.9422938,6.568301,0.90750441,OCIAD1,OCIA domain containing 1
9701,10074,206323_x_at,9.91e-07,1.83e-07,5.9418764,6.566758,0.94496077,OPHN1,oligophrenin 1
9702,10075,226763_at,9.92e-07,1.83e-07,5.9417308,6.566219,0.66823198,SESTD1,SEC14 and spectrin domain containing 1
9704,10077,207078_at,9.93e-07,1.83e-07,5.9412544,6.564457,1.34268504,MED6,mediator complex subunit 6
9707,10082,202943_s_at,1e-06,1.84e-07,5.9392067,6.556884,0.60495923,NAGA,alpha-N-acetylgalactosaminidase
9713,10089,209942_x_at,1e-06,1.85e-07,5.9382018,6.553168,2.68554413,MAGEA6///MAGEA3,MAGE family member A6///MAGE family member A3
9717,10094,200931_s_at,1.01e-06,1.86e-07,5.936583,6.547181,0.80405564,VCL,vinculin
9718,10097,235828_at,1.01e-06,1.87e-07,5.9353712,6.542701,0.54613405,PRELID2,PRELI domain containing 2
9724,10105,223763_at,1.03e-06,1.9e-07,5.9318887,6.529824,0.77814978,DTNBP1,dystrobrevin binding protein 1
9727,10110,235939_at,1.03e-06,1.9e-07,5.9309066,6.526193,0.75377448,ZFP69B,ZFP69 zinc finger protein B
9728,10111,214021_x_at,1.03e-06,1.91e-07,5.9300287,6.522948,0.84924465,ITGB5,integrin subunit beta 5
9732,10115,205068_s_at,1.04e-06,1.92e-07,5.9287002,6.518037,0.75501238,ARHGAP26,Rho GTPase activating protein 26
9733,10116,226299_at,1.04e-06,1.92e-07,5.9284954,6.51728,0.62114196,PKN3,protein kinase N3
9736,10120,222989_s_at,1.05e-06,1.94e-07,5.9261964,6.508781,0.65423951,UBQLN1,ubiquilin 1
9738,10122,207677_s_at,1.05e-06,1.94e-07,5.9257569,6.507157,1.90867172,NCF4,neutrophil cytosolic factor 4
9740,10124,235952_at,1.05e-06,1.95e-07,5.9247175,6.503315,0.95667815,DGKH,diacylglycerol kinase eta
9741,10125,205409_at,1.05e-06,1.95e-07,5.924714,6.503302,0.73530334,FOSL2,"FOS like 2, AP-1 transcription factor subunit"
9742,10126,235399_at,1.05e-06,1.95e-07,5.9247021,6.503258,0.58471874,ERCC2,"ERCC excision repair 2, TFIIH core complex helicase subunit"
9743,10127,244808_at,1.05e-06,1.95e-07,5.9243055,6.501792,0.75147874,GRAMD1A,GRAM domain containing 1A
9745,10130,218223_s_at,1.06e-06,1.96e-07,5.9226268,6.495588,1.60697843,PLEKHO1,pleckstrin homology domain containing O1
9750,10135,217989_at,1.06e-06,1.97e-07,5.9215655,6.491665,0.82842185,HSD17B11,hydroxysteroid 17-beta dehydrogenase 11
9751,10136,204319_s_at,1.07e-06,1.98e-07,5.9208219,6.488917,1.29055374,RGS10,regulator of G-protein signaling 10
9755,10141,225214_at,1.07e-06,1.99e-07,5.9194343,6.48379,0.789269,LOC100129034,uncharacterized LOC100129034
9757,10143,206347_at,1.07e-06,1.99e-07,5.9192752,6.483202,0.66119137,PDK3,pyruvate dehydrogenase kinase 3
9760,10147,227098_at,1.07e-06,1.99e-07,5.9187015,6.481081,0.59324253,DUSP18,dual specificity phosphatase 18
9764,10151,231741_at,1.08e-06,2.01e-07,5.9159139,6.470781,0.75160166,S1PR3,sphingosine-1-phosphate receptor 3
9766,10153,214838_at,1.09e-06,2.02e-07,5.915482,6.469185,0.63229297,SFT2D2,SFT2 domain containing 2
9768,10156,225898_at,1.09e-06,2.02e-07,5.9150356,6.467536,0.73512201,WDR54,WD repeat domain 54
9770,10159,210840_s_at,1.09e-06,2.03e-07,5.9137758,6.462881,0.58705189,IQGAP1,IQ motif containing GTPase activating protein 1
9773,10162,212063_at,1.1e-06,2.04e-07,5.9127024,6.458916,0.96544154,CD44,CD44 molecule (Indian blood group)
9774,10163,206581_at,1.1e-06,2.04e-07,5.9125352,6.458298,1.61331237,BNC1,basonuclin 1
9776,10165,219499_at,1.1e-06,2.04e-07,5.9121269,6.45679,0.59631396,SEC61A2,Sec61 translocon alpha 2 subunit
9777,10166,1552502_s_at,1.1e-06,2.05e-07,5.9117477,6.455389,0.70122899,RHBDL2,rhomboid like 2
9779,10168,220160_s_at,1.1e-06,2.05e-07,5.9112895,6.453696,0.51457333,KPTN,"kaptin, actin binding protein"
9781,10170,216537_s_at,1.1e-06,2.05e-07,5.9107303,6.45163,0.50978642,SIGLEC7,sialic acid binding Ig like lectin 7
9785,10174,215605_at,1.11e-06,2.06e-07,5.9102028,6.449681,0.90651423,NCOA2,nuclear receptor coactivator 2
9786,10176,209099_x_at,1.11e-06,2.06e-07,5.909973,6.448833,0.87543205,JAG1,jagged 1
9788,10179,215418_at,1.11e-06,2.07e-07,5.9088868,6.44482,0.94635397,PARVA,parvin alpha
9792,10183,208029_s_at,1.12e-06,2.08e-07,5.9074998,6.439697,0.89142538,LAPTM4B,lysosomal protein transmembrane 4 beta
9793,10184,207196_s_at,1.12e-06,2.08e-07,5.9071021,6.438228,0.64914875,TNIP1,TNFAIP3 interacting protein 1
9794,10186,1559517_a_at,1.12e-06,2.08e-07,5.9069159,6.43754,0.77875307,SPIRE1,spire type actin nucleation factor 1
9795,10187,205874_at,1.12e-06,2.09e-07,5.9061221,6.434609,0.7791133,ITPKA,inositol-trisphosphate 3-kinase A
9798,10190,232473_at,1.12e-06,2.09e-07,5.9058745,6.433694,1.25793132,LOC101928524,uncharacterized LOC101928524
9802,10196,228648_at,1.13e-06,2.11e-07,5.9038151,6.426088,1.30127575,LRG1,leucine rich alpha-2-glycoprotein 1
9805,10200,225602_at,1.14e-06,2.12e-07,5.9020077,6.419413,0.8649714,GLIPR2,GLI pathogenesis related 2
9806,10201,223662_x_at,1.14e-06,2.12e-07,5.9016138,6.417959,0.99657887,DDX59,DEAD-box helicase 59
9807,10203,203904_x_at,1.14e-06,2.13e-07,5.9006424,6.414371,0.65731033,CD82,CD82 molecule
9808,10206,202665_s_at,1.14e-06,2.13e-07,5.9005113,6.413888,1.85950273,WIPF1,WAS/WASL interacting protein family member 1
9811,10210,204455_at,1.14e-06,2.14e-07,5.8999523,6.411823,1.56398117,DST,dystonin
9813,10212,1560579_s_at,1.15e-06,2.15e-07,5.8987939,6.407546,0.63085951,SLC16A1-AS1,SLC16A1 antisense RNA 1
9814,10213,1559433_at,1.15e-06,2.15e-07,5.8986977,6.407191,1.5416192,APCDD1L-AS1,APCDD1L antisense RNA 1 (head to head)
9815,10214,227059_at,1.15e-06,2.15e-07,5.8986835,6.407138,1.70224385,GPC6,glypican 6
9817,10216,212236_x_at,1.15e-06,2.15e-07,5.8981377,6.405123,1.3738303,KRT17///JUP,keratin 17///junction plakoglobin
9820,10219,230438_at,1.15e-06,2.16e-07,5.8975968,6.403126,0.77607519,TBX15,T-box 15
9822,10221,1556128_a_at,1.16e-06,2.16e-07,5.8972612,6.401887,0.58575897,RASGRF2,Ras protein specific guanine nucleotide releasing factor 2
9829,10229,225342_at,1.16e-06,2.17e-07,5.895886,6.396809,1.28964456,LOC100507855///AK4,"adenylate kinase 4, mitochondrial-like///adenylate kinase 4"
9831,10231,1556704_s_at,1.17e-06,2.18e-07,5.8946852,6.392376,0.58382975,LOC101929583///LOC101928195///LOC100996643///LOC100133920///LOC286297,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like pseudogene///methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like pseudogene///monofunctional C1-tetrahydrofolate synthase, mitochondrial-like///methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like pseudogene///methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like pseudogene"
9833,10233,222657_s_at,1.17e-06,2.18e-07,5.8941582,6.390431,0.71552434,UBE2W,ubiquitin conjugating enzyme E2 W (putative)
9838,10239,229784_at,1.17e-06,2.19e-07,5.8929511,6.385974,0.81769545,MIR424///MIR503HG,microRNA 424///MIR503 host gene
9840,10241,215285_s_at,1.17e-06,2.2e-07,5.8923184,6.383639,0.95742997,PHTF1,putative homeodomain transcription factor 1
9841,10242,242477_at,1.18e-06,2.21e-07,5.8916479,6.381164,0.94545469,TTC39B,tetratricopeptide repeat domain 39B
9842,10243,205830_at,1.18e-06,2.21e-07,5.8914757,6.380528,2.59575147,CLGN,calmegin
9843,10244,219855_at,1.18e-06,2.21e-07,5.8911443,6.379305,0.8456096,NUDT11,nudix hydrolase 11
9844,10245,232597_x_at,1.18e-06,2.21e-07,5.8908307,6.378147,1.28722401,SCAF11,SR-related CTD associated factor 11
9845,10246,221764_at,1.18e-06,2.22e-07,5.8903022,6.376196,0.55810104,R3HDM4,R3H domain containing 4
9847,10248,204352_at,1.18e-06,2.22e-07,5.8900411,6.375232,2.33874888,TRAF5,TNF receptor associated factor 5
9850,10252,223188_at,1.19e-06,2.24e-07,5.8879713,6.367593,0.5017678,SMG9,"SMG9, nonsense mediated mRNA decay factor"
9851,10253,204972_at,1.19e-06,2.24e-07,5.8878573,6.367172,1.70100176,OAS2,2'-5'-oligoadenylate synthetase 2
9856,10259,211590_x_at,1.2e-06,2.25e-07,5.8858628,6.359811,0.57075832,TBXA2R,thromboxane A2 receptor
9859,10263,215075_s_at,1.2e-06,2.26e-07,5.8849329,6.356379,0.96511894,GRB2,growth factor receptor bound protein 2
9864,10269,220042_x_at,1.22e-06,2.28e-07,5.8822384,6.346436,0.59615638,HIVEP3,human immunodeficiency virus type I enhancer binding protein 3
9866,10278,204781_s_at,1.22e-06,2.3e-07,5.8806076,6.340419,1.78441715,FAS,Fas cell surface death receptor
9867,10279,1558569_at,1.22e-06,2.3e-07,5.8802791,6.339207,1.33785017,LOC100131541,uncharacterized LOC100131541
9869,10282,226047_at,1.23e-06,2.31e-07,5.8797085,6.337102,0.70332321,MRVI1,murine retrovirus integration site 1 homolog
9870,10283,1558750_a_at,1.23e-06,2.31e-07,5.8794098,6.336,1.06041246,LOC100288637///ARHGAP11B,OTU deubiquitinase 7A pseudogene///Rho GTPase activating protein 11B
9871,10284,218602_s_at,1.23e-06,2.31e-07,5.8793315,6.335711,1.21084918,HAUS6,HAUS augmin like complex subunit 6
9872,10285,220155_s_at,1.23e-06,2.31e-07,5.8793023,6.335603,0.50224398,BRD9,bromodomain containing 9
9880,10299,217393_x_at,1.24e-06,2.35e-07,5.8752581,6.320683,0.61005984,UBE2NL,ubiquitin conjugating enzyme E2 N like (gene/pseudogene)
9888,10310,201809_s_at,1.26e-06,2.38e-07,5.8715202,6.306895,0.81833043,ENG,endoglin
9889,10312,206003_at,1.26e-06,2.38e-07,5.8711213,6.305424,0.80261405,CEP135,centrosomal protein 135
9890,10313,1556959_at,1.26e-06,2.38e-07,5.8709963,6.304963,0.62826497,ANHX,anomalous homeobox
9893,10317,230175_s_at,1.27e-06,2.4e-07,5.8693358,6.298839,1.5458947,DCBLD2,"discoidin, CUB and LCCL domain containing 2"
9905,10333,224233_s_at,1.28e-06,2.42e-07,5.8668166,6.289548,0.51264547,MSTO1,"misato 1, mitochondrial distribution and morphology regulator"
9907,10336,40472_at,1.28e-06,2.43e-07,5.8660007,6.28654,0.66841667,LPCAT4,lysophosphatidylcholine acyltransferase 4
9913,10342,244801_at,1.29e-06,2.44e-07,5.8641512,6.27972,1.10851008,PSMB7,proteasome subunit beta 7
9918,10348,220195_at,1.31e-06,2.47e-07,5.8612889,6.269166,0.64702943,MBD5,methyl-CpG binding domain protein 5
9921,10351,243981_at,1.31e-06,2.48e-07,5.8606406,6.266776,1.2047917,STK4,serine/threonine kinase 4
9923,10353,242418_at,1.31e-06,2.48e-07,5.8604795,6.266182,0.87032894,C2orf27A,chromosome 2 open reading frame 27A
9925,10355,225736_at,1.31e-06,2.48e-07,5.8598616,6.263904,0.65332429,FBXO22,F-box protein 22
9927,10357,221061_at,1.31e-06,2.49e-07,5.8594669,6.262449,0.59250783,PKD2L1,"polycystin 2 like 1, transient receptor potential cation channel"
9943,10380,217649_at,1.34e-06,2.55e-07,5.8531573,6.239191,0.68145389,ZFAND5,zinc finger AN1-type containing 5
9944,10381,232640_at,1.34e-06,2.55e-07,5.853041,6.238763,0.52501179,COMMD5,COMM domain containing 5
9945,10382,205872_x_at,1.34e-06,2.55e-07,5.8529561,6.23845,1.24291474,PDE4DIP,phosphodiesterase 4D interacting protein
9946,10384,210904_s_at,1.34e-06,2.55e-07,5.8525628,6.237,0.99777749,IL13RA1,interleukin 13 receptor subunit alpha 1
9947,10385,226785_at,1.35e-06,2.56e-07,5.851961,6.234783,1.10064804,ATP11C,ATPase phospholipid transporting 11C
9950,10390,201644_at,1.35e-06,2.57e-07,5.8510649,6.23148,0.54153815,TSTA3,tissue specific transplantation antigen P35B
9951,10392,226201_at,1.36e-06,2.58e-07,5.850149,6.228105,0.54455656,DOT1L,DOT1 like histone lysine methyltransferase
9953,10394,219678_x_at,1.36e-06,2.59e-07,5.8490231,6.223956,0.72307236,DCLRE1C,DNA cross-link repair 1C
9959,10404,204472_at,1.38e-06,2.62e-07,5.8453558,6.210443,1.7043628,GEM,GTP binding protein overexpressed in skeletal muscle
9962,10407,219099_at,1.38e-06,2.63e-07,5.8446982,6.20802,1.37534216,TIGAR,TP53 induced glycolysis regulatory phosphatase
9963,10408,228783_at,1.38e-06,2.63e-07,5.8445746,6.207565,0.82371106,BVES,blood vessel epicardial substance
9965,10410,203592_s_at,1.39e-06,2.64e-07,5.8434138,6.203288,0.75360094,FSTL3,follistatin like 3
9967,10414,242041_at,1.39e-06,2.66e-07,5.8421093,6.198482,0.65931137,CSPP1,centrosome and spindle pole associated protein 1
9969,10417,206092_x_at,1.4e-06,2.66e-07,5.8417111,6.197015,0.50480726,RTEL1,regulator of telomere elongation helicase 1
9970,10418,218295_s_at,1.4e-06,2.66e-07,5.8415767,6.19652,1.00575865,NUP50,nucleoporin 50
9971,10419,206825_at,1.4e-06,2.66e-07,5.8414667,6.196115,1.45739502,OXTR,oxytocin receptor
9974,10423,210663_s_at,1.4e-06,2.67e-07,5.8408593,6.193877,1.38035331,KYNU,kynureninase
9981,10430,215599_at,1.41e-06,2.68e-07,5.8394105,6.18854,1.94682401,GUSBP9///GUSBP3,"glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 3"
9982,10431,205072_s_at,1.41e-06,2.69e-07,5.8386772,6.18584,0.89186689,XRCC4,X-ray repair cross complementing 4
9990,10439,203716_s_at,1.42e-06,2.71e-07,5.8363402,6.177232,1.55890322,DPP4,dipeptidyl peptidase 4
9995,10446,217518_at,1.43e-06,2.74e-07,5.8339279,6.168348,1.22007255,MYOF,myoferlin
9997,10448,231958_at,1.43e-06,2.74e-07,5.8338028,6.167887,0.62518975,TAMM41,TAM41 mitochondrial translocator assembly and maintenance homolog
9998,10449,236646_at,1.43e-06,2.74e-07,5.833573,6.167041,0.77044965,TMEM52B,transmembrane protein 52B
