,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
4775,238761_at,0.00175,0.000153,4.347041,0.743163,1.07401686,ELK4,"ELK4, ETS transcription factor",2005
4776,200757_s_at,0.00175,0.000153,4.346924,0.742853,0.91583235,CALU,calumenin,813
4777,218302_at,0.00175,0.000153,4.346843,0.742638,0.92632274,PSENEN,presenilin enhancer gamma-secretase subunit,55851
4778,235051_at,0.00175,0.000153,-4.346701,0.742262,-0.76163441,CCDC50,coiled-coil domain containing 50,152137
4779,215285_s_at,0.00176,0.000153,4.346213,0.740966,1.11516187,PHTF1,putative homeodomain transcription factor 1,10745
4780,205436_s_at,0.00176,0.000154,4.346068,0.740583,1.08532582,H2AFX,H2A histone family member X,3014
4781,211323_s_at,0.00176,0.000154,-4.345755,0.739752,-1.15839581,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",3708
4783,1553690_at,0.00176,0.000154,4.344688,0.736922,0.75227789,SGO1,shugoshin 1,151648
4784,212327_at,0.00176,0.000154,-4.34439,0.736132,-1.91555496,LIMCH1,LIM and calponin homology domains 1,22998
4785,226265_at,0.00177,0.000155,-4.343259,0.733132,-0.52298395,QSER1,glutamine and serine rich 1,79832
4788,242801_at,0.00177,0.000155,-4.342721,0.731707,-1.55010348,,,
4789,235584_at,0.00177,0.000155,4.342551,0.731257,0.70847618,STARD7-AS1,STARD7 antisense RNA 1,285033
4790,202625_at,0.00177,0.000155,4.342302,0.730596,0.99961634,LYN,"LYN proto-oncogene, Src family tyrosine kinase",4067
4792,206018_at,0.00177,0.000155,4.342282,0.730542,2.00422195,FOXG1,forkhead box G1,2290
4793,230341_x_at,0.00177,0.000155,-4.342101,0.730062,-0.81895668,ADAMTS10,ADAM metallopeptidase with thrombospondin type 1 motif 10,81794
4795,233565_s_at,0.00178,0.000156,-4.340223,0.725084,-0.74279251,FKBP1A-SDCBP2///SDCBP2,FKBP1A-SDCBP2 readthrough (NMD candidate)///syndecan binding protein 2,100528031///27111
4796,210878_s_at,0.00178,0.000156,-4.33973,0.723777,-0.54591214,KDM3B,lysine demethylase 3B,51780
4797,201015_s_at,0.00178,0.000156,-4.339675,0.72363,-1.12881485,JUP,junction plakoglobin,3728
4798,238551_at,0.00178,0.000156,4.339265,0.722543,1.02665671,FUT11,fucosyltransferase 11,170384
4799,226747_at,0.00178,0.000156,-4.339204,0.722381,-1.07220559,TXNDC16,thioredoxin domain containing 16,57544
4800,201760_s_at,0.00178,0.000156,4.339162,0.722271,0.54800282,WSB2,WD repeat and SOCS box containing 2,55884
4801,205259_at,0.00179,0.000157,-4.338402,0.720255,-2.16661361,NR3C2,nuclear receptor subfamily 3 group C member 2,4306
4804,229528_at,0.00179,0.000157,-4.33762,0.718181,-0.61485788,SBNO1,strawberry notch homolog 1,55206
4805,209464_at,0.00179,0.000157,4.337449,0.71773,1.19639218,AURKB,aurora kinase B,9212
4806,223849_s_at,0.00179,0.000158,4.336709,0.715766,0.94434193,MOV10,Mov10 RISC complex RNA helicase,4343
4807,221258_s_at,0.00179,0.000158,4.336255,0.714563,0.8540676,KIF18A,kinesin family member 18A,81930
4808,208848_at,0.00179,0.000158,-4.336218,0.714465,-0.85386838,ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide",128
4810,201346_at,0.00179,0.000158,-4.335919,0.713674,-0.64864996,ADIPOR2,adiponectin receptor 2,79602
4811,201531_at,0.00179,0.000158,-4.335799,0.713356,-1.56672876,ZFP36,ZFP36 ring finger protein,7538
4812,218361_at,0.00179,0.000158,-4.335685,0.713052,-0.68392018,GOLPH3L,golgi phosphoprotein 3 like,55204
4813,1555943_at,0.00179,0.000158,4.335659,0.712984,0.58018374,PGAM5,"PGAM family member 5, mitochondrial serine/threonine protein phosphatase",192111
4814,221755_at,0.00179,0.000158,4.335471,0.712486,0.98300054,EHBP1L1,EH domain binding protein 1 like 1,254102
4815,211573_x_at,0.0018,0.000158,4.335274,0.711963,1.39140031,TGM2,transglutaminase 2,7052
4818,224849_at,0.0018,0.000159,-4.333939,0.708424,-0.72123108,TTC17,tetratricopeptide repeat domain 17,55761
4819,221561_at,0.0018,0.000159,4.333861,0.708218,1.15466278,SOAT1,sterol O-acyltransferase 1,6646
4820,226068_at,0.0018,0.000159,-4.333597,0.70752,-0.80753897,SYK,spleen associated tyrosine kinase,6850
4821,228882_at,0.0018,0.000159,-4.333485,0.707221,-1.61172273,TUB,tubby bipartite transcription factor,7275
4822,207797_s_at,0.00181,0.000159,-4.332672,0.705066,-1.04082844,LRP2BP,LRP2 binding protein,55805
4823,225940_at,0.00181,0.000159,-4.332456,0.704494,-0.72422966,EIF4E3,eukaryotic translation initiation factor 4E family member 3,317649
4824,205082_s_at,0.00181,0.00016,-4.331352,0.701567,-1.0831255,AOX1,aldehyde oxidase 1,316
4825,222497_x_at,0.00181,0.00016,4.330657,0.699726,0.61760553,NMD3,NMD3 ribosome export adaptor,51068
4826,201924_at,0.00182,0.00016,-4.330095,0.698237,-0.96592303,AFF1,AF4/FMR2 family member 1,4299
4828,230688_at,0.00182,0.000161,-4.329282,0.696084,-1.14669862,,,
4829,216705_s_at,0.00182,0.000161,4.329216,0.695909,1.44045127,ADA,adenosine deaminase,100
4830,244802_at,0.00182,0.000161,4.329155,0.695745,1.07143583,,,
4831,200941_at,0.00182,0.000161,-4.328975,0.695269,-0.60762813,HSBP1,heat shock factor binding protein 1,3281
4832,222464_s_at,0.00182,0.000161,4.328707,0.694559,0.80658539,MCMBP,minichromosome maintenance complex binding protein,79892
4833,209840_s_at,0.00182,0.000161,-4.32826,0.693375,-2.02909579,LRRN3,leucine rich repeat neuronal 3,54674
4834,209107_x_at,0.00182,0.000161,-4.328188,0.693183,-0.68517741,NCOA1,nuclear receptor coactivator 1,8648
4835,227033_at,0.00182,0.000161,-4.328117,0.692996,-0.91819557,PDIA3,protein disulfide isomerase family A member 3,2923
4836,226692_at,0.00182,0.000161,-4.327806,0.692172,-0.78339083,MIR1282///HYPK///SERF2,microRNA 1282///huntingtin interacting protein K///small EDRK-rich factor 2,100302254///25764///10169
4837,209198_s_at,0.00183,0.000162,4.326887,0.689735,1.60451894,SYT11,synaptotagmin 11,23208
4838,216004_s_at,0.00183,0.000162,-4.326533,0.688799,-1.17169886,PKNOX1,PBX/knotted 1 homeobox 1,5316
4839,231710_at,0.00183,0.000162,-4.326468,0.688626,-0.66367387,CAPS,calcyphosine,828
4840,205906_at,0.00183,0.000162,-4.326335,0.688274,-0.65748925,FOXJ1,forkhead box J1,2302
4841,233234_at,0.00183,0.000162,-4.326288,0.688149,-0.91808231,KCTD16,potassium channel tetramerization domain containing 16,57528
4842,214355_x_at,0.00183,0.000162,-4.325692,0.686569,-0.95884818,CTAGE8///CTAGE4///CTAGE9///CTAGE15,CTAGE family member 8///CTAGE family member 4///CTAGE family member 9///CTAGE family member 15,100142659///100128553///643854///441294
4843,210290_at,0.00183,0.000162,4.325661,0.686487,0.86090302,ZNF174,zinc finger protein 174,7727
4845,214639_s_at,0.00184,0.000163,4.324435,0.68324,1.08783701,HOXA1,homeobox A1,3198
4846,235937_at,0.00184,0.000163,-4.323929,0.681899,-1.7373686,OCLN,occludin,100506658
4847,223741_s_at,0.00184,0.000163,-4.323855,0.681703,-0.93083462,TTYH2,tweety family member 2,94015
4848,200666_s_at,0.00185,0.000164,-4.322897,0.679166,-1.08374516,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1,3337
4849,1554452_a_at,0.00185,0.000164,4.32281,0.678933,1.43557301,HILPDA,hypoxia inducible lipid droplet associated,29923
4852,1562940_at,0.00185,0.000164,4.32249,0.678087,0.58398052,,,
4853,225105_at,0.00185,0.000164,4.321918,0.67657,2.12018119,C12orf75,chromosome 12 open reading frame 75,387882
4854,242306_at,0.00185,0.000164,4.321813,0.676292,0.96107634,,,
4855,1560579_s_at,0.00185,0.000164,4.321409,0.675223,0.9708292,SLC16A1-AS1,SLC16A1 antisense RNA 1,100506392
4856,202297_s_at,0.00185,0.000164,4.321321,0.674991,0.73188462,RER1,retention in endoplasmic reticulum sorting receptor 1,11079
4857,222029_x_at,0.00185,0.000164,4.32108,0.674351,0.7301549,MIR6834///PFDN6,microRNA 6834///prefoldin subunit 6,102465501///10471
4859,221756_at,0.00185,0.000165,-4.320322,0.672344,-0.9893321,PIK3IP1,phosphoinositide-3-kinase interacting protein 1,113791
4860,220384_at,0.00185,0.000165,4.320254,0.672163,0.65697994,NME8,NME/NM23 family member 8,51314
4861,235536_at,0.00186,0.000165,4.319409,0.669925,0.92103336,SNORD89,"small nucleolar RNA, C/D box 89",692205
4862,212227_x_at,0.00186,0.000166,-4.318252,0.666859,-0.64565368,EIF1,eukaryotic translation initiation factor 1,10209
4863,238929_at,0.00186,0.000166,-4.318187,0.666687,-0.75692398,SRSF8,serine and arginine rich splicing factor 8,10929
4864,235033_at,0.00186,0.000166,4.317858,0.665817,0.55260389,NPEPL1,aminopeptidase-like 1,79716
4865,230326_s_at,0.00187,0.000166,4.317127,0.663881,0.9235614,HIKESHI,"Hikeshi, heat shock protein nuclear import factor",51501
4866,205781_at,0.00187,0.000166,4.316904,0.66329,0.71056593,VPS9D1,VPS9 domain containing 1,9605
4867,209765_at,0.00187,0.000167,4.316175,0.661359,1.69988108,ADAM19,ADAM metallopeptidase domain 19,8728
4868,230278_at,0.00187,0.000167,4.316154,0.661304,1.26751447,,,
4869,212148_at,0.00187,0.000167,-4.316132,0.661246,-1.83298499,PBX1,PBX homeobox 1,5087
4871,226104_at,0.00187,0.000167,-4.316058,0.661049,-1.26144681,RNF170,ring finger protein 170,81790
4872,217197_x_at,0.00187,0.000167,-4.316008,0.660916,-0.51964576,N4BP2L1,NEDD4 binding protein 2 like 1,90634
4873,211779_x_at,0.00187,0.000167,4.315927,0.660703,0.75175817,AP2A2,adaptor related protein complex 2 alpha 2 subunit,161
4874,221215_s_at,0.00187,0.000167,-4.315584,0.659793,-1.23415571,RIPK4,receptor interacting serine/threonine kinase 4,54101
4875,1563483_at,0.00187,0.000167,4.315233,0.658865,0.65374017,LINC00869,long intergenic non-protein coding RNA 869,57234
4876,205315_s_at,0.00187,0.000167,-4.315231,0.658859,-0.66378282,SNTB2,syntrophin beta 2,6645
4877,209956_s_at,0.00188,0.000168,-4.314363,0.656559,-1.22673101,CAMK2B,calcium/calmodulin dependent protein kinase II beta,816
4878,205174_s_at,0.00188,0.000168,4.314324,0.656457,2.1364044,QPCT,glutaminyl-peptide cyclotransferase,25797
4881,230405_at,0.00188,0.000168,-4.31423,0.656209,-0.73629203,C5orf56,chromosome 5 open reading frame 56,441108
4882,241462_at,0.00188,0.000168,4.31402,0.655652,0.52093655,,,
4883,244289_at,0.00188,0.000168,-4.313932,0.655419,-1.84428846,ZNF300P1,zinc finger protein 300 pseudogene 1,134466
4884,204995_at,0.00188,0.000168,4.313764,0.654974,1.0102601,CDK5R1,cyclin dependent kinase 5 regulatory subunit 1,8851
4885,235882_at,0.00188,0.000168,-4.313757,0.654954,-0.88290356,VPS53,"VPS53, GARP complex subunit",55275
4887,241700_at,0.00188,0.000168,4.313469,0.654193,1.09670974,ZFHX4,zinc finger homeobox 4,79776
4888,205943_at,0.00188,0.000168,4.313334,0.653834,2.01143003,TDO2,"tryptophan 2,3-dioxygenase",6999
4889,223151_at,0.00188,0.000168,4.312458,0.651515,0.79226335,DCUN1D5,defective in cullin neddylation 1 domain containing 5,84259
4890,202973_x_at,0.00188,0.000168,-4.312455,0.651509,-1.13568101,FAM13A,family with sequence similarity 13 member A,10144
4891,236957_at,0.00188,0.000168,4.312413,0.651396,0.99192362,CDCA2,cell division cycle associated 2,157313
4892,204588_s_at,0.00189,0.000169,4.311821,0.649828,1.44829403,SLC7A7,solute carrier family 7 member 7,9056
4893,228656_at,0.00189,0.000169,-4.311746,0.649629,-1.04662301,PROX1,prospero homeobox 1,5629
4894,1560060_s_at,0.00189,0.000169,4.311709,0.649532,0.70305873,VPS37C,"VPS37C, ESCRT-I subunit",55048
4895,233932_at,0.00189,0.000169,-4.310837,0.647223,-0.6521971,,,
4896,238975_at,0.00189,0.000169,-4.310727,0.646933,-0.57704077,MMAB,methylmalonic aciduria (cobalamin deficiency) cblB type,326625
4899,213737_x_at,0.00189,0.00017,-4.309483,0.643639,-1.81258343,GOLGA8N,golgin A8 family member N,643699
4900,221210_s_at,0.00189,0.00017,4.309424,0.643481,1.42482996,NPL,N-acetylneuraminate pyruvate lyase,80896
4901,229813_x_at,0.0019,0.00017,4.308692,0.641544,0.5596534,DAZAP1,DAZ associated protein 1,26528
4902,218924_s_at,0.0019,0.00017,4.308691,0.641542,0.84210881,CTBS,chitobiase,1486
4903,217951_s_at,0.0019,0.00017,-4.308596,0.64129,-0.92413959,PHF3,PHD finger protein 3,23469
4905,220107_s_at,0.0019,0.00017,-4.30836,0.640665,-1.20482946,ZC2HC1C,zinc finger C2HC-type containing 1C,79696
4907,215446_s_at,0.0019,0.00017,4.308136,0.640071,2.17751838,LOX,lysyl oxidase,4015
4908,224851_at,0.0019,0.000171,4.308028,0.639786,1.75725148,CDK6,cyclin dependent kinase 6,1021
4912,226446_at,0.0019,0.000171,4.30726,0.637752,0.77584109,HES6,hes family bHLH transcription factor 6,55502
4913,226644_at,0.0019,0.000171,-4.306896,0.636788,-1.35430846,MIB2,mindbomb E3 ubiquitin protein ligase 2,142678
4914,1552274_at,0.0019,0.000171,-4.306572,0.635932,-0.94711466,PXK,PX domain containing serine/threonine kinase like,54899
4915,207988_s_at,0.00191,0.000171,4.306015,0.634456,0.73297741,ARPC2,actin related protein 2/3 complex subunit 2,10109
4916,240245_at,0.00191,0.000172,-4.305654,0.633501,-1.94228175,,,
4917,225334_at,0.00191,0.000172,-4.305349,0.632694,-1.05413518,BORCS7,BLOC-1 related complex subunit 7,119032
4918,222915_s_at,0.00191,0.000172,-4.305316,0.632607,-1.25714416,BANK1,B-cell scaffold protein with ankyrin repeats 1,55024
4919,209096_at,0.00191,0.000172,4.304397,0.630174,0.82994324,UBE2V2,ubiquitin conjugating enzyme E2 V2,7336
4920,213038_at,0.00191,0.000172,4.304373,0.63011,0.57628847,RNF19B,ring finger protein 19B,127544
4921,240806_at,0.00191,0.000172,-4.304216,0.629695,-0.88256358,RPL15,ribosomal protein L15,6138
4922,206583_at,0.00191,0.000172,-4.304117,0.629432,-0.81575936,KRBOX4,KRAB box domain containing 4,55634
4923,214052_x_at,0.00192,0.000173,4.303583,0.62802,1.15439306,PRRC2C,proline rich coiled-coil 2C,23215
4925,213775_x_at,0.00192,0.000173,-4.303423,0.627596,-0.68972844,ZNF638-IT1///ZNF638,ZNF638 intronic transcript 1///zinc finger protein 638,100507113///27332
4926,227110_at,0.00192,0.000173,-4.303315,0.627309,-0.72916398,HNRNPC,heterogeneous nuclear ribonucleoprotein C (C1/C2),3183
4927,227038_at,0.00192,0.000173,-4.30326,0.627164,-1.25136422,SGMS2,sphingomyelin synthase 2,166929
4928,218365_s_at,0.00192,0.000173,4.303011,0.626504,0.68948762,DARS2,"aspartyl-tRNA synthetase 2, mitochondrial",55157
4930,1556389_at,0.00192,0.000173,4.301818,0.623348,0.82705528,CNPY3,canopy FGF signaling regulator 3,10695
4931,229369_at,0.00192,0.000173,-4.3018,0.6233,-1.3105593,VSIG2,V-set and immunoglobulin domain containing 2,23584
4932,200989_at,0.00192,0.000174,4.301688,0.623004,0.62053705,HIF1A,hypoxia inducible factor 1 alpha subunit,3091
4934,227123_at,0.00193,0.000174,4.301098,0.621441,1.50880227,RAB3B,"RAB3B, member RAS oncogene family",5865
4935,225494_at,0.00193,0.000174,-4.300945,0.621038,-0.69809111,DYNLL2,dynein light chain LC8-type 2,140735
4936,222821_s_at,0.00193,0.000174,4.300128,0.618876,1.0321992,GEMIN7,gem nuclear organelle associated protein 7,79760
4937,201131_s_at,0.00193,0.000174,-4.299791,0.617984,-2.77565151,CDH1,cadherin 1,999
4938,205290_s_at,0.00193,0.000174,-4.299774,0.617939,-1.65485429,BMP2,bone morphogenetic protein 2,650
4940,235057_at,0.00193,0.000175,4.298861,0.615523,0.87333063,ITCH,itchy E3 ubiquitin protein ligase,83737
4941,219481_at,0.00194,0.000175,4.298739,0.615199,0.90134222,TTC13,tetratricopeptide repeat domain 13,79573
4942,212543_at,0.00194,0.000175,4.298617,0.614875,1.19264583,AIM1,absent in melanoma 1,202
4943,201717_at,0.00194,0.000175,-4.298303,0.614046,-0.68459042,MRPL49,mitochondrial ribosomal protein L49,740
4944,228159_at,0.00194,0.000175,-4.297985,0.613205,-0.74056721,WDFY2,WD repeat and FYVE domain containing 2,115825
4945,225367_at,0.00194,0.000175,4.297708,0.612471,0.70363023,PGM2,phosphoglucomutase 2,55276
4946,209052_s_at,0.00194,0.000175,4.297667,0.612362,0.64933678,WHSC1,Wolf-Hirschhorn syndrome candidate 1,7468
4947,203712_at,0.00194,0.000176,4.297204,0.611139,0.5423101,PUM3,pumilio RNA binding family member 3,9933
4948,230793_at,0.00194,0.000176,-4.29699,0.610571,-1.31616997,CARMIL1,capping protein regulator and myosin 1 linker 1,55604
4949,217947_at,0.00194,0.000176,4.296859,0.610224,0.50278712,CMTM6,CKLF like MARVEL transmembrane domain containing 6,54918
4950,201693_s_at,0.00194,0.000176,-4.296844,0.610185,-1.4864012,EGR1,early growth response 1,1958
4951,1560475_at,0.00194,0.000176,4.296828,0.610142,0.58925541,LOC100129455,uncharacterized LOC100129455,100129455
4952,225845_at,0.00194,0.000176,-4.296693,0.609787,-0.92874782,ZBTB44,zinc finger and BTB domain containing 44,29068
4953,202828_s_at,0.00194,0.000176,4.296115,0.608256,0.61224953,MMP14,matrix metallopeptidase 14,4323
4954,243526_at,0.00194,0.000176,-4.296079,0.608161,-0.83984814,WDR86,WD repeat domain 86,349136
4955,216350_s_at,0.00194,0.000176,-4.295885,0.607647,-0.85525326,ZNF10,zinc finger protein 10,7556
4957,229504_at,0.00195,0.000176,-4.295521,0.606685,-1.21729478,RAB23,"RAB23, member RAS oncogene family",51715
4958,213218_at,0.00195,0.000177,-4.295313,0.606135,-0.64699971,ZSCAN26,zinc finger and SCAN domain containing 26,7741
4959,1569642_at,0.00195,0.000177,4.29491,0.605069,0.67994441,F2R,coagulation factor II thrombin receptor,2149
4960,214071_at,0.00195,0.000177,-4.294723,0.604572,-1.279133,GNAL,G protein subunit alpha L,2774
4961,205514_at,0.00195,0.000177,-4.293705,0.601879,-1.70333246,ZNF415,zinc finger protein 415,55786
4962,231142_at,0.00195,0.000177,4.293588,0.601571,0.51255036,,,
4964,239604_at,0.00196,0.000178,-4.292473,0.598621,-0.97301179,,,
4965,204799_at,0.00196,0.000178,4.292241,0.598007,0.8791676,ZBED4,zinc finger BED-type containing 4,9889
4966,211862_x_at,0.00196,0.000178,-4.292033,0.597455,-0.8500103,CFLAR,CASP8 and FADD like apoptosis regulator,8837
4967,1553257_at,0.00196,0.000179,-4.29137,0.595702,-0.57553804,GAL3ST3,galactose-3-O-sulfotransferase 3,89792
4968,232103_at,0.00197,0.000179,4.290836,0.594291,1.03024706,BPNT1,"3'(2'), 5'-bisphosphate nucleotidase 1",10380
4970,231980_at,0.00197,0.000179,-4.290136,0.592438,-0.8863686,DOK6,docking protein 6,220164
4971,214192_at,0.00197,0.000179,-4.29007,0.592263,-0.56677198,NUP88,nucleoporin 88,4927
4972,211933_s_at,0.00197,0.000179,-4.289987,0.592043,-0.52563205,HNRNPA3///HNRNPA3P1,heterogeneous nuclear ribonucleoprotein A3///heterogeneous nuclear ribonucleoprotein A3 pseudogene 1,220988///10151
4973,200981_x_at,0.00197,0.000179,-4.289817,0.591594,-0.74344075,GNAS,GNAS complex locus,2778
4974,206741_at,0.00197,0.000179,-4.28976,0.591443,-0.54389992,SSUH2,ssu-2 homolog (C. elegans),51066
4975,208836_at,0.00197,0.000179,4.289661,0.591181,0.77761047,ATP1B3,ATPase Na+/K+ transporting subunit beta 3,483
4976,209156_s_at,0.00197,0.000179,4.289569,0.590937,2.07875727,COL6A2,collagen type VI alpha 2 chain,1292
4977,1552277_a_at,0.00197,0.00018,4.288991,0.589409,0.74503557,MSANTD3,Myb/SANT DNA binding domain containing 3,91283
4978,227717_at,0.00198,0.00018,-4.288131,0.587134,-0.99136672,ARHGEF37,Rho guanine nucleotide exchange factor 37,389337
4979,236427_at,0.00198,0.00018,-4.287866,0.586433,-1.80510352,,,
4980,200947_s_at,0.00198,0.00018,-4.287781,0.586208,-0.66534504,GLUD1,glutamate dehydrogenase 1,2746
4981,236095_at,0.00198,0.000181,-4.287256,0.58482,-1.53622341,NTRK2,neurotrophic receptor tyrosine kinase 2,4915
4982,212646_at,0.00198,0.000181,-4.287201,0.584674,-1.10254272,RFTN1,"raftlin, lipid raft linker 1",23180
4983,236004_at,0.00198,0.000181,-4.287001,0.584147,-0.90438913,AP5M1,adaptor related protein complex 5 mu 1 subunit,55745
4984,241498_at,0.00198,0.000181,4.286984,0.5841,0.58956998,HARBI1,harbinger transposase derived 1,283254
4985,241661_at,0.00198,0.000181,-4.286943,0.583991,-0.78494608,JMJD1C,jumonji domain containing 1C,221037
4986,1554127_s_at,0.00198,0.000181,4.286587,0.583052,1.30189363,MSRB3,methionine sulfoxide reductase B3,253827
4988,1559391_s_at,0.00198,0.000181,4.286382,0.58251,1.27260809,,,
4989,1556033_at,0.00198,0.000181,4.286347,0.582415,0.99996577,LINC01138,long intergenic non-protein coding RNA 1138,388685
4990,224358_s_at,0.00199,0.000181,4.285705,0.580719,1.07410346,MS4A7,membrane spanning 4-domains A7,58475
4991,229641_at,0.00199,0.000182,4.285312,0.57968,1.14264559,CCBE1,collagen and calcium binding EGF domains 1,147372
4992,219871_at,0.00199,0.000182,-4.285261,0.579544,-1.39861062,KLF3-AS1,KLF3 antisense RNA 1,79667
4993,225992_at,0.00199,0.000182,-4.285209,0.579407,-0.78480176,MLLT10,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10",8028
4995,202401_s_at,0.00199,0.000182,-4.284912,0.578622,-1.26494078,SRF,serum response factor,6722
4996,211024_s_at,0.00199,0.000182,-4.284882,0.578542,-2.82321203,NKX2-1,NK2 homeobox 1,7080
4997,239551_at,0.00199,0.000182,4.284044,0.576327,0.96054508,,,
4998,226157_at,0.00199,0.000182,-4.283936,0.576041,-0.92715031,TFDP2,transcription factor Dp-2,7029
4999,227442_at,0.00199,0.000182,4.28371,0.575442,0.65603476,COX18,"COX18, cytochrome c oxidase assembly factor",285521
5000,242785_at,0.00199,0.000182,-4.283677,0.575356,-0.82437792,EML6,echinoderm microtubule associated protein like 6,400954
5001,235190_at,0.00199,0.000182,-4.283371,0.574546,-1.4934409,,,
5002,224993_at,0.00199,0.000183,-4.283278,0.5743,-0.74666545,MLLT1,"MLLT1, super elongation complex subunit",4298
5003,205476_at,0.002,0.000183,4.282959,0.573457,1.96288635,CCL20,C-C motif chemokine ligand 20,6364
5004,200999_s_at,0.002,0.000183,4.282854,0.573179,1.15601554,CKAP4,cytoskeleton associated protein 4,10970
5005,218140_x_at,0.002,0.000183,4.282805,0.573049,0.61184685,SRPRB,SRP receptor beta subunit,58477
5006,236104_at,0.002,0.000183,-4.282342,0.571827,-0.62190486,HNRNPLL,heterogeneous nuclear ribonucleoprotein L like,92906
5007,226040_at,0.002,0.000183,-4.282169,0.571367,-0.68410672,TRIM56,tripartite motif containing 56,81844
5008,242205_at,0.002,0.000183,-4.281915,0.570697,-0.62604021,,,
5009,210028_s_at,0.002,0.000183,-4.28177,0.570312,-0.58406532,ORC3,origin recognition complex subunit 3,23595
5010,226187_at,0.002,0.000183,-4.281367,0.569248,-1.21141694,CDS1,CDP-diacylglycerol synthase 1,1040
5011,222155_s_at,0.002,0.000184,4.281285,0.56903,1.23605942,SLC52A2,solute carrier family 52 member 2,79581
5012,218884_s_at,0.002,0.000184,4.281283,0.569026,1.1337285,GUF1,"GUF1 homolog, GTPase",60558
5013,219877_at,0.002,0.000184,-4.280998,0.568271,-1.88556835,ZMAT4,zinc finger matrin-type 4,79698
5014,241866_at,0.002,0.000184,4.280962,0.568176,1.48898455,SLC16A7,solute carrier family 16 member 7,9194
5015,206002_at,0.002,0.000184,-4.28089,0.567987,-1.2500078,ADGRG2,adhesion G protein-coupled receptor G2,10149
5016,202601_s_at,0.002,0.000184,-4.280824,0.567811,-0.81284957,HTATSF1,HIV-1 Tat specific factor 1,27336
5017,241763_s_at,0.002,0.000184,4.280694,0.567467,0.85905018,FBXO32,F-box protein 32,114907
5018,235458_at,0.002,0.000184,4.280686,0.567446,1.64049314,HAVCR2,hepatitis A virus cellular receptor 2,84868
5020,1557889_at,0.00201,0.000184,4.279548,0.564438,0.54392167,,,
5022,209725_at,0.00201,0.000184,4.279471,0.564233,1.00330385,UTP20,"UTP20, small subunit processome component",27340
5023,209163_at,0.00201,0.000185,-4.278961,0.562885,-0.59179359,CYB561,cytochrome b561,1534
5024,202028_s_at,0.00201,0.000185,4.278708,0.562216,0.768713,RPL38,ribosomal protein L38,6169
5026,219867_at,0.00201,0.000185,-4.278386,0.561365,-1.29543733,CHODL,chondrolectin,140578
5027,222703_s_at,0.00201,0.000185,4.278252,0.561011,1.02429621,YRDC,yrdC N6-threonylcarbamoyltransferase domain containing,79693
5030,203682_s_at,0.00203,0.000186,-4.275756,0.554413,-1.02196085,IVD,isovaleryl-CoA dehydrogenase,3712
5031,223577_x_at,0.00203,0.000187,4.275032,0.552501,0.64392808,MALAT1,metastasis associated lung adenocarcinoma transcript 1 (non-protein coding),378938
5032,228480_at,0.00203,0.000187,-4.275018,0.552464,-1.31802674,VAPA,VAMP associated protein A,9218
5033,230871_at,0.00203,0.000187,4.274759,0.551778,0.68128644,DHX30,DEAH-box helicase 30,22907
5035,201222_s_at,0.00203,0.000187,4.274468,0.55101,0.79465595,RAD23B,"RAD23 homolog B, nucleotide excision repair protein",5887
5036,204849_at,0.00203,0.000187,-4.273906,0.549522,-0.73543143,TCFL5,transcription factor like 5,10732
5038,218238_at,0.00204,0.000188,4.273175,0.54759,0.69683075,GTPBP4,GTP binding protein 4,23560
5039,220910_at,0.00204,0.000188,-4.273004,0.54714,-0.52253656,FRAS1,Fraser extracellular matrix complex subunit 1,80144
5040,1558002_at,0.00204,0.000188,-4.272469,0.545725,-0.94741253,STRAP,serine/threonine kinase receptor associated protein,11171
5041,243219_x_at,0.00204,0.000188,-4.271863,0.544125,-0.60647677,MRPL50,mitochondrial ribosomal protein L50,54534
5042,212083_at,0.00205,0.000189,-4.271224,0.542436,-0.82937552,TEX261,testis expressed 261,113419
5043,222876_s_at,0.00205,0.000189,4.270462,0.54042,0.91540902,ADAP2,ArfGAP with dual PH domains 2,55803
5045,218164_at,0.00205,0.000189,-4.270322,0.540052,-0.97707187,SPATA20,spermatogenesis associated 20,64847
5046,217548_at,0.00205,0.000189,4.27003,0.539279,0.98630067,ARPIN,actin-related protein 2/3 complex inhibitor,348110
5047,201897_s_at,0.00205,0.00019,4.269669,0.538327,1.04962622,CKS1B,CDC28 protein kinase regulatory subunit 1B,1163
5048,222269_at,0.00206,0.00019,4.26853,0.535317,0.93136481,APOOL,apolipoprotein O like,139322
5049,217547_x_at,0.00206,0.00019,-4.268381,0.534922,-0.54471392,ZNF675,zinc finger protein 675,171392
5050,201323_at,0.00206,0.00019,4.268114,0.534218,0.5676195,MIR6733///EBNA1BP2,microRNA 6733///EBNA1 binding protein 2,102465439///10969
5051,203577_at,0.00206,0.00019,4.268111,0.534207,0.72703149,GTF2H4,general transcription factor IIH subunit 4,2968
5052,228190_at,0.00206,0.00019,-4.268056,0.534062,-0.64766705,ATG4C,autophagy related 4C cysteine peptidase,84938
