,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
3376,8128606,0.0119,0.00121,-4.5625727,-1.45253,-0.9090517,RTN4IP1,reticulon 4 interacting protein 1
3377,7972946,0.0119,0.00121,4.5618887,-1.45359,1.2071805,RASA3,RAS p21 protein activator 3
3378,7958011,0.0119,0.00121,-4.5595478,-1.45724,-1.415555,,
3379,8102321,0.0119,0.00121,-4.5586827,-1.45859,-0.7886859,PLA2G12AP1///PLA2G12A,phospholipase A2 group XIIA pseudogene 1///phospholipase A2 group XIIA
3380,7921571,0.0119,0.00122,-4.5583812,-1.45906,-1.0699888,PEX19,peroxisomal biogenesis factor 19
3381,8042501,0.0119,0.00122,-4.5582108,-1.45933,-0.5790469,,
3382,8152053,0.0119,0.00122,-4.5581208,-1.45947,-1.4132182,ANKRD46,ankyrin repeat domain 46
3383,7953979,0.012,0.00122,-4.5576604,-1.46018,-2.1007837,,
3384,7936100,0.012,0.00122,4.5570552,-1.46113,0.7968578,CALHM2,calcium homeostasis modulator 2
3385,7904463,0.012,0.00122,4.5561737,-1.4625,0.5761378,,
3386,8071206,0.012,0.00122,-4.5553488,-1.46379,-1.0679766,MRPL40,mitochondrial ribosomal protein L40
3387,7995354,0.012,0.00122,4.5551405,-1.46411,0.5122873,ORC6,origin recognition complex subunit 6
3388,7984799,0.012,0.00122,4.5549732,-1.46437,0.6304857,,
3389,8065855,0.012,0.00122,4.5534186,-1.4668,0.872953,EDEM2,ER degradation enhancing alpha-mannosidase like protein 2
3390,7943413,0.012,0.00123,4.5526059,-1.46806,1.1613978,BIRC3,baculoviral IAP repeat containing 3
3391,8127364,0.012,0.00123,-4.5514351,-1.46989,-1.0488016,,
3392,7937892,0.012,0.00123,-4.5503974,-1.47151,-0.9504438,PGAP2,post-GPI attachment to proteins 2
3393,7897803,0.0121,0.00123,4.5499955,-1.47213,1.0603143,PLOD1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
3394,8099797,0.0121,0.00123,-4.5490616,-1.47359,-0.6931983,RELL1,RELT like 1
3395,7974366,0.0121,0.00123,4.548832,-1.47395,1.8151667,PTGER2,prostaglandin E receptor 2
3396,7983938,0.0121,0.00123,4.5486776,-1.47419,0.7380009,,
3397,8180240,0.0121,0.00123,-4.5478091,-1.47554,-0.7744851,,
3398,8074925,0.0121,0.00124,-4.5472644,-1.47639,-1.0392575,GUSBP1///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA4,"glucuronidase, beta pseudogene 1///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 2///glucuronidase, beta pseudogene 11///glucuronidase beta pseudogene///glucuronidase beta pseudogene///glucuronidase beta///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene"
3399,8056977,0.0121,0.00124,-4.5468392,-1.47706,-0.7038472,NFE2L2,"nuclear factor, erythroid 2 like 2"
3400,7959146,0.0121,0.00124,4.5463102,-1.47788,0.6718165,,
3401,8030914,0.0121,0.00124,-4.5450428,-1.47986,-1.2712543,ZNF610,zinc finger protein 610
3403,7958784,0.0121,0.00124,-4.5433586,-1.48249,-1.5524697,ALDH2,aldehyde dehydrogenase 2 family (mitochondrial)
3404,7970301,0.0122,0.00125,4.5419284,-1.48472,0.9129699,TMCO3,transmembrane and coiled-coil domains 3
3405,8003484,0.0122,0.00125,4.5410142,-1.48615,0.8064807,VPS9D1,VPS9 domain containing 1
3406,7904036,0.0122,0.00125,4.540756,-1.48655,0.5660377,CAPZA1,capping actin protein of muscle Z-line alpha subunit 1
3407,7937287,0.0122,0.00125,4.5402904,-1.48728,0.7539379,PSMD13,"proteasome 26S subunit, non-ATPase 13"
3408,7995128,0.0122,0.00125,4.539256,-1.48889,2.4433047,ITGAX,integrin subunit alpha X
3409,8094259,0.0122,0.00125,4.5386474,-1.48984,1.0647167,LAP3,leucine aminopeptidase 3
3410,8107518,0.0122,0.00125,-4.5385601,-1.48998,-0.7047197,,
3411,8168817,0.0122,0.00125,4.5381599,-1.4906,1.3656828,DRP2,dystrophin related protein 2
3412,8158671,0.0122,0.00125,-4.5375257,-1.49159,-2.8083364,ASS1,argininosuccinate synthase 1
3413,8155200,0.0122,0.00126,4.5353927,-1.49492,0.7610561,CCIN,calicin
3414,7911701,0.0123,0.00126,-4.5344315,-1.49643,-0.6646381,MORN1,MORN repeat containing 1
3415,8173444,0.0123,0.00126,4.5342671,-1.49668,2.2339842,IL2RG,interleukin 2 receptor subunit gamma
3416,8003903,0.0123,0.00126,4.5340484,-1.49702,1.7274593,ARRB2,arrestin beta 2
3417,8078147,0.0123,0.00126,-4.5339319,-1.49721,-0.8102504,BTD,biotinidase
3418,7896499,0.0123,0.00126,-4.533618,-1.4977,-1.1152083,,
3419,8070629,0.0123,0.00127,-4.5307489,-1.50218,-0.5775753,ERVH48-1,endogenous retrovirus group 48 member 1
3420,8082238,0.0123,0.00127,-4.5291011,-1.50475,-1.5402806,,
3421,7950641,0.0123,0.00127,-4.5287049,-1.50537,-1.6131991,NDUFC2-KCTD14///KCTD14,NDUFC2-KCTD14 readthrough///potassium channel tetramerization domain containing 14
3422,8136954,0.0123,0.00127,4.5286505,-1.50546,0.610852,TCAF2P1///TCAF2,TRPM8 channel associated factor 2 pseudogene 1///TRPM8 channel associated factor 2
3423,8128795,0.0123,0.00127,-4.5286416,-1.50547,-1.5472188,AK9,adenylate kinase 9
3424,7906175,0.0123,0.00127,-4.5285719,-1.50558,-1.2575651,,
3425,7956613,0.0123,0.00127,-4.5276047,-1.50709,-1.0036349,TSPAN31///TSPAN31,tetraspanin 31///tetraspanin 31
3426,8136179,0.0124,0.00127,-4.5270039,-1.50803,-0.790655,KLHDC10///KLHDC10,kelch domain containing 10///kelch domain containing 10
3427,7904340,0.0124,0.00128,-4.5257944,-1.50992,-0.5734296,MAN1A2,mannosidase alpha class 1A member 2
3428,8043890,0.0124,0.00128,4.5256757,-1.5101,0.65717,NMS,neuromedin S
3429,8089818,0.0124,0.00128,4.5250609,-1.51107,1.4932573,,
3430,7956623,0.0124,0.00128,-4.5213576,-1.51685,-0.7395699,MARCH9,membrane associated ring-CH-type finger 9
3431,8092348,0.0125,0.00129,4.5204391,-1.51829,0.7153775,LAMP3,lysosomal associated membrane protein 3
3432,8040365,0.0125,0.00129,4.5198948,-1.51914,1.4465896,TRIB2,tribbles pseudokinase 2
3433,8170468,0.0125,0.00129,4.519443,-1.51985,0.7628387,HMGB3,high mobility group box 3
3434,8132305,0.0125,0.00129,4.5188531,-1.52077,0.9171883,EEPD1///EEPD1,endonuclease/exonuclease/phosphatase family domain containing 1///endonuclease/exonuclease/phosphatase family domain containing 1
3435,8108631,0.0125,0.00129,4.5179065,-1.52225,1.3672625,VTRNA1-3,vault RNA 1-3
3436,8093440,0.0125,0.00129,-4.5178051,-1.52241,-1.2983493,FGFRL1,fibroblast growth factor receptor-like 1
3437,8107094,0.0125,0.00129,4.5177324,-1.52252,0.8502104,,
3440,7920472,0.0125,0.0013,4.514571,-1.52747,0.5645766,TPM3///ROS1,"tropomyosin 3///ROS proto-oncogene 1, receptor tyrosine kinase"
3441,8121136,0.0125,0.0013,4.5132464,-1.52954,2.1895997,,
3442,8062326,0.0126,0.0013,4.5123126,-1.531,0.6829051,TGIF2-C20orf24///C20orf24,TGIF2-C20orf24 readthrough///chromosome 20 open reading frame 24
3443,8035304,0.0126,0.0013,4.5105435,-1.53377,1.6152799,BST2,bone marrow stromal cell antigen 2
3444,8034097,0.0126,0.0013,-4.5104633,-1.53389,-1.8138834,ILF3-AS1,ILF3 antisense RNA 1 (head to head)
3445,8007850,0.0126,0.0013,-4.5103487,-1.53407,-0.9518641,LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A///LRRC37A2,"leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A6, pseudogene///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A///leucine rich repeat containing 37 member A2"
3446,8102171,0.0126,0.0013,-4.5103426,-1.53408,-0.8942721,TBCK,TBC1 domain containing kinase
3447,8161353,0.0126,0.0013,-4.5103129,-1.53413,-0.8451848,LOC102724238///LOC554249///GLIDR,uncharacterized LOC102724238///uncharacterized LOC554249///glioblastoma down-regulated RNA
3448,8117165,0.0126,0.00131,4.5098737,-1.53482,0.5305661,SOX4,SRY-box 4
3449,7974207,0.0126,0.00131,4.5098192,-1.5349,0.7807797,MGAT2,"mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"
3450,8112342,0.0126,0.00131,4.5096057,-1.53524,2.8612172,ADAMTS6,ADAM metallopeptidase with thrombospondin type 1 motif 6
3451,7977249,0.0126,0.00131,4.5086372,-1.53675,0.7839633,INF2,"inverted formin, FH2 and WH2 domain containing"
3452,8096528,0.0126,0.00131,4.5079577,-1.53782,0.6742726,PDHA2,pyruvate dehydrogenase (lipoamide) alpha 2
3453,8168375,0.0126,0.00131,-4.5076289,-1.53833,-0.5707335,DMRTC1B///DMRTC1,DMRT like family C1B///DMRT like family C1
3454,8072989,0.0126,0.00131,-4.5073888,-1.53871,-0.8304672,PICK1,protein interacting with PRKCA 1
3455,7911049,0.0126,0.00131,4.5059146,-1.54101,0.6410546,C1orf100,chromosome 1 open reading frame 100
3456,8041048,0.0127,0.00132,4.5017249,-1.54757,0.7431914,FOSL2,"FOS like 2, AP-1 transcription factor subunit"
3457,7989335,0.0127,0.00132,4.5010938,-1.54856,0.9651159,ANXA2,annexin A2
3458,8022326,0.0127,0.00133,-4.4998059,-1.55058,-1.0282356,MPPE1,metallophosphoesterase 1
3459,7913582,0.0127,0.00133,-4.4997074,-1.55073,-0.9002967,ZNF436,zinc finger protein 436
3460,8107798,0.0127,0.00133,-4.4989205,-1.55197,-0.9524891,SLC27A6,solute carrier family 27 member 6
3461,8007867,0.0128,0.00133,-4.4983841,-1.55281,-0.9452826,LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A///LRRC37A2,"leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A6, pseudogene///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A///leucine rich repeat containing 37 member A2"
3462,8078529,0.0128,0.00133,4.4982405,-1.55303,1.4892499,STAC,SH3 and cysteine rich domain
3463,7964436,0.0128,0.00133,4.4979437,-1.5535,2.0854649,ARHGAP9,Rho GTPase activating protein 9
3464,8044161,0.0128,0.00133,-4.497738,-1.55382,-0.5716593,RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2,RANBP2-like and GRIP domain containing 2///RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 1///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5///RAN binding protein 2
3465,8075162,0.0128,0.00133,-4.497378,-1.55438,-1.6691219,,
3466,8163013,0.0128,0.00133,4.4960043,-1.55654,0.5311642,,
3467,7982254,0.0128,0.00133,-4.4957924,-1.55687,-0.8938635,,
3468,7987110,0.0128,0.00133,-4.4957924,-1.55687,-0.8938635,,
3469,7989915,0.0128,0.00133,4.4956965,-1.55702,0.5666422,TIPIN,TIMELESS interacting protein
3470,7997909,0.0128,0.00133,-4.4956913,-1.55703,-0.6194562,SPG7,"SPG7, paraplegin matrix AAA peptidase subunit"
3471,8068697,0.0128,0.00133,4.4955769,-1.5572,1.7615804,MX2,MX dynamin like GTPase 2
3472,8121563,0.0128,0.00133,4.4949501,-1.55819,0.9633095,MARCKS,myristoylated alanine rich protein kinase C substrate
3473,7978570,0.0128,0.00134,4.4945189,-1.55886,0.6159446,SNX6,sorting nexin 6
3474,7944560,0.0128,0.00134,-4.4944279,-1.55901,-0.7681095,ARHGEF12,Rho guanine nucleotide exchange factor 12
3475,8066258,0.0128,0.00134,4.494156,-1.55943,1.2437829,SNORA71A,"small nucleolar RNA, H/ACA box 71A"
3476,7999562,0.0128,0.00134,-4.4939138,-1.55981,-0.5140585,PARN,poly(A)-specific ribonuclease
3477,7928367,0.0128,0.00134,-4.4931336,-1.56103,-0.7215377,,
3478,7966668,0.0128,0.00134,-4.4919342,-1.56291,-1.1619457,TBX5,T-box 5
3479,7944632,0.0128,0.00134,-4.4910451,-1.56431,-0.720744,TECTA,tectorin alpha
3480,7928556,0.0129,0.00135,4.4895137,-1.56671,0.9862913,,
3481,7987815,0.0129,0.00135,-4.4894674,-1.56678,-0.6443836,PLA2G4F,phospholipase A2 group IVF
3482,7893682,0.0129,0.00135,-4.4883912,-1.56847,-1.5076008,,
3484,8021727,0.0129,0.00135,-4.48499,-1.5738,-0.8442974,CNDP2,CNDP dipeptidase 2 (metallopeptidase M20 family)
3485,7903461,0.0129,0.00135,4.4849866,-1.57381,2.932096,NTNG1,netrin G1
3486,7920123,0.0129,0.00136,4.4846523,-1.57433,1.234532,S100A10,S100 calcium binding protein A10
3487,8162570,0.013,0.00136,-4.4817107,-1.57894,-0.7575536,HSD17B3,hydroxysteroid 17-beta dehydrogenase 3
3488,8039635,0.013,0.00136,4.4815638,-1.57917,1.8718196,DUXA,double homeobox A
3489,7893767,0.013,0.00137,4.4786734,-1.58371,0.5069642,,
3490,8154367,0.013,0.00137,4.4785058,-1.58397,0.5961258,TYRP1,tyrosinase related protein 1
3491,8164653,0.0131,0.00137,-4.4768998,-1.58649,-0.5653717,UCK1,uridine-cytidine kinase 1
3492,8054414,0.0131,0.00137,-4.4766264,-1.58692,-0.5744085,RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2,RANBP2-like and GRIP domain containing 2///RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 1///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5///RAN binding protein 2
3493,8090162,0.0131,0.00137,4.4762644,-1.58749,1.3703646,ITGB5,integrin subunit beta 5
3494,8039413,0.0131,0.00137,4.4752142,-1.58914,0.6123485,PPP6R1,protein phosphatase 6 regulatory subunit 1
3495,8006788,0.0131,0.00137,-4.4751784,-1.58919,-0.803213,MLLT6,"MLLT6, PHD finger domain containing"
3496,8048411,0.0131,0.00138,4.4741127,-1.59087,0.7686374,TTLL4,tubulin tyrosine ligase like 4
3497,8003607,0.0131,0.00138,-4.4734721,-1.59187,-1.5178191,C17orf97,chromosome 17 open reading frame 97
3498,7934970,0.0131,0.00138,4.4725705,-1.59329,0.7695187,HTR7,5-hydroxytryptamine receptor 7
3499,8158560,0.0131,0.00138,4.4712105,-1.59542,0.5461845,TOR1B,torsin family 1 member B
3500,8112883,0.0131,0.00138,4.4710414,-1.59569,0.8683771,LOC644936,"actin, beta pseudogene"
3501,8022110,0.0132,0.00139,-4.469668,-1.59784,-0.7713926,ZBTB14,zinc finger and BTB domain containing 14
3502,8115562,0.0132,0.00139,4.4694851,-1.59813,0.9080803,RNF145,ring finger protein 145
3503,8064766,0.0132,0.00139,4.4686742,-1.5994,1.2010351,RNF24,ring finger protein 24
3504,8144699,0.0132,0.00139,-4.4672865,-1.60158,-1.7974496,,
3505,8102342,0.0132,0.00139,4.466244,-1.60322,1.9532171,ELOVL6,ELOVL fatty acid elongase 6
3506,8008547,0.0132,0.00139,-4.4654777,-1.60442,-1.7754129,TOM1L1,target of myb1 like 1 membrane trafficking protein
3507,8123467,0.0133,0.0014,-4.4635635,-1.60743,-0.8331733,ERMARD,ER membrane associated RNA degradation
3508,7895971,0.0133,0.0014,-4.4624326,-1.60921,-1.4233613,,
3509,7981960,0.0133,0.0014,-4.4624265,-1.60922,-3.1920697,SNORD116-6,"small nucleolar RNA, C/D box 116-6"
3510,8167125,0.0133,0.0014,-4.4623385,-1.60936,-0.8646694,USP11,ubiquitin specific peptidase 11
3511,8180378,0.0133,0.0014,-4.4618154,-1.61018,-0.7772096,MXRA7,matrix remodeling associated 7
3512,7917338,0.0133,0.0014,4.4605713,-1.61213,0.7072182,BCL10,B-cell CLL/lymphoma 10
3513,8014100,0.0133,0.00141,-4.4602367,-1.61266,-1.26224,C17orf75,chromosome 17 open reading frame 75
3514,8031750,0.0133,0.00141,-4.4591884,-1.61431,-0.6542235,ZNF419,zinc finger protein 419
3515,8074591,0.0133,0.00141,-4.4585459,-1.61532,-0.7615485,RIMBP3,RIMS binding protein 3
3517,7896038,0.0133,0.00141,4.4578527,-1.61641,0.805128,,
3518,7911138,0.0133,0.00141,-4.4575831,-1.61683,-0.7161688,CNST,"consortin, connexin sorting protein"
3519,8083136,0.0133,0.00141,4.4572423,-1.61737,1.2527921,ATP1B3,ATPase Na+/K+ transporting subunit beta 3
3520,7941260,0.0133,0.00141,4.4570187,-1.61772,0.550287,FRMD8,FERM domain containing 8
3521,7915543,0.0134,0.00141,4.4558312,-1.61958,0.899179,SLC6A9,solute carrier family 6 member 9
3522,8158928,0.0134,0.00142,-4.4538549,-1.62269,-3.4530746,,
3523,7968761,0.0134,0.00142,-4.452387,-1.625,-0.6299617,NAA16,"N(alpha)-acetyltransferase 16, NatA auxiliary subunit"
3524,7895145,0.0134,0.00142,4.4520181,-1.62558,0.8861513,,
3525,7982060,0.0134,0.00142,-4.4519458,-1.62569,-1.8745212,SNORD115-27,"small nucleolar RNA, C/D box 115-27"
3526,7942007,0.0134,0.00142,-4.451631,-1.62619,-2.085694,LRP5,LDL receptor related protein 5
3527,7961702,0.0134,0.00142,-4.4513563,-1.62662,-1.5949125,KCNJ8,potassium voltage-gated channel subfamily J member 8
3528,8003926,0.0134,0.00142,4.4512532,-1.62678,0.5194345,ZMYND15,zinc finger MYND-type containing 15
3529,8068353,0.0134,0.00142,-4.4511179,-1.62699,-1.4317645,MRPS6///SLC5A3,mitochondrial ribosomal protein S6///solute carrier family 5 member 3
3530,8023598,0.0134,0.00143,-4.4500753,-1.62863,-1.2168955,RNF152,ring finger protein 152
3531,7910198,0.0134,0.00143,-4.449806,-1.62906,-0.7027705,ZNF678,zinc finger protein 678
3532,7971862,0.0134,0.00143,4.4493665,-1.62975,0.5264274,,
3533,8078729,0.0135,0.00143,4.4478271,-1.63217,1.1761431,MYD88,myeloid differentiation primary response 88
3534,7900146,0.0135,0.00143,4.4468867,-1.63365,0.7135996,ZC3H12A,zinc finger CCCH-type containing 12A
3535,7966517,0.0135,0.00144,-4.4457478,-1.63544,-0.982539,HECTD4,HECT domain E3 ubiquitin protein ligase 4
3536,7950501,0.0135,0.00144,4.4451355,-1.6364,1.036657,GDPD5,glycerophosphodiester phosphodiesterase domain containing 5
3537,7977161,0.0136,0.00144,-4.4427454,-1.64017,-1.3859887,TDRD9,tudor domain containing 9
3538,8025478,0.0136,0.00144,-4.4422699,-1.64091,-0.8781691,ZNF559-ZNF177///ZNF559,ZNF559-ZNF177 readthrough///zinc finger protein 559
3539,8106950,0.0136,0.00144,-4.4416924,-1.64182,-0.7760096,FAM81B,family with sequence similarity 81 member B
3540,8171381,0.0136,0.00145,4.4405113,-1.64368,1.0739852,FANCB,Fanconi anemia complementation group B
3541,8140707,0.0136,0.00145,4.4402659,-1.64407,0.7132168,,
3542,7998449,0.0136,0.00145,4.4384503,-1.64693,0.5131456,TSR3,"TSR3, acp transferase ribosome maturation factor"
3543,7946635,0.0136,0.00145,-4.4382336,-1.64727,-0.5133562,ZBED5,zinc finger BED-type containing 5
3544,8153664,0.0137,0.00146,4.4369428,-1.6493,1.2342544,BOP1,block of proliferation 1
3545,7984985,0.0137,0.00146,-4.4357863,-1.65112,-0.8329468,,
3546,8053741,0.0137,0.00146,-4.4349912,-1.65237,-1.9868438,ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1,"ankyrin repeat domain 20 family member A8, pseudogene///ankyrin repeat domain 20 family member A4///ankyrin repeat domain 20 family member A2///ankyrin repeat domain 20 family member A3///ankyrin repeat domain 20 family member A5, pseudogene///ankyrin repeat domain 20 family member A1"
3547,8094253,0.0137,0.00146,-4.4345458,-1.65307,-0.5529197,CLRN2,clarin 2
3548,8007176,0.0137,0.00146,-4.4343489,-1.65338,-0.6069351,TTC25,tetratricopeptide repeat domain 25
3549,7951038,0.0137,0.00146,4.433614,-1.65454,1.2511484,SNORA40///TAF1D,"small nucleolar RNA, H/ACA box 40///TATA-box binding protein associated factor, RNA polymerase I subunit D"
3550,7983773,0.0137,0.00146,4.4334536,-1.65479,0.7483735,,
3551,7937900,0.0137,0.00146,-4.4334365,-1.65482,-0.662449,STIM1,stromal interaction molecule 1
3552,8034379,0.0137,0.00146,-4.4330112,-1.65549,-0.7661745,ZNF442,zinc finger protein 442
3553,8157324,0.0137,0.00146,4.4329072,-1.65565,2.3100273,RGS3,regulator of G-protein signaling 3
3554,8035694,0.0137,0.00146,-4.4328244,-1.65579,-0.916397,PBX4,PBX homeobox 4
3555,7893074,0.0137,0.00147,4.4317529,-1.65747,0.9667065,,
3556,7924443,0.0137,0.00147,4.4312263,-1.6583,1.0475716,,
3557,8065905,0.0137,0.00147,4.4310486,-1.65858,2.207892,GDF5,growth differentiation factor 5
3558,7895022,0.0137,0.00147,-4.4303333,-1.65971,-1.0099489,,
3559,8113403,0.0137,0.00147,-4.429593,-1.66088,-0.9099102,GIN1,gypsy retrotransposon integrase 1
3560,7980983,0.0138,0.00148,-4.4264016,-1.6659,-0.8667588,MOAP1,modulator of apoptosis 1
3561,8004497,0.0138,0.00148,4.4250285,-1.66807,0.8338276,SENP3-EIF4A1///EIF4A1,SENP3-EIF4A1 readthrough (NMD candidate)///eukaryotic translation initiation factor 4A1
3562,8166997,0.0138,0.00148,-4.424913,-1.66825,-1.4751564,,
3563,7957298,0.0138,0.00148,4.424448,-1.66898,1.5379203,NAV3,neuron navigator 3
3564,8042737,0.0138,0.00148,-4.4238434,-1.66994,-0.6624715,ALMS1,"ALMS1, centrosome and basal body associated protein"
3565,8168531,0.0139,0.00149,4.4229725,-1.67131,1.8911353,GPR174,G protein-coupled receptor 174
3566,8045090,0.0139,0.00149,4.4207363,-1.67483,0.6616809,UGGT1,UDP-glucose glycoprotein glucosyltransferase 1
3567,8027429,0.0139,0.00149,-4.4193038,-1.67709,-1.2038739,,
3568,8002897,0.0139,0.0015,-4.4184717,-1.6784,-1.353801,TMEM231,transmembrane protein 231
3569,8072735,0.0139,0.0015,4.4178483,-1.67939,2.1212531,APOL1,apolipoprotein L1
3570,8078014,0.014,0.0015,4.4165852,-1.68138,1.3228611,SLC6A6,solute carrier family 6 member 6
3571,8085797,0.014,0.0015,-4.4160741,-1.68219,-2.038744,THRB,thyroid hormone receptor beta
3572,8027169,0.014,0.0015,4.4158088,-1.6826,0.7737205,GATAD2A,GATA zinc finger domain containing 2A
3573,8154836,0.014,0.0015,4.4153305,-1.68336,1.0049291,ANXA2P2,annexin A2 pseudogene 2
3574,7963946,0.014,0.0015,4.4147535,-1.68427,1.94322,MMP19,matrix metallopeptidase 19
3575,7955358,0.014,0.0015,-4.4145708,-1.68456,-0.819163,COX14,"COX14, cytochrome c oxidase assembly factor"
3576,8156164,0.014,0.00151,-4.41442,-1.68479,-1.5792697,LOC389765///KIF27,kinesin family member 27 pseudogene///kinesin family member 27
3577,7998267,0.014,0.00151,-4.4128857,-1.68721,-0.8483878,JMJD8,jumonji domain containing 8
3578,7923141,0.014,0.00151,-4.4124105,-1.68796,-0.6691639,DENND1B,DENN domain containing 1B
3579,8040927,0.014,0.00151,4.4111351,-1.68998,0.5704912,NRBP1,nuclear receptor binding protein 1
3580,8071332,0.0141,0.00151,4.4103262,-1.69125,0.8815031,RANBP1,RAN binding protein 1
3581,8073943,0.0141,0.00152,4.4094507,-1.69263,0.9208454,ZBED4,zinc finger BED-type containing 4
3582,8004167,0.0141,0.00152,4.4081238,-1.69473,1.6905445,FAM64A,family with sequence similarity 64 member A
3583,8008454,0.0141,0.00152,4.4078851,-1.69511,1.4180847,ABCC3,ATP binding cassette subfamily C member 3
3584,8128865,0.0141,0.00152,4.4078549,-1.69515,1.6026799,,
3585,8139121,0.0141,0.00152,4.4076555,-1.69547,0.8339342,,
3586,8059470,0.0141,0.00152,-4.4075709,-1.6956,-1.5914367,IRS1,insulin receptor substrate 1
3587,8097586,0.0141,0.00152,-4.4067999,-1.69682,-1.0472856,GAB1,GRB2 associated binding protein 1
3588,8030706,0.0141,0.00152,-4.4066975,-1.69698,-0.7673347,EMC10,ER membrane protein complex subunit 10
3589,8009075,0.0141,0.00152,4.4063574,-1.69752,1.2093354,TANC2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2"
3590,8007803,0.0141,0.00153,-4.4054166,-1.699,-0.5290504,CRHR1-IT1,CRHR1 intronic transcript 1
3591,8111915,0.0141,0.00153,-4.4052668,-1.69924,-0.8320977,SEPP1,"selenoprotein P, plasma, 1"
3592,7907830,0.0141,0.00153,4.4047613,-1.70004,1.3132994,QSOX1,quiescin sulfhydryl oxidase 1
3593,8168657,0.0141,0.00153,-4.4047202,-1.7001,-1.7017048,PCDH11Y///PCDH11X,protocadherin 11 Y-linked///protocadherin 11 X-linked
3594,8117243,0.0141,0.00153,-4.4036448,-1.7018,-1.1280626,CARMIL1,capping protein regulator and myosin 1 linker 1
3595,7949496,0.0142,0.00153,4.401443,-1.70527,0.5563062,CFL1,cofilin 1
3596,8029744,0.0142,0.00154,4.4009004,-1.70613,0.5390688,QPCTL,glutaminyl-peptide cyclotransferase like
3597,8029399,0.0142,0.00154,-4.3998517,-1.70779,-0.5477995,ZNF226,zinc finger protein 226
3598,7991562,0.0142,0.00154,-4.3988958,-1.7093,-0.8383293,PRKXP1,"protein kinase, X-linked, pseudogene 1"
3599,8158597,0.0143,0.00154,-4.3975598,-1.71141,-0.6739801,GPR107,G protein-coupled receptor 107
3600,8178205,0.0143,0.00154,4.3971997,-1.71198,1.4509878,HLA-DQA2///HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 2///major histocompatibility complex, class II, DQ alpha 1"
3601,7939173,0.0143,0.00154,4.3970284,-1.71225,1.6773375,DEPDC7,DEP domain containing 7
3602,8050176,0.0143,0.00155,4.3962675,-1.71345,0.5928321,ITGB1BP1,integrin subunit beta 1 binding protein 1
3603,8039054,0.0143,0.00155,-4.3955186,-1.71463,-1.3404055,ZNF347,zinc finger protein 347
3604,8013341,0.0143,0.00155,-4.3951527,-1.71521,-2.9769056,MFAP4,microfibrillar associated protein 4
3605,8132097,0.0143,0.00155,-4.3950891,-1.71531,-1.3664118,INMT-FAM188B///FAM188B,INMT-FAM188B readthrough (NMD candidate)///family with sequence similarity 188 member B
3606,8029465,0.0143,0.00155,4.3947942,-1.71578,0.9524594,BCL3,B-cell CLL/lymphoma 3
3607,7895701,0.0143,0.00155,-4.3935166,-1.7178,-1.4240332,,
3608,7907702,0.0143,0.00155,4.3935107,-1.7178,0.8442596,SOAT1,sterol O-acyltransferase 1
3609,8115144,0.0143,0.00155,4.3932813,-1.71817,0.7144854,ARSI,arylsulfatase family member I
3610,8132347,0.0143,0.00156,4.3925021,-1.7194,1.2153465,GPR141,G protein-coupled receptor 141
3611,8117760,0.0143,0.00156,4.3920552,-1.7201,0.5665347,HLA-F///HLA-B,"major histocompatibility complex, class I, F///major histocompatibility complex, class I, B"
3612,7916741,0.0143,0.00156,4.3911376,-1.72155,1.0115411,,
3613,7960427,0.0144,0.00156,-4.3887854,-1.72527,-0.6866174,AKAP3,A-kinase anchoring protein 3
3614,8023497,0.0144,0.00157,-4.3883198,-1.72601,-1.4707791,ATP8B1,ATPase phospholipid transporting 8B1
3615,8068395,0.0144,0.00157,-4.3877626,-1.72689,-1.6012193,,
