,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
6742,239538_at,1.28e-08,1.58e-09,-7.1913845,11.263293,-0.9139305,ZRANB3,zinc finger RANBP2-type containing 3
6743,201422_at,1.28e-08,1.58e-09,7.1908988,11.261451,2.0893779,IFI30///PIK3R2,"IFI30, lysosomal thiol reductase///phosphoinositide-3-kinase regulatory subunit 2"
6744,218026_at,1.28e-08,1.58e-09,-7.1908931,11.261429,-0.69380261,COA3,cytochrome c oxidase assembly factor 3
6745,211809_x_at,1.28e-08,1.58e-09,7.1906448,11.260487,0.61520407,COL13A1,collagen type XIII alpha 1 chain
6746,207130_at,1.28e-08,1.59e-09,7.190229,11.25891,0.8534612,ZMYND8,zinc finger MYND-type containing 8
6747,204143_s_at,1.29e-08,1.6e-09,-7.1882926,11.251564,-1.50319361,ENOSF1,enolase superfamily member 1
6748,214239_x_at,1.3e-08,1.6e-09,-7.1873704,11.248066,-0.96406109,PCGF2,polycomb group ring finger 2
6749,217523_at,1.3e-08,1.6e-09,7.187177,11.247332,1.82843264,CD44,CD44 molecule (Indian blood group)
6750,238841_at,1.3e-08,1.6e-09,7.1871072,11.247067,0.97651564,PTPDC1,protein tyrosine phosphatase domain containing 1
6751,212023_s_at,1.3e-08,1.61e-09,7.18679,11.245864,1.59226869,MKI67,marker of proliferation Ki-67
6752,218517_at,1.3e-08,1.61e-09,-7.1867768,11.245814,-1.05666561,JADE1,jade family PHD finger 1
6753,224784_at,1.3e-08,1.61e-09,-7.1867578,11.245742,-0.84965384,MLLT6,"MLLT6, PHD finger domain containing"
6754,224801_at,1.3e-08,1.61e-09,-7.1867028,11.245533,-0.93615939,NDFIP2,Nedd4 family interacting protein 2
6755,228494_at,1.3e-08,1.61e-09,-7.1864434,11.244549,-2.83662208,PPP1R9A,protein phosphatase 1 regulatory subunit 9A
6756,213858_at,1.3e-08,1.61e-09,-7.1862103,11.243665,-1.02164755,ZNF250,zinc finger protein 250
6757,1557385_at,1.31e-08,1.62e-09,-7.1853672,11.240466,-1.24770718,FAM161A,family with sequence similarity 161 member A
6758,243840_at,1.31e-08,1.62e-09,7.1850466,11.23925,0.66887369,CLSPN,claspin
6759,201581_at,1.31e-08,1.62e-09,-7.1848709,11.238584,-0.77520781,TMX4,thioredoxin related transmembrane protein 4
6760,1568596_a_at,1.31e-08,1.62e-09,7.1846444,11.237724,0.79191617,TROAP,trophinin associated protein
6761,208615_s_at,1.31e-08,1.62e-09,-7.1839467,11.235078,-1.1100454,PTP4A2,"protein tyrosine phosphatase type IVA, member 2"
6762,226662_at,1.31e-08,1.63e-09,-7.183551,11.233577,-0.89402062,STX17,syntaxin 17
6763,223295_s_at,1.32e-08,1.63e-09,7.1829385,11.231253,0.72504428,LUC7L,LUC7 like
6764,241992_at,1.32e-08,1.63e-09,-7.1828685,11.230988,-0.64147609,,
6765,207749_s_at,1.32e-08,1.63e-09,7.1827198,11.230424,1.10177418,PPP2R3A,protein phosphatase 2 regulatory subunit B''alpha
6766,203642_s_at,1.32e-08,1.63e-09,-7.1825879,11.229923,-1.25230536,COBLL1,cordon-bleu WH2 repeat protein like 1
6767,235250_at,1.32e-08,1.63e-09,7.1823158,11.228891,0.64525161,FLCN,folliculin
6768,209875_s_at,1.32e-08,1.63e-09,7.1822437,11.228618,5.06638907,SPP1,secreted phosphoprotein 1
6769,234944_s_at,1.32e-08,1.64e-09,7.1817849,11.226877,0.93808012,MTFR2,mitochondrial fission regulator 2
6770,1556047_s_at,1.32e-08,1.64e-09,-7.1817776,11.226849,-1.10287863,MAGEE1,MAGE family member E1
6771,204908_s_at,1.34e-08,1.66e-09,7.1787856,11.2155,1.17185986,MIR8085///BCL3,microRNA 8085///B-cell CLL/lymphoma 3
6772,222303_at,1.34e-08,1.66e-09,7.1787222,11.215259,2.00322374,,
6773,228124_at,1.34e-08,1.66e-09,-7.1781699,11.213164,-1.8985269,ABHD12,abhydrolase domain containing 12
6774,213532_at,1.34e-08,1.66e-09,7.1780442,11.212687,0.589968,ADAM17,ADAM metallopeptidase domain 17
6775,226001_at,1.34e-08,1.66e-09,7.1776974,11.211372,1.13572388,KLHL5,kelch like family member 5
6776,232053_x_at,1.34e-08,1.66e-09,-7.1774673,11.210499,-1.06769713,RHBDD2,rhomboid domain containing 2
6777,224965_at,1.35e-08,1.67e-09,7.1767035,11.207601,1.1769037,GNG2,G protein subunit gamma 2
6778,211303_x_at,1.35e-08,1.67e-09,7.1765715,11.207101,0.75422654,FOLH1B,folate hydrolase 1B
6779,223495_at,1.35e-08,1.67e-09,-7.1760561,11.205146,-1.66490509,CCDC8,coiled-coil domain containing 8
6780,227585_at,1.35e-08,1.67e-09,-7.1759243,11.204646,-0.81092092,ATAD1,"ATPase family, AAA domain containing 1"
6781,226140_s_at,1.35e-08,1.68e-09,-7.175024,11.201231,-0.75903266,OTUD1,OTU deubiquitinase 1
6782,214998_at,1.36e-08,1.68e-09,-7.1748997,11.200759,-0.57016653,AAK1,AP2 associated kinase 1
6783,223405_at,1.36e-08,1.68e-09,7.1747838,11.200319,1.89295263,NPL,N-acetylneuraminate pyruvate lyase
6784,235825_at,1.36e-08,1.69e-09,-7.17425,11.198295,-0.95167234,LOC101927330,uncharacterized LOC101927330
6785,239265_at,1.36e-08,1.69e-09,-7.1732113,11.194355,-1.0541257,SLC35G1,solute carrier family 35 member G1
6786,215299_x_at,1.36e-08,1.69e-09,-7.1731322,11.194055,-1.2184088,SULT1A1,sulfotransferase family 1A member 1
6787,225616_at,1.37e-08,1.7e-09,-7.1723085,11.19093,-0.72164565,SPRYD4,SPRY domain containing 4
6788,235268_at,1.37e-08,1.7e-09,-7.1720257,11.189857,-0.67942018,TADA2A,transcriptional adaptor 2A
6789,218741_at,1.37e-08,1.7e-09,7.1719394,11.18953,1.8545276,CENPM,centromere protein M
6790,225819_at,1.38e-08,1.71e-09,7.1697854,11.181359,0.62553811,TBRG1,transforming growth factor beta regulator 1
6791,217963_s_at,1.38e-08,1.72e-09,-7.1693494,11.179706,-0.77600089,BEX3,brain expressed X-linked 3
6793,222629_at,1.38e-08,1.72e-09,-7.1691221,11.178843,-1.0428512,REV1,"REV1, DNA directed polymerase"
6794,223870_at,1.38e-08,1.72e-09,-7.1689674,11.178256,-0.75047497,LOC100996906///CDRT1///FBXW10,F-box/WD repeat-containing protein 10-like///CMT1A duplicated region transcript 1///F-box and WD repeat domain containing 10
6795,212482_at,1.39e-08,1.72e-09,-7.1683736,11.176004,-0.77839693,RMND5A,required for meiotic nuclear division 5 homolog A
6796,203418_at,1.39e-08,1.73e-09,7.1679237,11.174297,2.59445864,CCNA2,cyclin A2
6797,205312_at,1.39e-08,1.73e-09,7.1677862,11.173776,1.1407284,SPI1,Spi-1 proto-oncogene
6798,244268_x_at,1.39e-08,1.73e-09,7.1676972,11.173438,0.52142375,LOC646214,p21 protein (Cdc42/Rac)-activated kinase 2 pseudogene
6799,219039_at,1.39e-08,1.73e-09,7.1674821,11.172623,0.61567913,SEMA4C,semaphorin 4C
6800,231207_at,1.39e-08,1.73e-09,-7.1672462,11.171728,-1.37094124,,
6801,214323_s_at,1.39e-08,1.73e-09,-7.1671058,11.171195,-0.90630113,UPF3A,UPF3 regulator of nonsense transcripts homolog A (yeast)
6802,228843_at,1.4e-08,1.74e-09,7.1662135,11.167811,1.17625889,ARL10,ADP ribosylation factor like GTPase 10
6803,227420_at,1.4e-08,1.74e-09,7.1653094,11.164381,0.85712506,TNFAIP8L1,TNF alpha induced protein 8 like 1
6804,1559529_at,1.4e-08,1.75e-09,7.1648128,11.162498,1.38347192,PTK2,protein tyrosine kinase 2
6805,213512_at,1.41e-08,1.75e-09,-7.1644737,11.161212,-0.6057182,C14orf79,chromosome 14 open reading frame 79
6806,214123_s_at,1.41e-08,1.75e-09,-7.1644059,11.160954,-0.68054437,NOP14-AS1,NOP14 antisense RNA 1
6807,238535_at,1.41e-08,1.75e-09,7.1639477,11.159216,0.51514747,CEP152,centrosomal protein 152
6808,226993_at,1.41e-08,1.76e-09,-7.1636354,11.158032,-0.79510125,TRIP12,thyroid hormone receptor interactor 12
6810,228531_at,1.42e-08,1.77e-09,7.1621141,11.152261,1.84009121,SAMD9,sterile alpha motif domain containing 9
6811,1570279_at,1.42e-08,1.77e-09,7.162061,11.15206,0.51508437,ABCA1,ATP binding cassette subfamily A member 1
6812,216805_at,1.42e-08,1.77e-09,7.161963,11.151688,1.11023425,,
6813,211367_s_at,1.42e-08,1.77e-09,7.1618973,11.151439,2.48862736,CASP1,caspase 1
6814,218669_at,1.42e-08,1.77e-09,7.161762,11.150926,0.95884199,RAP2C,"RAP2C, member of RAS oncogene family"
6815,242960_at,1.42e-08,1.77e-09,-7.1615473,11.150112,-0.71745284,,
6816,232827_at,1.42e-08,1.77e-09,-7.1614036,11.149567,-1.12177726,LOC101929188,uncharacterized LOC101929188
6817,209596_at,1.42e-08,1.77e-09,7.1611519,11.148612,1.62013786,MXRA5,matrix remodeling associated 5
6818,229303_at,1.42e-08,1.77e-09,-7.1609626,11.147894,-0.99569643,SF3B1,splicing factor 3b subunit 1
6820,201315_x_at,1.43e-08,1.78e-09,7.159294,11.141565,1.20195089,IFITM2,interferon induced transmembrane protein 2
6821,208091_s_at,1.43e-08,1.79e-09,7.1591167,11.140892,1.45384439,VOPP1,"vesicular, overexpressed in cancer, prosurvival protein 1"
6822,220840_s_at,1.43e-08,1.79e-09,7.1588315,11.139811,1.49668727,C1orf112,chromosome 1 open reading frame 112
6823,209732_at,1.44e-08,1.79e-09,7.1578319,11.136019,2.06078803,CLEC2B,C-type lectin domain family 2 member B
6824,243515_at,1.44e-08,1.8e-09,-7.1569382,11.13263,-0.61234279,,
6825,243814_at,1.44e-08,1.8e-09,-7.156891,11.13245,-0.68521231,LOC101927377,uncharacterized LOC101927377
6826,242229_at,1.44e-08,1.8e-09,-7.1566293,11.131458,-0.90060019,NAPEPLD,N-acyl phosphatidylethanolamine phospholipase D
6827,232701_at,1.44e-08,1.8e-09,7.1564967,11.130955,1.39200945,,
6828,239447_at,1.45e-08,1.81e-09,-7.1562364,11.129968,-0.75356022,TRA2B,transformer 2 beta homolog (Drosophila)
6829,208438_s_at,1.45e-08,1.81e-09,7.1553962,11.126781,1.52133689,FGR,"FGR proto-oncogene, Src family tyrosine kinase"
6830,227010_at,1.45e-08,1.81e-09,-7.1552978,11.126408,-1.07381134,,
6831,210605_s_at,1.45e-08,1.81e-09,7.1552797,11.126339,1.41990423,MFGE8,milk fat globule-EGF factor 8 protein
6832,218184_at,1.45e-08,1.81e-09,-7.1549668,11.125152,-0.84159074,TULP4,tubby like protein 4
6833,221748_s_at,1.46e-08,1.82e-09,-7.1543405,11.122777,-1.18621124,TNS1,tensin 1
6834,203751_x_at,1.46e-08,1.82e-09,-7.1542932,11.122597,-1.50794191,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit"
6835,211259_s_at,1.46e-08,1.82e-09,-7.1538144,11.120781,-1.21819886,BMP7,bone morphogenetic protein 7
6836,227904_at,1.46e-08,1.83e-09,7.1530147,11.117748,1.0428917,AZI2,5-azacytidine induced 2
6837,213271_s_at,1.46e-08,1.83e-09,-7.1527165,11.116617,-0.74125131,DOPEY1,dopey family member 1
6838,208836_at,1.46e-08,1.83e-09,7.1527047,11.116573,1.24635189,ATP1B3,ATPase Na+/K+ transporting subunit beta 3
6839,228066_at,1.47e-08,1.83e-09,7.1520668,11.114153,0.84480391,C17orf96,chromosome 17 open reading frame 96
6840,201291_s_at,1.47e-08,1.84e-09,7.1519425,11.113682,3.49208702,TOP2A,topoisomerase (DNA) II alpha
6841,226571_s_at,1.47e-08,1.84e-09,-7.1518918,11.113489,-0.90171456,PTPRS,"protein tyrosine phosphatase, receptor type S"
6842,214434_at,1.47e-08,1.85e-09,-7.1504847,11.108153,-1.30539177,HSPA12A,heat shock protein family A (Hsp70) member 12A
6843,239586_at,1.48e-08,1.85e-09,7.1503832,11.107768,0.87769375,FAM83A,family with sequence similarity 83 member A
6844,241962_at,1.48e-08,1.85e-09,-7.1502405,11.107226,-1.06718191,NT5DC1,5'-nucleotidase domain containing 1
6845,228359_at,1.48e-08,1.85e-09,7.1499122,11.105981,1.07955469,UBASH3B,ubiquitin associated and SH3 domain containing B
6846,214607_at,1.48e-08,1.85e-09,-7.1498079,11.105585,-1.45787812,PAK3,p21 (RAC1) activated kinase 3
6847,213595_s_at,1.48e-08,1.85e-09,7.1493547,11.103867,0.60423108,CDC42BPA,CDC42 binding protein kinase alpha
6849,235195_at,1.49e-08,1.86e-09,-7.1480682,11.098987,-1.34343409,FBXW2,F-box and WD repeat domain containing 2
6850,209194_at,1.49e-08,1.86e-09,-7.1479373,11.098491,-0.91174928,CETN2,centrin 2
6851,200613_at,1.49e-08,1.87e-09,7.1469586,11.094779,0.51614969,AP2M1,adaptor related protein complex 2 mu 1 subunit
6852,230056_at,1.49e-08,1.87e-09,-7.1467635,11.094039,-1.18350918,BPTF,bromodomain PHD finger transcription factor
6853,211133_x_at,1.5e-08,1.87e-09,7.1464294,11.092772,1.02346341,LILRB3,leukocyte immunoglobulin like receptor B3
6855,230029_x_at,1.5e-08,1.88e-09,-7.1457616,11.090239,-1.03111453,UBR3,ubiquitin protein ligase E3 component n-recognin 3 (putative)
6856,222577_at,1.51e-08,1.89e-09,-7.1442771,11.084609,-0.81432437,CCDC90B,coiled-coil domain containing 90B
6857,210206_s_at,1.51e-08,1.89e-09,7.1439741,11.08346,0.67221933,DDX11,DEAD/H-box helicase 11
6860,226617_at,1.51e-08,1.9e-09,-7.1429359,11.079523,-0.92614251,LOC101929356///ARL5A,uncharacterized LOC101929356///ADP ribosylation factor like GTPase 5A
6861,214117_s_at,1.52e-08,1.9e-09,-7.1425501,11.078059,-1.15151309,BTD,biotinidase
6862,204783_at,1.52e-08,1.91e-09,-7.1415063,11.074101,-1.52906622,MLF1,myeloid leukemia factor 1
6863,219696_at,1.52e-08,1.91e-09,-7.1411971,11.072928,-0.87254132,DENND1B,DENN domain containing 1B
6864,1559494_at,1.53e-08,1.92e-09,7.1408574,11.07164,0.62999346,SLC35G2,solute carrier family 35 member G2
6865,1558115_at,1.53e-08,1.92e-09,7.1407849,11.071365,1.13004401,RECK,reversion inducing cysteine rich protein with kazal motifs
6866,220487_at,1.53e-08,1.92e-09,-7.1402287,11.069255,-0.58009746,SNTG2,syntrophin gamma 2
6867,1554528_at,1.53e-08,1.92e-09,-7.1401526,11.068967,-0.96489455,MAATS1,MYCBP associated and testis expressed 1
6868,243785_at,1.53e-08,1.92e-09,-7.1397856,11.067575,-1.61485031,LOC100272217,uncharacterized LOC100272217
6869,221085_at,1.54e-08,1.93e-09,7.1389833,11.064532,1.20574235,TNFSF15,tumor necrosis factor superfamily member 15
6870,205572_at,1.54e-08,1.93e-09,7.1386565,11.063293,1.71134153,ANGPT2,angiopoietin 2
6871,222758_s_at,1.54e-08,1.94e-09,7.137828,11.060151,0.57474423,TMEM132A,transmembrane protein 132A
6872,221747_at,1.54e-08,1.94e-09,-7.1373617,11.058382,-1.07110393,TNS1,tensin 1
6873,237231_at,1.55e-08,1.95e-09,-7.1366742,11.055775,-0.69745586,,
6874,222165_x_at,1.55e-08,1.96e-09,7.1354455,11.051115,0.7257695,C9orf16,chromosome 9 open reading frame 16
6875,58916_at,1.55e-08,1.96e-09,-7.1353955,11.050926,-1.6349343,NDUFC2-KCTD14///KCTD14,NDUFC2-KCTD14 readthrough///potassium channel tetramerization domain containing 14
6876,215537_x_at,1.56e-08,1.96e-09,-7.1351949,11.050165,-0.9118573,DDAH2,dimethylarginine dimethylaminohydrolase 2
6877,223135_s_at,1.56e-08,1.96e-09,-7.1349936,11.049402,-0.68139106,BBX,"BBX, HMG-box containing"
6879,235732_at,1.56e-08,1.96e-09,-7.1346123,11.047955,-0.63757949,ZNF704,zinc finger protein 704
6880,218220_at,1.56e-08,1.96e-09,-7.1344124,11.047198,-0.64316944,C12orf10,chromosome 12 open reading frame 10
6881,219028_at,1.56e-08,1.96e-09,-7.1344088,11.047184,-0.97428324,HIPK2,homeodomain interacting protein kinase 2
6882,226445_s_at,1.56e-08,1.96e-09,-7.1343492,11.046958,-0.77915203,TRIM41,tripartite motif containing 41
6883,231511_at,1.56e-08,1.97e-09,-7.1337066,11.044521,-1.0110785,FRAS1,Fraser extracellular matrix complex subunit 1
6884,226682_at,1.56e-08,1.97e-09,-7.1336357,11.044252,-1.24306327,RORA,RAR related orphan receptor A
6885,217973_at,1.56e-08,1.97e-09,-7.13358,11.044041,-1.01231279,DCXR,dicarbonyl and L-xylulose reductase
6886,242052_at,1.56e-08,1.97e-09,7.1334811,11.043665,1.47351054,,
6887,226665_at,1.56e-08,1.97e-09,7.1332482,11.042782,1.4574505,AHSA2,"AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)"
6888,210854_x_at,1.57e-08,1.98e-09,7.1327558,11.040915,1.36355196,SLC6A8,solute carrier family 6 member 8
6889,237363_at,1.58e-08,1.99e-09,-7.1308776,11.033792,-0.92714373,SPATA6L,spermatogenesis associated 6 like
6890,238417_at,1.58e-08,2e-09,7.1299939,11.030441,0.83469565,PGM2L1,phosphoglucomutase 2 like 1
6891,242813_at,1.59e-08,2.01e-09,7.1286134,11.025206,0.57748109,,
6892,1554819_a_at,1.6e-08,2.02e-09,7.1272962,11.020211,0.67780782,ITGA11,integrin subunit alpha 11
6894,213497_at,1.6e-08,2.02e-09,7.1265374,11.017333,0.84549544,ABTB2,ankyrin repeat and BTB domain containing 2
6895,213713_s_at,1.61e-08,2.03e-09,-7.1252092,11.012297,-1.26925721,GLB1L2,galactosidase beta 1 like 2
6896,205646_s_at,1.62e-08,2.04e-09,7.1246672,11.010241,1.25427989,PAX6,paired box 6
6897,222603_at,1.62e-08,2.04e-09,-7.1242896,11.008809,-1.17862678,ERMP1,endoplasmic reticulum metallopeptidase 1
6898,206668_s_at,1.62e-08,2.04e-09,-7.1242411,11.008625,-0.97234631,SCAMP1,secretory carrier membrane protein 1
6899,214051_at,1.63e-08,2.05e-09,7.1227735,11.00306,1.40323306,TMSB15B///TMSB15A,thymosin beta 15B///thymosin beta 15a
6900,1555894_s_at,1.63e-08,2.06e-09,7.1219897,11.000088,0.65696908,MTSS1L,metastasis suppressor 1 like
6901,222454_s_at,1.63e-08,2.06e-09,7.1217926,10.99934,0.81445469,PARVA,parvin alpha
6902,225603_s_at,1.63e-08,2.06e-09,-7.1216343,10.99874,-1.15724754,TRIQK,triple QxxK/R motif containing
6903,244352_at,1.64e-08,2.06e-09,7.1212018,10.9971,2.10229358,CD84,CD84 molecule
6904,47550_at,1.64e-08,2.07e-09,7.1208735,10.995855,0.96745202,LZTS1,leucine zipper tumor suppressor 1
6905,203623_at,1.64e-08,2.07e-09,7.1205882,10.994773,0.87977964,PLXNA3,plexin A3
6906,227505_at,1.65e-08,2.08e-09,-7.1193228,10.989975,-0.75835478,MED28,mediator complex subunit 28
6907,225283_at,1.65e-08,2.08e-09,-7.1193029,10.989899,-1.62428319,ARRDC4,arrestin domain containing 4
6908,1557400_at,1.65e-08,2.08e-09,-7.1190462,10.988926,-1.82588236,,
6909,204275_at,1.65e-08,2.09e-09,7.1181261,10.985437,0.8093888,CAPN15,calpain 15
6910,1558541_at,1.66e-08,2.09e-09,-7.117453,10.982885,-1.16247692,LOC101927137///KIAA1456,uncharacterized LOC101927137///KIAA1456
6911,204736_s_at,1.66e-08,2.1e-09,7.1170566,10.981382,1.13544102,CSPG4,chondroitin sulfate proteoglycan 4
6912,217880_at,1.67e-08,2.12e-09,-7.1148042,10.972841,-0.67905597,CDC27,cell division cycle 27
6913,212422_at,1.67e-08,2.12e-09,7.1146055,10.972087,0.59441633,PDCD11,programmed cell death 11
6914,232136_s_at,1.67e-08,2.12e-09,-7.1145131,10.971737,-1.58518291,CTTNBP2,cortactin binding protein 2
6915,239752_at,1.68e-08,2.12e-09,-7.1141877,10.970503,-1.48685664,CECR2,"CECR2, histone acetyl-lysine reader"
6916,226759_at,1.68e-08,2.13e-09,-7.113506,10.967918,-0.77805821,IKZF4,IKAROS family zinc finger 4
6917,223991_s_at,1.69e-08,2.14e-09,7.112303,10.963356,0.88356201,GALNT2,polypeptide N-acetylgalactosaminyltransferase 2
6918,227069_at,1.69e-08,2.14e-09,-7.1117309,10.961187,-1.06857195,CUX1,cut like homeobox 1
6919,222311_s_at,1.69e-08,2.14e-09,7.1116434,10.960855,0.83976234,SCAF4,SR-related CTD associated factor 4
6920,230737_s_at,1.69e-08,2.14e-09,-7.1112666,10.959426,-0.95445201,SVIL-AS1///PTCHD3P1,SVIL antisense RNA 1///patched domain containing 3 pseudogene 1
6921,229575_at,1.7e-08,2.15e-09,-7.1108856,10.957982,-1.01996013,,
6922,227629_at,1.7e-08,2.15e-09,7.110761,10.95751,0.92733489,PRLR,prolactin receptor
6923,203073_at,1.7e-08,2.15e-09,-7.1104312,10.956259,-0.50668698,COG2,component of oligomeric golgi complex 2
6924,225778_at,1.7e-08,2.15e-09,-7.1104165,10.956203,-0.72328513,RBMS2,RNA binding motif single stranded interacting protein 2
6925,216870_x_at,1.7e-08,2.15e-09,7.1103033,10.955774,1.17436682,DLEU2,deleted in lymphocytic leukemia 2 (non-protein coding)
6926,233350_s_at,1.71e-08,2.17e-09,-7.1085279,10.949042,-0.69823661,TEX264,testis expressed 264
6927,224279_s_at,1.71e-08,2.17e-09,7.1082383,10.947944,0.76723442,CABYR,calcium binding tyrosine phosphorylation regulated
6928,209713_s_at,1.72e-08,2.17e-09,7.1077596,10.946129,0.6508641,SLC35D1,solute carrier family 35 member D1
6929,223492_s_at,1.72e-08,2.18e-09,7.1069678,10.943127,0.81812538,LRRFIP1,LRR binding FLII interacting protein 1
6930,243315_at,1.72e-08,2.19e-09,7.1063392,10.940743,1.00101882,,
6931,219957_at,1.72e-08,2.19e-09,7.1063247,10.940688,1.54703216,RUFY2,RUN and FYVE domain containing 2
6932,203186_s_at,1.72e-08,2.19e-09,7.1061025,10.939846,1.49280052,S100A4,S100 calcium binding protein A4
6933,212273_x_at,1.72e-08,2.19e-09,-7.1061002,10.939837,-0.65306467,GNAS,GNAS complex locus
6934,218869_at,1.72e-08,2.19e-09,-7.1060707,10.939725,-0.70070989,MLYCD,malonyl-CoA decarboxylase
6935,242470_at,1.72e-08,2.19e-09,-7.1060648,10.939703,-1.15173695,EID2B,EP300 interacting inhibitor of differentiation 2B
6936,1559808_at,1.73e-08,2.19e-09,7.1056979,10.938312,0.71783151,,
6937,201111_at,1.73e-08,2.19e-09,7.1052518,10.93662,0.86448863,CSE1L,chromosome segregation 1 like
6938,225115_at,1.73e-08,2.2e-09,-7.1050623,10.935902,-1.19382349,HIPK2,homeodomain interacting protein kinase 2
6939,223706_at,1.73e-08,2.2e-09,-7.1045778,10.934065,-0.66806167,C22orf23,chromosome 22 open reading frame 23
6940,33132_at,1.74e-08,2.21e-09,7.1032443,10.929009,0.57281935,MIR6849///MIR1234///MIR939///CPSF1,microRNA 6849///microRNA 1234///microRNA 939///cleavage and polyadenylation specific factor 1
6941,212057_at,1.74e-08,2.21e-09,-7.103154,10.928666,-1.38952515,GSE1,Gse1 coiled-coil protein
6942,208772_at,1.74e-08,2.21e-09,-7.10296,10.927931,-0.83261146,ANKHD1-EIF4EBP3///ANKHD1,ANKHD1-EIF4EBP3 readthrough///ankyrin repeat and KH domain containing 1
6943,213495_s_at,1.74e-08,2.21e-09,-7.1029052,10.927723,-0.73112179,RRBP1,ribosome binding protein 1
6944,228120_at,1.75e-08,2.22e-09,-7.1019298,10.924025,-1.21588807,AGO1,"argonaute 1, RISC catalytic component"
6945,244764_at,1.77e-08,2.25e-09,-7.0992162,10.913736,-1.39697603,HIVEP3,human immunodeficiency virus type I enhancer binding protein 3
6946,208365_s_at,1.77e-08,2.25e-09,-7.0991824,10.913608,-0.69684501,GRK4,G protein-coupled receptor kinase 4
6947,207540_s_at,1.77e-08,2.25e-09,-7.098331,10.91038,-0.97490932,SYK,spleen associated tyrosine kinase
6948,1555086_at,1.78e-08,2.26e-09,7.0980026,10.909135,0.89390924,STAT5B,signal transducer and activator of transcription 5B
6949,229517_at,1.78e-08,2.26e-09,7.0978345,10.908498,0.91155384,PTPDC1,protein tyrosine phosphatase domain containing 1
6950,242593_at,1.78e-08,2.26e-09,7.0972182,10.906161,1.1145837,,
6951,222878_s_at,1.78e-08,2.26e-09,7.0971998,10.906091,0.52778531,OTUB2,"OTU deubiquitinase, ubiquitin aldehyde binding 2"
6952,210596_at,1.79e-08,2.27e-09,-7.0961558,10.902133,-0.96373454,MAGT1,magnesium transporter 1
6953,241356_at,1.79e-08,2.28e-09,-7.0950348,10.897883,-0.93840337,SDR42E1,"short chain dehydrogenase/reductase family 42E, member 1"
6954,221158_at,1.8e-08,2.28e-09,7.0947424,10.896774,0.75823649,PAXBP1,PAX3 and PAX7 binding protein 1
6955,224917_at,1.8e-08,2.29e-09,7.0945578,10.896074,2.33363616,MIR21///VMP1,microRNA 21///vacuole membrane protein 1
6956,205713_s_at,1.8e-08,2.29e-09,7.0937351,10.892955,2.23763078,COMP,cartilage oligomeric matrix protein
6957,224596_at,1.8e-08,2.3e-09,-7.093541,10.892219,-0.69850777,SLC44A1,solute carrier family 44 member 1
6958,224797_at,1.81e-08,2.3e-09,-7.0930943,10.890526,-1.06369592,ARRDC3,arrestin domain containing 3
6959,241415_at,1.81e-08,2.31e-09,7.0920008,10.88638,0.77323401,,
6960,238869_at,1.82e-08,2.31e-09,7.0916205,10.884938,0.72581924,,
6962,231262_at,1.82e-08,2.31e-09,-7.0915335,10.884608,-1.74278331,,
6963,209256_s_at,1.82e-08,2.32e-09,-7.0909673,10.882462,-0.73773729,KLHDC10,kelch domain containing 10
6964,204823_at,1.83e-08,2.33e-09,7.090096,10.879158,1.68969285,NAV3,neuron navigator 3
6965,201670_s_at,1.83e-08,2.33e-09,7.0892093,10.875797,1.22248133,MARCKS,myristoylated alanine rich protein kinase C substrate
6966,228835_at,1.83e-08,2.34e-09,-7.0888915,10.874592,-0.83912996,,
6967,235782_at,1.83e-08,2.34e-09,-7.088816,10.874306,-0.893252,AGO3,"argonaute 3, RISC catalytic component"
6968,206703_at,1.84e-08,2.34e-09,-7.0884759,10.873016,-0.85838916,CHRNB1,cholinergic receptor nicotinic beta 1 subunit
6969,236879_at,1.84e-08,2.35e-09,7.0874599,10.869164,1.51461856,,
6970,238704_at,1.84e-08,2.35e-09,-7.0873059,10.86858,-0.74228397,,
6971,225921_at,1.85e-08,2.35e-09,7.0870081,10.867451,1.25896838,NIN,ninein
6973,217161_x_at,1.85e-08,2.36e-09,7.086373,10.865044,0.78831348,ACAN,aggrecan
6974,218124_at,1.85e-08,2.36e-09,-7.08636,10.864995,-0.89903383,RETSAT,retinol saturase
6975,220946_s_at,1.85e-08,2.36e-09,-7.0857825,10.862805,-0.99668692,SETD2,SET domain containing 2
6976,217665_at,1.86e-08,2.37e-09,-7.0850878,10.860171,-0.78144172,ZNF813,zinc finger protein 813
6977,214500_at,1.87e-08,2.38e-09,7.0838596,10.855515,1.01840283,H2AFY,H2A histone family member Y
6978,211921_x_at,1.87e-08,2.38e-09,-7.0838563,10.855503,-0.62222568,LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA,"prothymosin alpha///microRNA 1244-2///microRNA 1244-3///microRNA 1244-1///prothymosin alpha-like///prothymosin, alpha"
6979,229315_at,1.87e-08,2.39e-09,-7.0830028,10.852267,-1.22008299,,
6980,228764_s_at,1.87e-08,2.39e-09,-7.0828719,10.851771,-0.93383173,NEDD8-MDP1///MDP1,NEDD8-MDP1 readthrough///magnesium dependent phosphatase 1
