ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
221678_at	6.00e-01	2.19e-01	-1.27	-5.557719	-7.12e-02	ABHD6	abhydrolase domain containing 6	57406
219934_s_at	6.00e-01	2.19e-01	-1.27	-5.5577289	-6.49e-02	SULT1E1	sulfotransferase family 1E member 1	6783
216784_at	6.00e-01	2.19e-01	1.27	-5.5577641	1.37e-01			
220157_x_at	6.00e-01	2.19e-01	1.27	-5.5578246	8.92e-02	PLEKHA8P1	pleckstrin homology domain containing A8 pseudogene 1	51054
205281_s_at	6.00e-01	2.19e-01	-1.27	-5.5579391	-9.34e-02	PIGA	phosphatidylinositol glycan anchor biosynthesis class A	5277
205772_s_at	6.00e-01	2.19e-01	1.27	-5.5579711	6.31e-02	AKAP7	A-kinase anchoring protein 7	9465
201801_s_at	6.00e-01	2.19e-01	-1.27	-5.5579825	-1.29e-01	SLC29A1	solute carrier family 29 member 1 (Augustine blood group)	2030
201284_s_at	6.00e-01	2.20e-01	1.27	-5.5583412	9.67e-02	APEH	acylaminoacyl-peptide hydrolase	327
AFFX-r2-P1-cre-5_at	6.00e-01	2.20e-01	1.27	-5.5586067	5.36e-02			
208631_s_at	6.00e-01	2.20e-01	1.27	-5.5587045	1.13e-01	HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit	3030
205554_s_at	6.00e-01	2.20e-01	-1.27	-5.5587913	-1.43e-01	DNASE1L3	deoxyribonuclease 1 like 3	1776
219885_at	6.00e-01	2.20e-01	1.27	-5.5590893	1.16e-01	SLFN12	schlafen family member 12	55106
206921_at	6.00e-01	2.20e-01	-1.27	-5.5592243	-6.61e-02	GLE1	GLE1, RNA export mediator	2733
211485_s_at	6.00e-01	2.20e-01	-1.27	-5.5594018	-6.53e-02	FGF18	fibroblast growth factor 18	8817
201457_x_at	6.00e-01	2.20e-01	-1.27	-5.5596186	-8.16e-02	BUB3	BUB3, mitotic checkpoint protein	9184
220281_at	6.00e-01	2.20e-01	-1.27	-5.5597545	-6.94e-02	SLC12A1	solute carrier family 12 member 1	6557
217920_at	6.00e-01	2.20e-01	1.27	-5.5598561	1.07e-01	MAN1A2	mannosidase alpha class 1A member 2	10905
221693_s_at	6.00e-01	2.20e-01	1.27	-5.5599387	9.26e-02	MRPS18A	mitochondrial ribosomal protein S18A	55168
221024_s_at	6.00e-01	2.20e-01	-1.27	-5.5601842	-1.31e-01	SLC2A10	solute carrier family 2 member 10	81031
205869_at	6.01e-01	2.20e-01	-1.27	-5.5603287	-9.58e-02	PRSS2///PRSS1	protease, serine 2///protease, serine 1	5645///5644
206485_at	6.01e-01	2.20e-01	-1.27	-5.5606886	-7.48e-02	CD5	CD5 molecule	921
203719_at	6.01e-01	2.20e-01	1.27	-5.5608702	8.77e-02	ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit	2067
213169_at	6.01e-01	2.20e-01	1.27	-5.5608719	7.10e-02	SEMA5A	semaphorin 5A	9037
221790_s_at	6.01e-01	2.20e-01	1.27	-5.5610136	7.14e-02	LDLRAP1	low density lipoprotein receptor adaptor protein 1	26119
209149_s_at	6.01e-01	2.20e-01	-1.27	-5.5612381	-1.15e-01	TM9SF1	transmembrane 9 superfamily member 1	10548
209794_at	6.01e-01	2.20e-01	-1.27	-5.5615743	-9.77e-02	SRGAP3	SLIT-ROBO Rho GTPase activating protein 3	9901
201340_s_at	6.01e-01	2.21e-01	1.27	-5.5620366	1.36e-01	ENC1	ectodermal-neural cortex 1	8507
204676_at	6.01e-01	2.21e-01	-1.27	-5.5621098	-9.65e-02	TMEM186	transmembrane protein 186	25880
202110_at	6.01e-01	2.21e-01	1.27	-5.5623014	8.82e-02	COX7B	cytochrome c oxidase subunit 7B	1349
213485_s_at	6.01e-01	2.21e-01	1.27	-5.5623894	8.73e-02	ABCC10	ATP binding cassette subfamily C member 10	89845
208534_s_at	6.01e-01	2.21e-01	-1.27	-5.5625005	-1.63e-01	RASA4B///RASA4CP///RASA4	RAS p21 protein activator 4B///RAS p21 protein activator 4C, pseudogene///RAS p21 protein activator 4	100271927///401331///10156
38487_at	6.01e-01	2.21e-01	1.27	-5.562529	8.86e-02	STAB1	stabilin 1	23166
208724_s_at	6.01e-01	2.21e-01	-1.27	-5.5625896	-6.12e-02	RAB1A	RAB1A, member RAS oncogene family	5861
61732_r_at	6.01e-01	2.21e-01	-1.27	-5.5626028	-6.84e-02	IFT74	intraflagellar transport 74	80173
212816_s_at	6.01e-01	2.21e-01	-1.27	-5.5629876	-1.67e-01	CBS	cystathionine-beta-synthase	875
212595_s_at	6.01e-01	2.21e-01	-1.27	-5.5630024	-1.55e-01	DAZAP2	DAZ associated protein 2	9802
215147_at	6.01e-01	2.21e-01	-1.27	-5.5630332	-1.19e-01			
206233_at	6.01e-01	2.21e-01	1.27	-5.5631029	1.41e-01	B4GALT6	beta-1,4-galactosyltransferase 6	9331
219853_at	6.01e-01	2.21e-01	-1.27	-5.5631043	-1.12e-01	FKRP	fukutin related protein	79147
336_at	6.01e-01	2.21e-01	1.27	-5.5632918	8.61e-02	TBXA2R	thromboxane A2 receptor	6915
203994_s_at	6.01e-01	2.21e-01	-1.27	-5.5634876	-7.62e-02	C21orf2	chromosome 21 open reading frame 2	755
208160_at	6.01e-01	2.21e-01	-1.27	-5.563521	-1.10e-01			
211095_at	6.01e-01	2.21e-01	1.27	-5.5635889	5.88e-02	NF1	neurofibromin 1	4763
216255_s_at	6.01e-01	2.21e-01	-1.27	-5.5636631	-8.90e-02	GRM8	glutamate metabotropic receptor 8	2918
220996_s_at	6.01e-01	2.21e-01	1.27	-5.5637063	8.61e-02	SHCBP1L	SHC binding and spindle associated 1 like	81626
220118_at	6.01e-01	2.21e-01	-1.27	-5.5637741	-9.78e-02	ZBTB32	zinc finger and BTB domain containing 32	27033
207741_x_at	6.01e-01	2.21e-01	-1.27	-5.5640109	-1.53e-01	TPSAB1	tryptase alpha/beta 1	7177
212028_at	6.01e-01	2.21e-01	1.27	-5.5640352	9.08e-02	RBM25	RNA binding motif protein 25	58517
203839_s_at	6.02e-01	2.21e-01	1.27	-5.5642073	1.69e-01	TNK2	tyrosine kinase non receptor 2	10188
217449_at	6.02e-01	2.21e-01	1.27	-5.5644074	9.45e-02			
218358_at	6.02e-01	2.21e-01	-1.26	-5.5647614	-1.45e-01	CRELD2	cysteine rich with EGF like domains 2	79174
220654_at	6.02e-01	2.21e-01	-1.26	-5.5647765	-9.34e-02	PPY2P	pancreatic polypeptide 2, pseudogene	23614
203129_s_at	6.02e-01	2.21e-01	1.26	-5.5648421	3.95e-01	KIF5C	kinesin family member 5C	3800
202524_s_at	6.02e-01	2.21e-01	-1.26	-5.5649828	-1.03e-01	SPOCK2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2	9806
220545_s_at	6.02e-01	2.22e-01	-1.26	-5.5650975	-7.30e-02	TSKS	testis specific serine kinase substrate	60385
218131_s_at	6.02e-01	2.22e-01	1.26	-5.56511	9.15e-02	GATAD2A	GATA zinc finger domain containing 2A	54815
208717_at	6.02e-01	2.22e-01	1.26	-5.5651189	9.91e-02	OXA1L	OXA1L, mitochondrial inner membrane protein	5018
214782_at	6.02e-01	2.22e-01	1.26	-5.5651514	1.39e-01	CTTN	cortactin	2017
206215_at	6.02e-01	2.22e-01	-1.26	-5.5651903	-7.81e-02	OPCML	opioid binding protein/cell adhesion molecule like	4978
206163_at	6.02e-01	2.22e-01	-1.26	-5.5652064	-7.64e-02	MIR548F5///MAB21L1	microRNA 548f-5///mab-21 like 1	100302239///4081
211540_s_at	6.02e-01	2.22e-01	1.26	-5.565459	7.95e-02	RB1	RB transcriptional corepressor 1	5925
220016_at	6.02e-01	2.22e-01	1.26	-5.5657077	1.54e-01	AHNAK	AHNAK nucleoprotein	79026
209681_at	6.02e-01	2.22e-01	-1.26	-5.5658961	-1.53e-01	SLC19A2	solute carrier family 19 member 2	10560
215642_at	6.02e-01	2.22e-01	1.26	-5.5660802	7.99e-02			
206749_at	6.02e-01	2.22e-01	1.26	-5.5663259	7.55e-02	CD1B	CD1b molecule	910
208605_s_at	6.02e-01	2.22e-01	-1.26	-5.5663419	-1.07e-01	NTRK1	neurotrophic receptor tyrosine kinase 1	4914
208447_s_at	6.02e-01	2.22e-01	-1.26	-5.566513	-1.12e-01	PRPS1	phosphoribosyl pyrophosphate synthetase 1	5631
201501_s_at	6.02e-01	2.22e-01	1.26	-5.566629	8.51e-02	GRSF1	G-rich RNA sequence binding factor 1	2926
206099_at	6.02e-01	2.22e-01	-1.26	-5.5667807	-1.05e-01	PRKCH	protein kinase C eta	5583
211451_s_at	6.02e-01	2.22e-01	1.26	-5.5671863	8.81e-02	KCNJ4	potassium voltage-gated channel subfamily J member 4	3761
219729_at	6.02e-01	2.22e-01	-1.26	-5.5673411	-1.71e-01	PRRX2	paired related homeobox 2	51450
220222_at	6.02e-01	2.22e-01	-1.26	-5.567363	-1.04e-01	RBM12B-AS1	RBM12B antisense RNA 1	55472
210410_s_at	6.03e-01	2.22e-01	1.26	-5.567964	1.81e-01	MSH5-SAPCD1///SAPCD1///MSH5	MSH5-SAPCD1 readthrough (NMD candidate)///suppressor APC domain containing 1///mutS homolog 5	100532732///401251///4439
203929_s_at	6.03e-01	2.22e-01	1.26	-5.5680131	2.22e-01	MAPT	microtubule associated protein tau	4137
207465_at	6.03e-01	2.22e-01	1.26	-5.5680738	7.33e-02	LOC100127886	uncharacterized LOC100127886	100127886
215262_at	6.03e-01	2.22e-01	1.26	-5.5680951	1.20e-01			
219304_s_at	6.03e-01	2.22e-01	-1.26	-5.5680957	-8.30e-02	PDGFD	platelet derived growth factor D	80310
218028_at	6.03e-01	2.22e-01	1.26	-5.5681362	1.55e-01	MIR6734///ELOVL1	microRNA 6734///ELOVL fatty acid elongase 1	102466723///64834
217312_s_at	6.03e-01	2.22e-01	-1.26	-5.5682342	-1.32e-01	COL7A1	collagen type VII alpha 1 chain	1294
218369_s_at	6.03e-01	2.22e-01	1.26	-5.5682832	6.78e-02	EXOSC1	exosome component 1	51013
221347_at	6.03e-01	2.23e-01	1.26	-5.5686545	7.94e-02	CHRM5	cholinergic receptor muscarinic 5	1133
217393_x_at	6.03e-01	2.23e-01	1.26	-5.5688095	8.88e-02	UBE2NL	ubiquitin conjugating enzyme E2 N like (gene/pseudogene)	389898
211240_x_at	6.03e-01	2.23e-01	-1.26	-5.5688207	-7.07e-02	TMX2-CTNND1///CTNND1	TMX2-CTNND1 readthrough (NMD candidate)///catenin delta 1	100528016///1500
213574_s_at	6.03e-01	2.23e-01	-1.26	-5.5691898	-9.87e-02	KPNB1	karyopherin subunit beta 1	3837
203513_at	6.03e-01	2.23e-01	1.26	-5.5692531	8.38e-02	SPG11	spastic paraplegia 11 (autosomal recessive)	80208
208716_s_at	6.03e-01	2.23e-01	-1.26	-5.5694026	-9.23e-02	TMCO1	transmembrane and coiled-coil domains 1	54499
208451_s_at	6.03e-01	2.23e-01	-1.26	-5.5697391	-2.77e-01	C4B_2///C4B///C4A	complement component 4B (Chido blood group), copy 2///complement component 4B (Chido blood group)///complement component 4A (Rodgers blood group)	100293534///721///720
203116_s_at	6.03e-01	2.23e-01	1.26	-5.5697403	8.93e-02	FECH	ferrochelatase	2235
200981_x_at	6.03e-01	2.23e-01	1.26	-5.570157	7.54e-02	GNAS	GNAS complex locus	2778
220987_s_at	6.03e-01	2.23e-01	-1.26	-5.570363	-1.67e-01	NUAK2///AKIP1	NUAK family kinase 2///A-kinase interacting protein 1	81788///56672
210672_s_at	6.03e-01	2.23e-01	1.26	-5.5703741	8.26e-02	NPRL3	NPR3 like, GATOR1 complex subunit	8131
202940_at	6.03e-01	2.23e-01	1.26	-5.5705014	7.71e-02	WNK1	WNK lysine deficient protein kinase 1	65125
212100_s_at	6.04e-01	2.23e-01	-1.26	-5.5709036	-8.06e-02	POLDIP3	DNA polymerase delta interacting protein 3	84271
207600_at	6.04e-01	2.23e-01	-1.26	-5.5711046	-9.46e-02	KCNC3	potassium voltage-gated channel subfamily C member 3	3748
219120_at	6.04e-01	2.23e-01	-1.26	-5.5711111	-9.06e-02	WDCP	WD repeat and coiled coil containing	80304
202370_s_at	6.04e-01	2.23e-01	1.26	-5.5712936	7.18e-02	CBFB	core-binding factor beta subunit	865
212958_x_at	6.04e-01	2.23e-01	-1.26	-5.5713311	-1.13e-01	PAM	peptidylglycine alpha-amidating monooxygenase	5066
220285_at	6.04e-01	2.23e-01	-1.26	-5.5714667	-8.11e-02	ABHD17B	abhydrolase domain containing 17B	51104
222115_x_at	6.04e-01	2.23e-01	-1.26	-5.5715326	-6.59e-02	GLYR1	glyoxylate reductase 1 homolog	84656
AFFX-r2-Bs-lys-M_at	6.04e-01	2.24e-01	1.26	-5.5719226	5.85e-02			
209332_s_at	6.04e-01	2.24e-01	-1.26	-5.572008	-9.96e-02	MAX	MYC associated factor X	4149
212149_at	6.04e-01	2.24e-01	1.26	-5.5721683	1.06e-01	EFR3A	EFR3 homolog A	23167
206747_at	6.04e-01	2.24e-01	1.26	-5.5721939	9.33e-02	GPRIN2	G protein regulated inducer of neurite outgrowth 2	9721
218341_at	6.04e-01	2.24e-01	1.26	-5.5723065	9.15e-02	PPCS	phosphopantothenoylcysteine synthetase	79717
210789_x_at	6.04e-01	2.24e-01	-1.26	-5.5725678	-7.14e-02	CEACAM3	carcinoembryonic antigen related cell adhesion molecule 3	1084
207618_s_at	6.04e-01	2.24e-01	-1.26	-5.5725736	-5.87e-02	BCS1L	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone	617
200913_at	6.04e-01	2.24e-01	1.26	-5.5727715	8.34e-02	PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G	5496
220511_s_at	6.04e-01	2.24e-01	-1.26	-5.5731418	-6.15e-02	DLC1	DLC1 Rho GTPase activating protein	10395
219074_at	6.04e-01	2.24e-01	-1.26	-5.573322	-8.87e-02	TMEM184C	transmembrane protein 184C	55751
211356_x_at	6.04e-01	2.24e-01	-1.26	-5.573399	-1.12e-01	LEPROT///LEPR	leptin receptor overlapping transcript///leptin receptor	54741///3953
203404_at	6.04e-01	2.24e-01	-1.26	-5.5735	-9.34e-02	ARMCX2	armadillo repeat containing, X-linked 2	9823
204020_at	6.05e-01	2.24e-01	-1.26	-5.5740459	-1.08e-01	PURA	purine rich element binding protein A	5813
219410_at	6.05e-01	2.24e-01	-1.26	-5.5740663	-1.56e-01	TMEM45A	transmembrane protein 45A	55076
201728_s_at	6.05e-01	2.24e-01	1.26	-5.5740851	9.02e-02	KIAA0100	KIAA0100	9703
209965_s_at	6.05e-01	2.24e-01	1.26	-5.5742784	8.04e-02	RAD51D	RAD51 paralog D	5892
217858_s_at	6.05e-01	2.24e-01	-1.26	-5.5743265	-9.45e-02	ARMCX3	armadillo repeat containing, X-linked 3	51566
220739_s_at	6.05e-01	2.24e-01	-1.26	-5.5744237	-1.17e-01	CNNM3	cyclin and CBS domain divalent metal cation transport mediator 3	26505
221953_s_at	6.05e-01	2.24e-01	1.26	-5.5744696	1.00e-01	MMP24-AS1	MMP24 antisense RNA 1	101410538
218586_at	6.05e-01	2.24e-01	1.26	-5.5746265	9.76e-02	MRGBP	MRG/MORF4L binding protein	55257
209265_s_at	6.05e-01	2.24e-01	-1.26	-5.5747212	-1.12e-01	METTL3	methyltransferase like 3	56339
205058_at	6.05e-01	2.24e-01	1.26	-5.5747231	7.90e-02	SLC26A1	solute carrier family 26 member 1	10861
207877_s_at	6.05e-01	2.24e-01	1.26	-5.5747243	5.96e-02	NVL	nuclear VCP-like	4931
215996_at	6.05e-01	2.24e-01	-1.26	-5.5750082	-1.15e-01			
207688_s_at	6.05e-01	2.25e-01	-1.26	-5.5751936	-8.33e-02	INHBC	inhibin beta C subunit	3626
210284_s_at	6.05e-01	2.25e-01	-1.26	-5.5752109	-1.17e-01	TAB2	TGF-beta activated kinase 1/MAP3K7 binding protein 2	23118
208843_s_at	6.05e-01	2.25e-01	1.26	-5.5752403	5.87e-02	GORASP2	golgi reassembly stacking protein 2	26003
35179_at	6.05e-01	2.25e-01	1.26	-5.5752726	1.18e-01	B3GAT3	beta-1,3-glucuronyltransferase 3	26229
220161_s_at	6.05e-01	2.25e-01	-1.26	-5.5753168	-9.94e-02	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B	54566
213624_at	6.05e-01	2.25e-01	-1.26	-5.5754457	-1.50e-01	SMPDL3A	sphingomyelin phosphodiesterase acid like 3A	10924
218583_s_at	6.05e-01	2.25e-01	-1.26	-5.5755251	-7.23e-02	DCUN1D1	defective in cullin neddylation 1 domain containing 1	54165
219520_s_at	6.05e-01	2.25e-01	1.26	-5.5756927	8.93e-02	WWC3	WWC family member 3	55841
206397_x_at	6.05e-01	2.25e-01	1.26	-5.5757019	2.42e-01	CERS1///GDF1	ceramide synthase 1///growth differentiation factor 1	10715///2657
201164_s_at	6.05e-01	2.25e-01	1.26	-5.5757959	1.01e-01	PUM1	pumilio RNA binding family member 1	9698
221171_at	6.05e-01	2.25e-01	1.26	-5.5760152	8.92e-02	CCDC30	coiled-coil domain containing 30	728621
200643_at	6.05e-01	2.25e-01	1.26	-5.576224	7.80e-02	HDLBP	high density lipoprotein binding protein	3069
218788_s_at	6.05e-01	2.25e-01	-1.26	-5.576263	-1.26e-01	SMYD3	SET and MYND domain containing 3	64754
205557_at	6.05e-01	2.25e-01	1.25	-5.5765217	1.16e-01	LOC149684///BPI	uncharacterized LOC149684///bactericidal/permeability-increasing protein	149684///671
203918_at	6.05e-01	2.25e-01	-1.25	-5.5766102	-9.03e-02	PCDH1	protocadherin 1	5097
208471_at	6.05e-01	2.25e-01	1.25	-5.5767974	7.10e-02	HPR	haptoglobin-related protein	3250
33768_at	6.05e-01	2.25e-01	-1.25	-5.5769235	-7.23e-02	DMWD	dystrophia myotonica, WD repeat containing	1762
221412_at	6.05e-01	2.25e-01	1.25	-5.5769882	7.54e-02	VN1R1	vomeronasal 1 receptor 1	57191
217395_at	6.05e-01	2.25e-01	1.25	-5.5771909	2.00e-01	MT4	metallothionein 4	84560
213845_at	6.05e-01	2.25e-01	1.25	-5.5776907	2.95e-01	GRIK2	glutamate ionotropic receptor kainate type subunit 2	2898
213404_s_at	6.05e-01	2.25e-01	-1.25	-5.5777009	-9.00e-02	RHEB	Ras homolog enriched in brain	6009
214804_at	6.05e-01	2.25e-01	1.25	-5.5777301	6.22e-02	CENPI	centromere protein I	2491
216278_at	6.05e-01	2.25e-01	1.25	-5.5777842	1.54e-01			
214181_x_at	6.05e-01	2.25e-01	-1.25	-5.5777972	-1.20e-01	LST1	leukocyte specific transcript 1	7940
210314_x_at	6.05e-01	2.25e-01	1.25	-5.5780385	1.27e-01	TNFSF13	tumor necrosis factor superfamily member 13	8741
216441_at	6.06e-01	2.25e-01	-1.25	-5.5783612	-7.84e-02			
205227_at	6.06e-01	2.26e-01	1.25	-5.5784168	1.15e-01	IL1RAP	interleukin 1 receptor accessory protein	3556
216587_s_at	6.06e-01	2.26e-01	-1.25	-5.578431	-9.24e-02	MIR4683///FZD8	microRNA 4683///frizzled class receptor 8	100616500///8325
216841_s_at	6.06e-01	2.26e-01	1.25	-5.5786959	7.65e-02	LOC100129518///SOD2	uncharacterized LOC100129518///superoxide dismutase 2, mitochondrial	100129518///6648
208590_x_at	6.06e-01	2.26e-01	1.25	-5.578807	6.80e-02	GJA3	gap junction protein alpha 3	2700
208191_x_at	6.06e-01	2.26e-01	-1.25	-5.5790053	-5.78e-02	PSG4	pregnancy specific beta-1-glycoprotein 4	5672
211050_x_at	6.06e-01	2.26e-01	1.25	-5.5790499	1.49e-01	LOC101929540///LOC101928670///LOC101928344///LOC100996442///LOC100288069///LOC100134822	uncharacterized LOC101929540///uncharacterized LOC101928670///uncharacterized LOC101928344///uncharacterized LOC100996442///uncharacterized LOC100288069///uncharacterized LOC100134822	101929540///101928670///101928344///100996442///100288069///100134822
202716_at	6.06e-01	2.26e-01	-1.25	-5.5792722	-7.25e-02	PTPN1	protein tyrosine phosphatase, non-receptor type 1	5770
221704_s_at	6.06e-01	2.26e-01	1.25	-5.5793898	1.00e-01	VPS37B	VPS37B, ESCRT-I subunit	79720
221092_at	6.06e-01	2.26e-01	1.25	-5.5794598	7.75e-02	IKZF3	IKAROS family zinc finger 3	22806
211616_s_at	6.06e-01	2.26e-01	-1.25	-5.5795106	-6.29e-02	HTR2A	5-hydroxytryptamine receptor 2A	3356
209753_s_at	6.06e-01	2.26e-01	-1.25	-5.5796153	-7.16e-02	TMPO	thymopoietin	7112
211275_s_at	6.06e-01	2.26e-01	-1.25	-5.5797311	-5.86e-02	GYG1	glycogenin 1	2992
207313_x_at	6.06e-01	2.26e-01	1.25	-5.5797556	5.84e-02	KIR3DL2///KIR3DL1	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1	3812///3811
221663_x_at	6.06e-01	2.26e-01	1.25	-5.5797954	1.14e-01	HRH3	histamine receptor H3	11255
208242_at	6.06e-01	2.26e-01	1.25	-5.5798179	8.15e-02	RAX	retina and anterior neural fold homeobox	30062
203847_s_at	6.06e-01	2.26e-01	-1.25	-5.5798922	-7.78e-02	AKAP8	A-kinase anchoring protein 8	10270
202565_s_at	6.06e-01	2.26e-01	-1.25	-5.5800976	-8.35e-02	SVIL	supervillin	6840
219177_at	6.06e-01	2.26e-01	1.25	-5.5801477	9.00e-02	BRIX1	BRX1, biogenesis of ribosomes	55299
58696_at	6.06e-01	2.26e-01	1.25	-5.5802622	8.16e-02	EXOSC4	exosome component 4	54512
214453_s_at	6.06e-01	2.26e-01	-1.25	-5.5804403	-1.35e-01	IFI44	interferon induced protein 44	10561
218451_at	6.06e-01	2.26e-01	-1.25	-5.5806691	-2.06e-01	CDCP1	CUB domain containing protein 1	64866
215412_x_at	6.06e-01	2.26e-01	1.25	-5.5807995	7.63e-02	PMS2P8	PMS1 homolog 2, mismatch repair system component pseudogene 8	729299
201297_s_at	6.06e-01	2.26e-01	1.25	-5.5810287	1.15e-01	MOB1A	MOB kinase activator 1A	55233
204521_at	6.06e-01	2.26e-01	-1.25	-5.5813164	-9.84e-02	FAM216A	family with sequence similarity 216 member A	29902
204849_at	6.06e-01	2.26e-01	-1.25	-5.5813642	-1.74e-01	TCFL5	transcription factor like 5	10732
214416_at	6.06e-01	2.26e-01	-1.25	-5.5814835	-7.40e-02			
214460_at	6.06e-01	2.27e-01	-1.25	-5.5818109	-1.43e-01	LSAMP	limbic system-associated membrane protein	4045
212908_at	6.07e-01	2.27e-01	-1.25	-5.5820317	-8.27e-02	DNAJC16	DnaJ heat shock protein family (Hsp40) member C16	23341
213851_at	6.07e-01	2.27e-01	1.25	-5.5822516	1.39e-01	TMEM110	transmembrane protein 110	375346
216217_at	6.07e-01	2.27e-01	1.25	-5.582269	8.14e-02	PLCL2	phospholipase C like 2	23228
220925_at	6.07e-01	2.27e-01	1.25	-5.5823017	6.82e-02	NAA35	N(alpha)-acetyltransferase 35, NatC auxiliary subunit	60560
210891_s_at	6.07e-01	2.27e-01	1.25	-5.5824632	6.02e-02	GTF2IP4///GTF2IP1///GTF2I	general transcription factor IIi pseudogene 4///general transcription factor IIi pseudogene 1///general transcription factor IIi	100093631///2970///2969
222188_at	6.07e-01	2.27e-01	1.25	-5.5826234	1.06e-01	TRMO	tRNA methyltransferase O	51531
215578_at	6.07e-01	2.27e-01	1.25	-5.5827803	1.29e-01			
48031_r_at	6.07e-01	2.27e-01	-1.25	-5.5830375	-1.19e-01	FAXDC2	fatty acid hydroxylase domain containing 2	10826
217112_at	6.07e-01	2.27e-01	-1.25	-5.5830382	-6.50e-02	PDGFB	platelet derived growth factor subunit B	5155
218203_at	6.07e-01	2.27e-01	-1.25	-5.5831629	-6.23e-02	ALG5	ALG5, dolichyl-phosphate beta-glucosyltransferase	29880
220083_x_at	6.07e-01	2.27e-01	-1.25	-5.5831826	-6.23e-02	UCHL5	ubiquitin C-terminal hydrolase L5	51377
211952_at	6.07e-01	2.27e-01	-1.25	-5.5832873	-8.60e-02	IPO5	importin 5	3843
203439_s_at	6.07e-01	2.27e-01	1.25	-5.5833956	8.18e-02	STC2	stanniocalcin 2	8614
210704_at	6.07e-01	2.27e-01	1.25	-5.5837241	6.73e-02	FEZ2	fasciculation and elongation protein zeta 2	9637
215196_at	6.07e-01	2.27e-01	1.25	-5.5837774	8.33e-02	GUSBP11	glucuronidase, beta pseudogene 11	91316
208505_s_at	6.07e-01	2.27e-01	1.25	-5.5837882	9.14e-02	FUT2	fucosyltransferase 2	2524
216548_x_at	6.07e-01	2.27e-01	1.25	-5.5841618	9.00e-02	HMGB3P1	high mobility group box 3 pseudogene 1	128872
215390_at	6.07e-01	2.27e-01	1.25	-5.5841791	2.35e-01			
217394_at	6.07e-01	2.27e-01	1.25	-5.5842965	5.62e-02			
202000_at	6.07e-01	2.27e-01	-1.25	-5.5844196	-9.28e-02	NDUFA6	NADH:ubiquinone oxidoreductase subunit A6	4700
218507_at	6.07e-01	2.27e-01	-1.25	-5.5844366	-6.72e-02	HILPDA	hypoxia inducible lipid droplet associated	29923
216438_s_at	6.07e-01	2.27e-01	-1.25	-5.5845637	-1.13e-01	TMSB4X	thymosin beta 4, X-linked	7114
219843_at	6.07e-01	2.27e-01	1.25	-5.5845759	1.15e-01	IPP	intracisternal A particle-promoted polypeptide	3652
220638_s_at	6.07e-01	2.27e-01	-1.25	-5.5848292	-7.49e-02	CBLC	Cbl proto-oncogene C	23624
201388_at	6.07e-01	2.28e-01	1.25	-5.5851428	1.04e-01	PSMD3	proteasome 26S subunit, non-ATPase 3	5709
215834_x_at	6.07e-01	2.28e-01	1.25	-5.5851433	1.18e-01	SCARB1	scavenger receptor class B member 1	949
203429_s_at	6.07e-01	2.28e-01	1.25	-5.5851718	7.08e-02	SUCO	SUN domain containing ossification factor	51430
208179_x_at	6.07e-01	2.28e-01	1.25	-5.5852141	8.17e-02	KIR2DL3	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3	3804
200874_s_at	6.07e-01	2.28e-01	1.25	-5.5854469	6.87e-02	MIR1292///SNORD110///SNORD86///SNORD57///NOP56	microRNA 1292///small nucleolar RNA, C/D box 110///small nucleolar RNA, C/D box 86///small nucleolar RNA, C/D box 57///NOP56 ribonucleoprotein	100302138///692213///692201///26792///10528
208953_at	6.07e-01	2.28e-01	-1.25	-5.5854698	-1.02e-01	LARP4B	La ribonucleoprotein domain family member 4B	23185
208442_s_at	6.07e-01	2.28e-01	1.25	-5.5856087	1.41e-01	ATM	ATM serine/threonine kinase	472
206722_s_at	6.07e-01	2.28e-01	1.25	-5.5856344	1.01e-01	LPAR2	lysophosphatidic acid receptor 2	9170
202138_x_at	6.07e-01	2.28e-01	1.25	-5.5857668	9.21e-02	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2	7965
203321_s_at	6.07e-01	2.28e-01	-1.25	-5.5857849	-9.24e-02	ADNP2	ADNP homeobox 2	22850
206568_at	6.07e-01	2.28e-01	-1.25	-5.585907	-7.13e-02	TNP1	transition protein 1	7141
214069_at	6.07e-01	2.28e-01	1.25	-5.5862482	1.24e-01	ACSM2B///ACSM2A	acyl-CoA synthetase medium-chain family member 2B///acyl-CoA synthetase medium-chain family member 2A	348158///123876
203352_at	6.07e-01	2.28e-01	1.25	-5.5863724	1.12e-01	ORC4	origin recognition complex subunit 4	5000
81811_at	6.07e-01	2.28e-01	1.25	-5.5863812	1.47e-01			
222255_at	6.07e-01	2.28e-01	1.25	-5.5864226	1.02e-01	PRX	periaxin	57716
