ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
215907_at	0.7552928	4.65e-01	-0.73670061	-5.95304	-1.39e-01			
216946_at	0.7552928	4.65e-01	-0.73666262	-5.95307	-1.73e-01	HLA-DOA	major histocompatibility complex, class II, DO alpha	3111
217095_x_at	0.755373	4.65e-01	-0.73649674	-5.95318	-1.64e-01	NCR1	natural cytotoxicity triggering receptor 1	9437
211764_s_at	0.755373	4.65e-01	-0.73646834	-5.9532	-1.17e-01	UBE2D1	ubiquitin conjugating enzyme E2 D1	7321
212892_at	0.7554694	4.65e-01	0.73628945	-5.95333	6.02e-02	ZNF282	zinc finger protein 282	8427
221629_x_at	0.7554694	4.65e-01	-0.73621601	-5.95338	-6.49e-02	HGH1	HGH1 homolog	51236
204481_at	0.7554694	4.65e-01	0.73610532	-5.95346	7.29e-02	BRPF1	bromodomain and PHD finger containing 1	7862
201371_s_at	0.7554694	4.65e-01	-0.73609336	-5.95347	-4.36e-02	CUL3	cullin 3	8452
205060_at	0.7554694	4.65e-01	0.73608893	-5.95348	9.61e-02	PARG	poly(ADP-ribose) glycohydrolase	8505
203569_s_at	0.7555476	4.65e-01	-0.73595296	-5.95357	-7.04e-02	OFD1	OFD1, centriole and centriolar satellite protein	8481
221315_s_at	0.7556807	4.65e-01	0.73572318	-5.95374	2.45e-01	FGF22	fibroblast growth factor 22	27006
213880_at	0.7556807	4.65e-01	0.73570483	-5.95375	3.13e-01	LGR5	leucine rich repeat containing G protein-coupled receptor 5	8549
211133_x_at	0.7558331	4.65e-01	0.73549315	-5.9539	1.69e-01	LILRB3	leukocyte immunoglobulin like receptor B3	11025
213608_s_at	0.7558956	4.65e-01	-0.7353731	-5.95399	-7.41e-02	SRRD	SRR1 domain containing	402055
217914_at	0.7559334	4.66e-01	0.73525903	-5.95407	1.14e-01	TPCN1	two pore segment channel 1	53373
204219_s_at	0.7559334	4.66e-01	0.73514806	-5.95415	4.67e-02	PSMC1	proteasome 26S subunit, ATPase 1	5700
212176_at	0.7559334	4.66e-01	-0.73514009	-5.95415	-5.81e-02	PNISR	PNN interacting serine and arginine rich protein	25957
217159_x_at	0.7559334	4.66e-01	0.73505867	-5.95421	1.57e-01	SIGLEC7	sialic acid binding Ig like lectin 7	27036
217948_at	0.7559334	4.66e-01	-0.73502888	-5.95423	-6.72e-02	FAM127B	family with sequence similarity 127 member B	26071
218434_s_at	0.7559334	4.66e-01	-0.73499744	-5.95425	-6.60e-02	AACS	acetoacetyl-CoA synthetase	65985
216431_at	0.7559616	4.66e-01	0.73489555	-5.95433	1.47e-01			
204350_s_at	0.7559616	4.66e-01	-0.73485622	-5.95435	-6.78e-02	MED7	mediator complex subunit 7	9443
213642_at	0.7560105	4.66e-01	0.73470144	-5.95446	1.29e-01			
219062_s_at	0.7560105	4.66e-01	0.73469401	-5.95447	8.63e-02	ZCCHC2	zinc finger CCHC-type containing 2	54877
200909_s_at	0.7560196	4.66e-01	-0.73462852	-5.95452	-6.37e-02	SNORA52///RPLP2	small nucleolar RNA, H/ACA box 52///ribosomal protein lateral stalk subunit P2	619565///6181
220270_at	0.7561649	4.66e-01	-0.73441163	-5.95467	-2.92e-01	RNF17	ring finger protein 17	56163
210234_at	0.7561649	4.66e-01	0.73436793	-5.9547	6.05e-02	GRM4	glutamate metabotropic receptor 4	2914
202784_s_at	0.7561718	4.66e-01	0.73425352	-5.95478	1.31e-01	NNT	nicotinamide nucleotide transhydrogenase	23530
217349_s_at	0.7561718	4.66e-01	0.7342485	-5.95479	1.87e-01	PRICKLE3	prickle planar cell polarity protein 3	4007
215261_at	0.7563802	4.66e-01	0.73397965	-5.95498	1.78e-01			
201823_s_at	0.7565373	4.66e-01	-0.7337632	-5.95513	-6.22e-02	RNF14	ring finger protein 14	9604
205738_s_at	0.7566313	4.67e-01	0.73361119	-5.95524	1.80e-01	FABP3	fatty acid binding protein 3	2170
215680_at	0.7566738	4.67e-01	-0.7334911	-5.95533	-2.45e-01	KIAA1654	KIAA1654 protein	85368
218886_at	0.7566738	4.67e-01	0.73345549	-5.95535	1.57e-01	PAK1IP1	PAK1 interacting protein 1	55003
206821_x_at	0.7567225	4.67e-01	0.73334957	-5.95543	1.58e-01	AGFG2	ArfGAP with FG repeats 2	3268
219486_at	0.7568633	4.67e-01	0.73307884	-5.95562	2.09e-01	DUS2	dihydrouridine synthase 2	54920
212169_at	0.7568633	4.67e-01	-0.73301261	-5.95567	-7.23e-02	FKBP9	FK506 binding protein 9	11328
211067_s_at	0.7568633	4.67e-01	0.73297978	-5.95569	1.56e-01	GAS7	growth arrest specific 7	8522
200827_at	0.7568633	4.67e-01	0.73293875	-5.95572	1.08e-01	PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	5351
212525_s_at	0.7568633	4.67e-01	-0.73287993	-5.95576	-1.05e-01	H2AFX	H2A histone family member X	3014
214885_at	0.7568633	4.67e-01	0.73284988	-5.95578	6.14e-02	KAT8	lysine acetyltransferase 8	84148
204757_s_at	0.7568633	4.67e-01	-0.73281271	-5.95581	-1.43e-01	C2CD2L	C2CD2 like	9854
205697_at	0.7569627	4.67e-01	-0.7326495	-5.95592	-2.22e-01	SCGN	secretagogin, EF-hand calcium binding protein	10590
203319_s_at	0.7569627	4.67e-01	-0.73259899	-5.95596	-1.02e-01	ZNF148	zinc finger protein 148	7707
204875_s_at	0.7569815	4.67e-01	0.73248912	-5.95604	1.42e-01	GMDS	GDP-mannose 4,6-dehydratase	2762
208842_s_at	0.7569815	4.67e-01	0.73246751	-5.95605	6.37e-02	GORASP2	golgi reassembly stacking protein 2	26003
210270_at	0.7571653	4.67e-01	0.73222076	-5.95623	1.68e-01	RGS6	regulator of G-protein signaling 6	9628
209729_at	0.7571653	4.67e-01	-0.7320967	-5.95632	-1.17e-01	GAS2L1	growth arrest specific 2 like 1	10634
204713_s_at	0.7571653	4.67e-01	-0.73208398	-5.95632	-1.93e-01	F5	coagulation factor V	2153
203604_at	0.7571653	4.67e-01	-0.73200931	-5.95638	-6.32e-02	ZNF516	zinc finger protein 516	9658
209616_s_at	0.7571653	4.67e-01	-0.73199911	-5.95638	-3.55e-01	LOC100653057///CES1	liver carboxylesterase 1-like///carboxylesterase 1	100653057///1066
211968_s_at	0.7572235	4.68e-01	-0.73188363	-5.95647	-1.00e-01	HSP90AA1	heat shock protein 90 alpha family class A member 1	3320
207619_at	0.7572933	4.68e-01	0.73172218	-5.95658	2.64e-01	HCRTR1	hypocretin receptor 1	3061
202542_s_at	0.7572933	4.68e-01	0.73170011	-5.9566	6.28e-02	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1	9255
218385_at	0.7573306	4.68e-01	-0.73160591	-5.95666	-4.84e-02	MRPS18A	mitochondrial ribosomal protein S18A	55168
216072_at	0.7573996	4.68e-01	-0.73147936	-5.95675	-1.37e-01	PRMT2	protein arginine methyltransferase 2	3275
215163_at	0.7575653	4.68e-01	0.73125407	-5.95691	2.21e-01			
221869_at	0.7577277	4.68e-01	0.73103227	-5.95707	1.01e-01	ZNF512B	zinc finger protein 512B	57473
214713_at	0.7578576	4.68e-01	-0.73084357	-5.9572	-8.99e-02	YLPM1	YLP motif containing 1	56252
204618_s_at	0.7578704	4.68e-01	0.73077148	-5.95726	8.90e-02	GABPB1	GA binding protein transcription factor beta subunit 1	2553
214850_at	0.7578704	4.68e-01	-0.73071761	-5.95729	-1.05e-01	SMA4	glucuronidase beta pseudogene	11039
215286_s_at	0.7578704	4.68e-01	0.73066212	-5.95733	1.59e-01	PHTF2	putative homeodomain transcription factor 2	57157
221988_at	0.7578789	4.68e-01	0.73051599	-5.95744	1.11e-01	SMIM7	small integral membrane protein 7	79086
205075_at	0.7578789	4.68e-01	-0.73048696	-5.95746	-1.19e-01	SERPINF2	serpin family F member 2	5345
213806_at	0.7578789	4.68e-01	0.73047646	-5.95746	1.10e-01	PURA	purine rich element binding protein A	5813
213279_at	0.7578789	4.68e-01	0.73042884	-5.9575	6.88e-02	DHRS1	dehydrogenase/reductase 1	115817
217044_s_at	0.7579896	4.69e-01	-0.73025968	-5.95762	-1.70e-01	PLEKHG3	pleckstrin homology and RhoGEF domain containing G3	26030
221184_at	0.7580137	4.69e-01	-0.73010697	-5.95773	-1.88e-01			
214479_at	0.7580137	4.69e-01	-0.73007423	-5.95775	-8.32e-02	GFRA3	GDNF family receptor alpha 3	2676
209208_at	0.7580137	4.69e-01	0.73000524	-5.9578	9.92e-02	MPDU1	mannose-P-dolichol utilization defect 1	9526
207428_x_at	0.7580137	4.69e-01	-0.72995918	-5.95783	-8.26e-02	CDK11A///CDK11B	cyclin dependent kinase 11A///cyclin dependent kinase 11B	728642///984
203916_at	0.7580137	4.69e-01	0.72995444	-5.95783	9.22e-02	NDST2	N-deacetylase and N-sulfotransferase 2	8509
220155_s_at	0.7580478	4.69e-01	0.72979035	-5.95795	6.27e-02	BRD9	bromodomain containing 9	65980
207607_at	0.7580478	4.69e-01	-0.72971015	-5.95801	-2.00e-01	ASCL2	achaete-scute family bHLH transcription factor 2	430
205151_s_at	0.7580478	4.69e-01	0.72958776	-5.95809	8.34e-02	TRIL	TLR4 interactor with leucine rich repeats	9865
218485_s_at	0.7580478	4.69e-01	0.72955903	-5.95811	6.42e-02	SLC35C1	solute carrier family 35 member C1	55343
205957_at	0.7580478	4.69e-01	-0.72951596	-5.95814	-1.60e-01	PLXNB3	plexin B3	5365
213416_at	0.7580478	4.69e-01	-0.72944657	-5.95819	-2.54e-01	ITGA4	integrin subunit alpha 4	3676
210683_at	0.7580478	4.69e-01	0.72943025	-5.9582	2.31e-01	NRTN	neurturin	4902
214962_s_at	0.7580478	4.69e-01	0.72935439	-5.95826	1.76e-01	NUP160	nucleoporin 160	23279
219308_s_at	0.7580478	4.69e-01	-0.72925835	-5.95833	-1.96e-01	AK5	adenylate kinase 5	26289
216913_s_at	0.7580478	4.69e-01	0.72925634	-5.95833	2.46e-01	RRP12	ribosomal RNA processing 12 homolog	23223
208167_s_at	0.7580478	4.69e-01	-0.72922969	-5.95835	-2.09e-01	MMP16	matrix metallopeptidase 16	4325
209133_s_at	0.7580478	4.69e-01	0.72922788	-5.95835	8.11e-02	COMMD4	COMM domain containing 4	54939
212065_s_at	0.7580478	4.69e-01	0.72917321	-5.95839	1.12e-01	USP34	ubiquitin specific peptidase 34	9736
202276_at	0.7580478	4.69e-01	0.72911774	-5.95843	5.70e-02	SHFM1	split hand/foot malformation (ectrodactyly) type 1	7979
208135_at	0.7580478	4.69e-01	0.72903609	-5.95848	2.09e-01	HNF1B	HNF1 homeobox B	6928
209530_at	0.7580478	4.69e-01	0.72902183	-5.95849	2.22e-01	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3	784
202110_at	0.7583998	4.70e-01	-0.72853396	-5.95884	-8.24e-02	COX7B	cytochrome c oxidase subunit 7B	1349
221997_s_at	0.7583998	4.70e-01	0.72851398	-5.95885	5.98e-02	MRPL52	mitochondrial ribosomal protein L52	122704
201103_x_at	0.7583998	4.70e-01	0.72842211	-5.95892	4.33e-02	NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF14	neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 14	100288142///100132406///728841///400818///284565///200030///149013///25832
201177_s_at	0.7583998	4.70e-01	0.72836337	-5.95896	5.71e-02	UBA2	ubiquitin like modifier activating enzyme 2	10054
209484_s_at	0.7583998	4.70e-01	0.72831203	-5.95899	5.30e-02	NSL1	NSL1, MIS12 kinetochore complex component	25936
222348_at	0.7583998	4.70e-01	0.7282963	-5.95901	2.70e-01	MAST4	microtubule associated serine/threonine kinase family member 4	375449
215901_at	0.7583998	4.70e-01	-0.72826985	-5.95902	-2.90e-01	ZNF81	zinc finger protein 81	347344
210436_at	0.7584047	4.70e-01	-0.72820873	-5.95907	-1.39e-01	CCT8	chaperonin containing TCP1 subunit 8	10694
204468_s_at	0.7584528	4.70e-01	0.72810352	-5.95914	1.74e-01	TIE1	tyrosine kinase with immunoglobulin like and EGF like domains 1	7075
208004_at	0.7585999	4.70e-01	-0.72784817	-5.95932	-1.58e-01	OPRPN	opiorphin prepropeptide	58503
202731_at	0.7585999	4.70e-01	-0.72780675	-5.95935	-9.98e-02	MIR4680///PDCD4	microRNA 4680///programmed cell death 4 (neoplastic transformation inhibitor)	100616113///27250
208356_x_at	0.7585999	4.70e-01	0.72773574	-5.9594	7.91e-02	GH1///CSHL1///CSH1	growth hormone 1///chorionic somatomammotropin hormone like 1///chorionic somatomammotropin hormone 1	2688///1444///1442
220018_at	0.7585999	4.70e-01	-0.72768287	-5.95944	-1.03e-01	CBLL1	Cbl proto-oncogene like 1	79872
219484_at	0.7585999	4.70e-01	-0.72760629	-5.95949	-8.11e-02	HCFC2	host cell factor C2	29915
207417_s_at	0.7585999	4.70e-01	0.72758983	-5.9595	8.08e-02	ZNF559-ZNF177///ZNF177	ZNF559-ZNF177 readthrough///zinc finger protein 177	100529215///7730
210803_at	0.7585999	4.70e-01	-0.72755792	-5.95953	-1.08e-01	TXNRD2	thioredoxin reductase 2	10587
203503_s_at	0.7585999	4.70e-01	0.72742114	-5.95962	8.28e-02	PEX14	peroxisomal biogenesis factor 14	5195
213450_s_at	0.7585999	4.70e-01	-0.72738432	-5.95965	-6.90e-02	ICOSLG	inducible T-cell costimulator ligand	23308
205326_at	0.7585999	4.70e-01	-0.72736921	-5.95966	-9.89e-02	RAMP3	receptor (G protein-coupled) activity modifying protein 3	10268
215339_at	0.7585999	4.70e-01	-0.72733646	-5.95968	-3.19e-01	NKTR	natural killer cell triggering receptor	4820
204498_s_at	0.7587502	4.70e-01	0.72709584	-5.95985	1.26e-01	ADCY9	adenylate cyclase 9	115
219962_at	0.7587502	4.70e-01	0.72707088	-5.95987	2.74e-01	ACE2	angiotensin I converting enzyme 2	59272
215796_at	0.7587526	4.71e-01	-0.72698417	-5.95993	-2.05e-01			
216866_s_at	0.7587526	4.71e-01	0.72695627	-5.95995	2.81e-01	COL14A1	collagen type XIV alpha 1 chain	7373
216170_at	0.7589353	4.71e-01	0.72671372	-5.96012	6.84e-02			
216604_s_at	0.7590408	4.71e-01	0.72652122	-5.96026	1.84e-01	SLC7A8	solute carrier family 7 member 8	23428
221587_s_at	0.7590408	4.71e-01	0.72646804	-5.96029	9.70e-02	C19orf24	chromosome 19 open reading frame 24	55009
202200_s_at	0.7590408	4.71e-01	0.72641825	-5.96033	6.11e-02	SRPK1	SRSF protein kinase 1	6732
208813_at	0.7590408	4.71e-01	-0.72636108	-5.96037	-1.74e-01	GOT1	glutamic-oxaloacetic transaminase 1	2805
204865_at	0.7590408	4.71e-01	0.72632562	-5.96039	1.36e-01	CA3	carbonic anhydrase 3	761
203245_s_at	0.7590474	4.71e-01	-0.72620957	-5.96048	-9.42e-02	LINC00094	long intergenic non-protein coding RNA 94	266655
209596_at	0.7590474	4.71e-01	-0.72620677	-5.96048	-1.58e-01	MXRA5	matrix remodeling associated 5	25878
208496_x_at	0.759282	4.71e-01	0.72591119	-5.96069	2.02e-01	HIST1H3G	histone cluster 1, H3g	8355
218947_s_at	0.7593145	4.71e-01	0.72582198	-5.96075	5.88e-02	MTPAP	mitochondrial poly(A) polymerase	55149
203948_s_at	0.7594317	4.71e-01	0.72564621	-5.96087	1.09e-01	MPO	myeloperoxidase	4353
205616_at	0.7595066	4.71e-01	-0.72551376	-5.96097	-2.09e-01	GALNT8///KCNA6	polypeptide N-acetylgalactosaminyltransferase 8///potassium voltage-gated channel subfamily A member 6	26290///3742
201817_at	0.7595487	4.72e-01	0.72534574	-5.96108	7.19e-02	UBE3C	ubiquitin protein ligase E3C	9690
219751_at	0.7595487	4.72e-01	0.72531795	-5.9611	9.29e-02	SETD6	SET domain containing 6	79918
202882_x_at	0.7595487	4.72e-01	0.72525439	-5.96115	4.82e-02	NOL7	nucleolar protein 7	51406
208415_x_at	0.7595487	4.72e-01	-0.7252465	-5.96115	-1.27e-01	ING1	inhibitor of growth family member 1	3621
201166_s_at	0.7596247	4.72e-01	0.72511291	-5.96125	5.14e-02	PUM1	pumilio RNA binding family member 1	9698
201519_at	0.7596379	4.72e-01	0.72498619	-5.96134	6.33e-02	TOMM70	translocase of outer mitochondrial membrane 70	9868
201820_at	0.7596379	4.72e-01	-0.72491663	-5.96139	-2.32e-01	KRT5	keratin 5	3852
217757_at	0.7596379	4.72e-01	0.72491494	-5.96139	9.27e-02	A2M	alpha-2-macroglobulin	2
210459_at	0.7596379	4.72e-01	0.72487521	-5.96142	1.76e-01	PSMD4	proteasome 26S subunit, non-ATPase 4	5710
202444_s_at	0.7596776	4.72e-01	0.72477857	-5.96148	1.08e-01	ERLIN1	ER lipid raft associated 1	10613
207742_s_at	0.7596998	4.72e-01	0.7246903	-5.96154	1.07e-01	NR6A1	nuclear receptor subfamily 6 group A member 1	2649
207349_s_at	0.7596998	4.72e-01	-0.72464386	-5.96158	-2.12e-01	UCP3	uncoupling protein 3	7352
212164_at	0.7599276	4.72e-01	0.72434958	-5.96178	6.28e-02	TMEM183B///TMEM183A	transmembrane protein 183B///transmembrane protein 183A	653659///92703
218534_s_at	0.7599276	4.72e-01	-0.72429916	-5.96182	-4.75e-02	AGGF1	angiogenic factor with G-patch and FHA domains 1	55109
218554_s_at	0.7599354	4.72e-01	0.72418279	-5.9619	6.79e-02	ASH1L	ASH1 like histone lysine methyltransferase	55870
218189_s_at	0.7599354	4.72e-01	-0.72417909	-5.9619	-9.54e-02	NANS	N-acetylneuraminate synthase	54187
207952_at	0.7599523	4.72e-01	0.72410589	-5.96196	2.90e-01	IL5	interleukin 5	3567
40837_at	0.7600597	4.72e-01	-0.72394019	-5.96207	-1.04e-01	TLE2	transducin like enhancer of split 2	7089
216778_s_at	0.7601238	4.72e-01	0.72380354	-5.96217	2.48e-01	CYLC1	cylicin 1	1538
214236_at	0.7601238	4.72e-01	0.72376265	-5.9622	1.54e-01			
37117_at	0.7606141	4.73e-01	-0.72320605	-5.96259	-1.37e-01	PRR5-ARHGAP8///ARHGAP8	PRR5-ARHGAP8 readthrough///Rho GTPase activating protein 8	553158///23779
221945_at	0.7608955	4.73e-01	0.7228357	-5.96285	2.22e-01	LOC101927826///FBXO41	uncharacterized LOC101927826///F-box protein 41	101927826///150726
216498_at	0.7608955	4.73e-01	-0.7228067	-5.96287	-2.54e-01			
217583_at	0.7610385	4.73e-01	-0.72254159	-5.96305	-2.68e-01	LOC101929036///PAH	uncharacterized LOC101929036///phenylalanine hydroxylase	101929036///5053
218421_at	0.7610385	4.73e-01	-0.72251998	-5.96307	-8.56e-02	CERK	ceramide kinase	64781
204165_at	0.7610385	4.73e-01	-0.72249264	-5.96309	-1.14e-01	WASF1	WAS protein family member 1	8936
219385_at	0.7610924	4.73e-01	-0.7223769	-5.96317	-9.59e-02	SLAMF8	SLAM family member 8	56833
201532_at	0.7610924	4.73e-01	0.72232557	-5.9632	6.55e-02	PSMA3	proteasome subunit alpha 3	5684
211194_s_at	0.7610937	4.73e-01	0.72225991	-5.96325	2.31e-01	TP63	tumor protein p63	8626
219994_at	0.7610937	4.73e-01	0.72220157	-5.96329	2.16e-01	APBB1IP	amyloid beta precursor protein binding family B member 1 interacting protein	54518
219569_s_at	0.7610937	4.74e-01	0.72209737	-5.96336	9.52e-02	SLC35G2	solute carrier family 35 member G2	80723
213066_at	0.7610937	4.74e-01	-0.72208243	-5.96337	-2.48e-01	RUSC2	RUN and SH3 domain containing 2	9853
208069_x_at	0.7610937	4.74e-01	0.72204401	-5.9634	1.30e-01	GH2///GH1///CSHL1///CSH1	growth hormone 2///growth hormone 1///chorionic somatomammotropin hormone like 1///chorionic somatomammotropin hormone 1	2689///2688///1444///1442
213509_x_at	0.7611195	4.74e-01	-0.7219217	-5.96349	-5.94e-02	CES2	carboxylesterase 2	8824
212325_at	0.7611195	4.74e-01	-0.72190563	-5.9635	-9.49e-02	LIMCH1	LIM and calponin homology domains 1	22998
209311_at	0.7612624	4.74e-01	-0.72167954	-5.96366	-7.49e-02	BCL2L2	BCL2 like 2	599
210415_s_at	0.7612624	4.74e-01	-0.72164769	-5.96368	-2.76e-01	ODF2	outer dense fiber of sperm tails 2	4957
209177_at	0.7612786	4.74e-01	-0.7215751	-5.96373	-8.42e-02	NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3	25915
207736_s_at	0.7612853	4.74e-01	-0.72151224	-5.96377	-1.74e-01	TNP2	transition protein 2	7142
216239_at	0.7613555	4.74e-01	0.7213111	-5.96391	2.05e-01	BBS9	Bardet-Biedl syndrome 9	27241
214953_s_at	0.7613555	4.74e-01	-0.72123087	-5.96397	-1.07e-01	APP	amyloid beta precursor protein	351
212092_at	0.7613555	4.74e-01	-0.72121686	-5.96398	-1.93e-01	PEG10	paternally expressed 10	23089
205132_at	0.7613555	4.74e-01	0.72112547	-5.96404	1.37e-01	ACTC1	actin, alpha, cardiac muscle 1	70
217033_x_at	0.7613555	4.74e-01	0.72110192	-5.96406	6.76e-02	NTRK3	neurotrophic receptor tyrosine kinase 3	4916
207930_at	0.7613555	4.74e-01	0.721009	-5.96412	1.31e-01	LCN1	lipocalin 1	3933
207543_s_at	0.7613555	4.74e-01	0.72099128	-5.96414	8.54e-02	P4HA1	prolyl 4-hydroxylase subunit alpha 1	5033
203361_s_at	0.7613555	4.74e-01	-0.72096995	-5.96415	-1.18e-01	GJA9-MYCBP///MYCBP	GJA9-MYCBP readthrough///MYC binding protein	100527950///26292
211601_at	0.7613555	4.74e-01	-0.72093645	-5.96418	-1.58e-01	CATR1	CATR tumorigenicity conversion 1	856
214003_x_at	0.7615875	4.74e-01	0.72064352	-5.96438	4.37e-02	SNORD54///RPS20	small nucleolar RNA, C/D box 54///ribosomal protein S20	26795///6224
213166_x_at	0.7617249	4.75e-01	0.72039936	-5.96455	1.01e-01	MIR4784///MZT2A///MZT2B	microRNA 4784///mitotic spindle organizing protein 2A///mitotic spindle organizing protein 2B	100616378///653784///80097
218911_at	0.7617249	4.75e-01	0.72039125	-5.96456	1.01e-01	YEATS4	YEATS domain containing 4	8089
202690_s_at	0.7619859	4.75e-01	-0.72005657	-5.96479	-8.91e-02	SNRPD1	small nuclear ribonucleoprotein D1 polypeptide	6632
208896_at	0.7619859	4.75e-01	-0.72001274	-5.96482	-6.80e-02	DDX18	DEAD-box helicase 18	8886
212714_at	0.7619888	4.75e-01	-0.71995385	-5.96486	-6.30e-02	LARP4	La ribonucleoprotein domain family member 4	113251
212669_at	0.7620247	4.75e-01	-0.71986113	-5.96493	-5.80e-02	CAMK2G	calcium/calmodulin dependent protein kinase II gamma	818
220682_s_at	0.7620617	4.75e-01	0.71976738	-5.96499	2.18e-01	KLHL5	kelch like family member 5	51088
215099_s_at	0.7620885	4.75e-01	-0.71968397	-5.96505	-1.70e-01	RXRB	retinoid X receptor beta	6257
203924_at	0.7621285	4.75e-01	-0.71958719	-5.96512	-2.30e-01	GSTA1	glutathione S-transferase alpha 1	2938
202930_s_at	0.762146	4.75e-01	-0.71951327	-5.96517	-7.63e-02	SUCLA2	succinate-CoA ligase ADP-forming beta subunit	8803
219182_at	0.7621991	4.75e-01	-0.7194031	-5.96525	-7.17e-02	TMEM231	transmembrane protein 231	79583
211993_at	0.7624312	4.75e-01	0.71911016	-5.96545	1.67e-01	WNK1	WNK lysine deficient protein kinase 1	65125
220839_at	0.7624739	4.75e-01	0.71897437	-5.96555	1.37e-01	METTL5	methyltransferase like 5	29081
202963_at	0.7624739	4.75e-01	0.71895458	-5.96556	6.88e-02	RFX5	regulatory factor X5	5993
209858_x_at	0.7624993	4.75e-01	0.71887264	-5.96562	1.05e-01	MPPE1	metallophosphoesterase 1	65258
205734_s_at	0.762627	4.76e-01	0.71868622	-5.96575	1.66e-01	AFF3	AF4/FMR2 family member 3	3899
207819_s_at	0.762668	4.76e-01	-0.71851213	-5.96587	-2.64e-01	ABCB4	ATP binding cassette subfamily B member 4	5244
205358_at	0.762668	4.76e-01	-0.71838431	-5.96596	-8.13e-02	GRIA2	glutamate ionotropic receptor AMPA type subunit 2	2891
217515_s_at	0.762668	4.76e-01	-0.71834437	-5.96598	-2.13e-01	CACNA1S	calcium voltage-gated channel subunit alpha1 S	779
202791_s_at	0.762668	4.76e-01	0.7183268	-5.966	6.95e-02	PPP6R2	protein phosphatase 6 regulatory subunit 2	9701
214675_at	0.762668	4.76e-01	0.71831963	-5.966	1.59e-01	NUP188	nucleoporin 188	23511
221336_at	0.762668	4.76e-01	0.71828208	-5.96603	1.64e-01	ATOH1	atonal bHLH transcription factor 1	474
205886_at	0.762668	4.76e-01	0.71818978	-5.96609	8.77e-02	REG1B	regenerating family member 1 beta	5968
201625_s_at	0.762668	4.76e-01	-0.71814773	-5.96612	-1.02e-01	INSIG1	insulin induced gene 1	3638
201484_at	0.762668	4.76e-01	-0.7181404	-5.96613	-5.34e-02	SUPT4H1	SPT4 homolog, DSIF elongation factor subunit	6827
210976_s_at	0.7628449	4.76e-01	-0.71781647	-5.96635	-5.99e-02	PFKM	phosphofructokinase, muscle	5213
211556_at	0.7628449	4.76e-01	-0.71781574	-5.96635	-2.90e-01	MAPRE2	microtubule associated protein RP/EB family member 2	10982
219055_at	0.7628449	4.76e-01	-0.71776781	-5.96639	-7.15e-02	SRBD1	S1 RNA binding domain 1	55133
216804_s_at	0.7628449	4.76e-01	-0.71773587	-5.96641	-2.10e-01	PDLIM5	PDZ and LIM domain 5	10611
207647_at	0.763199	4.76e-01	0.71721645	-5.96677	2.81e-01	CDY1	chromodomain Y-linked 1	9085
215689_s_at	0.763199	4.76e-01	0.71721595	-5.96677	8.78e-02	SHBG	sex hormone binding globulin	6462
AFFX-BioC-3_at	0.763199	4.76e-01	0.71720645	-5.96678	6.32e-02			
220660_at	0.7632785	4.77e-01	-0.71701496	-5.96691	-1.31e-01	LINC00474	long intergenic non-protein coding RNA 474	58483
201338_x_at	0.7632785	4.77e-01	0.71701328	-5.96691	8.39e-02	GTF3A	general transcription factor IIIA	2971
206425_s_at	0.763286	4.77e-01	-0.71694963	-5.96695	-1.50e-01	TRPC3	transient receptor potential cation channel subfamily C member 3	7222
210617_at	0.7633134	4.77e-01	0.71682883	-5.96704	1.97e-01	PHEX	phosphate regulating endopeptidase homolog, X-linked	5251
213914_s_at	0.7633134	4.77e-01	0.71680973	-5.96705	2.38e-01	SPTBN1	spectrin beta, non-erythrocytic 1	6711
209275_s_at	0.7633666	4.77e-01	0.7166994	-5.96713	8.27e-02	CLN3	CLN3, battenin	1201
212905_at	0.763448	4.77e-01	-0.71656036	-5.96723	-8.19e-02	CSTF2T	cleavage stimulation factor subunit 2, tau variant	23283
212723_at	0.7634629	4.77e-01	-0.71648911	-5.96727	-7.17e-02	JMJD6	arginine demethylase and lysine hydroxylase	23210
216430_x_at	0.7634753	4.77e-01	-0.71642053	-5.96732	-2.75e-01	IGLV1-44	immunoglobulin lambda variable 1-44	28823
214829_at	0.7636111	4.77e-01	-0.71622193	-5.96746	-1.29e-01	AASS	aminoadipate-semialdehyde synthase	10157
206229_x_at	0.7636111	4.77e-01	-0.71616992	-5.9675	-2.40e-01	PAX2	paired box 2	5076
205022_s_at	0.7636433	4.77e-01	-0.7160811	-5.96756	-1.47e-01	FOXN3	forkhead box N3	1112
216713_at	0.7636453	4.77e-01	0.7160231	-5.9676	8.30e-02	KRIT1	KRIT1, ankyrin repeat containing	889
