ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
209346_s_at	6.16e-01	4.01e-01	8.49e-01	-6.621513	4.28e-02	PI4K2A	phosphatidylinositol 4-kinase type 2 alpha	55361
220702_at	6.16e-01	4.01e-01	-8.48e-01	-6.621631	-1.28e-01			
208428_at	6.16e-01	4.01e-01	8.48e-01	-6.621844	1.52e-02	TAP2	transporter 2, ATP binding cassette subfamily B member	6891
201327_s_at	6.16e-01	4.01e-01	8.48e-01	-6.621938	8.79e-02	CCT6A	chaperonin containing TCP1 subunit 6A	908
213336_at	6.16e-01	4.01e-01	8.48e-01	-6.622069	1.08e-01	BAZ1B	bromodomain adjacent to zinc finger domain 1B	9031
207302_at	6.16e-01	4.01e-01	8.48e-01	-6.622361	2.37e-01	SGCG	sarcoglycan gamma	6445
213663_s_at	6.16e-01	4.01e-01	8.47e-01	-6.62244	5.00e-03	FAM134B	family with sequence similarity 134 member B	54463
217471_at	6.16e-01	4.01e-01	8.47e-01	-6.622459	3.83e-02	LINC01482	long intergenic non-protein coding RNA 1482	101928104
221241_s_at	6.16e-01	4.01e-01	8.47e-01	-6.622564	1.37e-01	BCL2L14	BCL2 like 14	79370
212001_at	6.16e-01	4.01e-01	8.47e-01	-6.622576	2.52e-01	SUGP2	SURP and G-patch domain containing 2	10147
214422_at	6.17e-01	4.02e-01	8.47e-01	-6.622775	8.30e-02	RAD23B	RAD23 homolog B, nucleotide excision repair protein	5887
208542_x_at	6.17e-01	4.02e-01	-8.47e-01	-6.622796	-2.83e-02	ZNF718///ZNF595///ZNF208	zinc finger protein 718///zinc finger protein 595///zinc finger protein 208	255403///152687///7757
221943_x_at	6.17e-01	4.02e-01	-8.47e-01	-6.622958	-1.61e-01	RPL38	ribosomal protein L38	6169
201249_at	6.17e-01	4.02e-01	8.47e-01	-6.62306	1.18e-02	SLC2A1	solute carrier family 2 member 1	6513
208664_s_at	6.17e-01	4.02e-01	-8.47e-01	-6.623119	-1.85e-01	TTC3P1///TTC3	tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3	286495///7267
206100_at	6.17e-01	4.02e-01	8.47e-01	-6.623176	1.25e-01	CPM	carboxypeptidase M	1368
207237_at	6.17e-01	4.02e-01	-8.46e-01	-6.623236	-4.07e-03	KCNA3	potassium voltage-gated channel subfamily A member 3	3738
221296_at	6.17e-01	4.02e-01	8.46e-01	-6.623491	3.82e-03	TECTA	tectorin alpha	7007
214727_at	6.17e-01	4.02e-01	8.46e-01	-6.623715	2.87e-02	BRCA2	BRCA2, DNA repair associated	675
217376_at	6.17e-01	4.02e-01	8.46e-01	-6.623886	7.88e-02	LOC100289473	cytoskeleton associated protein 2-like pseudogene	100289473
222138_s_at	6.17e-01	4.02e-01	-8.45e-01	-6.624109	-1.08e-01	WDR13	WD repeat domain 13	64743
211128_at	6.18e-01	4.03e-01	8.45e-01	-6.624353	1.35e-02	EDA	ectodysplasin A	1896
216763_at	6.18e-01	4.03e-01	8.45e-01	-6.624446	1.69e-02			
221389_at	6.18e-01	4.03e-01	8.45e-01	-6.624517	2.43e-02	PLA2G2E	phospholipase A2 group IIE	30814
207984_s_at	6.18e-01	4.03e-01	8.45e-01	-6.624524	6.24e-02	MPP2	membrane palmitoylated protein 2	4355
220252_x_at	6.18e-01	4.03e-01	8.45e-01	-6.624613	1.11e-01	CXorf21	chromosome X open reading frame 21	80231
220832_at	6.18e-01	4.03e-01	8.44e-01	-6.624969	2.39e-02	TLR8	toll like receptor 8	51311
222022_at	6.18e-01	4.03e-01	8.44e-01	-6.624994	1.13e-01	DTX3	deltex E3 ubiquitin ligase 3	196403
208966_x_at	6.18e-01	4.03e-01	8.44e-01	-6.625032	2.55e-01	IFI16	interferon gamma inducible protein 16	3428
207247_s_at	6.18e-01	4.03e-01	-8.44e-01	-6.62507	-3.57e-02	ZFY///ZFX	zinc finger protein, Y-linked///zinc finger protein, X-linked	7544///7543
203609_s_at	6.18e-01	4.03e-01	8.44e-01	-6.625214	7.06e-03	ALDH5A1	aldehyde dehydrogenase 5 family member A1	7915
219562_at	6.18e-01	4.03e-01	8.44e-01	-6.625367	3.01e-02	RAB26	RAB26, member RAS oncogene family	25837
202485_s_at	6.18e-01	4.03e-01	8.44e-01	-6.625396	5.34e-03	MBD2	methyl-CpG binding domain protein 2	8932
214116_at	6.18e-01	4.03e-01	-8.44e-01	-6.625434	-1.02e-01	BTD	biotinidase	686
220841_s_at	6.18e-01	4.03e-01	8.44e-01	-6.625434	9.10e-02	AHI1	Abelson helper integration site 1	54806
217716_s_at	6.18e-01	4.03e-01	8.44e-01	-6.625453	1.37e-01	SEC61A1	Sec61 translocon alpha 1 subunit	29927
216597_at	6.18e-01	4.03e-01	8.44e-01	-6.625463	1.92e-02			
213392_at	6.18e-01	4.04e-01	-8.44e-01	-6.625667	-1.49e-01	IQCK	IQ motif containing K	124152
209971_x_at	6.18e-01	4.04e-01	-8.44e-01	-6.625704	-1.01e-01	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2	7965
214915_at	6.18e-01	4.04e-01	8.43e-01	-6.625795	1.41e-02	ZNF362	zinc finger protein 362	149076
213880_at	6.18e-01	4.04e-01	8.43e-01	-6.625802	2.37e-02	LGR5	leucine rich repeat containing G protein-coupled receptor 5	8549
206585_at	6.18e-01	4.04e-01	8.43e-01	-6.6259	4.14e-03	MKRN3	makorin ring finger protein 3	7681
206943_at	6.18e-01	4.04e-01	8.43e-01	-6.625932	3.95e-02	TGFBR1	transforming growth factor beta receptor 1	7046
201773_at	6.18e-01	4.04e-01	-8.43e-01	-6.625972	-9.88e-02	ADNP	activity dependent neuroprotector homeobox	23394
220195_at	6.19e-01	4.04e-01	8.43e-01	-6.626328	4.46e-02	MBD5	methyl-CpG binding domain protein 5	55777
209908_s_at	6.19e-01	4.04e-01	8.43e-01	-6.626329	5.63e-02	TGFB2	transforming growth factor beta 2	7042
221205_at	6.19e-01	4.04e-01	8.43e-01	-6.626401	1.63e-03			
34408_at	6.19e-01	4.04e-01	8.43e-01	-6.62649	1.34e-01	RTN2	reticulon 2	6253
220709_at	6.19e-01	4.04e-01	8.43e-01	-6.626528	3.75e-02	ZNF556	zinc finger protein 556	80032
207141_s_at	6.19e-01	4.04e-01	8.42e-01	-6.626745	9.16e-03	KCNJ3	potassium voltage-gated channel subfamily J member 3	3760
219662_at	6.19e-01	4.04e-01	8.42e-01	-6.626754	6.90e-02	C2orf49	chromosome 2 open reading frame 49	79074
202266_at	6.19e-01	4.04e-01	-8.42e-01	-6.626895	-1.04e-01	TDP2	tyrosyl-DNA phosphodiesterase 2	51567
210726_at	6.19e-01	4.04e-01	-8.42e-01	-6.626902	-1.60e-03	CYP3A4	cytochrome P450 family 3 subfamily A member 4	1576
214978_s_at	6.19e-01	4.04e-01	8.42e-01	-6.627087	5.73e-03	PPFIA4	PTPRF interacting protein alpha 4	8497
218806_s_at	6.19e-01	4.05e-01	8.42e-01	-6.627231	1.93e-01	VAV3	vav guanine nucleotide exchange factor 3	10451
202532_s_at	6.19e-01	4.05e-01	8.42e-01	-6.627255	6.73e-02	DHFR	dihydrofolate reductase	1719
214542_x_at	6.19e-01	4.05e-01	8.41e-01	-6.627553	3.54e-03	HIST1H2AH///HIST1H2AG///HIST1H2AM///HIST1H2AL///HIST1H2AK///HIST1H2AI	histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2am///histone cluster 1, H2al///histone cluster 1, H2ak///histone cluster 1, H2ai	85235///8969///8336///8332///8330///8329
207626_s_at	6.19e-01	4.05e-01	8.41e-01	-6.627588	3.36e-02	SLC7A2	solute carrier family 7 member 2	6542
204013_s_at	6.19e-01	4.05e-01	8.41e-01	-6.627663	1.68e-03	LCMT2	leucine carboxyl methyltransferase 2	9836
207649_at	6.19e-01	4.05e-01	8.41e-01	-6.627692	7.81e-03	KRT37	keratin 37	8688
219188_s_at	6.19e-01	4.05e-01	-8.41e-01	-6.627743	-2.30e-01	MACROD1	MACRO domain containing 1	28992
213098_at	6.20e-01	4.05e-01	8.41e-01	-6.627959	9.30e-03	CNOT9	CCR4-NOT transcription complex subunit 9	9125
213426_s_at	6.20e-01	4.05e-01	-8.40e-01	-6.628344	-1.44e-02	CAV2	caveolin 2	858
215115_x_at	6.20e-01	4.06e-01	-8.40e-01	-6.628744	-3.41e-02	NTRK3	neurotrophic receptor tyrosine kinase 3	4916
37566_at	6.20e-01	4.06e-01	-8.40e-01	-6.628815	-4.40e-03	PHF24	PHD finger protein 24	23349
215591_at	6.20e-01	4.06e-01	8.40e-01	-6.628984	3.24e-02	SATB2	SATB homeobox 2	23314
205861_at	6.20e-01	4.06e-01	-8.40e-01	-6.629029	-2.64e-01	SPIB	Spi-B transcription factor	6689
220737_at	6.21e-01	4.06e-01	8.39e-01	-6.629138	3.92e-02	RPS6KA6	ribosomal protein S6 kinase A6	27330
217405_x_at	6.21e-01	4.06e-01	8.39e-01	-6.629189	1.66e-03	GPLD1	glycosylphosphatidylinositol specific phospholipase D1	2822
215982_s_at	6.21e-01	4.06e-01	8.39e-01	-6.62927	1.21e-01	DXO	decapping exoribonuclease	1797
214524_at	6.21e-01	4.06e-01	8.39e-01	-6.629324	1.13e-02	GHRH	growth hormone releasing hormone	2691
200610_s_at	6.21e-01	4.06e-01	-8.39e-01	-6.629373	-8.31e-02	NCL	nucleolin	4691
203254_s_at	6.21e-01	4.06e-01	8.39e-01	-6.629673	2.21e-01	TLN1	talin 1	7094
209779_at	6.21e-01	4.06e-01	-8.39e-01	-6.629783	-1.91e-02	LLPH	LLP homolog, long-term synaptic facilitation	84298
208169_s_at	6.21e-01	4.06e-01	8.39e-01	-6.629793	9.95e-02	PTGER3	prostaglandin E receptor 3	5733
214677_x_at	6.21e-01	4.06e-01	-8.38e-01	-6.629961	-7.40e-01	IGLC1	immunoglobulin lambda constant 1	3537
208360_s_at	6.21e-01	4.06e-01	8.38e-01	-6.629966	3.02e-02	ERVH-4	endogenous retrovirus group H member 4	51359
207678_s_at	6.21e-01	4.06e-01	8.38e-01	-6.630027	5.05e-03	SOX30	SRY-box 30	11063
214641_at	6.21e-01	4.06e-01	8.38e-01	-6.630083	2.66e-01	COL4A3	collagen type IV alpha 3 chain	1285
203151_at	6.21e-01	4.07e-01	-8.38e-01	-6.630275	-1.23e-01	MAP1A	microtubule associated protein 1A	4130
214025_at	6.21e-01	4.07e-01	8.38e-01	-6.630398	1.76e-02	DDX28	DEAD-box helicase 28	55794
220242_x_at	6.21e-01	4.07e-01	-8.38e-01	-6.630413	-3.14e-02	ZNF701	zinc finger protein 701	55762
214345_at	6.21e-01	4.07e-01	8.38e-01	-6.630619	3.80e-02			
207192_at	6.22e-01	4.07e-01	8.37e-01	-6.630842	1.48e-01	DNASE1L2	deoxyribonuclease 1 like 2	1775
210890_x_at	6.22e-01	4.07e-01	8.37e-01	-6.630888	6.57e-02	KIR2DL1	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1	3802
216440_at	6.22e-01	4.07e-01	8.37e-01	-6.630893	1.13e-02			
207991_x_at	6.22e-01	4.07e-01	8.37e-01	-6.630987	1.66e-03	ACRV1	acrosomal vesicle protein 1	56
217530_at	6.22e-01	4.07e-01	8.37e-01	-6.631082	9.40e-02	SLC34A1	solute carrier family 34 member 1	6569
216652_s_at	6.22e-01	4.07e-01	-8.37e-01	-6.631104	-1.53e-01	DR1	down-regulator of transcription 1	1810
220969_s_at	6.22e-01	4.07e-01	8.37e-01	-6.631121	2.69e-02			
221477_s_at	6.22e-01	4.07e-01	8.37e-01	-6.631399	2.29e-01	LOC100129518///SOD2	uncharacterized LOC100129518///superoxide dismutase 2, mitochondrial	100129518///6648
216899_s_at	6.22e-01	4.07e-01	-8.37e-01	-6.631463	-1.93e-01	SKAP2	src kinase associated phosphoprotein 2	8935
216898_s_at	6.22e-01	4.07e-01	8.37e-01	-6.631486	1.01e-01	COL4A3	collagen type IV alpha 3 chain	1285
222345_at	6.22e-01	4.07e-01	8.37e-01	-6.631531	3.24e-02	EMC10	ER membrane protein complex subunit 10	284361
215993_at	6.22e-01	4.07e-01	8.37e-01	-6.631562	1.20e-02			
209087_x_at	6.22e-01	4.07e-01	8.36e-01	-6.631665	1.62e-01	MCAM	melanoma cell adhesion molecule	4162
216607_s_at	6.22e-01	4.07e-01	8.36e-01	-6.631686	1.70e-01	LRRD1///CYP51A1	leucine rich repeats and death domain containing 1///cytochrome P450 family 51 subfamily A member 1	401387///1595
217345_at	6.22e-01	4.08e-01	8.36e-01	-6.631748	4.20e-03	SMNP	survival of motor neuron 1, telomeric pseudogene	64939
215505_s_at	6.22e-01	4.08e-01	8.36e-01	-6.631767	1.89e-02	STRN3	striatin 3	29966
212458_at	6.22e-01	4.08e-01	8.36e-01	-6.631872	1.69e-01	SPRED2	sprouty related EVH1 domain containing 2	200734
219746_at	6.22e-01	4.08e-01	8.36e-01	-6.631981	2.74e-02	DPF3	double PHD fingers 3	8110
213270_at	6.22e-01	4.08e-01	-8.36e-01	-6.632074	-5.15e-02	MPP2	membrane palmitoylated protein 2	4355
206140_at	6.22e-01	4.08e-01	8.36e-01	-6.632165	2.63e-01	LHX2	LIM homeobox 2	9355
221612_at	6.22e-01	4.08e-01	8.36e-01	-6.63221	2.73e-03	LRTM1	leucine rich repeats and transmembrane domains 1	57408
210722_at	6.22e-01	4.08e-01	8.36e-01	-6.632283	9.31e-03	PNLIPRP1	pancreatic lipase related protein 1	5407
218970_s_at	6.22e-01	4.08e-01	8.35e-01	-6.632521	1.34e-01	CUTC	cutC copper transporter	51076
219323_s_at	6.22e-01	4.08e-01	8.35e-01	-6.632546	1.27e-02	IL18BP	interleukin 18 binding protein	10068
217924_at	6.22e-01	4.08e-01	-8.35e-01	-6.632666	-1.09e-01	C6orf106	chromosome 6 open reading frame 106	64771
200809_x_at	6.22e-01	4.08e-01	8.35e-01	-6.632681	8.52e-02	RPL12	ribosomal protein L12	6136
218916_at	6.22e-01	4.08e-01	8.35e-01	-6.632779	1.55e-01	ZNF768///ZNF747	zinc finger protein 768///zinc finger protein 747	79724///65988
221376_at	6.22e-01	4.08e-01	8.35e-01	-6.632816	5.80e-03	FGF17	fibroblast growth factor 17	8822
208103_s_at	6.22e-01	4.08e-01	-8.35e-01	-6.632902	-1.17e-01	ANP32E	acidic nuclear phosphoprotein 32 family member E	81611
221780_s_at	6.22e-01	4.08e-01	8.35e-01	-6.63302	1.33e-01	DDX27	DEAD-box helicase 27	55661
213770_at	6.22e-01	4.08e-01	-8.35e-01	-6.63305	-6.12e-03	KSR1	kinase suppressor of ras 1	8844
204386_s_at	6.22e-01	4.08e-01	-8.35e-01	-6.6331	-1.22e-01	MRPL57	mitochondrial ribosomal protein L57	78988
216337_at	6.22e-01	4.08e-01	-8.35e-01	-6.633122	-6.54e-03			
205680_at	6.22e-01	4.08e-01	8.35e-01	-6.633124	5.06e-03	MMP10	matrix metallopeptidase 10	4319
210331_at	6.22e-01	4.08e-01	8.35e-01	-6.633157	4.26e-02	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1	23072
220475_at	6.23e-01	4.09e-01	8.34e-01	-6.633329	3.93e-03	SLC28A3	solute carrier family 28 member 3	64078
205981_s_at	6.23e-01	4.09e-01	8.34e-01	-6.633456	1.17e-01	ING2	inhibitor of growth family member 2	3622
211751_at	6.23e-01	4.09e-01	8.34e-01	-6.633493	3.74e-02	LOC101930416///LOC101929792///LOC100996724///LOC653513///PDE4DIP	myomegalin-like///uncharacterized LOC101929792///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein	101930416///101929792///100996724///653513///9659
205341_at	6.23e-01	4.09e-01	8.34e-01	-6.633547	8.16e-02	EHD2	EH domain containing 2	30846
203815_at	6.23e-01	4.09e-01	-8.34e-01	-6.633739	-5.30e-01	GSTT1	glutathione S-transferase theta 1	2952
210346_s_at	6.23e-01	4.09e-01	-8.34e-01	-6.63375	-2.50e-01	CLK4	CDC like kinase 4	57396
218499_at	6.23e-01	4.09e-01	8.34e-01	-6.633847	2.37e-01	STK26	serine/threonine protein kinase 26	51765
207766_at	6.23e-01	4.09e-01	8.34e-01	-6.633918	7.93e-03	CDKL1	cyclin dependent kinase like 1	8814
209071_s_at	6.23e-01	4.09e-01	-8.34e-01	-6.634102	-2.28e-01	RGS5	regulator of G-protein signaling 5	8490
205332_at	6.23e-01	4.09e-01	8.33e-01	-6.634139	8.28e-02	RCE1	Ras converting CAAX endopeptidase 1	9986
211588_s_at	6.23e-01	4.09e-01	8.33e-01	-6.63417	3.26e-02	PML	promyelocytic leukemia	5371
206820_at	6.23e-01	4.09e-01	8.33e-01	-6.634182	1.80e-02	AGFG2	ArfGAP with FG repeats 2	3268
204289_at	6.23e-01	4.09e-01	8.33e-01	-6.634197	7.45e-02	ALDH6A1	aldehyde dehydrogenase 6 family member A1	4329
205254_x_at	6.23e-01	4.09e-01	8.33e-01	-6.634349	1.09e-01	TCF7	transcription factor 7 (T-cell specific, HMG-box)	6932
220154_at	6.23e-01	4.09e-01	8.33e-01	-6.634371	9.97e-02	DST	dystonin	667
214815_at	6.23e-01	4.09e-01	8.33e-01	-6.634406	2.44e-02	TRIM33	tripartite motif containing 33	51592
204647_at	6.23e-01	4.09e-01	-8.33e-01	-6.63443	-1.73e-01	HOMER3	homer scaffolding protein 3	9454
215053_at	6.23e-01	4.09e-01	8.33e-01	-6.634478	3.11e-02	SRCAP	Snf2-related CREBBP activator protein	10847
212981_s_at	6.23e-01	4.09e-01	-8.33e-01	-6.634515	-9.84e-02	LOC100294033///TCAF1	protein FAM115A-like///TRPM8 channel associated factor 1	100294033///9747
214309_s_at	6.23e-01	4.09e-01	8.33e-01	-6.634532	7.08e-02			
218356_at	6.23e-01	4.09e-01	8.33e-01	-6.634681	8.56e-02	MRM2	mitochondrial rRNA methyltransferase 2	29960
213150_at	6.23e-01	4.10e-01	8.33e-01	-6.634696	1.16e-02	HOXA10	homeobox A10	3206
208363_s_at	6.23e-01	4.10e-01	8.33e-01	-6.634702	3.02e-02	INPP4A	inositol polyphosphate-4-phosphatase type I A	3631
205118_at	6.23e-01	4.10e-01	8.33e-01	-6.634715	2.38e-02	FPR1	formyl peptide receptor 1	2357
218441_s_at	6.23e-01	4.10e-01	8.33e-01	-6.634828	2.24e-02	RPAP1	RNA polymerase II associated protein 1	26015
222221_x_at	6.23e-01	4.10e-01	8.32e-01	-6.634984	8.31e-02	EHD1	EH domain containing 1	10938
219063_at	6.23e-01	4.10e-01	8.32e-01	-6.63513	1.23e-01	C1orf35	chromosome 1 open reading frame 35	79169
220329_s_at	6.23e-01	4.10e-01	-8.32e-01	-6.635145	-1.31e-01	RMND1	required for meiotic nuclear division 1 homolog	55005
215746_at	6.23e-01	4.10e-01	8.32e-01	-6.635196	1.53e-03			
219607_s_at	6.23e-01	4.10e-01	8.32e-01	-6.63527	3.33e-01	MS4A4A	membrane spanning 4-domains A4A	51338
221448_s_at	6.23e-01	4.10e-01	8.32e-01	-6.635329	5.06e-03	TEX15	testis expressed 15	56154
218457_s_at	6.23e-01	4.10e-01	8.32e-01	-6.635484	1.75e-03	DNMT3A	DNA methyltransferase 3 alpha	1788
207689_at	6.23e-01	4.10e-01	8.32e-01	-6.635519	8.87e-03	TBX10	T-box 10	347853
221302_at	6.24e-01	4.10e-01	8.32e-01	-6.635625	8.85e-03	KLF15	Kruppel like factor 15	28999
202153_s_at	6.24e-01	4.10e-01	8.32e-01	-6.63565	1.37e-01	NUP62	nucleoporin 62	23636
206989_s_at	6.24e-01	4.10e-01	-8.32e-01	-6.635658	-1.01e-01	SCAF11	SR-related CTD associated factor 11	9169
216070_at	6.24e-01	4.10e-01	8.32e-01	-6.635699	2.20e-02			
204942_s_at	6.24e-01	4.10e-01	8.32e-01	-6.63575	1.66e-01	ALDH3B2	aldehyde dehydrogenase 3 family member B2	222
222016_s_at	6.24e-01	4.10e-01	-8.31e-01	-6.635856	-2.44e-01	ZSCAN31	zinc finger and SCAN domain containing 31	64288
215586_at	6.24e-01	4.10e-01	8.31e-01	-6.635871	1.19e-02			
205214_at	6.24e-01	4.10e-01	-8.31e-01	-6.635934	-2.62e-01	STK17B	serine/threonine kinase 17b	9262
213926_s_at	6.24e-01	4.10e-01	8.31e-01	-6.636009	1.10e-01	AGFG1	ArfGAP with FG repeats 1	3267
217790_s_at	6.24e-01	4.10e-01	-8.31e-01	-6.636043	-1.58e-01	SSR3	signal sequence receptor subunit 3	6747
218532_s_at	6.24e-01	4.10e-01	8.31e-01	-6.636111	1.78e-01	FAM134B	family with sequence similarity 134 member B	54463
205636_at	6.24e-01	4.10e-01	8.31e-01	-6.63616	1.06e-01	SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3	6457
212079_s_at	6.24e-01	4.11e-01	-8.31e-01	-6.636191	-2.66e-02	KMT2A	lysine methyltransferase 2A	4297
207596_at	6.24e-01	4.11e-01	8.31e-01	-6.636338	8.14e-03	SLCO4C1	solute carrier organic anion transporter family member 4C1	353189
217566_s_at	6.24e-01	4.11e-01	-8.31e-01	-6.636482	-3.01e-03	TGM4	transglutaminase 4	7047
217051_s_at	6.24e-01	4.11e-01	-8.30e-01	-6.636608	-1.35e-02			
202177_at	6.24e-01	4.11e-01	8.30e-01	-6.636623	2.50e-01	GAS6	growth arrest specific 6	2621
222180_at	6.24e-01	4.11e-01	8.30e-01	-6.636646	2.39e-03			
206579_at	6.24e-01	4.11e-01	8.30e-01	-6.636685	2.06e-02	ZKSCAN8	zinc finger with KRAB and SCAN domains 8	7745
200075_s_at	6.24e-01	4.11e-01	8.30e-01	-6.636791	1.00e-01	GUK1	guanylate kinase 1	2987
214371_at	6.24e-01	4.11e-01	8.30e-01	-6.63683	1.94e-02	TSSK2	testis specific serine kinase 2	23617
204680_s_at	6.24e-01	4.11e-01	8.30e-01	-6.63684	1.08e-02	RAPGEF5	Rap guanine nucleotide exchange factor 5	9771
209720_s_at	6.24e-01	4.11e-01	8.30e-01	-6.63685	1.57e-01	SERPINB3	serpin family B member 3	6317
218048_at	6.24e-01	4.11e-01	-8.30e-01	-6.636911	-1.29e-01	COMMD3	COMM domain containing 3	23412
215074_at	6.24e-01	4.11e-01	8.30e-01	-6.637011	5.24e-03	MYO1B	myosin IB	4430
217489_s_at	6.24e-01	4.11e-01	8.30e-01	-6.637026	1.07e-01	IL6R	interleukin 6 receptor	3570
217479_at	6.24e-01	4.11e-01	8.30e-01	-6.637135	5.96e-03	SHISA6	shisa family member 6	388336
202226_s_at	6.24e-01	4.11e-01	8.30e-01	-6.637137	1.44e-01	CRK	CRK proto-oncogene, adaptor protein	1398
217929_s_at	6.24e-01	4.11e-01	8.30e-01	-6.637254	1.34e-01	KIAA0319L	KIAA0319 like	79932
219488_at	6.24e-01	4.11e-01	-8.30e-01	-6.6373	-4.84e-02	A4GALT	alpha 1,4-galactosyltransferase	53947
208538_at	6.24e-01	4.11e-01	8.30e-01	-6.637365	4.56e-02	ANP32C	acidic nuclear phosphoprotein 32 family member C	23520
216728_at	6.24e-01	4.11e-01	8.30e-01	-6.637371	4.02e-03			
206627_s_at	6.24e-01	4.11e-01	8.30e-01	-6.637427	6.79e-02	SSX1	SSX family member 1	6756
208320_at	6.24e-01	4.11e-01	8.29e-01	-6.637617	1.17e-02	CABP1	calcium binding protein 1	9478
214893_x_at	6.24e-01	4.11e-01	8.29e-01	-6.63762	1.87e-02	HCN2	hyperpolarization activated cyclic nucleotide gated potassium channel 2	610
204696_s_at	6.24e-01	4.11e-01	8.29e-01	-6.637653	1.39e-01	CDC25A	cell division cycle 25A	993
217486_s_at	6.24e-01	4.12e-01	8.29e-01	-6.637758	4.38e-02	ZDHHC17	zinc finger DHHC-type containing 17	23390
2028_s_at	6.24e-01	4.12e-01	8.29e-01	-6.637825	6.00e-02	E2F1	E2F transcription factor 1	1869
207709_at	6.24e-01	4.12e-01	-8.29e-01	-6.637917	-1.37e-03	PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2	5563
207312_at	6.24e-01	4.12e-01	8.29e-01	-6.638	2.74e-02	PHKG1	phosphorylase kinase catalytic subunit gamma 1	5260
217444_at	6.24e-01	4.12e-01	8.29e-01	-6.638143	2.00e-02			
205573_s_at	6.24e-01	4.12e-01	8.29e-01	-6.638234	1.08e-01	SNX7	sorting nexin 7	51375
217697_at	6.25e-01	4.12e-01	8.28e-01	-6.638448	1.62e-02			
200804_at	6.25e-01	4.12e-01	8.28e-01	-6.638707	1.03e-01	TMBIM6	transmembrane BAX inhibitor motif containing 6	7009
220030_at	6.25e-01	4.12e-01	8.28e-01	-6.638739	9.41e-02	STYK1	serine/threonine/tyrosine kinase 1	55359
213962_s_at	6.25e-01	4.12e-01	-8.28e-01	-6.638882	-7.40e-03	ANKLE2	ankyrin repeat and LEM domain containing 2	23141
206869_at	6.25e-01	4.12e-01	8.28e-01	-6.638917	1.93e-02	CHAD	chondroadherin	1101
204642_at	6.25e-01	4.12e-01	-8.28e-01	-6.638975	-7.21e-02	S1PR1	sphingosine-1-phosphate receptor 1	1901
204907_s_at	6.25e-01	4.12e-01	8.28e-01	-6.638995	1.49e-02	MIR8085///BCL3	microRNA 8085///B-cell CLL/lymphoma 3	102465879///602
221385_s_at	6.25e-01	4.12e-01	8.28e-01	-6.639023	1.24e-02	GPR42///FFAR3	G protein-coupled receptor 42 (gene/pseudogene)///free fatty acid receptor 3	2866///2865
213037_x_at	6.25e-01	4.12e-01	-8.28e-01	-6.639061	-7.52e-02	STAU1	staufen double-stranded RNA binding protein 1	6780
206823_at	6.25e-01	4.13e-01	8.27e-01	-6.639175	2.02e-03	L3MBTL1	l(3)mbt-like 1 (Drosophila)	26013
217410_at	6.25e-01	4.13e-01	8.27e-01	-6.639429	6.10e-03	AGRN	agrin	375790
220164_s_at	6.25e-01	4.13e-01	8.27e-01	-6.639505	7.28e-02	FBXO40	F-box protein 40	51725
216988_s_at	6.25e-01	4.13e-01	8.27e-01	-6.639524	6.35e-02	PTP4A2	protein tyrosine phosphatase type IVA, member 2	8073
215799_at	6.25e-01	4.13e-01	8.27e-01	-6.63966	4.81e-02	LOC101927051	uncharacterized LOC101927051	101927051
209934_s_at	6.25e-01	4.13e-01	8.27e-01	-6.639716	1.03e-01	ATP2C1	ATPase secretory pathway Ca2+ transporting 1	27032
205056_s_at	6.25e-01	4.13e-01	8.27e-01	-6.639768	8.58e-03	GPR162	G protein-coupled receptor 162	27239
221496_s_at	6.25e-01	4.13e-01	-8.27e-01	-6.639819	-1.95e-01	TOB2	transducer of ERBB2, 2	10766
220034_at	6.25e-01	4.13e-01	8.27e-01	-6.639857	8.53e-03	IRAK3	interleukin 1 receptor associated kinase 3	11213
220655_at	6.25e-01	4.13e-01	8.27e-01	-6.639885	1.51e-02	TNIP3	TNFAIP3 interacting protein 3	79931
207969_x_at	6.25e-01	4.13e-01	8.26e-01	-6.639976	6.91e-03	ACRV1	acrosomal vesicle protein 1	56
205453_at	6.25e-01	4.13e-01	8.26e-01	-6.640046	1.44e-01	HOXB2	homeobox B2	3212
213088_s_at	6.25e-01	4.13e-01	8.26e-01	-6.640064	1.03e-01	DNAJC9	DnaJ heat shock protein family (Hsp40) member C9	23234
215328_at	6.25e-01	4.13e-01	8.26e-01	-6.640072	5.74e-03	EFR3B	EFR3 homolog B	22979
202505_at	6.25e-01	4.13e-01	8.26e-01	-6.640143	5.93e-02	SNRPB2	small nuclear ribonucleoprotein polypeptide B2	6629
217083_at	6.26e-01	4.13e-01	8.26e-01	-6.640259	1.26e-02	IGHV3-75	immunoglobulin heavy variable 3-75 (pseudogene)	28407
