ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
24_29_6	5.68e-01	2.97e-01	1.0822714	-6.02332	0.5167434	CHCHD3	coiled-coil-helix-coiled-coil-helix domain containing 3	54927
36_30_7	5.69e-01	2.97e-01	-1.0819253	-6.02368	-0.1874913			
16_13_6	5.69e-01	2.97e-01	-1.081787	-6.02383	-0.3184926	ARMC8	armadillo repeat containing 8	25852
52_13_1	5.69e-01	2.97e-01	1.0815297	-6.0241	0.7260832	PRSS2///PRSS1	protease, serine, 2 (trypsin 2)///protease, serine, 1 (trypsin 1)	5645///5644
30_11_4	5.69e-01	2.97e-01	-1.0811967	-6.02445	-0.1922503	SWAP70	SWAP-70 protein	23075
54_2_4	5.69e-01	2.97e-01	-1.0811736	-6.02447	-0.4158238	MYO9A	myosin IXA	4649
39_22_3	5.69e-01	2.97e-01	1.0808053	-6.02486	0.2682323			
20_3_6	5.69e-01	2.98e-01	-1.0801105	-6.02559	-0.1666113	UBXD8	UBX domain containing 8	23197
14_12_3	5.70e-01	2.98e-01	1.0799118	-6.0258	0.2271501	C9orf16///XPOT	chromosome 9 open reading frame 16///exportin, tRNA (nuclear export receptor for tRNAs)	79095///11260
32_24_6	5.70e-01	2.98e-01	1.079835	-6.02588	0.2432663	CDC42SE1	CDC42 small effector 1	56882
23_3_3	5.70e-01	2.98e-01	-1.0789278	-6.02683	-0.729612	COL6A1	collagen, type VI, alpha 1	1291
24_9_7	5.70e-01	2.98e-01	1.078802	-6.02696	1.0140232	ANKRD38///BLVRB	ankyrin repeat domain 38///biliverdin reductase B (flavin reductase (NADPH))	163782///645
54_8_2	5.70e-01	2.98e-01	1.0785948	-6.02718	0.2587408	RNF31///PSME2	ring finger protein 31///proteasome (prosome, macropain) activator subunit 2 (PA28 beta)	55072///5721
47_4_7	5.70e-01	2.98e-01	1.0784562	-6.02732	0.2162963	C10orf6	chromosome 10 open reading frame 6	55719
13_29_5	5.70e-01	2.98e-01	1.0783898	-6.02739	0.266817	KIAA0182	KIAA0182	23199
51_16_4	5.70e-01	2.98e-01	1.0780599	-6.02774	0.1751988	FTSJ1	FtsJ homolog 1 (E. coli)	24140
46_9_6	5.70e-01	2.98e-01	-1.078007	-6.02779	-0.1885835	PTBP2	polypyrimidine tract binding protein 2	58155
33_10_7	5.70e-01	2.98e-01	-1.0779701	-6.02783	-0.2039725	RPS6KA1	ribosomal protein S6 kinase, 90kDa, polypeptide 1	6195
56_25_1	5.70e-01	2.99e-01	-1.0777305	-6.02808	-0.4849381	NCF4///CTSG	neutrophil cytosolic factor 4, 40kDa///cathepsin G	4689///1511
60_26_7	5.71e-01	2.99e-01	-1.0771995	-6.02864	-0.2245826	CEACAM1	carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein)	634
8_2_6	5.71e-01	2.99e-01	1.0771467	-6.02869	0.2029694	GORASP2	golgi reassembly stacking protein 2, 55kDa	26003
50_22_6	5.71e-01	2.99e-01	-1.0769806	-6.02887	-0.2254782	ENTPD7///CUTC	ectonucleoside triphosphate diphosphohydrolase 7///cutC copper transporter homolog (E. coli)	57089///51076
1_15_2	5.71e-01	2.99e-01	1.076949	-6.0289	0.2328526	LOC732360///TDG	similar to G/T mismatch-specific thymine DNA glycosylase///thymine-DNA glycosylase	732360///6996
53_10_4	5.71e-01	2.99e-01	1.0760609	-6.02983	0.4423596	BCL2L1	BCL2-like 1	598
14_5_2	5.71e-01	2.99e-01	1.0760302	-6.02986	0.2360075	FASTK	Fas-activated serine/threonine kinase	10922
31_2_3	5.71e-01	2.99e-01	1.0759936	-6.0299	0.4762096	BTN2A2	butyrophilin, subfamily 2, member A2	10385
25_29_3	5.71e-01	2.99e-01	1.0757336	-6.03017	0.177417	PTPRD	protein tyrosine phosphatase, receptor type, D	5789
45_4_8	5.71e-01	2.99e-01	-1.0757063	-6.0302	-0.2416396	AKAP1	A kinase (PRKA) anchor protein 1	8165
28_16_6	5.71e-01	2.99e-01	-1.0756773	-6.03023	-0.2506548	C12orf44	chromosome 12 open reading frame 44	60673
35_2_2	5.71e-01	2.99e-01	1.0756454	-6.03026	0.3774006	C9orf100	chromosome 9 open reading frame 100	84904
46_6_6	5.71e-01	3.00e-01	-1.07545	-6.03047	-0.2781474	COBL	cordon-bleu homolog (mouse)	23242
13_10_5	5.71e-01	3.00e-01	-1.0753162	-6.03061	-0.1931979	MLL3	myeloid/lymphoid or mixed-lineage leukemia 3	58508
11_8_3	5.71e-01	3.00e-01	-1.0752718	-6.03065	-0.2500246	TAS2R14///PRR4///PRH1	taste receptor, type 2, member 14///proline rich 4 (lacrimal)///proline-rich protein HaeIII subfamily 1	50840///11272///5554
12_31_5	5.71e-01	3.00e-01	-1.0751764	-6.03075	-0.2006888	CLINT1	clathrin interactor 1	9685
19_5_7	5.71e-01	3.00e-01	1.0746638	-6.03129	0.2679367	HSDL1	hydroxysteroid dehydrogenase like 1	83693
16_11_1	5.71e-01	3.00e-01	1.0745487	-6.03141	0.1969238	SSB	Sjogren syndrome antigen B (autoantigen La)	6741
21_2_8	5.71e-01	3.00e-01	-1.0744814	-6.03148	-0.2054386	RAD51C	RAD51 homolog C (S. cerevisiae)	5889
5_15_4	5.71e-01	3.00e-01	-1.0744497	-6.03151	-0.5690513	GAS2///FANCF	growth arrest-specific 2///Fanconi anemia, complementation group F	2620///2188
30_3_3	5.71e-01	3.00e-01	1.0744359	-6.03152	0.1692898	LSM1	LSM1 homolog, U6 small nuclear RNA associated (S. cerevisiae)	27257
11_26_4	5.72e-01	3.00e-01	1.0737371	-6.03225	0.5108115	C1orf61	chromosome 1 open reading frame 61	10485
14_10_3	5.72e-01	3.00e-01	1.0735838	-6.03241	0.2487327	MED15	mediator complex subunit 15	51586
1_15_7	5.72e-01	3.00e-01	-1.0735002	-6.0325	-0.210934			
7_21_1	5.72e-01	3.00e-01	-1.0733764	-6.03263	-0.2281168	DKFZp686I15217///NQO2	hypothetical LOC401232///NAD(P)H dehydrogenase, quinone 2	401232///4835
14_28_6	5.72e-01	3.01e-01	1.0731748	-6.03284	0.3585606	C1orf63	chromosome 1 open reading frame 63	57035
57_31_2	5.72e-01	3.01e-01	1.0728594	-6.03317	0.5409511	COMP	cartilage oligomeric matrix protein	1311
6_5_4	5.73e-01	3.01e-01	1.072334	-6.03372	0.5223717	EIF5A	eukaryotic translation initiation factor 5A	1984
12_29_1	5.73e-01	3.01e-01	1.0717558	-6.03432	0.3145414	REPS2///SERPINA1	RALBP1 associated Eps domain containing 2///serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1	9185///5265
50_31_6	5.73e-01	3.01e-01	-1.0714819	-6.0346	-0.2734135	ZDHHC6	zinc finger, DHHC-type containing 6	64429
7_13_6	5.73e-01	3.01e-01	-1.0710521	-6.03505	-0.2480673	EPN2	epsin 2	22905
36_22_5	5.74e-01	3.02e-01	-1.0705521	-6.03557	-0.2544656	ZNF235	zinc finger protein 235	9310
23_17_5	5.74e-01	3.02e-01	-1.0705291	-6.0356	-0.1626185	ERGIC2	ERGIC and golgi 2	51290
55_22_2	5.74e-01	3.02e-01	-1.0701444	-6.036	-0.3087287	HAX1	HCLS1 associated protein X-1	10456
17_24_1	5.74e-01	3.02e-01	-1.0699186	-6.03623	-0.1705359	ETFA	electron-transfer-flavoprotein, alpha polypeptide (glutaric aciduria II)	2108
14_9_2	5.74e-01	3.02e-01	1.0699091	-6.03624	0.2323071	SHFM1	split hand/foot malformation (ectrodactyly) type 1	7979
49_17_6	5.74e-01	3.02e-01	-1.0693086	-6.03687	-0.2176388	SAP30L///LOC56755	SAP30-like///hypothetical protein LOC56755	79685///56755
4_7_8	5.74e-01	3.02e-01	1.0692198	-6.03696	0.2637775	KIAA1432	KIAA1432	57589
53_14_5	5.74e-01	3.02e-01	-1.0689384	-6.03725	-0.2372879	IL17B	interleukin 17B	27190
2_5_8	5.75e-01	3.03e-01	1.068549	-6.03765	0.6030531	ACOX1	acyl-Coenzyme A oxidase 1, palmitoyl	51
9_27_3	5.75e-01	3.03e-01	1.0685409	-6.03766	0.2079122	SNX6	sorting nexin 6	58533
14_29_2	5.75e-01	3.03e-01	-1.0681284	-6.03809	-0.4512435	IFITM2///IFITM1	interferon induced transmembrane protein 2 (1-8D)///interferon induced transmembrane protein 1 (9-27)	10581///8519
23_13_5	5.75e-01	3.03e-01	1.0680067	-6.03822	0.2073536	ZBTB32	zinc finger and BTB domain containing 32	27033
15_9_7	5.75e-01	3.03e-01	-1.0680065	-6.03822	-0.3980423	VEGFA	vascular endothelial growth factor A	7422
53_24_2	5.75e-01	3.03e-01	-1.0679516	-6.03827	-0.1858691	TBCB	tubulin folding cofactor B	1155
2_3_8	5.75e-01	3.03e-01	-1.0679469	-6.03828	-0.3266244			
4_21_5	5.75e-01	3.03e-01	-1.0679303	-6.0383	-0.5940179	ATP6V0E2	ATPase, H+ transporting V0 subunit e2	155066
33_2_6	5.75e-01	3.03e-01	1.0678925	-6.03834	0.2126474	WNK1	WNK lysine deficient protein kinase 1	65125
21_22_1	5.75e-01	3.03e-01	-1.0674367	-6.03881	-0.2950094	PFKP	phosphofructokinase, platelet	5214
30_13_1	5.75e-01	3.03e-01	-1.0672467	-6.03901	-0.2315032	PPP2R5C	protein phosphatase 2, regulatory subunit B', gamma isoform	5527
8_12_5	5.75e-01	3.03e-01	1.0671882	-6.03907	0.2234763	TM9SF3	transmembrane 9 superfamily member 3	56889
7_4_4	5.75e-01	3.03e-01	-1.0668822	-6.03938	-0.8906908	PRM2	protamine 2	5620
10_15_6	5.75e-01	3.03e-01	1.0667508	-6.03952	0.4498902	MXRA5	matrix-remodelling associated 5	25878
39_9_1	5.75e-01	3.03e-01	-1.066421	-6.03986	-0.2697024	LOC348162///CLN3	hypothetical protein 348162///ceroid-lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)	348162///1201
56_13_2	5.75e-01	3.04e-01	1.0662186	-6.04007	0.2786809	NR1H4	nuclear receptor subfamily 1, group H, member 4	9971
31_24_3	5.75e-01	3.04e-01	1.0658839	-6.04042	0.162871	DVL3	dishevelled, dsh homolog 3 (Drosophila)	1857
45_23_3	5.76e-01	3.04e-01	1.0650274	-6.04131	0.3756746	DSCAM	Down syndrome cell adhesion molecule	1826
7_24_5	5.76e-01	3.04e-01	-1.0649027	-6.04144	-0.6173848	TMEM176B	transmembrane protein 176B	28959
32_11_4	5.76e-01	3.04e-01	1.0644921	-6.04186	0.460271	ZIC1	Zic family member 1 (odd-paired homolog, Drosophila)	7545
3_28_7	5.76e-01	3.04e-01	1.0644057	-6.04195	0.515986	NLRP1	NLR family, pyrin domain containing 1	22861
40_21_4	5.76e-01	3.04e-01	-1.0643469	-6.04201	-0.3090456	GJB3	gap junction protein, beta 3, 31kDa	2707
24_13_4	5.76e-01	3.04e-01	1.0642786	-6.04208	0.2206401	PEX7	peroxisomal biogenesis factor 7	5191
20_22_6	5.76e-01	3.04e-01	-1.0641446	-6.04222	-0.1747101	MTA3	metastasis associated 1 family, member 3	57504
60_3_8	5.76e-01	3.05e-01	-1.0641296	-6.04224	-0.4782304	GATA3	GATA binding protein 3	2625
42_30_7	5.76e-01	3.05e-01	-1.0640905	-6.04228	-0.3665709			
52_13_4	5.76e-01	3.05e-01	1.0637833	-6.0426	0.4149256			
29_6_2	5.77e-01	3.05e-01	1.0629751	-6.04343	0.1889581	TUBB2C	tubulin, beta 2C	10383
11_21_5	5.77e-01	3.05e-01	1.0629582	-6.04345	0.4426285	DUSP22	dual specificity phosphatase 22	56940
8_14_6	5.77e-01	3.05e-01	1.0626364	-6.04378	0.4914224	KIAA0913	KIAA0913	23053
44_5_4	5.77e-01	3.05e-01	1.0626015	-6.04382	0.2258591	ENO1	enolase 1, (alpha)	2023
49_31_2	5.77e-01	3.05e-01	1.0622836	-6.04415	0.2233007	CENPN///B4GALT1	centromere protein N///UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1	55839///2683
55_16_7	5.77e-01	3.05e-01	-1.0622298	-6.0442	-0.5094155	RAMP2	receptor (G protein-coupled) activity modifying protein 2	10266
21_26_5	5.77e-01	3.05e-01	-1.0621316	-6.0443	-0.2232357	KIAA0082	KIAA0082	23070
55_21_2	5.77e-01	3.05e-01	1.0621156	-6.04432	0.4878229	MSLN	mesothelin	10232
46_11_3	5.77e-01	3.05e-01	-1.0620571	-6.04438	-0.1629666	SLC25A17	solute carrier family 25 (mitochondrial carrier; peroxisomal membrane protein, 34kDa), member 17	10478
33_20_4	5.77e-01	3.05e-01	-1.0619079	-6.04454	-0.8491051			
21_17_5	5.77e-01	3.05e-01	1.0619047	-6.04454	0.6740156	PTPLA	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member A	9200
58_27_7	5.77e-01	3.06e-01	-1.0617874	-6.04466	-0.2497679	SFPQ	splicing factor proline/glutamine-rich (polypyrimidine tract binding protein associated)	6421
3_12_6	5.77e-01	3.06e-01	1.0614215	-6.04504	0.2607077	RIPK5	receptor interacting protein kinase 5	25778
3_16_2	5.77e-01	3.06e-01	-1.061399	-6.04506	-0.5815863	COL6A3	collagen, type VI, alpha 3	1293
40_27_3	5.77e-01	3.06e-01	-1.0613843	-6.04508	-0.1856732	NDUFB4	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 4, 15kDa	4710
53_7_8	5.77e-01	3.06e-01	-1.0607911	-6.04569	-0.1560443	COG2	component of oligomeric golgi complex 2	22796
45_22_3	5.78e-01	3.06e-01	-1.0603733	-6.04612	-0.237652	ULK1	unc-51-like kinase 1 (C. elegans)	8408
19_5_8	5.78e-01	3.06e-01	-1.0602211	-6.04628	-0.7449049	IL2RB	interleukin 2 receptor, beta	3560
23_5_6	5.78e-01	3.06e-01	1.0601637	-6.04634	0.1939584			
20_15_3	5.78e-01	3.06e-01	-1.0599439	-6.04656	-0.8266088	SCUBE2	signal peptide, CUB domain, EGF-like 2	57758
38_10_4	5.78e-01	3.06e-01	-1.0596471	-6.04687	-0.2921197	UMOD	uromodulin (uromucoid, Tamm-Horsfall glycoprotein)	7369
40_28_7	5.78e-01	3.06e-01	1.0595867	-6.04693	0.2843585			
45_14_5	5.78e-01	3.07e-01	-1.0593579	-6.04717	-0.2906387	SPIRE1///EXOC2	spire homolog 1 (Drosophila)///exocyst complex component 2	56907///55770
14_13_2	5.78e-01	3.07e-01	1.0590078	-6.04753	0.2550178	ACSM3	acyl-CoA synthetase medium-chain family member 3	6296
55_23_7	5.79e-01	3.07e-01	-1.0584572	-6.0481	-0.200514			
8_24_1	5.79e-01	3.07e-01	-1.0582143	-6.04835	-0.7479007	ACVR2A	activin A receptor, type IIA	92
15_8_5	5.79e-01	3.08e-01	1.057243	-6.04935	0.2354121	PRND	prion protein 2 (dublet)	23627
41_24_3	5.80e-01	3.08e-01	1.0569152	-6.04968	0.3363964	CBS	cystathionine-beta-synthase	875
19_26_4	5.80e-01	3.08e-01	1.0560672	-6.05056	0.2378273	ZXDB	zinc finger, X-linked, duplicated B	158586
54_15_1	5.81e-01	3.08e-01	1.0554926	-6.05115	0.2896258	CLTA	clathrin, light chain (Lca)	1211
8_13_1	5.81e-01	3.08e-01	1.055209	-6.05144	0.2549283	MAP3K8	mitogen-activated protein kinase kinase kinase 8	1326
20_26_6	5.81e-01	3.09e-01	-1.0546788	-6.05198	-0.1872475	DYM	dymeclin	54808
49_30_6	5.81e-01	3.09e-01	-1.0546294	-6.05203	-0.1383185	DNAJB12	DnaJ (Hsp40) homolog, subfamily B, member 12	54788
50_8_5	5.81e-01	3.09e-01	-1.0539437	-6.05274	-0.1731956	HYPK	Huntingtin interacting protein K	25764
9_31_5	5.81e-01	3.09e-01	1.053886	-6.0528	0.1908642	HISPPD2A	histidine acid phosphatase domain containing 2A	9677
40_23_6	5.81e-01	3.09e-01	-1.0538356	-6.05285	-0.6363087	NCALD	neurocalcin delta	83988
24_11_2	5.81e-01	3.09e-01	1.0536477	-6.05304	0.2130991	ADAM11	ADAM metallopeptidase domain 11	4185
29_17_5	5.81e-01	3.09e-01	1.0536454	-6.05304	0.1642076	UBQLN1	ubiquilin 1	29979
22_3_3	5.81e-01	3.09e-01	1.0536279	-6.05306	0.2618678	PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase, type I, beta	8395
31_8_4	5.81e-01	3.09e-01	-1.0535206	-6.05317	-0.6532858	C1QL3///PTER	complement component 1, q subcomponent-like 3///phosphotriesterase related	389941///9317
42_22_4	5.81e-01	3.09e-01	-1.0534815	-6.05321	-0.5851109	MUC7	mucin 7, secreted	4589
9_15_6	5.81e-01	3.09e-01	1.053175	-6.05353	0.1919106	GRINA	glutamate receptor, ionotropic, N-methyl D-asparate-associated protein 1 (glutamate binding)	2907
43_26_5	5.81e-01	3.09e-01	-1.0530856	-6.05362	-0.194472	KIAA0513	KIAA0513	9764
34_6_2	5.81e-01	3.09e-01	-1.0529937	-6.05371	-0.1981702	PABPN1	poly(A) binding protein, nuclear 1	8106
31_6_6	5.82e-01	3.10e-01	1.052782	-6.05393	0.4861409	MICAL2	microtubule associated monoxygenase, calponin and LIM domain containing 2	9645
38_15_5	5.82e-01	3.10e-01	-1.0526715	-6.05404	-0.2204121	CPT1A	carnitine palmitoyltransferase 1A (liver)	1374
31_10_6	5.82e-01	3.10e-01	-1.052348	-6.05438	-0.3809732			
3_27_6	5.82e-01	3.10e-01	-1.0520238	-6.05471	-0.2198084	C14orf106	chromosome 14 open reading frame 106	55320
48_17_5	5.82e-01	3.10e-01	1.0519896	-6.05474	0.3198328	INTS8///CCNE2	integrator complex subunit 8///cyclin E2	55656///9134
5_26_2	5.82e-01	3.10e-01	1.0519017	-6.05483	0.5411125	CDC14A	CDC14 cell division cycle 14 homolog A (S. cerevisiae)	8556
24_21_5	5.82e-01	3.10e-01	-1.0518966	-6.05484	-0.2076053	COX5B	cytochrome c oxidase subunit Vb	1329
4_16_6	5.82e-01	3.10e-01	1.0517652	-6.05497	0.2886693	EXOC3	exocyst complex component 3	11336
33_10_5	5.82e-01	3.10e-01	1.051462	-6.05528	0.173844			
46_20_2	5.82e-01	3.10e-01	-1.0514608	-6.05529	-0.2551041	RPS29///SERPINB6	ribosomal protein S29///serpin peptidase inhibitor, clade B (ovalbumin), member 6	6235///5269
52_15_3	5.82e-01	3.10e-01	-1.0509259	-6.05583	-0.166943	EIF4EBP2///SERPING1	eukaryotic translation initiation factor 4E binding protein 2///serpin peptidase inhibitor, clade G (C1 inhibitor), member 1, (angioedema, hereditary)	1979///710
54_23_6	5.82e-01	3.10e-01	-1.0508408	-6.05592	-0.2680376	ADCK2	aarF domain containing kinase 2	90956
34_28_3	5.82e-01	3.10e-01	-1.0508385	-6.05592	-0.1556706			
1_8_5	5.82e-01	3.10e-01	1.0506939	-6.05607	0.236298	CEP68///RAB1A	centrosomal protein 68kDa///RAB1A, member RAS oncogene family	23177///5861
30_10_7	5.82e-01	3.11e-01	1.0504377	-6.05633	0.3190388	CLDN3	claudin 3	1365
44_9_2	5.82e-01	3.11e-01	-1.050411	-6.05636	-0.2301873	CES2	carboxylesterase 2 (intestine, liver)	8824
58_20_7	5.82e-01	3.11e-01	1.0503514	-6.05642	0.5590098	PTCRA	pre T-cell antigen receptor alpha	171558
33_29_6	5.82e-01	3.11e-01	1.0501594	-6.05662	0.3506781			
14_18_2	5.82e-01	3.11e-01	1.0499309	-6.05685	0.1611276	USP14	ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase)	9097
55_26_4	5.82e-01	3.11e-01	-1.0499065	-6.05688	-0.330647	FUT6	fucosyltransferase 6 (alpha (1,3) fucosyltransferase)	2528
19_11_8	5.82e-01	3.11e-01	-1.0498215	-6.05696	-0.225146	GLUD1	glutamate dehydrogenase 1	2746
8_10_2	5.82e-01	3.11e-01	-1.0498192	-6.05697	-0.3540977	SLC39A6	solute carrier family 39 (zinc transporter), member 6	25800
42_30_5	5.82e-01	3.11e-01	-1.0495798	-6.05721	-0.3410613	GEMIN4	gem (nuclear organelle) associated protein 4	50628
44_7_2	5.82e-01	3.11e-01	1.0494618	-6.05733	1.078711	LOC90925	hypothetical protein LOC90925	90925
57_3_3	5.82e-01	3.11e-01	-1.0494518	-6.05734	-0.1606756	LOC649612///VBP1	similar to synaptosomal-associated protein, 91kDa homolog///von Hippel-Lindau binding protein 1	649612///7411
44_9_4	5.83e-01	3.11e-01	1.0488542	-6.05795	0.5735952	CBR3	carbonyl reductase 3	874
12_3_3	5.83e-01	3.11e-01	1.0485667	-6.05825	0.4077832	ANGPT2	angiopoietin 2	285
12_18_5	5.83e-01	3.11e-01	1.0485245	-6.05829	0.2504488	SAR1B	SAR1 gene homolog B (S. cerevisiae)	51128
48_21_7	5.83e-01	3.11e-01	1.0483683	-6.05845	0.3583916	STAT4	signal transducer and activator of transcription 4	6775
40_16_7	5.83e-01	3.12e-01	-1.0481203	-6.0587	-0.2325508	HOOK1	hook homolog 1 (Drosophila)	51361
33_27_2	5.83e-01	3.12e-01	-1.0479996	-6.05883	-0.4513098			
8_16_5	5.83e-01	3.12e-01	1.047501	-6.05934	0.2486572	TEAD3	TEA domain family member 3	7005
44_16_7	5.83e-01	3.12e-01	-1.0472171	-6.05963	-0.2354525	KIF24	kinesin family member 24	347240
1_18_1	5.84e-01	3.12e-01	-1.0467746	-6.06008	-0.5529555	FMOD	fibromodulin	2331
34_5_3	5.84e-01	3.12e-01	-1.0462615	-6.0606	-0.1665264	QARS	glutaminyl-tRNA synthetase	5859
35_6_5	5.84e-01	3.13e-01	1.0460414	-6.06083	0.3943064	ZNF346	zinc finger protein 346	23567
40_19_2	5.84e-01	3.13e-01	1.0457951	-6.06108	0.5620987	RGS7	regulator of G-protein signaling 7	6000
39_3_4	5.84e-01	3.13e-01	-1.0457773	-6.0611	-0.2222817	UGT2B7	UDP glucuronosyltransferase 2 family, polypeptide B7	7364
48_5_6	5.84e-01	3.13e-01	1.0456778	-6.0612	0.1842059	DMXL2	Dmx-like 2	23312
2_22_5	5.84e-01	3.13e-01	-1.0456626	-6.06121	-0.1736977	AATF	apoptosis antagonizing transcription factor	26574
10_24_1	5.84e-01	3.13e-01	-1.0455664	-6.06131	-0.1710075			
53_29_4	5.84e-01	3.13e-01	1.0451428	-6.06174	0.468931	BIRC4	baculoviral IAP repeat-containing 4	331
32_27_1	5.84e-01	3.13e-01	1.0448849	-6.06201	0.3990862	COL4A2	collagen, type IV, alpha 2	1284
59_28_5	5.85e-01	3.13e-01	-1.0445151	-6.06238	-0.2079101	COQ3///SFRS18	coenzyme Q3 homolog, methyltransferase (S. cerevisiae)///splicing factor, arginine/serine-rich 18	51805///25957
29_22_1	5.85e-01	3.13e-01	-1.0444534	-6.06244	-0.3266104	GSTM4	glutathione S-transferase M4	2948
33_23_2	5.85e-01	3.13e-01	1.0440266	-6.06288	0.1244501	PSME3	proteasome (prosome, macropain) activator subunit 3 (PA28 gamma; Ki)	10197
54_5_8	5.85e-01	3.13e-01	-1.0438745	-6.06303	-0.1828004	MPHOSPH10	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)	10199
49_22_7	5.85e-01	3.13e-01	1.0438173	-6.06309	0.2122072	KLRC3///AP2B1	killer cell lectin-like receptor subfamily C, member 3///adaptor-related protein complex 2, beta 1 subunit	3823///163
24_7_5	5.85e-01	3.14e-01	1.0437269	-6.06318	0.238784			
53_18_5	5.85e-01	3.14e-01	-1.0429358	-6.06399	-0.296531	MYO5C	myosin VC	55930
10_9_5	5.85e-01	3.14e-01	-1.0429117	-6.06401	-0.2995098	ACF	apobec-1 complementation factor	29974
23_2_7	5.85e-01	3.14e-01	1.0427924	-6.06414	0.2586903	ISG20L1	interferon stimulated exonuclease gene 20kDa-like 1	64782
32_7_8	5.85e-01	3.14e-01	1.042778	-6.06415	0.4320194	SLC16A1	solute carrier family 16, member 1 (monocarboxylic acid transporter 1)	6566
44_9_6	5.86e-01	3.14e-01	-1.0424246	-6.06451	-0.2180681	HEATR1///LGALS8	HEAT repeat containing 1///lectin, galactoside-binding, soluble, 8 (galectin 8)	55127///3964
35_29_5	5.86e-01	3.14e-01	-1.0418204	-6.06512	-0.1951635	LYRM2	LYR motif containing 2	57226
17_21_5	5.86e-01	3.14e-01	1.0418007	-6.06514	0.3977859	SNX7	sorting nexin 7	51375
30_22_2	5.86e-01	3.14e-01	-1.0417706	-6.06518	-0.3527487	TESK1	testis-specific kinase 1	7016
50_17_5	5.86e-01	3.14e-01	-1.0417436	-6.0652	-0.1452632	CNOT2	CCR4-NOT transcription complex, subunit 2	4848
1_8_4	5.86e-01	3.14e-01	-1.0415971	-6.06535	-0.2582539	CTSF	cathepsin F	8722
38_17_4	5.86e-01	3.15e-01	-1.0410845	-6.06587	-0.1991975	SF3B4	splicing factor 3b, subunit 4, 49kDa	10262
30_10_6	5.86e-01	3.15e-01	-1.0408548	-6.06611	-0.4897311	GPAM	glycerol-3-phosphate acyltransferase, mitochondrial	57678
9_9_7	5.86e-01	3.15e-01	-1.0408486	-6.06611	-0.2130722	PFKP	phosphofructokinase, platelet	5214
13_3_7	5.86e-01	3.15e-01	-1.040611	-6.06635	-0.2072064	IFT122	intraflagellar transport 122 homolog (Chlamydomonas)	55764
50_6_8	5.87e-01	3.15e-01	1.0401618	-6.06681	0.2978412	DDR1	discoidin domain receptor family, member 1	780
31_15_7	5.87e-01	3.15e-01	1.0399325	-6.06704	0.2400715	VPS52	vacuolar protein sorting 52 homolog (S. cerevisiae)	6293
50_7_2	5.87e-01	3.15e-01	1.0396244	-6.06735	0.3562551	ACOX3	acyl-Coenzyme A oxidase 3, pristanoyl	8310
37_8_8	5.87e-01	3.15e-01	-1.0395425	-6.06744	-0.1295207			
30_27_4	5.87e-01	3.16e-01	-1.0390367	-6.06795	-0.4621583	GPR22	G protein-coupled receptor 22	2845
51_6_8	5.87e-01	3.16e-01	-1.0387786	-6.06821	-0.1413136	ZNF146	zinc finger protein 146	7705
15_16_1	5.88e-01	3.16e-01	1.0382748	-6.06872	0.1991571	GMPR	guanosine monophosphate reductase	2766
32_11_1	5.88e-01	3.16e-01	1.0379517	-6.06905	0.3063729	MAN2A1	mannosidase, alpha, class 2A, member 1	4124
32_13_3	5.88e-01	3.16e-01	1.0377121	-6.06929	0.5787357	RTN1	reticulon 1	6252
5_11_1	5.88e-01	3.16e-01	-1.0372754	-6.06974	-0.2913541	LBR	lamin B receptor	3930
29_4_7	5.88e-01	3.16e-01	-1.0372497	-6.06976	-0.2118826	CNOT6L	CCR4-NOT transcription complex, subunit 6-like	246175
31_28_5	5.88e-01	3.16e-01	-1.0372007	-6.06981	-0.1427099	C14orf2	chromosome 14 open reading frame 2	9556
47_10_5	5.89e-01	3.17e-01	1.0361785	-6.07085	0.2675252	VNN3	vanin 3	55350
47_21_6	5.89e-01	3.17e-01	-1.0358452	-6.07118	-0.3904189	BCAS3	breast carcinoma amplified sequence 3	54828
13_9_8	5.89e-01	3.17e-01	1.0358158	-6.07121	0.2224983			
30_4_5	5.89e-01	3.17e-01	-1.0353501	-6.07168	-0.2026045	POLR3F	polymerase (RNA) III (DNA directed) polypeptide F, 39 kDa	10621
57_25_2	5.90e-01	3.18e-01	1.0346212	-6.07242	0.1428226	TP53BP1	tumor protein p53 binding protein 1	7158
42_30_1	5.90e-01	3.18e-01	-1.0344139	-6.07263	-0.2469448	CYBA	cytochrome b-245, alpha polypeptide	1535
49_23_1	5.90e-01	3.18e-01	1.0341022	-6.07295	0.5014619	FMO1	flavin containing monooxygenase 1	2326
2_23_1	5.90e-01	3.18e-01	-1.0340005	-6.07305	-0.2349719	ARAF	v-raf murine sarcoma 3611 viral oncogene homolog	369
