ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID
209200_at	3.31e-01	1.39e-01	-1.52	-5.75865	-1.23e-01	MEF2C	myocyte enhancer factor 2C	4208
216293_at	3.31e-01	1.39e-01	1.52	-5.75869	1.35e-01	CLTA	clathrin light chain A	1211
205571_at	3.31e-01	1.39e-01	-1.52	-5.75869	-1.08e-01	LIPT1	lipoyltransferase 1	51601
214867_at	3.31e-01	1.39e-01	-1.52	-5.75873	-7.50e-02	ZSWIM8-AS1///NDST2	ZSWIM8 antisense RNA 1///N-deacetylase and N-sulfotransferase 2	100507331///8509
201225_s_at	3.31e-01	1.39e-01	-1.52	-5.75881	-4.49e-02	SRRM1	serine and arginine repetitive matrix 1	10250
208783_s_at	3.31e-01	1.39e-01	1.52	-5.75896	7.93e-02	CD46	CD46 molecule	4179
203296_s_at	3.31e-01	1.39e-01	1.52	-5.75903	9.00e-02	ATP1A2	ATPase Na+/K+ transporting subunit alpha 2	477
212630_at	3.31e-01	1.39e-01	1.52	-5.75913	1.44e-01	EXOC3	exocyst complex component 3	11336
204996_s_at	3.31e-01	1.39e-01	1.52	-5.75925	1.25e-01	CDK5R1	cyclin dependent kinase 5 regulatory subunit 1	8851
215080_s_at	3.31e-01	1.39e-01	-1.52	-5.75957	-1.04e-01	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	116986
211887_x_at	3.31e-01	1.39e-01	1.52	-5.75963	1.07e-01	MSR1	macrophage scavenger receptor 1	4481
216790_at	3.31e-01	1.40e-01	1.52	-5.75992	1.38e-01			
220027_s_at	3.31e-01	1.40e-01	-1.52	-5.76044	-1.06e-01	RASIP1	Ras interacting protein 1	54922
221071_at	3.31e-01	1.40e-01	-1.52	-5.76072	-1.03e-01			
222170_at	3.31e-01	1.40e-01	-1.51	-5.76152	-1.20e-01	ZNF213-AS1	ZNF213 antisense RNA 1 (head to head)	100507458
210563_x_at	3.31e-01	1.40e-01	1.51	-5.7616	1.10e-01	CFLAR	CASP8 and FADD like apoptosis regulator	8837
210802_s_at	3.32e-01	1.40e-01	1.51	-5.76218	1.31e-01	DIMT1	DIM1 dimethyladenosine transferase 1 homolog	27292
213049_at	3.32e-01	1.40e-01	-1.51	-5.76237	-6.15e-02	RALGAPA1	Ral GTPase activating protein catalytic alpha subunit 1	253959
220688_s_at	3.32e-01	1.40e-01	-1.51	-5.76292	-9.33e-02	MRTO4	MRT4 homolog, ribosome maturation factor	51154
221967_at	3.32e-01	1.40e-01	-1.51	-5.76305	-7.58e-02	NXPH4	neurexophilin 4	11247
211769_x_at	3.32e-01	1.40e-01	-1.51	-5.76311	-1.24e-01	SERINC3	serine incorporator 3	10955
37802_r_at	3.32e-01	1.40e-01	-1.51	-5.76316	-8.06e-02	FAM63B	family with sequence similarity 63 member B	54629
220488_s_at	3.32e-01	1.40e-01	-1.51	-5.76359	-8.10e-02	BCAS3	BCAS3, microtubule associated cell migration factor	54828
220219_s_at	3.32e-01	1.40e-01	1.51	-5.76425	9.31e-02	LRRC37A2///LRRC37A3///LRRC37A4P///LRRC37A	leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A	474170///374819///55073///9884
209956_s_at	3.32e-01	1.40e-01	-1.51	-5.76437	-1.46e-01	CAMK2B	calcium/calmodulin dependent protein kinase II beta	816
218729_at	3.32e-01	1.40e-01	-1.51	-5.76445	-8.56e-02	LXN	latexin	56925
221939_at	3.32e-01	1.40e-01	1.51	-5.76455	1.29e-01	YIPF2	Yip1 domain family member 2	78992
220222_at	3.32e-01	1.40e-01	-1.51	-5.76497	-1.31e-01	RBM12B-AS1	RBM12B antisense RNA 1	55472
216738_at	3.32e-01	1.40e-01	-1.51	-5.76523	-8.00e-02			
221973_at	3.32e-01	1.40e-01	1.51	-5.76523	1.39e-01	LOC100506123///LOC100506076	uncharacterized LOC100506123///uncharacterized LOC100506076	100506123///100506076
213628_at	3.33e-01	1.41e-01	-1.51	-5.76616	-5.84e-02	CLCC1	chloride channel CLIC like 1	23155
201617_x_at	3.33e-01	1.41e-01	1.51	-5.76697	1.47e-01	CALD1	caldesmon 1	800
214101_s_at	3.33e-01	1.41e-01	1.51	-5.76708	8.80e-02	NPEPPS	aminopeptidase puromycin sensitive	9520
214896_at	3.33e-01	1.41e-01	1.51	-5.76782	1.35e-01	LINC01314	long intergenic non-protein coding RNA 1314	100996492
206367_at	3.33e-01	1.41e-01	1.51	-5.76797	1.02e-01	REN	renin	5972
212202_s_at	3.33e-01	1.41e-01	1.51	-5.76827	1.02e-01	TMEM87A	transmembrane protein 87A	25963
209128_s_at	3.33e-01	1.41e-01	1.51	-5.76829	4.82e-02	SART3	squamous cell carcinoma antigen recognized by T-cells 3	9733
219282_s_at	3.33e-01	1.41e-01	1.51	-5.7684	8.53e-02	TRPV2	transient receptor potential cation channel subfamily V member 2	51393
206723_s_at	3.33e-01	1.41e-01	-1.51	-5.76854	-7.67e-02	LPAR2	lysophosphatidic acid receptor 2	9170
216210_x_at	3.33e-01	1.41e-01	-1.51	-5.76863	-9.35e-02	TRIOBP	TRIO and F-actin binding protein	11078
218642_s_at	3.33e-01	1.41e-01	1.51	-5.76889	8.12e-02	CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7	79145
218345_at	3.33e-01	1.41e-01	1.51	-5.76899	1.83e-01	TMEM176A	transmembrane protein 176A	55365
211279_at	3.33e-01	1.41e-01	-1.51	-5.769	-7.08e-02	NRF1	nuclear respiratory factor 1	4899
222135_at	3.33e-01	1.41e-01	1.51	-5.7691	1.24e-01	ZNF814	zinc finger protein 814	730051
214290_s_at	3.33e-01	1.41e-01	1.51	-5.76923	1.39e-01	HIST2H2AA4///HIST2H2AA3	histone cluster 2, H2aa4///histone cluster 2, H2aa3	723790///8337
210519_s_at	3.33e-01	1.41e-01	-1.51	-5.76929	-1.33e-01	NQO1	NAD(P)H quinone dehydrogenase 1	1728
37425_g_at	3.34e-01	1.41e-01	1.51	-5.77025	9.41e-02	CCHCR1	coiled-coil alpha-helical rod protein 1	54535
209986_at	3.34e-01	1.41e-01	-1.51	-5.77038	-9.95e-02	LOC101929036///PAH	uncharacterized LOC101929036///phenylalanine hydroxylase	101929036///5053
210234_at	3.34e-01	1.41e-01	1.51	-5.77071	6.07e-02	GRM4	glutamate metabotropic receptor 4	2914
221350_at	3.34e-01	1.41e-01	-1.51	-5.77093	-1.58e-01	HOXC8	homeobox C8	3224
207802_at	3.34e-01	1.41e-01	-1.51	-5.771	-7.97e-02	CRISP3	cysteine rich secretory protein 3	10321
221525_at	3.34e-01	1.42e-01	1.51	-5.77113	1.56e-01	ZMIZ2	zinc finger MIZ-type containing 2	83637
207369_at	3.34e-01	1.42e-01	1.51	-5.77185	6.96e-02	BRS3	bombesin receptor subtype 3	680
201551_s_at	3.34e-01	1.42e-01	1.51	-5.77217	1.57e-01	LAMP1	lysosomal associated membrane protein 1	3916
211705_s_at	3.34e-01	1.42e-01	1.51	-5.77242	8.78e-02	SORBS1	sorbin and SH3 domain containing 1	10580
210024_s_at	3.34e-01	1.42e-01	-1.51	-5.77246	-5.25e-02	UBE2E3	ubiquitin conjugating enzyme E2 E3	10477
210497_x_at	3.34e-01	1.42e-01	1.51	-5.77266	1.84e-01	SSX2B///SSX2	SSX family member 2B///SSX family member 2	727837///6757
214035_x_at	3.34e-01	1.42e-01	-1.51	-5.77278	-1.18e-01			
206971_at	3.35e-01	1.42e-01	1.51	-5.77296	9.59e-02	GPR161	G protein-coupled receptor 161	23432
215987_at	3.35e-01	1.42e-01	-1.51	-5.77317	-6.54e-02	RAPGEF2	Rap guanine nucleotide exchange factor 2	9693
207962_at	3.35e-01	1.42e-01	-1.51	-5.77336	-8.11e-02	CAPN11	calpain 11	11131
219871_at	3.35e-01	1.42e-01	-1.51	-5.77348	-1.51e-01	KLF3-AS1	KLF3 antisense RNA 1	79667
219579_at	3.35e-01	1.42e-01	-1.51	-5.77387	-1.05e-01	RAB3IL1	RAB3A interacting protein like 1	5866
209771_x_at	3.35e-01	1.42e-01	-1.51	-5.77402	-6.63e-02	CD24	CD24 molecule	100133941
206334_at	3.35e-01	1.42e-01	-1.51	-5.77404	-7.21e-02	LIPF	lipase F, gastric type	8513
211589_at	3.35e-01	1.42e-01	1.51	-5.77422	1.07e-01	PML	promyelocytic leukemia	5371
212174_at	3.35e-01	1.42e-01	1.51	-5.77504	7.54e-02	AK2	adenylate kinase 2	204
211917_s_at	3.35e-01	1.42e-01	-1.51	-5.77535	-8.70e-02	PRLR	prolactin receptor	5618
221451_s_at	3.35e-01	1.42e-01	-1.50	-5.77546	-1.05e-01	OR2W1	olfactory receptor family 2 subfamily W member 1	26692
217098_s_at	3.35e-01	1.42e-01	1.50	-5.77554	1.18e-01	ZSCAN12	zinc finger and SCAN domain containing 12	9753
202098_s_at	3.35e-01	1.42e-01	1.50	-5.77586	5.91e-02	PRMT2	protein arginine methyltransferase 2	3275
209541_at	3.35e-01	1.42e-01	-1.50	-5.77606	-2.51e-01	IGF1	insulin like growth factor 1	3479
207574_s_at	3.35e-01	1.42e-01	-1.50	-5.77626	-1.89e-01	GADD45B	growth arrest and DNA damage inducible beta	4616
215062_at	3.35e-01	1.42e-01	1.50	-5.77636	1.33e-01			
205090_s_at	3.35e-01	1.42e-01	1.50	-5.77654	8.07e-02	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	51172
206261_at	3.36e-01	1.43e-01	-1.50	-5.77746	-9.06e-02	ZNF239	zinc finger protein 239	8187
206087_x_at	3.36e-01	1.43e-01	1.50	-5.77792	7.38e-02	HFE	hemochromatosis	3077
202079_s_at	3.36e-01	1.43e-01	-1.50	-5.77792	-8.40e-02	TRAK1	trafficking kinesin protein 1	22906
211927_x_at	3.36e-01	1.43e-01	-1.50	-5.77802	-3.64e-02	MIR3654///EEF1G	microRNA 3654///eukaryotic translation elongation factor 1 gamma	100500804///1937
AFFX-r2-P1-cre-3_at	3.36e-01	1.43e-01	1.50	-5.77829	6.17e-02			
201281_at	3.36e-01	1.43e-01	1.50	-5.77852	4.87e-02	ADRM1	adhesion regulating molecule 1	11047
212858_at	3.36e-01	1.43e-01	1.50	-5.77861	1.14e-01	PAQR4	progestin and adipoQ receptor family member 4	124222
202289_s_at	3.36e-01	1.43e-01	-1.50	-5.77873	-1.34e-01	TACC2	transforming acidic coiled-coil containing protein 2	10579
201046_s_at	3.36e-01	1.43e-01	-1.50	-5.77894	-6.73e-02	RAD23A	RAD23 homolog A, nucleotide excision repair protein	5886
203742_s_at	3.36e-01	1.43e-01	-1.50	-5.77916	-7.86e-02	LOC732360///TDG	G/T mismatch-specific thymine DNA glycosylase-like///thymine DNA glycosylase	732360///6996
220135_s_at	3.36e-01	1.43e-01	-1.50	-5.77927	-7.64e-02	SLC7A9	solute carrier family 7 member 9	11136
216831_s_at	3.36e-01	1.43e-01	-1.50	-5.7799	-4.71e-02	RUNX1T1	RUNX1 translocation partner 1	862
218520_at	3.36e-01	1.43e-01	1.50	-5.77996	4.20e-02	TBK1	TANK binding kinase 1	29110
39249_at	3.37e-01	1.43e-01	-1.50	-5.7803	-6.73e-02	AQP3	aquaporin 3 (Gill blood group)	360
208231_at	3.37e-01	1.43e-01	-1.50	-5.78036	-6.40e-02	NRG1	neuregulin 1	3084
213592_at	3.37e-01	1.43e-01	1.50	-5.7804	2.31e-01	APLNR	apelin receptor	187
220306_at	3.37e-01	1.43e-01	-1.50	-5.78116	-1.61e-01	FAM46C	family with sequence similarity 46 member C	54855
208552_at	3.37e-01	1.43e-01	-1.50	-5.78126	-1.12e-01	GRIK4	glutamate ionotropic receptor kainate type subunit 4	2900
202259_s_at	3.37e-01	1.43e-01	-1.50	-5.7816	-1.09e-01	N4BP2L2	NEDD4 binding protein 2 like 2	10443
221312_at	3.37e-01	1.43e-01	1.50	-5.78183	9.69e-02	GLP2R	glucagon like peptide 2 receptor	9340
219112_at	3.37e-01	1.43e-01	-1.50	-5.78208	-1.08e-01	RAPGEF6	Rap guanine nucleotide exchange factor 6	51735
221650_s_at	3.37e-01	1.43e-01	1.50	-5.7821	1.13e-01	LOC100996782///MED18	mediator of RNA polymerase II transcription subunit 18-like///mediator complex subunit 18	100996782///54797
204117_at	3.37e-01	1.44e-01	1.50	-5.78265	8.36e-02	PREP	prolyl endopeptidase	5550
217868_s_at	3.37e-01	1.44e-01	1.50	-5.78302	5.63e-02	METTL9	methyltransferase like 9	51108
221063_x_at	3.37e-01	1.44e-01	-1.50	-5.78326	-5.76e-02	RNF123	ring finger protein 123	63891
214007_s_at	3.37e-01	1.44e-01	1.50	-5.78327	1.71e-01	TWF1	twinfilin actin binding protein 1	5756
205973_at	3.37e-01	1.44e-01	-1.50	-5.78363	-9.72e-02	FEZ1	fasciculation and elongation protein zeta 1	9638
206680_at	3.37e-01	1.44e-01	-1.50	-5.78364	-1.15e-01	CD5L	CD5 molecule like	922
211585_at	3.37e-01	1.44e-01	1.50	-5.7837	8.07e-02	NPAT	nuclear protein, coactivator of histone transcription	4863
210506_at	3.38e-01	1.44e-01	1.50	-5.78396	1.21e-01	FUT7	fucosyltransferase 7	2529
209343_at	3.38e-01	1.44e-01	1.50	-5.78405	1.60e-01	EFHD1	EF-hand domain family member D1	80303
203325_s_at	3.38e-01	1.44e-01	1.50	-5.78407	2.96e-01	COL5A1	collagen type V alpha 1 chain	1289
215190_at	3.38e-01	1.44e-01	-1.50	-5.7842	-7.20e-02	EIF3M	eukaryotic translation initiation factor 3 subunit M	10480
211983_x_at	3.38e-01	1.44e-01	1.50	-5.78423	3.86e-02	ACTG1///ACTB	actin gamma 1///actin beta	71///60
217153_at	3.38e-01	1.44e-01	1.50	-5.78438	1.19e-01	ARHGAP1	Rho GTPase activating protein 1	392
216639_at	3.38e-01	1.44e-01	-1.50	-5.78462	-8.89e-02	SRPX2	sushi repeat containing protein, X-linked 2	27286
203623_at	3.38e-01	1.44e-01	1.50	-5.78462	8.29e-02	PLXNA3	plexin A3	55558
214503_x_at	3.38e-01	1.44e-01	-1.50	-5.7847	-3.21e-02	GPR135	G protein-coupled receptor 135	64582
212834_at	3.38e-01	1.44e-01	1.50	-5.78471	6.44e-02	DDX52	DEAD-box helicase 52	11056
204351_at	3.38e-01	1.44e-01	1.50	-5.78479	1.11e-01	S100P	S100 calcium binding protein P	6286
211465_x_at	3.38e-01	1.44e-01	-1.50	-5.78558	-6.82e-02	FUT6	fucosyltransferase 6	2528
220875_at	3.38e-01	1.44e-01	-1.50	-5.78558	-8.57e-02			
211710_x_at	3.38e-01	1.44e-01	1.50	-5.78586	5.06e-02	SNORD18C///SNORD18B///SNORD18A///SNORD16///RPL4	small nucleolar RNA, C/D box 18C///small nucleolar RNA, C/D box 18B///small nucleolar RNA, C/D box 18A///small nucleolar RNA, C/D box 16///ribosomal protein L4	595100///595099///595098///595097///6124
220319_s_at	3.38e-01	1.44e-01	-1.50	-5.78654	-1.33e-01	MYLIP	myosin regulatory light chain interacting protein	29116
209658_at	3.38e-01	1.44e-01	1.50	-5.78676	8.18e-02	CDC16	cell division cycle 16	8881
222126_at	3.38e-01	1.44e-01	1.50	-5.78716	8.64e-02	AGFG2	ArfGAP with FG repeats 2	3268
204455_at	3.39e-01	1.45e-01	1.50	-5.78798	1.89e-01	DST	dystonin	667
206687_s_at	3.39e-01	1.45e-01	1.50	-5.78844	1.09e-01	PTPN6	protein tyrosine phosphatase, non-receptor type 6	5777
215995_x_at	3.39e-01	1.45e-01	1.50	-5.78849	6.98e-02			
209644_x_at	3.39e-01	1.45e-01	1.50	-5.78904	1.37e-01	CDKN2A	cyclin dependent kinase inhibitor 2A	1029
212950_at	3.39e-01	1.45e-01	1.50	-5.78906	1.72e-01	ADGRF5	adhesion G protein-coupled receptor F5	221395
217666_at	3.39e-01	1.45e-01	1.50	-5.78928	6.78e-02			
211402_x_at	3.39e-01	1.45e-01	-1.50	-5.78928	-8.71e-02	NR6A1	nuclear receptor subfamily 6 group A member 1	2649
211880_x_at	3.39e-01	1.45e-01	-1.50	-5.78958	-7.22e-02	PCDHGA1	protocadherin gamma subfamily A, 1	56114
217217_at	3.39e-01	1.45e-01	1.49	-5.78978	1.81e-01	LOC102723407///IGHV4-31///IGHM///IGHG4///IGHG1///IGHA2///IGHA1	putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1	102723407///28396///3507///3503///3500///3494///3493
205031_at	3.39e-01	1.45e-01	-1.49	-5.78989	-2.13e-01	EFNB3	ephrin B3	1949
220310_at	3.39e-01	1.45e-01	-1.49	-5.79009	-8.50e-02	TUBAL3	tubulin alpha like 3	79861
214990_at	3.39e-01	1.45e-01	-1.49	-5.79037	-6.50e-02	PIGO	phosphatidylinositol glycan anchor biosynthesis class O	84720
200650_s_at	3.39e-01	1.45e-01	1.49	-5.79054	4.96e-02	LDHA	lactate dehydrogenase A	3939
208849_at	3.40e-01	1.45e-01	1.49	-5.79106	5.66e-02			
200049_at	3.40e-01	1.45e-01	-1.49	-5.79114	-6.37e-02	KAT7	lysine acetyltransferase 7	11143
211204_at	3.40e-01	1.45e-01	-1.49	-5.79163	-8.66e-02	ME1	malic enzyme 1	4199
218314_s_at	3.40e-01	1.45e-01	-1.49	-5.79208	-5.02e-02	C11orf57	chromosome 11 open reading frame 57	55216
201879_at	3.40e-01	1.45e-01	-1.49	-5.79228	-9.37e-02	ARIH1	ariadne RBR E3 ubiquitin protein ligase 1	25820
208378_x_at	3.40e-01	1.45e-01	1.49	-5.79256	9.13e-02	FGF5	fibroblast growth factor 5	2250
209926_at	3.40e-01	1.45e-01	1.49	-5.79282	7.58e-02	BORCS8	BLOC-1 related complex subunit 8	729991
37152_at	3.40e-01	1.45e-01	1.49	-5.79295	1.19e-01	PPARD	peroxisome proliferator activated receptor delta	5467
210970_s_at	3.40e-01	1.46e-01	1.49	-5.79334	7.48e-02	IBTK	inhibitor of Bruton tyrosine kinase	25998
217582_at	3.40e-01	1.46e-01	-1.49	-5.79355	-9.86e-02			
221665_s_at	3.41e-01	1.46e-01	1.49	-5.79423	9.46e-02	EPS8L1	EPS8 like 1	54869
212429_s_at	3.41e-01	1.46e-01	-1.49	-5.79478	-4.55e-02	GTF3C2	general transcription factor IIIC subunit 2	2976
210979_at	3.41e-01	1.46e-01	-1.49	-5.79481	-8.01e-02	ASAH1	N-acylsphingosine amidohydrolase 1	427
216870_x_at	3.41e-01	1.46e-01	1.49	-5.79494	6.48e-02	DLEU2	deleted in lymphocytic leukemia 2 (non-protein coding)	8847
219194_at	3.41e-01	1.46e-01	-1.49	-5.79522	-8.81e-02	SEMA4G	semaphorin 4G	57715
201059_at	3.41e-01	1.46e-01	1.49	-5.79529	1.00e-01	CTTN	cortactin	2017
202797_at	3.41e-01	1.46e-01	-1.49	-5.79542	-5.61e-02	SACM1L	SAC1 suppressor of actin mutations 1-like (yeast)	22908
201940_at	3.41e-01	1.46e-01	1.49	-5.7955	1.36e-01	CPD	carboxypeptidase D	1362
204748_at	3.41e-01	1.46e-01	1.49	-5.79581	2.67e-01	PTGS2	prostaglandin-endoperoxide synthase 2	5743
218740_s_at	3.41e-01	1.46e-01	-1.49	-5.79613	-6.78e-02	CDK5RAP3	CDK5 regulatory subunit associated protein 3	80279
218555_at	3.41e-01	1.46e-01	-1.49	-5.79618	-9.24e-02	ANAPC2	anaphase promoting complex subunit 2	29882
221235_s_at	3.41e-01	1.46e-01	-1.49	-5.7962	-6.02e-02	TGFBRAP1	transforming growth factor beta receptor associated protein 1	9392
220453_at	3.41e-01	1.46e-01	-1.49	-5.79721	-7.41e-02	PQLC2	PQ loop repeat containing 2	54896
214021_x_at	3.41e-01	1.46e-01	1.49	-5.79749	9.42e-02	ITGB5	integrin subunit beta 5	3693
216188_at	3.41e-01	1.46e-01	1.49	-5.79764	8.19e-02	MYCNOS	MYCN opposite strand	10408
206570_s_at	3.41e-01	1.46e-01	-1.49	-5.79765	-6.88e-02	PSG11	pregnancy specific beta-1-glycoprotein 11	5680
220383_at	3.42e-01	1.46e-01	-1.49	-5.79802	-1.19e-01	ABCG5	ATP binding cassette subfamily G member 5	64240
207354_at	3.42e-01	1.46e-01	-1.49	-5.79807	-1.04e-01	CCL16	C-C motif chemokine ligand 16	6360
204778_x_at	3.42e-01	1.47e-01	1.49	-5.79876	1.36e-01	HOXB7	homeobox B7	3217
219104_at	3.42e-01	1.47e-01	1.49	-5.79885	8.67e-02	RNF141	ring finger protein 141	50862
78330_at	3.42e-01	1.47e-01	-1.49	-5.79891	-6.85e-02	ZNF335	zinc finger protein 335	63925
221813_at	3.42e-01	1.47e-01	-1.49	-5.79915	-6.67e-02	FBXO42	F-box protein 42	54455
211313_s_at	3.42e-01	1.47e-01	-1.49	-5.79917	-1.26e-01	BAZ1B	bromodomain adjacent to zinc finger domain 1B	9031
212844_at	3.42e-01	1.47e-01	1.49	-5.79918	1.15e-01	RRP1B	ribosomal RNA processing 1B	23076
209488_s_at	3.42e-01	1.47e-01	-1.49	-5.79919	-1.02e-01	RBPMS	RNA binding protein with multiple splicing	11030
215991_s_at	3.42e-01	1.47e-01	1.49	-5.79928	8.06e-02	EMC1	ER membrane protein complex subunit 1	23065
205929_at	3.42e-01	1.47e-01	1.49	-5.79933	6.78e-02	GPA33	glycoprotein A33	10223
201979_s_at	3.42e-01	1.47e-01	1.49	-5.79934	1.07e-01	PPP5C	protein phosphatase 5 catalytic subunit	5536
219849_at	3.42e-01	1.47e-01	-1.49	-5.79967	-7.40e-02	ZNF671	zinc finger protein 671	79891
207392_x_at	3.42e-01	1.47e-01	1.49	-5.79983	8.61e-02	UGT2B15	UDP glucuronosyltransferase family 2 member B15	7366
216781_at	3.42e-01	1.47e-01	1.49	-5.80009	1.33e-01	CFAP74	cilia and flagella associated protein 74	85452
217457_s_at	3.42e-01	1.47e-01	1.49	-5.80028	7.27e-02	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1	5910
AFFX-CreX-3_at	3.42e-01	1.47e-01	1.49	-5.80032	6.74e-02			
221294_at	3.42e-01	1.47e-01	-1.49	-5.80091	-9.17e-02	GPR21	G protein-coupled receptor 21	2844
203176_s_at	3.42e-01	1.47e-01	-1.49	-5.80093	-1.05e-01	TFAM	transcription factor A, mitochondrial	7019
202268_s_at	3.42e-01	1.47e-01	1.49	-5.80116	6.52e-02	NAE1	NEDD8 activating enzyme E1 subunit 1	8883
208545_x_at	3.42e-01	1.47e-01	-1.49	-5.80123	-6.07e-02	TAF4	TATA-box binding protein associated factor 4	6874
206770_s_at	3.42e-01	1.47e-01	-1.49	-5.80146	-8.89e-02	SLC35A3	solute carrier family 35 member A3	23443
215832_x_at	3.42e-01	1.47e-01	1.49	-5.80172	8.33e-02	PICALM	phosphatidylinositol binding clathrin assembly protein	8301
206175_x_at	3.42e-01	1.47e-01	-1.49	-5.80176	-1.25e-01	ZNF222	zinc finger protein 222	7673
202864_s_at	3.42e-01	1.47e-01	1.49	-5.80183	8.56e-02	SP100	SP100 nuclear antigen	6672
222002_at	3.42e-01	1.47e-01	-1.49	-5.80202	-1.06e-01	C7orf26	chromosome 7 open reading frame 26	79034
214378_at	3.42e-01	1.47e-01	-1.49	-5.80222	-4.88e-02	TFPI	tissue factor pathway inhibitor	7035
218760_at	3.42e-01	1.47e-01	-1.49	-5.80226	-5.62e-02	COQ6	coenzyme Q6, monooxygenase	51004
204192_at	3.42e-01	1.47e-01	1.49	-5.8024	1.93e-01	CD37	CD37 molecule	951
208666_s_at	3.42e-01	1.47e-01	-1.49	-5.8026	-1.07e-01	ST13	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)	6767
220521_s_at	3.42e-01	1.47e-01	-1.49	-5.80268	-7.06e-02	ATG16L1	autophagy related 16 like 1	55054
216377_x_at	3.42e-01	1.47e-01	1.49	-5.80274	6.98e-02	ALPPL2	alkaline phosphatase, placental like 2	251
215258_at	3.42e-01	1.47e-01	-1.49	-5.80282	-1.33e-01	CADM4	cell adhesion molecule 4	199731
210160_at	3.43e-01	1.47e-01	1.49	-5.80299	6.54e-02	PAFAH1B2	platelet activating factor acetylhydrolase 1b catalytic subunit 2	5049
203295_s_at	3.43e-01	1.47e-01	1.49	-5.80309	7.91e-02	ATP1A2	ATPase Na+/K+ transporting subunit alpha 2	477
201340_s_at	3.43e-01	1.48e-01	1.48	-5.80406	1.47e-01	ENC1	ectodermal-neural cortex 1	8507
216654_at	3.43e-01	1.48e-01	-1.48	-5.80413	-8.39e-02	TNXB	tenascin XB	7148
208330_at	3.43e-01	1.48e-01	-1.48	-5.80437	-1.31e-01	ALX4	ALX homeobox 4	60529
220435_at	3.43e-01	1.48e-01	-1.48	-5.80476	-7.46e-02	SLC30A10	solute carrier family 30 member 10	55532
202405_at	3.43e-01	1.48e-01	-1.48	-5.80514	-6.98e-02	TIAL1	TIA1 cytotoxic granule-associated RNA binding protein-like 1	7073
213808_at	3.43e-01	1.48e-01	-1.48	-5.80527	-7.92e-02	ADAM23	ADAM metallopeptidase domain 23	8745
219105_x_at	3.43e-01	1.48e-01	1.48	-5.80541	8.87e-02	ORC6	origin recognition complex subunit 6	23594
202892_at	3.43e-01	1.48e-01	-1.48	-5.80549	-5.13e-02	CDC23	cell division cycle 23	8697
215331_at	3.43e-01	1.48e-01	-1.48	-5.80565	-7.10e-02	MYH15	myosin heavy chain 15	22989
202960_s_at	3.43e-01	1.48e-01	-1.48	-5.80605	-7.16e-02	MUT	methylmalonyl-CoA mutase	4594
201859_at	3.43e-01	1.48e-01	1.48	-5.80606	1.48e-01	SRGN	serglycin	5552
213094_at	3.44e-01	1.48e-01	-1.48	-5.80642	-7.86e-02	ADGRG6	adhesion G protein-coupled receptor G6	57211
211889_x_at	3.44e-01	1.48e-01	-1.48	-5.8072	-8.51e-02	CEACAM1	carcinoembryonic antigen related cell adhesion molecule 1	634
202944_at	3.44e-01	1.48e-01	1.48	-5.80727	1.06e-01	NAGA	alpha-N-acetylgalactosaminidase	4668
212104_s_at	3.44e-01	1.48e-01	-1.48	-5.80741	-1.20e-01	RBFOX2	RNA binding protein, fox-1 homolog 2	23543
201491_at	3.44e-01	1.48e-01	1.48	-5.80754	5.72e-02	AHSA1	activator of Hsp90 ATPase activity 1	10598
221367_at	3.44e-01	1.48e-01	-1.48	-5.80768	-7.03e-02	MOS	v-mos Moloney murine sarcoma viral oncogene homolog	4342
216421_at	3.44e-01	1.48e-01	1.48	-5.8077	8.24e-02			
211986_at	3.44e-01	1.48e-01	1.48	-5.80775	9.34e-02	AHNAK	AHNAK nucleoprotein	79026
213583_x_at	3.44e-01	1.48e-01	1.48	-5.80786	3.78e-02	EEF1A1	eukaryotic translation elongation factor 1 alpha 1	1915
210353_s_at	3.44e-01	1.48e-01	-1.48	-5.80845	-1.10e-01	SLC6A2	solute carrier family 6 member 2	6530
210219_at	3.44e-01	1.48e-01	1.48	-5.8086	7.27e-02	SP100	SP100 nuclear antigen	6672
216085_at	3.44e-01	1.48e-01	-1.48	-5.80863	-6.47e-02	OBSCN///DKFZP434C153	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF///DKFZP434C153 protein	84033///26105
216482_x_at	3.44e-01	1.48e-01	1.48	-5.80893	5.66e-02	ZNF79	zinc finger protein 79	7633
209398_at	3.44e-01	1.48e-01	-1.48	-5.80894	-1.47e-01	HIST1H1C	histone cluster 1, H1c	3006
