,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Gene.ID
4316,240196_at,0.24478,0.0194,3.34,-3.328484,1.01,,,
4317,223135_s_at,0.24478,0.0194,3.34,-3.328974,0.977,BBX,"BBX, HMG-box containing",56987
4318,1568249_at,0.24478,0.0194,-3.34,-3.329246,-0.959,SNHG17///SNORA71B,"small nucleolar RNA host gene 17///small nucleolar RNA, H/ACA box 71B",388796///26776
4319,207848_at,0.24478,0.0194,3.34,-3.32934,0.578,AVP,arginine vasopressin,551
4320,207117_at,0.24478,0.0194,3.34,-3.329857,0.682,ZNF117,zinc finger protein 117,51351
4321,1556623_at,0.24478,0.0194,3.34,-3.329999,0.873,,,
4322,232271_at,0.24478,0.0194,3.34,-3.330082,0.828,HNF4G,hepatocyte nuclear factor 4 gamma,3174
4323,228296_at,0.24478,0.0194,-3.34,-3.330101,-1.09,YPEL1,yippee like 1,29799
4324,216686_at,0.24478,0.0194,3.34,-3.330123,0.769,ANKRD36BP2,ankyrin repeat domain 36B pseudogene 2,645784
4325,206368_at,0.24478,0.0194,3.34,-3.330162,0.607,CPLX2,complexin 2,10814
4326,1552314_a_at,0.24478,0.0194,-3.34,-3.33022,-0.801,EYA3,EYA transcriptional coactivator and phosphatase 3,2140
4327,231559_at,0.24478,0.0194,-3.34,-3.330651,-0.704,NNMT,nicotinamide N-methyltransferase,4837
4328,242902_at,0.24478,0.0194,3.34,-3.330657,0.697,CYMP,chymosin pseudogene,643160
4329,225102_at,0.24481,0.0194,-3.34,-3.331025,-0.84,MGLL,monoglyceride lipase,11343
4330,232490_s_at,0.24481,0.0194,3.34,-3.331405,1.21,PRUNE1,prune exopolyphosphatase,58497
4331,211126_s_at,0.24481,0.0194,3.34,-3.331591,1.02,CSRP2,cysteine and glycine rich protein 2,1466
4332,240232_at,0.24481,0.0194,-3.34,-3.331783,-0.821,,,
4333,244143_at,0.24481,0.0194,3.34,-3.332045,0.796,,,
4334,213859_x_at,0.24492,0.0194,3.34,-3.332782,0.937,SMARCA5,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5",8467
4335,219980_at,0.24504,0.0195,-3.34,-3.333601,-0.824,ABHD18,abhydrolase domain containing 18,80167
4336,238924_at,0.24504,0.0195,-3.34,-3.334164,-0.799,BMS1P5,"BMS1, ribosome biogenesis factor pseudogene 5",399761
4337,206744_s_at,0.24504,0.0195,3.34,-3.334226,0.598,ZMYM5,zinc finger MYM-type containing 5,9205
4338,237491_at,0.24504,0.0195,-3.34,-3.335286,-1.07,,,
4339,230605_at,0.24504,0.0195,-3.34,-3.335552,-0.87,,,
4340,220280_s_at,0.24504,0.0195,3.34,-3.335555,0.658,ANKMY1,ankyrin repeat and MYND domain containing 1,51281
4341,243220_at,0.24504,0.0195,3.34,-3.335832,0.622,,,
4342,227509_x_at,0.24504,0.0195,-3.34,-3.336009,-0.989,,,
4343,206359_at,0.24504,0.0195,-3.34,-3.336117,-0.967,SOCS3,suppressor of cytokine signaling 3,9021
4344,233959_at,0.24504,0.0195,3.34,-3.336327,0.872,ADCY10P1,"adenylate cyclase 10, soluble pseudogene 1",221442
4345,224071_at,0.24504,0.0195,3.33,-3.336835,0.833,IL20,interleukin 20,50604
4346,208539_x_at,0.24504,0.0195,-3.33,-3.336927,-0.612,SPRR2B,small proline rich protein 2B,6701
4347,229179_at,0.24504,0.0195,3.33,-3.336943,0.945,RUFY1,RUN and FYVE domain containing 1,80230
4348,207478_at,0.24504,0.0195,3.33,-3.337532,0.604,PRO2958,uncharacterized LOC100128329,100128329
4349,201811_x_at,0.24504,0.0195,-3.33,-3.337692,-1.25,SH3BP5,SH3 domain binding protein 5,9467
4350,211699_x_at,0.24504,0.0195,-3.33,-3.337706,-2.39,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1,3040///3039
4351,212379_at,0.24504,0.0195,3.33,-3.337756,0.886,GART,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",2618
4352,238182_at,0.24504,0.0195,3.33,-3.337866,0.893,,,
4353,205816_at,0.24504,0.0195,-3.33,-3.338061,-0.637,ITGB8,integrin subunit beta 8,3696
4354,1554021_a_at,0.24508,0.0195,3.33,-3.338772,1.01,ZNF12,zinc finger protein 12,7559
4355,231556_at,0.24508,0.0196,-3.33,-3.339248,-0.728,,,
4356,211059_s_at,0.24508,0.0196,3.33,-3.339258,0.752,GOLGA2,golgin A2,2801
4357,205959_at,0.24508,0.0196,3.33,-3.339752,0.817,MMP13,matrix metallopeptidase 13,4322
4358,240271_at,0.24508,0.0196,-3.33,-3.340407,-1.35,,,
4359,240531_at,0.24508,0.0196,3.33,-3.340848,1.1,,,
4360,1553531_at,0.24508,0.0196,-3.33,-3.341273,-0.616,PCSK6,proprotein convertase subtilisin/kexin type 6,5046
4361,1557222_at,0.24508,0.0196,3.33,-3.341301,2.31,,,
4362,238526_at,0.24508,0.0196,3.33,-3.341355,0.672,RAB3IP,RAB3A interacting protein,117177
4363,1562852_at,0.24508,0.0196,3.33,-3.34213,0.61,,,
4364,214712_at,0.24508,0.0196,-3.33,-3.34214,-1.09,SNX29P2,sorting nexin 29 pseudogene 2,440352
4365,236096_at,0.24508,0.0196,3.33,-3.342307,0.632,SIPA1L3,signal induced proliferation associated 1 like 3,23094
4366,217206_at,0.24508,0.0196,3.33,-3.342451,0.683,,,
4367,203184_at,0.24508,0.0196,-3.33,-3.342479,-0.915,FBN2,fibrillin 2,2201
4368,233554_at,0.24508,0.0196,-3.33,-3.342527,-0.604,,,
4369,221433_at,0.24508,0.0196,3.33,-3.34254,0.747,FGF21,fibroblast growth factor 21,26291
4370,206243_at,0.24508,0.0196,-3.33,-3.342738,-1.41,TIMP4,TIMP metallopeptidase inhibitor 4,7079
4371,206315_at,0.24508,0.0196,-3.33,-3.343102,-1.82,CRLF1,cytokine receptor like factor 1,9244
4372,216745_x_at,0.24508,0.0196,-3.33,-3.343108,-0.951,,,
4373,208221_s_at,0.24508,0.0196,3.33,-3.34318,0.873,SLIT1,slit guidance ligand 1,6585
4374,214649_s_at,0.24508,0.0196,3.33,-3.343453,0.779,MTMR2,myotubularin related protein 2,8898
4375,219981_x_at,0.24511,0.0196,-3.33,-3.34394,-0.806,ZNF587,zinc finger protein 587,84914
4376,243914_at,0.24511,0.0196,3.33,-3.344217,0.858,,,
4377,232858_at,0.24511,0.0196,-3.33,-3.344312,-0.887,,,
4378,229344_x_at,0.24524,0.0197,-3.33,-3.345274,-1.18,RIMKLB,ribosomal modification protein rimK like family member B,57494
4379,216970_at,0.24524,0.0197,3.33,-3.345625,0.788,RGS7,regulator of G-protein signaling 7,6000
4380,212058_at,0.24524,0.0197,3.33,-3.346038,1.0,U2SURP,U2 snRNP associated SURP domain containing,23350
4381,243178_at,0.24524,0.0197,-3.33,-3.346359,-0.703,,,
4382,222945_x_at,0.24524,0.0197,3.33,-3.346442,0.714,OLAH,oleoyl-ACP hydrolase,55301
4383,241993_x_at,0.24524,0.0197,-3.33,-3.346646,-0.733,,,
4384,1562010_x_at,0.24524,0.0197,-3.33,-3.346685,-0.63,,,
4385,242064_at,0.24524,0.0197,-3.33,-3.347188,-2.5,SDK2,sidekick cell adhesion molecule 2,54549
4386,227955_s_at,0.24524,0.0197,-3.33,-3.347376,-0.972,EFNA5,ephrin A5,1946
4387,219015_s_at,0.24524,0.0197,3.33,-3.347807,1.46,ALG13,"ALG13, UDP-N-acetylglucosaminyltransferase subunit",79868
4388,242405_at,0.24524,0.0197,-3.33,-3.348364,-1.42,,,
4389,211674_x_at,0.24524,0.0197,3.33,-3.348445,0.666,CTAG1A///CTAG1B,cancer/testis antigen 1A///cancer/testis antigen 1B,246100///1485
4390,203915_at,0.24524,0.0197,-3.33,-3.348452,-1.67,CXCL9,C-X-C motif chemokine ligand 9,4283
4391,216372_at,0.24524,0.0197,-3.33,-3.348571,-0.761,,,
4392,239445_at,0.24524,0.0197,-3.33,-3.348599,-0.646,,,
4393,221118_at,0.24562,0.0198,3.32,-3.350673,0.782,PKD2L2,"polycystin 2 like 2, transient receptor potential cation channel",27039
4394,202450_s_at,0.24562,0.0198,-3.32,-3.351154,-2.03,CTSK,cathepsin K,1513
4395,215778_x_at,0.24562,0.0198,3.32,-3.351519,0.858,HAB1,B1 for mucin,55547
4396,239666_at,0.24562,0.0198,3.32,-3.351529,0.587,PYGO2,pygopus family PHD finger 2,90780
4397,1557472_a_at,0.24562,0.0198,3.32,-3.351678,0.618,LINC01122,long intergenic non-protein coding RNA 1122,400955
4398,213850_s_at,0.24562,0.0198,3.32,-3.351774,1.39,SCAF11,SR-related CTD associated factor 11,9169
4399,233182_x_at,0.24562,0.0198,-3.32,-3.352041,-0.761,ATXN3,ataxin 3,4287
4400,237448_at,0.24562,0.0198,3.32,-3.352393,1.36,,,
4401,240957_at,0.24562,0.0198,3.32,-3.352884,0.84,,,
4402,240983_s_at,0.24562,0.0198,3.32,-3.352987,0.976,CARS,cysteinyl-tRNA synthetase,833
4403,242256_x_at,0.24562,0.0198,-3.32,-3.352997,-0.746,,,
4404,243068_at,0.24564,0.0198,3.32,-3.353326,0.682,,,
4405,237833_s_at,0.24566,0.0198,3.32,-3.35381,0.591,SNCAIP,synuclein alpha interacting protein,9627
4406,206244_at,0.24566,0.0198,3.32,-3.353905,0.905,CR1,complement component 3b/4b receptor 1 (Knops blood group),1378
4407,237881_at,0.24584,0.0198,-3.32,-3.354948,-0.638,,,
4408,202747_s_at,0.2459,0.0199,-3.32,-3.355459,-0.993,ITM2A,integral membrane protein 2A,9452
4409,218345_at,0.24592,0.0199,-3.32,-3.355758,-1.4,TMEM176A,transmembrane protein 176A,55365
4410,216711_s_at,0.24595,0.0199,3.32,-3.356293,1.02,TAF1,TATA-box binding protein associated factor 1,6872
4411,210120_s_at,0.24595,0.0199,3.32,-3.356724,0.592,RANBP3,RAN binding protein 3,8498
4412,231339_at,0.24595,0.0199,3.32,-3.357137,1.01,TSPYL6,TSPY like 6,388951
4413,235873_at,0.24595,0.0199,3.32,-3.357191,0.795,LOC100506235,uncharacterized LOC100506235,100506235
4414,232793_at,0.24595,0.0199,-3.32,-3.357247,-1.39,,,
4415,232030_at,0.24595,0.0199,-3.32,-3.357374,-0.686,EPG5,ectopic P-granules autophagy protein 5 homolog,57724
4416,229783_at,0.24612,0.0199,3.32,-3.358404,0.677,AKAP13,A-kinase anchoring protein 13,11214
4417,215045_at,0.24612,0.0199,3.32,-3.358596,0.65,CELF3,"CUGBP, Elav-like family member 3",11189
4418,215383_x_at,0.24615,0.0199,-3.32,-3.359083,-0.731,SPG21,"spastic paraplegia 21 (autosomal recessive, Mast syndrome)",51324
4419,240617_at,0.24615,0.0199,3.32,-3.359454,0.644,TONSL-AS1,TONSL antisense RNA 1,100287098
4420,219674_s_at,0.24615,0.0199,-3.32,-3.359474,-0.828,HDLBP,high density lipoprotein binding protein,3069
4421,238900_at,0.24616,0.0199,-3.32,-3.359753,-2.59,LOC100996809///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1,"HLA class II histocompatibility antigen, DRB1-10 beta chain-like///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1",100996809///3127///3126///3125///3123
4422,222762_x_at,0.24624,0.0199,-3.32,-3.360347,-0.801,LIMD1,LIM domains containing 1,8994
4423,241136_at,0.24628,0.02,3.32,-3.360809,0.738,,,
4424,228446_at,0.24629,0.02,3.32,-3.361084,0.817,KIAA2026,KIAA2026,158358
4425,1556097_at,0.24672,0.02,-3.31,-3.363293,-1.36,HOMER2,homer scaffolding protein 2,9455
4426,234342_at,0.24672,0.02,3.31,-3.363454,0.597,FAM20C,family with sequence similarity 20 member C,56975
4427,1553252_a_at,0.24673,0.02,-3.31,-3.363744,-0.597,BRWD3,bromodomain and WD repeat domain containing 3,254065
4428,242044_at,0.2468,0.02,3.31,-3.364695,0.621,,,
4429,238237_at,0.2468,0.02,3.31,-3.364894,0.678,LOC100130964,ADAM metallopeptidase domain 3A-like,100130964
4430,220154_at,0.2468,0.02,3.31,-3.364918,0.817,DST,dystonin,667
4431,239749_at,0.2468,0.02,3.31,-3.365489,0.654,FAF1,Fas associated factor 1,11124
4432,230195_at,0.2468,0.02,-3.31,-3.365755,-0.758,LINC01405,long intergenic non-protein coding RNA 1405,100131138
4433,243768_at,0.2468,0.02,-3.31,-3.365832,-0.922,,,
4434,208471_at,0.2468,0.02,3.31,-3.365918,0.592,HPR,haptoglobin-related protein,3250
4435,225491_at,0.2468,0.02,3.31,-3.366077,1.31,SLC1A2,solute carrier family 1 member 2,6506
4436,243036_at,0.2468,0.0201,3.31,-3.366457,0.859,CCDC30,coiled-coil domain containing 30,728621
4437,203911_at,0.2468,0.0201,-3.31,-3.366491,-1.44,RAP1GAP,RAP1 GTPase activating protein,5909
4438,215358_x_at,0.24681,0.0201,3.31,-3.367049,0.639,ZNF37BP,"zinc finger protein 37B, pseudogene",100129482
4439,209173_at,0.24681,0.0201,-3.31,-3.367288,-3.01,AGR2,"anterior gradient 2, protein disulphide isomerase family member",10551
4440,228180_at,0.24681,0.0201,-3.31,-3.367423,-0.859,,,
4441,1560171_at,0.24681,0.0201,-3.31,-3.367599,-0.775,,,
4442,202229_s_at,0.24681,0.0201,3.31,-3.367769,0.626,CHERP,calcium homeostasis endoplasmic reticulum protein,10523
4443,211675_s_at,0.24697,0.0201,-3.31,-3.368704,-0.835,MDFIC,MyoD family inhibitor domain containing,29969
4444,216683_at,0.24699,0.0201,-3.31,-3.369031,-0.774,,,
4445,226075_at,0.24701,0.0201,-3.31,-3.369346,-0.836,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1,80176
4446,215301_at,0.24705,0.0201,-3.31,-3.369983,-0.756,SYCE1L,synaptonemal complex central element protein 1 like,100130958
4447,1553928_at,0.24705,0.0201,3.31,-3.370047,1.41,ELMOD2,ELMO domain containing 2,255520
4448,229878_at,0.24724,0.0201,3.31,-3.371464,0.757,CEP295,centrosomal protein 295,85459
4449,220504_at,0.24724,0.0202,-3.31,-3.371654,-0.589,KERA,keratocan,11081
4450,204746_s_at,0.24724,0.0202,3.31,-3.371837,0.596,PICK1,protein interacting with PRKCA 1,9463
4451,224908_s_at,0.24724,0.0202,3.31,-3.371838,0.85,TTL,tubulin tyrosine ligase,150465
4452,1562637_at,0.24725,0.0202,-3.31,-3.372132,-0.77,SAMD12,sterile alpha motif domain containing 12,401474
4453,220252_x_at,0.24733,0.0202,-3.31,-3.372749,-0.818,CXorf21,chromosome X open reading frame 21,80231
4454,242335_at,0.24733,0.0202,-3.31,-3.372942,-1.17,SLC25A37,solute carrier family 25 member 37,51312
4455,243090_at,0.24738,0.0202,-3.3,-3.374782,-0.679,,,
4456,242072_at,0.24738,0.0202,3.3,-3.374887,0.892,,,
4457,217713_x_at,0.24738,0.0202,-3.3,-3.375206,-0.68,,,
4458,214701_s_at,0.24738,0.0202,3.3,-3.375341,0.941,FN1,fibronectin 1,2335
4459,204018_x_at,0.24738,0.0202,-3.3,-3.37566,-2.41,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1,3040///3039
4460,221385_s_at,0.24738,0.0202,3.3,-3.375739,0.675,GPR42///FFAR3,G protein-coupled receptor 42 (gene/pseudogene)///free fatty acid receptor 3,2866///2865
4461,240806_at,0.24738,0.0202,-3.3,-3.376144,-1.17,RPL15,ribosomal protein L15,6138
4462,235485_at,0.24738,0.0202,3.3,-3.376225,0.746,WDR44,WD repeat domain 44,54521
4463,1565690_at,0.24738,0.0202,-3.3,-3.376368,-0.961,,,
4464,219005_at,0.24738,0.0202,3.3,-3.376843,0.831,TMEM59L,transmembrane protein 59 like,25789
4465,210037_s_at,0.24738,0.0203,3.3,-3.377124,0.63,NOS2,nitric oxide synthase 2,4843
4466,236281_x_at,0.24738,0.0203,3.3,-3.377198,0.708,HTR7,5-hydroxytryptamine receptor 7,3363
4467,1561135_at,0.24738,0.0203,-3.3,-3.377313,-0.732,,,
4468,220385_at,0.24738,0.0203,3.3,-3.37733,0.576,JPH2,junctophilin 2,57158
4469,1554397_s_at,0.24738,0.0203,3.3,-3.377379,0.962,UEVLD,UEV and lactate/malate dehyrogenase domains,55293
4470,230421_at,0.24738,0.0203,3.3,-3.377784,1.38,ZNF879,zinc finger protein 879,345462
4471,228365_at,0.24738,0.0203,-3.3,-3.377823,-1.19,CPNE8,copine 8,144402
4472,242693_at,0.24738,0.0203,-3.3,-3.378037,-1.35,,,
4473,238561_s_at,0.24738,0.0203,3.3,-3.378226,1.39,UTP23,"UTP23, small subunit processome component",84294
4474,228708_at,0.24738,0.0203,-3.3,-3.378398,-1.35,RAB27B,"RAB27B, member RAS oncogene family",5874
4475,203609_s_at,0.24738,0.0203,3.3,-3.378594,1.36,ALDH5A1,aldehyde dehydrogenase 5 family member A1,7915
4476,227828_s_at,0.24738,0.0203,-3.3,-3.378761,-0.804,EVA1A,"eva-1 homolog A, regulator of programmed cell death",84141
4477,240743_at,0.24738,0.0203,3.3,-3.37879,0.678,,,
4478,242645_at,0.24738,0.0203,-3.3,-3.378974,-0.587,,,
4479,1556364_at,0.24738,0.0203,-3.3,-3.379243,-0.797,ADAMTS9-AS2,ADAMTS9 antisense RNA 2,100507098
4480,217825_s_at,0.24754,0.0203,3.3,-3.380157,0.81,UBE2J1,ubiquitin conjugating enzyme E2 J1,51465
4481,214551_s_at,0.24757,0.0203,-3.3,-3.380846,-0.687,CD7,CD7 molecule,924
4482,224542_s_at,0.24757,0.0203,3.3,-3.381414,0.622,NFATC2,nuclear factor of activated T-cells 2,4773
4483,229853_at,0.24757,0.0203,3.3,-3.381451,0.71,ANOS1,anosmin 1,3730
4484,223095_at,0.24757,0.0203,-3.3,-3.381462,-1.03,MARVELD1,MARVEL domain containing 1,83742
4485,237923_at,0.24757,0.0203,3.3,-3.381625,1.07,,,
4486,212575_at,0.24757,0.0203,3.3,-3.381771,1.35,TMEM259,transmembrane protein 259,91304
4487,206560_s_at,0.24759,0.0204,-3.3,-3.382467,-0.618,MIA,melanoma inhibitory activity,8190
4488,214738_s_at,0.24759,0.0204,3.3,-3.382546,0.644,NEK9,NIMA related kinase 9,91754
4489,216198_at,0.24759,0.0204,3.3,-3.382567,0.756,,,
4490,204488_at,0.24766,0.0204,3.3,-3.383316,0.889,DOLK,dolichol kinase,22845
4491,215768_at,0.24766,0.0204,-3.3,-3.383337,-1.71,,,
4492,207281_x_at,0.24786,0.0204,3.3,-3.384511,0.659,VCX2,"variable charge, X-linked 2",51480
4493,236167_at,0.24786,0.0204,-3.3,-3.384702,-0.648,,,
4494,217009_at,0.24793,0.0204,3.3,-3.385249,0.705,PGK2,phosphoglycerate kinase 2,5232
4495,224760_at,0.24801,0.0204,-3.29,-3.385836,-1.6,SP1,Sp1 transcription factor,6667
4496,238593_at,0.24807,0.0204,-3.29,-3.386342,-1.84,C11orf80,chromosome 11 open reading frame 80,79703
4497,1562439_at,0.24812,0.0204,-3.29,-3.387192,-0.904,NCOA3,nuclear receptor coactivator 3,8202
4498,1569668_at,0.24812,0.0204,-3.29,-3.387236,-0.941,,,
4499,210889_s_at,0.24812,0.0204,-3.29,-3.387303,-2.0,FCGR2B,Fc fragment of IgG receptor IIb,2213
4500,205276_s_at,0.24823,0.0205,3.29,-3.388107,0.581,GTPBP1,GTP binding protein 1,9567
4501,242655_at,0.24823,0.0205,3.29,-3.388579,0.64,BARD1,BRCA1 associated RING domain 1,580
4502,244356_at,0.24823,0.0205,-3.29,-3.388795,-0.993,,,
4503,229158_at,0.24823,0.0205,3.29,-3.388914,0.623,WNK4,WNK lysine deficient protein kinase 4,65266
4504,215675_at,0.24823,0.0205,3.29,-3.388968,0.69,TEF,"TEF, PAR bZIP transcription factor",7008
4505,219757_s_at,0.24829,0.0205,3.29,-3.38949,1.11,TMEM260,transmembrane protein 260,54916
4506,213611_at,0.24831,0.0205,-3.29,-3.389847,-0.934,AQP5,aquaporin 5,362
4507,219392_x_at,0.24831,0.0205,-3.29,-3.390099,-0.719,PRR11,proline rich 11,55771
4508,210826_x_at,0.24831,0.0205,3.29,-3.390581,1.07,RAD17,RAD17 checkpoint clamp loader component,5884
4509,222041_at,0.24831,0.0205,-3.29,-3.390914,-0.727,OVCA2///DPH1,ovarian tumor suppressor candidate 2///diphthamide biosynthesis 1,124641///1801
4510,241023_at,0.24831,0.0205,3.29,-3.390976,0.79,,,
4511,239577_at,0.24831,0.0205,-3.29,-3.391008,-0.979,,,
4512,230472_at,0.24834,0.0205,3.29,-3.3915,0.695,IRX1,iroquois homeobox 1,79192
4513,214886_s_at,0.24834,0.0205,3.29,-3.391649,0.821,N4BP2L1,NEDD4 binding protein 2 like 1,90634
4514,1557293_at,0.24834,0.0205,-3.29,-3.39191,-0.922,LINC00969,long intergenic non-protein coding RNA 969,440993
4515,221539_at,0.24834,0.0205,-3.29,-3.392261,-0.853,EIF4EBP1,eukaryotic translation initiation factor 4E binding protein 1,1978
4516,212546_s_at,0.24834,0.0205,3.29,-3.392325,0.751,FRYL,FRY like transcription coactivator,285527
4517,227705_at,0.24838,0.0206,-3.29,-3.393021,-1.72,TCEAL7,transcription elongation factor A like 7,56849
4518,223471_at,0.24838,0.0206,3.29,-3.393488,1.02,RAB3IP,RAB3A interacting protein,117177
4519,202078_at,0.24838,0.0206,3.29,-3.393592,0.697,COPS3,COP9 signalosome subunit 3,8533
4520,235746_s_at,0.24838,0.0206,-3.29,-3.393927,-3.81,PLA2R1,phospholipase A2 receptor 1,22925
4521,232759_at,0.24838,0.0206,-3.29,-3.39409,-0.663,,,
4522,239748_x_at,0.24838,0.0206,-3.29,-3.39412,-0.824,OCIAD1,OCIA domain containing 1,54940
4523,1561033_at,0.24838,0.0206,3.29,-3.394161,0.637,LOC101927211,uncharacterized LOC101927211,101927211
4524,236413_at,0.24843,0.0206,3.29,-3.39466,0.587,,,
4525,231771_at,0.24873,0.0206,-3.29,-3.396186,-3.66,GJB6,gap junction protein beta 6,10804
4526,208934_s_at,0.24874,0.0206,3.29,-3.396452,1.3,LGALS8,galectin 8,3964
4527,221744_at,0.24881,0.0206,3.29,-3.397581,0.958,DCAF7,DDB1 and CUL4 associated factor 7,10238
4528,244836_at,0.24881,0.0206,3.29,-3.397872,0.789,,,
4529,243004_at,0.24881,0.0206,3.28,-3.398007,0.731,,,
4530,215750_at,0.24881,0.0207,-3.28,-3.398256,-0.615,,,
4531,217438_at,0.24881,0.0207,3.28,-3.39833,0.95,,,
4532,216448_at,0.24881,0.0207,3.28,-3.398451,0.69,,,
4533,221076_at,0.24881,0.0207,-3.28,-3.399172,-1.04,PELO,pelota homolog (Drosophila),53918
4534,215818_at,0.24881,0.0207,3.28,-3.399405,0.769,NUDT7,nudix hydrolase 7,283927
4535,222237_s_at,0.24881,0.0207,3.28,-3.399484,0.953,ZNF112,zinc finger protein 112,7771
4536,211494_s_at,0.24881,0.0207,3.28,-3.399533,1.63,SLC4A4,solute carrier family 4 member 4,8671
4537,236271_at,0.24881,0.0207,3.28,-3.399793,0.629,LOC101927085,uncharacterized LOC101927085,101927085
4538,221258_s_at,0.24881,0.0207,3.28,-3.399828,1.08,KIF18A,kinesin family member 18A,81930
4539,225289_at,0.24881,0.0207,-3.28,-3.39988,-0.947,STAT3,signal transducer and activator of transcription 3,6774
4540,1553553_at,0.24886,0.0207,-3.28,-3.400353,-0.754,TAS2R39,taste 2 receptor member 39,259285
4541,239581_at,0.249,0.0207,3.28,-3.401185,0.705,ARL10,ADP ribosylation factor like GTPase 10,285598
4542,210930_s_at,0.24902,0.0207,3.28,-3.401497,1.07,ERBB2,erb-b2 receptor tyrosine kinase 2,2064
4543,210370_s_at,0.24905,0.0207,-3.28,-3.401878,-0.686,LY9,lymphocyte antigen 9,4063
4544,216364_s_at,0.24911,0.0207,3.28,-3.402456,0.726,AFF2,AF4/FMR2 family member 2,2334
4545,223970_at,0.24911,0.0207,3.28,-3.402618,0.74,RETNLB,resistin like beta,84666
4546,227813_at,0.24916,0.0207,3.28,-3.403199,1.17,THAP6,THAP domain containing 6,152815
4547,232879_at,0.24916,0.0207,-3.28,-3.403303,-1.28,CRTC3,CREB regulated transcription coactivator 3,64784
4548,211457_at,0.24919,0.0208,3.28,-3.403659,0.657,GABARAPL3,GABA type A receptor associated protein like 3 pseudogene,23766
4549,216144_at,0.24921,0.0208,-3.28,-3.404631,-0.62,,,
4550,214860_at,0.24921,0.0208,3.28,-3.404706,1.2,SLC9A7,solute carrier family 9 member A7,84679
4551,219991_at,0.24921,0.0208,-3.28,-3.404809,-0.73,SLC2A9,solute carrier family 2 member 9,56606
4552,243616_at,0.24921,0.0208,3.28,-3.405295,0.715,,,
4553,1555815_a_at,0.24921,0.0208,3.28,-3.405333,0.652,L3MBTL2,L3MBTL2 polycomb repressive complex 1 subunit,83746
4554,241356_at,0.24921,0.0208,-3.28,-3.405425,-0.661,SDR42E1,"short chain dehydrogenase/reductase family 42E, member 1",93517
4555,202053_s_at,0.24921,0.0208,3.28,-3.405432,0.962,ALDH3A2,aldehyde dehydrogenase 3 family member A2,224
4556,1564077_at,0.24947,0.0208,-3.28,-3.406943,-0.891,,,
4557,223524_s_at,0.24947,0.0208,3.28,-3.407243,1.65,TMEM108,transmembrane protein 108,66000
4558,216572_at,0.24947,0.0208,3.28,-3.407278,0.716,FOXL1,forkhead box L1,2300
4559,220764_at,0.24948,0.0208,3.28,-3.40781,0.733,PPP4R2,protein phosphatase 4 regulatory subunit 2,151987
4560,202753_at,0.24948,0.0208,3.28,-3.407958,0.79,PSMD6,"proteasome 26S subunit, non-ATPase 6",9861
4561,212781_at,0.24948,0.0208,3.28,-3.408021,1.28,RBBP6,"RB binding protein 6, ubiquitin ligase",5930
4562,207598_x_at,0.24955,0.0209,-3.28,-3.408566,-1.01,XRCC2,X-ray repair cross complementing 2,7516
4563,200767_s_at,0.24961,0.0209,3.28,-3.409041,0.986,FAM120A,family with sequence similarity 120A,23196
4564,225748_at,0.2498,0.0209,3.28,-3.4101,0.986,LTV1,LTV1 ribosome biogenesis factor,84946
4565,1554778_at,0.2498,0.0209,3.27,-3.410381,1.09,PHLDB2,pleckstrin homology like domain family B member 2,90102
4566,205371_s_at,0.2498,0.0209,3.27,-3.410569,1.44,DBT,dihydrolipoamide branched chain transacylase E2,1629
4567,215437_x_at,0.24993,0.0209,3.27,-3.411572,0.995,BAZ2A,bromodomain adjacent to zinc finger domain 2A,11176
4568,206629_at,0.24993,0.0209,3.27,-3.411643,0.662,ADAMTSL2,ADAMTS like 2,9719
4569,1552264_a_at,0.25008,0.0209,3.27,-3.412606,0.841,MAPK1,mitogen-activated protein kinase 1,5594
4570,237286_at,0.25008,0.0209,3.27,-3.413019,0.759,INTS9,integrator complex subunit 9,55756
4571,222214_at,0.25008,0.0209,-3.27,-3.413336,-1.13,,,
4572,207633_s_at,0.25008,0.0209,3.27,-3.413439,0.574,MUSK,muscle associated receptor tyrosine kinase,4593
4573,221226_s_at,0.25008,0.0209,3.27,-3.41346,0.738,ASIC4,acid sensing ion channel subunit family member 4,55515
4574,213695_at,0.2501,0.021,-3.27,-3.413781,-2.64,PON3,paraoxonase 3,5446
4575,229767_at,0.25013,0.021,3.27,-3.414334,0.803,TBCD,tubulin folding cofactor D,6904
4576,206536_s_at,0.25013,0.021,3.27,-3.41437,0.934,XIAP,X-linked inhibitor of apoptosis,331
4577,1554132_a_at,0.25015,0.021,3.27,-3.414892,0.871,CCSER2,coiled-coil serine rich protein 2,54462
